battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,83,608,11902.51,2.655,6,144,438343132,-53153183,200,2.655,2024-04-11 18:39:12,13.0,167.0,147.60000000000002,147.60000000000002,377.0,281.0,8.05
,91,609,11905.39,2.712,8,143,438343359,-53153451,190,2.712,2024-04-11 18:39:13,13.0,167.0,147.79999999999995,147.79999999999995,378.0,281.0,7.43
,88,609,11907.87,2.732,8,143,438343552,-53153691,161,2.732,2024-04-11 18:39:14,13.0,186.0,148.0,148.0,378.0,281.0,6.86
,90,609,11910.17,2.743,8,141,438343742,-53153869,120,2.743,2024-04-11 18:39:15,13.0,160.0,148.0,148.0,378.0,281.0,6.24
,91,609,11913.1,2.885,8,138,438344033,-53154011,104,2.885,2024-04-11 18:39:16,13.0,160.0,148.0,148.0,378.0,281.0,5.66
,89,609,11916.79,3.234,8,139,438344423,-53154075,131,3.234,2024-04-11 18:39:17,13.0,164.0,148.20000000000005,148.20000000000005,378.0,281.0,5.0
,71,609,11920.58,3.436,8,140,438344834,-53154115,89,3.436,2024-04-11 18:39:18,13.0,175.0,148.20000000000005,148.20000000000005,378.0,281.0,4.21
,96,609,11923.88,3.33,8,141,438345179,-53154139,62,3.33,2024-04-11 18:39:19,13.0,152.0,148.20000000000005,148.20000000000005,378.0,281.0,3.32
,96,609,11927.33,3.13,8,140,438345563,-53154107,83,3.13,2024-04-11 18:39:20,13.0,152.0,148.20000000000005,148.20000000000005,378.0,282.0,2.47
,0,609,11929.79,2.943,8,140,438345818,-53153987,0,2.943,2024-04-11 18:39:21,13.0,157.0,148.20000000000005,148.20000000000005,378.0,282.0,1.82
,32,609,11932.39,2.742,8,140,438346010,-53153744,13,2.742,2024-04-11 18:39:22,13.0,163.0,148.39999999999998,148.39999999999998,378.0,282.0,1.46
,68,609,11934.82,2.742,7,140,438346074,-53153448,72,2.742,2024-04-11 18:39:23,13.0,167.0,148.20000000000005,148.20000000000005,378.0,282.0,1.11
,85,610,11936.99,2.792,7,140,438345993,-53153178,117,2.792,2024-04-11 18:39:24,13.0,171.0,148.20000000000005,148.20000000000005,378.0,282.0,0.02
,93,610,11939.99,2.869,7,140,438345804,-53152845,148,2.869,2024-04-11 18:39:25,13.0,176.0,148.20000000000005,148.20000000000005,378.0,282.0,0.0
,94,610,11943.68,2.869,7,141,438345532,-53152473,142,2.869,2024-04-11 18:39:26,13.0,180.0,148.20000000000005,148.20000000000005,378.0,282.0,0.0
,88,610,11947.71,3.331,7,141,438345238,-53152086,155,3.331,2024-04-11 18:39:27,13.0,169.0,148.0,148.0,378.0,282.0,0.0
,91,610,11952.06,4.066,7,140,438344902,-53151674,153,4.066,2024-04-11 18:39:28,13.0,169.0,148.0,148.0,378.0,282.0,0.0
,91,610,11956.72,4.119,7,140,438344555,-53151248,137,4.119,2024-04-11 18:39:29,13.0,160.0,148.0,148.0,378.0,282.0,0.0
,89,610,11960.82,4.17,7,140,438344201,-53150923,137,4.17,2024-04-11 18:39:30,13.0,174.0,148.0,148.0,378.0,282.0,0.0
,91,611,11965.62,4.154,7,140,438343774,-53150532,170,4.154,2024-04-11 18:39:31,13.0,176.0,148.20000000000005,148.20000000000005,378.0,282.0,0.0
,91,611,11970.46,4.066,7,141,438343391,-53150101,241,4.066,2024-04-11 18:39:32,13.0,176.0,148.20000000000005,148.20000000000005,378.0,282.0,0.0
,95,611,11974.44,4.111,7,140,438343085,-53149730,295,4.111,2024-04-11 18:39:33,13.0,172.0,148.39999999999998,148.39999999999998,378.0,282.0,0.0
,87,611,11978.82,4.119,7,140,438342721,-53149348,247,4.119,2024-04-11 18:39:34,13.0,184.0,148.39999999999998,148.39999999999998,378.0,282.0,0.0
,88,612,11983.25,4.159,7,141,438342353,-53148964,210,4.159,2024-04-11 18:39:35,13.0,173.0,148.39999999999998,148.39999999999998,378.0,282.0,0.0
,88,612,11987.85,4.21,7,141,438342008,-53148531,213,4.21,2024-04-11 18:39:36,13.0,173.0,148.60000000000002,148.60000000000002,379.0,282.0,1.2
,89,612,11992.7,4.222,7,140,438341652,-53148062,228,4.222,2024-04-11 18:39:37,13.0,172.0,148.60000000000002,148.60000000000002,379.0,282.0,1.47
,97,612,11997.68,4.226,6,141,438341260,-53147608,224,4.226,2024-04-11 18:39:38,13.0,180.0,148.60000000000002,148.60000000000002,379.0,282.0,1.59
,97,612,12002.37,4.241,6,141,438340897,-53147192,208,4.241,2024-04-11 18:39:39,13.0,172.0,148.79999999999995,148.79999999999995,379.0,282.0,1.61
,91,613,12007.64,4.431,6,142,438340497,-53146695,167,4.431,2024-04-11 18:39:40,13.0,175.0,148.79999999999995,148.79999999999995,379.0,282.0,1.62
,89,613,12013.28,4.751,6,142,438340097,-53146120,126,4.751,2024-04-11 18:39:41,13.0,168.0,148.79999999999995,148.79999999999995,379.0,282.0,1.56
,97,613,12017.8,4.843,6,142,438339814,-53145627,105,4.843,2024-04-11 18:39:42,13.0,186.0,149.0,149.0,379.0,282.0,1.54
,13,613,12022.49,4.859,6,142,438339568,-53145085,70,4.859,2024-04-11 18:39:43,13.0,,149.0,149.0,379.0,282.0,1.52
,0,613,12027.98,4.926,6,141,438339313,-53144431,0,4.926,2024-04-11 18:39:44,13.0,,148.79999999999995,148.79999999999995,379.0,282.0,1.28
,0,613,12032.73,5.036,6,141,438339103,-53143855,0,5.036,2024-04-11 18:39:45,13.0,,148.60000000000002,148.60000000000002,379.0,282.0,0.03
,0,613,12037.46,5.06,5,141,438338866,-53143296,0,5.06,2024-04-11 18:39:46,13.0,,148.39999999999998,148.39999999999998,379.0,282.0,0.0
,0,613,12043.08,5.258,6,142,438338547,-53142654,0,5.258,2024-04-11 18:39:47,13.0,,148.0,148.0,379.0,282.0,0.0
,0,613,12049.37,5.989,6,143,438338158,-53141974,0,5.989,2024-04-11 18:39:48,13.0,,147.79999999999995,147.79999999999995,379.0,282.0,-1.99
,0,613,12057.11,6.901,6,143,438337567,-53141235,0,6.901,2024-04-11 18:39:49,13.0,,147.39999999999998,147.39999999999998,379.0,282.0,-3.16
,0,613,12065.75,7.406,6,143,438336839,-53140535,0,7.406,2024-04-11 18:39:50,13.0,,146.79999999999995,146.79999999999995,379.0,282.0,-4.22
,0,613,12073.53,8.131,6,140,438336110,-53140012,0,8.131,2024-04-11 18:39:51,13.0,,146.20000000000005,146.20000000000005,379.0,283.0,-5.22
,0,613,12082.58,9.072,6,137,438335252,-53139421,0,9.072,2024-04-11 18:39:52,13.0,,145.39999999999998,145.39999999999998,379.0,283.0,-6.01
,0,613,12093.62,9.712,6,136,438334244,-53138660,0,9.712,2024-04-11 18:39:53,13.0,,144.60000000000002,144.60000000000002,379.0,284.0,-6.59
,0,613,12103.29,10.229,6,135,438333398,-53137901,0,10.229,2024-04-11 18:39:54,13.0,,143.79999999999995,143.79999999999995,379.0,285.0,-7.08
,0,613,12113.46,10.397,6,134,438332571,-53137013,0,10.397,2024-04-11 18:39:55,13.0,,142.60000000000002,142.60000000000002,379.0,285.0,-7.52
,0,613,12124.41,10.383,6,133,438331685,-53136040,0,10.383,2024-04-11 18:39:56,13.0,,141.60000000000002,141.60000000000002,379.0,286.0,-7.89
,0,613,12133.24,10.145,6,131,438331032,-53135202,0,10.145,2024-04-11 18:39:57,13.0,,140.60000000000002,140.60000000000002,379.0,287.0,-8.19
,0,613,12143.8,9.763,6,130,438330257,-53134175,0,9.763,2024-04-11 18:39:58,13.0,,139.60000000000002,139.60000000000002,379.0,288.0,-8.39
,0,613,12154.23,9.483,6,129,438329455,-53133185,0,9.483,2024-04-11 18:39:59,13.0,,138.39999999999998,138.39999999999998,379.0,289.0,-8.57
,0,613,12162.05,8.746,6,129,438328892,-53132424,0,8.746,2024-04-11 18:40:00,13.0,,137.39999999999998,137.39999999999998,379.0,291.0,-8.76
,0,613,12169.71,8.083,6,127,438328310,-53131696,0,8.083,2024-04-11 18:40:01,13.0,,136.39999999999998,136.39999999999998,379.0,292.0,-8.95
,0,613,12178.51,7.932,6,126,438327534,-53131031,0,7.932,2024-04-11 18:40:02,13.0,,135.39999999999998,135.39999999999998,379.0,293.0,-9.15
,0,613,12185.82,7.888,6,126,438326800,-53130714,0,7.888,2024-04-11 18:40:03,13.0,,134.60000000000002,134.60000000000002,379.0,294.0,-9.31
,0,613,12193.13,8.197,6,125,438326031,-53130524,0,8.197,2024-04-11 18:40:04,13.0,,133.79999999999995,133.79999999999995,379.0,295.0,-9.45
,0,613,12201.85,8.384,6,123,438325099,-53130401,0,8.384,2024-04-11 18:40:05,13.0,193.0,133.20000000000005,133.20000000000005,379.0,295.0,-9.52
,86,613,12210.83,8.619,6,121,438324144,-53130392,65,8.619,2024-04-11 18:40:06,13.0,193.0,132.60000000000002,132.60000000000002,379.0,296.0,-9.38
,97,613,12220.53,8.619,5,123,438323099,-53130454,136,8.619,2024-04-11 18:40:07,13.0,168.0,132.0,132.0,379.0,297.0,-8.98
,90,613,12230.03,8.619,5,125,438322074,-53130522,200,8.619,2024-04-11 18:40:08,13.0,174.0,131.60000000000002,131.60000000000002,379.0,298.0,-8.34
,90,613,12237.89,8.619,5,127,438321230,-53130527,164,8.619,2024-04-11 18:40:09,13.0,175.0,131.39999999999998,131.39999999999998,379.0,298.0,-7.43
,90,614,12246.72,8.627,5,128,438320279,-53130498,167,8.627,2024-04-11 18:40:10,13.0,169.0,131.0,131.0,379.0,299.0,-6.42
,93,614,12255.46,8.639,6,128,438319341,-53130451,207,8.639,2024-04-11 18:40:11,13.0,173.0,130.79999999999995,130.79999999999995,379.0,299.0,-5.45
,79,614,12263.93,8.639,6,130,438318429,-53130401,227,8.639,2024-04-11 18:40:12,13.0,179.0,130.60000000000002,130.60000000000002,379.0,299.0,-4.55
,80,614,12272.25,8.639,6,132,438317537,-53130377,218,8.639,2024-04-11 18:40:13,13.0,174.0,130.60000000000002,130.60000000000002,379.0,299.0,-3.69
,81,615,12280.66,8.639,6,133,438316654,-53130414,206,8.639,2024-04-11 18:40:14,13.0,186.0,130.60000000000002,130.60000000000002,379.0,299.0,-2.92
,81,615,12289.03,8.631,6,134,438315762,-53130560,277,8.631,2024-04-11 18:40:15,13.0,178.0,130.39999999999998,130.39999999999998,379.0,300.0,-2.27
,86,615,12297.8,8.537,6,135,438314846,-53130841,364,8.537,2024-04-11 18:40:16,13.0,156.0,130.39999999999998,130.39999999999998,379.0,300.0,-1.73
,90,616,12306.26,8.328,6,136,438313987,-53131203,354,8.328,2024-04-11 18:40:17,13.0,173.0,130.20000000000005,130.20000000000005,379.0,300.0,-1.38
,93,616,12313.2,8.167,6,137,438313295,-53131605,305,8.167,2024-04-11 18:40:18,13.0,169.0,130.0,130.0,379.0,300.0,-1.23
,94,616,12321.27,8.108,5,135,438312538,-53132132,315,8.108,2024-04-11 18:40:19,13.0,174.0,130.0,130.0,379.0,300.0,-1.08
,86,616,12329.34,8.098,5,135,438311809,-53132694,305,8.098,2024-04-11 18:40:20,13.0,178.0,130.0,130.0,379.0,300.0,-0.08
,95,617,12337.02,8.059,5,135,438311100,-53133225,290,8.059,2024-04-11 18:40:21,13.0,170.0,130.20000000000005,130.20000000000005,379.0,300.0,0.0
,86,617,12344.75,7.976,5,135,438310385,-53133747,300,7.976,2024-04-11 18:40:22,13.0,178.0,130.39999999999998,130.39999999999998,379.0,300.0,0.0
,87,617,12352.81,7.897,5,137,438309626,-53134283,336,7.897,2024-04-11 18:40:23,13.0,173.0,130.39999999999998,130.39999999999998,379.0,300.0,0.0
,89,618,12360.78,7.848,5,138,438308892,-53134815,395,7.848,2024-04-11 18:40:24,13.0,173.0,130.60000000000002,130.60000000000002,379.0,300.0,0.0
,89,618,12368.54,7.835,5,139,438308165,-53135326,378,7.835,2024-04-11 18:40:25,13.0,177.0,130.60000000000002,130.60000000000002,379.0,300.0,0.0
,90,618,12376.09,7.788,5,140,438307441,-53135815,291,7.788,2024-04-11 18:40:26,13.0,172.0,130.79999999999995,130.79999999999995,379.0,300.0,0.0
,93,619,12383.67,7.731,5,141,438306731,-53136299,247,7.731,2024-04-11 18:40:27,13.0,163.0,130.79999999999995,130.79999999999995,379.0,300.0,0.94
,90,619,12391.29,7.731,5,142,438306032,-53136793,154,7.731,2024-04-11 18:40:28,13.0,172.0,130.79999999999995,130.79999999999995,379.0,300.0,1.03
,90,619,12398.98,7.731,5,143,438305303,-53137290,120,7.731,2024-04-11 18:40:29,13.0,181.0,130.79999999999995,130.79999999999995,379.0,300.0,0.1
,94,619,12406.74,7.731,5,144,438304575,-53137782,138,7.731,2024-04-11 18:40:30,13.0,171.0,130.79999999999995,130.79999999999995,379.0,300.0,0.0
,94,619,12414.49,7.767,5,145,438303847,-53138282,145,7.767,2024-04-11 18:40:31,13.0,171.0,130.79999999999995,130.79999999999995,379.0,300.0,0.0
,0,619,12422.25,7.825,5,144,438303135,-53138842,0,7.825,2024-04-11 18:40:32,13.0,,130.79999999999995,130.79999999999995,379.0,300.0,0.0
,0,619,12430.03,7.825,5,145,438302453,-53139455,0,7.825,2024-04-11 18:40:33,13.0,,130.39999999999998,130.39999999999998,379.0,300.0,0.0
,0,619,12438.52,7.825,5,144,438301697,-53140101,0,7.825,2024-04-11 18:40:34,13.0,,130.20000000000005,130.20000000000005,379.0,300.0,0.0
,0,619,12447.45,7.825,5,144,438300867,-53140692,0,7.825,2024-04-11 18:40:35,13.0,,129.79999999999995,129.79999999999995,379.0,300.0,0.0
,0,619,12455.75,7.897,5,142,438300060,-53141132,0,7.897,2024-04-11 18:40:36,13.0,,129.39999999999998,129.39999999999998,379.0,300.0,-1.33
,0,619,12464.43,8.299,5,140,438299160,-53141460,0,8.299,2024-04-11 18:40:37,13.0,,129.0,129.0,379.0,301.0,-2.12
,0,619,12473.86,9.127,5,139,438298169,-53141707,0,9.127,2024-04-11 18:40:38,13.0,,128.60000000000002,128.60000000000002,379.0,301.0,-2.84
,0,619,12484.19,10.078,5,140,438297066,-53141860,0,10.078,2024-04-11 18:40:39,13.0,,128.0,128.0,379.0,301.0,-3.59
,0,619,12495.4,10.843,5,138,438295866,-53141924,0,10.843,2024-04-11 18:40:40,13.0,,127.0,127.0,379.0,302.0,-4.38
,0,619,12507.33,11.452,5,137,438294586,-53141994,0,11.452,2024-04-11 18:40:41,13.0,,126.0,126.0,379.0,302.0,-5.24
,0,619,12520.08,12.316,5,136,438293203,-53142169,0,12.316,2024-04-11 18:40:42,13.0,,124.60000000000002,124.60000000000002,379.0,303.0,-6.22
,0,619,12533.24,12.953,5,136,438291810,-53142451,0,12.953,2024-04-11 18:40:43,13.0,,123.0,123.0,379.0,304.0,-7.25
,0,619,12545.85,12.692,5,137,438290479,-53142744,0,12.692,2024-04-11 18:40:44,13.0,,121.39999999999998,121.39999999999998,379.0,306.0,-8.18
,0,619,12557.74,12.013,5,136,438289221,-53142950,0,12.013,2024-04-11 18:40:45,13.0,,120.0,120.0,379.0,307.0,-8.99
,0,619,12569.08,11.465,6,135,438288029,-53142945,0,11.465,2024-04-11 18:40:46,13.0,,118.60000000000002,118.60000000000002,379.0,309.0,-9.54
,0,619,12579.55,10.804,6,134,438286930,-53142684,0,10.804,2024-04-11 18:40:47,13.0,,117.60000000000002,117.60000000000002,379.0,310.0,-9.83
,0,619,12589.63,10.075,7,134,438285899,-53142225,0,10.075,2024-04-11 18:40:48,13.0,,116.60000000000002,116.60000000000002,379.0,312.0,-9.83
,0,619,12599.83,10.067,8,135,438284966,-53141505,0,10.067,2024-04-11 18:40:49,13.0,,115.79999999999995,115.79999999999995,379.0,313.0,-9.58
,0,619,12609.94,10.063,8,132,438284290,-53140496,0,10.063,2024-04-11 18:40:50,13.0,,115.0,115.0,379.0,314.0,-9.17
,0,619,12620.54,10.217,8,130,438283925,-53139168,0,10.217,2024-04-11 18:40:51,13.0,,114.20000000000005,114.20000000000005,379.0,315.0,-8.73
,0,619,12631.99,10.294,8,130,438283698,-53137664,0,10.294,2024-04-11 18:40:52,13.0,,113.39999999999998,113.39999999999998,379.0,315.0,-8.25
,0,619,12643.09,10.075,7,130,438283470,-53136205,0,10.075,2024-04-11 18:40:53,13.0,,113.0,113.0,379.0,316.0,-7.69
,0,619,12653.77,10.075,7,129,438283243,-53134809,0,10.075,2024-04-11 18:40:54,13.0,,112.39999999999998,112.39999999999998,379.0,317.0,-7.13
,0,619,12664.38,10.075,7,129,438283015,-53133420,0,10.075,2024-04-11 18:40:55,13.0,,111.79999999999995,111.79999999999995,379.0,317.0,-6.64
,0,619,12676.01,10.075,7,129,438282769,-53131894,0,10.075,2024-04-11 18:40:56,13.0,,111.20000000000005,111.20000000000005,379.0,318.0,-6.2
,0,619,12687.35,10.075,7,129,438282533,-53130410,0,10.075,2024-04-11 18:40:57,13.0,,110.20000000000005,110.20000000000005,379.0,319.0,-5.95
,0,619,12697.1,10.086,7,129,438282317,-53129139,0,10.086,2024-04-11 18:40:58,13.0,,109.60000000000002,109.60000000000002,379.0,319.0,-5.78
,0,619,12708.04,10.103,6,128,438282024,-53127723,0,10.103,2024-04-11 18:40:59,13.0,,109.0,109.0,379.0,320.0,-5.7
,0,619,12718.6,10.183,6,127,438281687,-53126374,0,10.183,2024-04-11 18:41:00,13.0,,108.20000000000005,108.20000000000005,379.0,321.0,-5.72
,0,619,12728.19,9.876,6,126,438281302,-53125183,0,9.876,2024-04-11 18:41:01,13.0,,107.39999999999998,107.39999999999998,379.0,321.0,-5.93
,0,619,12736.57,8.772,6,125,438280842,-53124238,0,8.772,2024-04-11 18:41:02,13.0,,106.39999999999998,106.39999999999998,379.0,322.0,-6.25
,0,619,12743.89,7.72,6,124,438280295,-53123543,0,7.72,2024-04-11 18:41:03,13.0,,105.60000000000002,105.60000000000002,379.0,323.0,-6.54
,0,619,12750.27,6.745,6,121,438279715,-53123117,0,6.745,2024-04-11 18:41:04,13.0,,104.79999999999995,104.79999999999995,379.0,324.0,-6.81
,0,619,12756.71,6.047,6,119,438279060,-53122974,0,6.047,2024-04-11 18:41:05,13.0,,104.0,104.0,379.0,325.0,-7.13
,0,619,12763.84,6.261,6,117,438278340,-53123195,0,6.261,2024-04-11 18:41:06,13.0,,103.39999999999998,103.39999999999998,379.0,325.0,-7.46
,0,619,12771.52,6.657,6,118,438277620,-53123693,0,6.657,2024-04-11 18:41:07,13.0,,102.79999999999995,102.79999999999995,379.0,326.0,-7.92
,0,619,12778.22,6.857,6,118,438276984,-53124125,0,6.857,2024-04-11 18:41:08,13.0,,102.20000000000005,102.20000000000005,379.0,327.0,-8.34
,0,619,12784.97,7.082,6,118,438276291,-53124433,0,7.082,2024-04-11 18:41:09,13.0,,101.79999999999995,101.79999999999995,379.0,328.0,-8.57
,0,619,12792.29,7.194,6,120,438275528,-53124658,0,7.194,2024-04-11 18:41:10,13.0,,101.60000000000002,101.60000000000002,379.0,328.0,-8.44
,0,619,12799.44,7.126,7,121,438274763,-53124805,0,7.126,2024-04-11 18:41:11,13.0,,101.39999999999998,101.39999999999998,379.0,329.0,-7.85
,0,619,12806.59,7.008,8,122,438273989,-53124861,0,7.008,2024-04-11 18:41:12,13.0,,101.0,101.0,379.0,329.0,-7.0
,0,619,12813.66,7.008,8,123,438273242,-53124762,0,7.008,2024-04-11 18:41:13,13.0,,100.60000000000002,100.60000000000002,379.0,329.0,-6.07
,0,619,12821.24,7.016,9,123,438272467,-53124473,0,7.016,2024-04-11 18:41:14,13.0,,100.0,100.0,379.0,329.0,-5.31
,0,619,12829.27,7.116,9,123,438271674,-53124043,0,7.116,2024-04-11 18:41:15,13.0,,99.60000000000002,99.60000000000002,379.0,330.0,-4.86
,0,619,12837.85,7.253,8,123,438270874,-53123495,0,7.253,2024-04-11 18:41:16,13.0,,99.20000000000005,99.20000000000005,379.0,330.0,-4.71
,0,619,12846.56,7.361,8,123,438270119,-53122808,0,7.361,2024-04-11 18:41:17,13.0,,98.79999999999995,98.79999999999995,379.0,331.0,-4.77
,0,619,12855.07,7.537,8,123,438269428,-53122047,0,7.537,2024-04-11 18:41:18,13.0,,98.39999999999998,98.39999999999998,379.0,331.0,-4.93
,0,619,12863.5,7.575,7,124,438268790,-53121259,0,7.575,2024-04-11 18:41:19,13.0,,98.0,98.0,379.0,332.0,-5.04
,0,619,12871.86,7.629,7,125,438268154,-53120462,0,7.629,2024-04-11 18:41:20,13.0,,97.79999999999995,97.79999999999995,379.0,332.0,-5.01
,0,619,12880.23,7.755,8,124,438267554,-53119630,0,7.755,2024-04-11 18:41:21,13.0,,97.39999999999998,97.39999999999998,379.0,332.0,-4.88
,0,619,12888.57,7.861,7,124,438267007,-53118764,0,7.861,2024-04-11 18:41:22,13.0,,97.0,97.0,379.0,333.0,-4.74
,0,619,12897.11,7.861,7,124,438266496,-53117809,0,7.861,2024-04-11 18:41:23,13.0,,96.60000000000002,96.60000000000002,379.0,333.0,-4.56
,0,619,12905.85,7.861,7,123,438266094,-53116756,0,7.861,2024-04-11 18:41:24,13.0,,96.39999999999998,96.39999999999998,379.0,333.0,-4.35
,0,619,12914.67,7.872,7,122,438265775,-53115648,0,7.872,2024-04-11 18:41:25,13.0,,96.20000000000005,96.20000000000005,379.0,334.0,-4.1
,0,619,12923.9,7.889,8,123,438265475,-53114469,0,7.889,2024-04-11 18:41:26,13.0,,96.0,96.0,379.0,334.0,-3.83
,0,619,12932.54,7.889,10,124,438265238,-53113354,0,7.889,2024-04-11 18:41:27,13.0,,95.79999999999995,95.79999999999995,379.0,334.0,-3.54
,99,619,12940.16,7.889,12,123,438265002,-53112381,19,7.889,2024-04-11 18:41:28,13.0,176.0,95.60000000000002,95.60000000000002,379.0,335.0,-3.23
,87,619,12949.1,7.831,12,123,438264684,-53111255,64,7.831,2024-04-11 18:41:29,13.0,173.0,95.39999999999998,95.39999999999998,379.0,335.0,-2.88
,88,619,12956.32,7.737,11,122,438264347,-53110401,107,7.737,2024-04-11 18:41:30,13.0,167.0,95.39999999999998,95.39999999999998,379.0,335.0,-2.48
,92,620,12963.25,7.731,10,121,438263874,-53109707,122,7.731,2024-04-11 18:41:31,13.0,176.0,95.0,95.0,379.0,335.0,-2.25
,95,620,12971.67,7.731,10,121,438263203,-53108933,122,7.731,2024-04-11 18:41:32,13.0,182.0,94.60000000000002,94.60000000000002,379.0,335.0,-2.22
,0,620,12980.39,7.731,9,120,438262473,-53108179,0,7.731,2024-04-11 18:41:33,13.0,,94.39999999999998,94.39999999999998,379.0,335.0,-2.32
,0,620,12989.8,7.735,9,120,438261652,-53107454,0,7.735,2024-04-11 18:41:34,13.0,,94.0,94.0,379.0,336.0,-2.51
,0,620,12998.92,7.745,8,118,438260808,-53106832,0,7.745,2024-04-11 18:41:35,13.0,,93.60000000000002,93.60000000000002,379.0,336.0,-2.78
,0,620,13006.71,8.074,8,117,438260055,-53106376,0,8.074,2024-04-11 18:41:36,13.0,,93.20000000000005,93.20000000000005,379.0,336.0,-3.09
,0,620,13016.16,8.429,8,116,438259120,-53105909,0,8.429,2024-04-11 18:41:37,13.0,,92.79999999999995,92.79999999999995,379.0,337.0,-3.44
,0,620,13025.3,8.247,7,116,438258196,-53105524,0,8.247,2024-04-11 18:41:38,13.0,,92.39999999999998,92.39999999999998,379.0,337.0,-3.76
,0,620,13033.08,8.351,7,116,438257378,-53105285,0,8.351,2024-04-11 18:41:39,13.0,,92.0,92.0,379.0,338.0,-4.02
,0,620,13041.99,8.474,7,117,438256424,-53105062,0,8.474,2024-04-11 18:41:40,13.0,,91.60000000000002,91.60000000000002,379.0,338.0,-4.12
,0,620,13050.98,8.636,7,116,438255466,-53104894,0,8.636,2024-04-11 18:41:41,13.0,,91.20000000000005,91.20000000000005,379.0,338.0,-4.19
,0,620,13059.83,8.731,7,117,438254526,-53104815,0,8.731,2024-04-11 18:41:42,13.0,,91.0,91.0,379.0,339.0,-4.23
,0,620,13068.51,8.731,7,115,438253600,-53104812,0,8.731,2024-04-11 18:41:43,13.0,,90.60000000000002,90.60000000000002,379.0,339.0,-4.19
,0,620,13077.27,8.731,6,114,438252645,-53104838,0,8.731,2024-04-11 18:41:44,13.0,,90.20000000000005,90.20000000000005,379.0,339.0,-4.11
,0,620,13086.0,8.731,6,112,438251708,-53104878,0,8.731,2024-04-11 18:41:45,13.0,,89.79999999999995,89.79999999999995,379.0,340.0,-4.02
,0,620,13094.49,8.731,6,112,438250800,-53104902,0,8.731,2024-04-11 18:41:46,13.0,,89.39999999999998,89.39999999999998,379.0,340.0,-3.92
,0,620,13103.01,8.724,6,114,438249889,-53104886,0,8.724,2024-04-11 18:41:47,13.0,,89.0,89.0,379.0,341.0,-3.83
,0,620,13112.22,8.695,6,113,438248903,-53104839,0,8.695,2024-04-11 18:41:48,13.0,,88.79999999999995,88.79999999999995,379.0,341.0,-3.75
,0,620,13121.09,8.656,6,114,438247954,-53104782,0,8.656,2024-04-11 18:41:49,13.0,,88.39999999999998,88.39999999999998,379.0,341.0,-3.67
