battery_soc,calories,distance,timestamp,altitude,ascent,descent,enhanced_altitude,enhanced_speed,grade,position_lat,position_long,speed,vertical_speed,heart_rate,temperature
,1019,10256.9,2023-04-17 18:10:08,449.6,642.0,173.0,449.6,4.189,-14.29,438648832.0,-53206266.0,4.189,-0.544,128.0,13.0
,1019,10260.87,2023-04-17 18:10:09,449.0,642.0,174.0,449.0,3.995,-13.98,438648968.0,-53206773.0,3.995,-0.551,129.0,13.0
,1020,10263.97,2023-04-17 18:10:10,448.4,642.0,175.0,448.4,3.973,-13.39,438649059.0,-53207171.0,3.973,-0.555,129.0,13.0
,1020,10268.07,2023-04-17 18:10:11,448.0,642.0,175.0,448.0,4.081,-12.74,438649150.0,-53207706.0,4.081,-0.549,129.0,13.0
,1020,10271.39,2023-04-17 18:10:12,447.4,642.0,176.0,447.4,4.097,-12.3,438649287.0,-53208104.0,4.097,-0.54,128.0,13.0
,1020,10274.56,2023-04-17 18:10:13,446.79999999999995,642.0,176.0,446.79999999999995,3.326,-12.07,438649514.0,-53208428.0,3.326,-0.528,128.0,13.0
,1020,10277.66,2023-04-17 18:10:14,446.4,642.0,177.0,446.4,3.164,-12.0,438649742.0,-53208735.0,3.164,-0.509,128.0,13.0
,1021,10280.88,2023-04-17 18:10:15,445.79999999999995,642.0,177.0,445.79999999999995,3.215,-12.1,438649879.0,-53209116.0,3.215,-0.492,128.0,13.0
,1021,10284.56,2023-04-17 18:10:16,445.20000000000005,642.0,178.0,445.20000000000005,3.617,-12.41,438649924.0,-53209611.0,3.617,-0.479,128.0,13.0
,1021,10288.68,2023-04-17 18:10:17,444.6,642.0,178.0,444.6,4.053,-12.87,438649788.0,-53210140.0,4.053,-0.479,128.0,13.0
,1021,10292.01,2023-04-17 18:10:18,444.20000000000005,642.0,179.0,444.20000000000005,4.121,-13.29,438649605.0,-53210527.0,4.121,-0.476,128.0,13.0
,1021,10295.85,2023-04-17 18:10:19,443.6,642.0,180.0,443.6,3.871,-13.49,438649332.0,-53210852.0,3.871,-0.477,128.0,13.0
,1022,10299.49,2023-04-17 18:10:20,443.20000000000005,642.0,180.0,443.20000000000005,3.673,-13.43,438648923.0,-53210948.0,3.673,-0.475,127.0,13.0
,1022,10304.03,2023-04-17 18:10:21,442.4,642.0,181.0,442.4,3.772,-13.26,438648468.0,-53210823.0,3.772,-0.478,127.0,13.0
,1022,10308.04,2023-04-17 18:10:22,441.79999999999995,642.0,181.0,441.79999999999995,3.975,-13.07,438648058.0,-53210550.0,3.975,-0.485,127.0,13.0
,1022,10312.35,2023-04-17 18:10:23,441.20000000000005,642.0,182.0,441.20000000000005,4.252,-12.96,438647694.0,-53210220.0,4.252,-0.497,127.0,13.0
,1022,10316.51,2023-04-17 18:10:24,440.6,642.0,182.0,440.6,4.18,-12.99,438647284.0,-53210021.0,4.18,-0.504,128.0,13.0
,1023,10320.99,2023-04-17 18:10:25,440.0,642.0,183.0,440.0,4.43,-13.1,438646875.0,-53209759.0,4.43,-0.514,128.0,13.0
,1023,10325.55,2023-04-17 18:10:26,439.20000000000005,642.0,184.0,439.20000000000005,4.548,-13.51,438646420.0,-53209458.0,4.548,-0.533,127.0,13.0
,1023,10330.85,2023-04-17 18:10:27,438.20000000000005,642.0,184.0,438.20000000000005,5.042,-14.17,438645965.0,-53209088.0,5.042,-0.567,127.0,13.0
,1023,10336.58,2023-04-17 18:10:28,437.4,642.0,185.0,437.4,5.623,-14.76,438645418.0,-53208656.0,5.623,-0.599,126.0,13.0
,1023,10341.57,2023-04-17 18:10:29,436.79999999999995,642.0,186.0,436.79999999999995,5.963,-14.92,438644963.0,-53208240.0,5.963,-0.625,126.0,13.0
,1024,10348.84,2023-04-17 18:10:30,436.0,642.0,187.0,436.0,6.222,-14.7,438644372.0,-53207666.0,6.222,-0.642,126.0,13.0
,1024,10355.51,2023-04-17 18:10:31,435.4,642.0,187.0,435.4,6.25,-14.26,438643780.0,-53207114.0,6.25,-0.656,125.0,13.0
,1024,10361.78,2023-04-17 18:10:32,434.6,642.0,188.0,434.6,6.253,-13.63,438643325.0,-53206545.0,6.253,-0.665,125.0,13.0
,1024,10368.57,2023-04-17 18:10:33,434.0,642.0,189.0,434.0,6.567,-12.85,438642779.0,-53205970.0,6.567,-0.66,124.0,13.0
,1024,10374.24,2023-04-17 18:10:34,433.4,642.0,190.0,433.4,6.261,-11.88,438642187.0,-53205714.0,6.261,-0.642,123.0,13.0
,1024,10382.27,2023-04-17 18:10:35,433.0,642.0,190.0,433.0,6.986,-10.79,438641322.0,-53205760.0,6.986,-0.607,123.0,13.0
,1025,10389.25,2023-04-17 18:10:36,432.4,642.0,191.0,432.4,7.278,-9.82,438640594.0,-53206073.0,7.278,-0.572,122.0,13.0
,1025,10395.28,2023-04-17 18:10:37,432.0,642.0,191.0,432.0,7.319,-9.01,438640003.0,-53206357.0,7.319,-0.541,122.0,13.0
,1025,10404.26,2023-04-17 18:10:38,431.6,642.0,192.0,431.6,6.973,-8.27,438639092.0,-53206733.0,6.973,-0.508,121.0,13.0
,1025,10411.98,2023-04-17 18:10:39,431.20000000000005,642.0,192.0,431.20000000000005,6.981,-7.46,438638364.0,-53207182.0,6.981,-0.469,121.0,13.0
,1025,10419.32,2023-04-17 18:10:40,431.0,642.0,193.0,431.0,7.0,-6.54,438637727.0,-53207768.0,7.0,-0.428,121.0,13.0
,1026,10424.93,2023-04-17 18:10:41,431.0,642.0,193.0,431.0,6.996,-5.55,438637363.0,-53208371.0,6.996,-0.371,121.0,13.0
,1026,10431.36,2023-04-17 18:10:42,431.0,642.0,193.0,431.0,6.69,-4.6,438637135.0,-53209196.0,6.69,-0.312,122.0,13.0
,1026,10437.4,2023-04-17 18:10:43,431.0,642.0,193.0,431.0,6.11,-3.73,438637090.0,-53209998.0,6.11,-0.248,122.0,13.0
,1026,10443.82,2023-04-17 18:10:44,431.0,642.0,194.0,431.0,5.994,-2.88,438637044.0,-53210852.0,5.994,-0.184,123.0,13.0
,1026,10450.38,2023-04-17 18:10:45,430.79999999999995,642.0,194.0,430.79999999999995,5.741,-2.11,438636908.0,-53211705.0,5.741,-0.129,124.0,13.0
,1026,10456.03,2023-04-17 18:10:46,430.6,642.0,194.0,430.6,5.675,-1.51,438636680.0,-53212422.0,5.675,-0.095,124.0,13.0
,1027,10460.49,2023-04-17 18:10:47,430.6,642.0,194.0,430.6,5.631,-1.14,438636498.0,-53212956.0,5.631,-0.071,122.0,13.0
,1027,10466.29,2023-04-17 18:10:48,430.4,642.0,194.0,430.4,6.008,-1.02,438636089.0,-53213571.0,6.008,-0.066,122.0,13.0
,1027,10473.56,2023-04-17 18:10:49,430.20000000000005,642.0,194.0,430.20000000000005,5.897,-1.17,438635543.0,-53214214.0,5.897,-0.08,120.0,13.0
,1027,10479.34,2023-04-17 18:10:50,430.0,642.0,194.0,430.0,5.897,-1.54,438635042.0,-53214692.0,5.897,-0.102,119.0,13.0
,1027,10485.61,2023-04-17 18:10:51,429.79999999999995,642.0,195.0,429.79999999999995,5.897,-1.98,438634450.0,-53215147.0,5.897,-0.123,119.0,13.0
,1028,10491.53,2023-04-17 18:10:52,429.6,642.0,195.0,429.6,5.897,-2.4,438633904.0,-53215539.0,5.897,-0.141,119.0,13.0
,1028,10497.91,2023-04-17 18:10:53,429.4,642.0,195.0,429.4,5.897,-2.68,438633313.0,-53215943.0,5.897,-0.154,119.0,13.0
,1028,10504.05,2023-04-17 18:10:54,429.4,642.0,195.0,429.4,5.898,-2.76,438632721.0,-53216313.0,5.898,-0.152,119.0,13.0
,1028,10510.27,2023-04-17 18:10:55,429.20000000000005,642.0,195.0,429.20000000000005,6.036,-2.68,438632084.0,-53216620.0,6.036,-0.152,119.0,13.0
,1028,10516.46,2023-04-17 18:10:56,429.20000000000005,642.0,195.0,429.20000000000005,6.036,-2.47,438631492.0,-53216961.0,6.036,-0.145,118.0,13.0
,1028,10522.17,2023-04-17 18:10:57,429.20000000000005,642.0,196.0,429.20000000000005,6.036,-2.1,438630946.0,-53217354.0,6.036,-0.125,118.0,13.0
,1029,10527.31,2023-04-17 18:10:58,429.20000000000005,642.0,196.0,429.20000000000005,6.036,-1.68,438630491.0,-53217667.0,6.036,-0.101,117.0,13.0
,1029,10532.75,2023-04-17 18:10:59,429.20000000000005,642.0,196.0,429.20000000000005,6.036,-1.05,438629945.0,-53217946.0,6.036,0.0,117.0,13.0
,1029,10538.16,2023-04-17 18:11:00,429.20000000000005,642.0,196.0,429.20000000000005,6.035,0.0,438629399.0,-53218162.0,6.035,0.0,118.0,13.0
,1029,10542.72,2023-04-17 18:11:01,429.4,642.0,196.0,429.4,5.924,0.0,438628898.0,-53218281.0,5.924,0.0,119.0,13.0
,1029,10548.07,2023-04-17 18:11:02,429.4,642.0,196.0,429.4,5.833,0.0,438628306.0,-53218384.0,5.833,0.0,120.0,13.0
,1029,10554.7,2023-04-17 18:11:03,429.20000000000005,642.0,196.0,429.20000000000005,5.786,0.0,438627624.0,-53218315.0,5.786,0.0,121.0,13.0
,1030,10559.9,2023-04-17 18:11:04,429.20000000000005,642.0,196.0,429.20000000000005,5.784,0.0,438627077.0,-53218162.0,5.784,0.0,122.0,13.0
,1030,10565.11,2023-04-17 18:11:05,429.0,642.0,196.0,429.0,5.536,0.0,438626577.0,-53217889.0,5.536,0.0,122.0,13.0
,1030,10569.81,2023-04-17 18:11:06,428.79999999999995,642.0,196.0,428.79999999999995,5.536,0.0,438626122.0,-53217559.0,5.536,0.0,122.0,13.0
,1030,10575.79,2023-04-17 18:11:07,428.4,642.0,196.0,428.4,5.536,-0.3,438625621.0,-53217092.0,5.536,0.0,122.0,13.0
,1030,10582.9,2023-04-17 18:11:08,428.20000000000005,642.0,196.0,428.20000000000005,5.536,-1.48,438624984.0,-53216557.0,5.536,-0.101,122.0,13.0
,1031,10588.74,2023-04-17 18:11:09,427.79999999999995,642.0,197.0,427.79999999999995,5.536,-2.25,438624438.0,-53216131.0,5.536,-0.148,122.0,13.0
,1031,10594.41,2023-04-17 18:11:10,427.20000000000005,642.0,197.0,427.20000000000005,5.536,-3.13,438623937.0,-53215693.0,5.536,-0.205,121.0,13.0
,1031,10600.09,2023-04-17 18:11:11,426.79999999999995,642.0,197.0,426.79999999999995,5.54,-4.07,438623528.0,-53215135.0,5.54,-0.251,120.0,13.0
,1031,10606.67,2023-04-17 18:11:12,426.20000000000005,642.0,198.0,426.20000000000005,6.032,-4.95,438623164.0,-53214413.0,6.032,-0.3,119.0,13.0
,1031,10613.01,2023-04-17 18:11:13,425.79999999999995,642.0,198.0,425.79999999999995,5.964,-5.81,438622754.0,-53213736.0,5.964,-0.344,118.0,13.0
,1031,10618.84,2023-04-17 18:11:14,425.4,642.0,199.0,425.4,5.965,-6.41,438622208.0,-53213315.0,5.965,-0.373,118.0,13.0
,1032,10624.07,2023-04-17 18:11:15,425.20000000000005,642.0,199.0,425.20000000000005,6.039,-6.76,438621662.0,-53213338.0,6.039,-0.382,117.0,13.0
,1032,10629.27,2023-04-17 18:11:16,425.20000000000005,642.0,200.0,425.20000000000005,5.063,-6.57,438621161.0,-53213628.0,5.063,-0.363,117.0,13.0
,1032,10633.49,2023-04-17 18:11:17,425.4,642.0,200.0,425.4,4.495,-5.85,438620797.0,-53214009.0,4.495,-0.316,118.0,13.0
,1032,10637.42,2023-04-17 18:11:18,425.6,642.0,200.0,425.6,4.115,-3.98,438620524.0,-53214401.0,4.115,-0.238,118.0,13.0
,1032,10640.93,2023-04-17 18:11:19,426.0,642.0,200.0,426.0,3.357,-0.35,438620296.0,-53214783.0,3.357,-0.137,122.0,13.0
,1032,10643.37,2023-04-17 18:11:20,426.20000000000005,642.0,200.0,426.20000000000005,3.259,-1.38,438620114.0,-53215044.0,3.259,-0.039,123.0,13.0
,1033,10646.72,2023-04-17 18:11:21,426.6,643.0,200.0,426.6,2.658,0.43,438619932.0,-53215386.0,2.658,0.062,125.0,13.0
,1033,10648.97,2023-04-17 18:11:22,426.79999999999995,643.0,200.0,426.79999999999995,2.647,2.27,438619750.0,-53215602.0,2.647,0.14,127.0,13.0
,1033,10651.56,2023-04-17 18:11:23,427.0,643.0,200.0,427.0,2.599,3.98,438619614.0,-53215892.0,2.599,0.195,130.0,13.0
,1033,10654.14,2023-04-17 18:11:24,427.20000000000005,643.0,200.0,427.20000000000005,3.012,5.51,438619477.0,-53216222.0,3.012,0.222,132.0,13.0
,1033,10656.39,2023-04-17 18:11:25,427.4,644.0,200.0,427.4,2.992,6.61,438619432.0,-53216512.0,2.992,0.227,133.0,13.0
,1034,10659.81,2023-04-17 18:11:26,427.6,644.0,200.0,427.6,2.992,7.11,438619341.0,-53216950.0,2.992,0.219,134.0,13.0
,1034,10664.0,2023-04-17 18:11:27,427.6,644.0,200.0,427.6,3.064,7.03,438619204.0,-53217496.0,3.064,0.199,135.0,13.0
,1034,10667.34,2023-04-17 18:11:28,427.6,644.0,200.0,427.6,3.345,6.34,438619113.0,-53217911.0,3.345,0.168,135.0,13.0
,1034,10671.29,2023-04-17 18:11:29,427.79999999999995,644.0,200.0,427.79999999999995,3.498,5.33,438618885.0,-53218361.0,3.498,0.146,136.0,13.0
,1034,10674.62,2023-04-17 18:11:30,427.79999999999995,644.0,200.0,427.79999999999995,3.621,4.22,438618703.0,-53218759.0,3.621,0.118,136.0,13.0
,1035,10678.77,2023-04-17 18:11:31,427.6,645.0,200.0,427.6,3.814,3.12,438618521.0,-53219243.0,3.814,0.088,136.0,13.0
,1035,10683.69,2023-04-17 18:11:32,427.6,645.0,200.0,427.6,4.022,2.09,438618248.0,-53219817.0,4.022,0.0,135.0,13.0
,1035,10687.75,2023-04-17 18:11:33,427.4,645.0,200.0,427.4,4.08,1.13,438618066.0,-53220301.0,4.08,0.022,134.0,13.0
,1035,10691.65,2023-04-17 18:11:34,427.4,645.0,200.0,427.4,3.896,0.28,438617884.0,-53220773.0,3.896,-0.008,134.0,13.0
,1036,10695.63,2023-04-17 18:11:35,427.4,645.0,200.0,427.4,3.932,-0.36,438617702.0,-53221257.0,3.932,-0.029,133.0,13.0
,1036,10698.45,2023-04-17 18:11:36,427.4,645.0,201.0,427.4,3.979,-0.75,438617520.0,-53221564.0,3.979,-0.038,132.0,13.0
,1036,10702.11,2023-04-17 18:11:37,427.4,645.0,201.0,427.4,3.806,-0.9,438617247.0,-53221928.0,3.806,-0.043,131.0,13.0
,1036,10707.03,2023-04-17 18:11:38,427.4,645.0,201.0,427.4,3.852,-0.84,438616883.0,-53222394.0,3.852,-0.043,132.0,13.0
,1036,10711.63,2023-04-17 18:11:39,427.4,645.0,201.0,427.4,4.375,-0.68,438616473.0,-53222781.0,4.375,0.0,133.0,13.0
,1037,10715.72,2023-04-17 18:11:40,427.20000000000005,645.0,201.0,427.20000000000005,4.54,-0.55,438616109.0,-53223049.0,4.54,-0.024,133.0,13.0
,1037,10721.25,2023-04-17 18:11:41,427.20000000000005,645.0,201.0,427.20000000000005,4.776,-0.59,438615563.0,-53223316.0,4.776,-0.024,133.0,13.0
,1037,10726.63,2023-04-17 18:11:42,427.0,645.0,201.0,427.0,5.275,-0.83,438615017.0,-53223475.0,5.275,-0.031,133.0,13.0
,1037,10731.04,2023-04-17 18:11:43,426.6,645.0,201.0,426.6,5.448,-1.33,438614516.0,-53223532.0,5.448,-0.059,133.0,13.0
,1037,10736.73,2023-04-17 18:11:44,426.4,645.0,202.0,426.4,5.703,-1.97,438613925.0,-53223595.0,5.703,-0.091,132.0,13.0
,1038,10742.7,2023-04-17 18:11:45,426.4,645.0,202.0,426.4,5.842,-2.53,438613288.0,-53223652.0,5.842,-0.115,132.0,13.0
,1038,10748.66,2023-04-17 18:11:46,426.20000000000005,645.0,202.0,426.20000000000005,5.881,-2.94,438612650.0,-53223691.0,5.881,-0.136,131.0,13.0
,1038,10755.45,2023-04-17 18:11:47,426.0,645.0,202.0,426.0,5.874,-3.16,438611922.0,-53223714.0,5.874,-0.151,130.0,13.0
,1038,10759.36,2023-04-17 18:11:48,425.79999999999995,645.0,202.0,425.79999999999995,5.144,-3.19,438611467.0,-53223691.0,5.144,-0.16,131.0,13.0
,1038,10763.96,2023-04-17 18:11:49,425.4,645.0,203.0,425.4,4.914,-3.13,438611012.0,-53223515.0,4.914,-0.17,130.0,13.0
,1039,10767.08,2023-04-17 18:11:50,424.79999999999995,645.0,203.0,424.79999999999995,4.683,-3.27,438610739.0,-53223248.0,4.683,-0.197,129.0,13.0
,1039,10771.63,2023-04-17 18:11:51,424.4,645.0,203.0,424.4,4.546,-3.7,438610420.0,-53222810.0,4.546,-0.224,129.0,13.0
,1039,10777.7,2023-04-17 18:11:52,423.79999999999995,645.0,204.0,423.79999999999995,4.936,-4.33,438610011.0,-53222178.0,4.936,-0.265,127.0,13.0
,1039,10782.41,2023-04-17 18:11:53,423.20000000000005,645.0,204.0,423.20000000000005,5.841,-5.34,438609692.0,-53221677.0,5.841,-0.322,126.0,13.0
,1039,10788.42,2023-04-17 18:11:54,422.4,645.0,205.0,422.4,5.755,-6.75,438609328.0,-53221023.0,5.755,-0.389,126.0,13.0
,1040,10794.11,2023-04-17 18:11:55,421.6,645.0,205.0,421.6,5.27,-8.36,438609010.0,-53220369.0,5.27,-0.453,125.0,13.0
,1040,10799.29,2023-04-17 18:11:56,420.79999999999995,645.0,206.0,420.79999999999995,5.143,-9.87,438608737.0,-53219766.0,5.143,-0.516,125.0,13.0
,1040,10804.86,2023-04-17 18:11:57,420.20000000000005,645.0,207.0,420.20000000000005,4.936,-10.95,438608418.0,-53219135.0,4.936,-0.563,125.0,13.0
,1040,10808.68,2023-04-17 18:11:58,419.6,645.0,208.0,419.6,4.936,-11.51,438608145.0,-53218736.0,4.936,-0.591,126.0,13.0
,1040,10813.94,2023-04-17 18:11:59,419.0,645.0,208.0,419.0,4.958,-11.6,438607826.0,-53218190.0,4.958,-0.603,125.0,13.0
,1041,10819.71,2023-04-17 18:12:00,418.4,645.0,209.0,418.4,5.272,-11.61,438607417.0,-53217604.0,5.272,-0.607,125.0,13.0
,1041,10826.89,2023-04-17 18:12:01,417.79999999999995,645.0,210.0,417.79999999999995,5.549,-11.58,438606871.0,-53216887.0,5.549,-0.594,124.0,13.0
,1041,10833.06,2023-04-17 18:12:02,417.4,645.0,210.0,417.4,5.758,-11.33,438606370.0,-53216410.0,5.758,-0.567,123.0,13.0
,1041,10839.4,2023-04-17 18:12:03,417.0,645.0,211.0,417.0,5.756,-10.73,438605733.0,-53216085.0,5.756,-0.528,123.0,13.0
,1041,10844.15,2023-04-17 18:12:04,416.79999999999995,645.0,211.0,416.79999999999995,5.712,-9.84,438605232.0,-53215892.0,5.712,-0.482,122.0,13.0
,1041,10850.08,2023-04-17 18:12:05,416.6,645.0,212.0,416.6,5.639,-8.69,438604641.0,-53215602.0,5.639,-0.431,122.0,13.0
,1042,10855.87,2023-04-17 18:12:06,416.4,645.0,212.0,416.4,5.639,-7.46,438604049.0,-53215260.0,5.639,-0.379,122.0,13.0
,1042,10861.49,2023-04-17 18:12:07,416.20000000000005,645.0,212.0,416.20000000000005,5.639,-6.23,438603548.0,-53214908.0,5.639,-0.325,122.0,13.0
,1042,10866.99,2023-04-17 18:12:08,416.20000000000005,645.0,212.0,416.20000000000005,5.64,-5.09,438603048.0,-53214504.0,5.64,-0.266,123.0,13.0
,1042,10873.23,2023-04-17 18:12:09,416.0,645.0,212.0,416.0,5.659,-4.11,438602547.0,-53213975.0,5.659,-0.215,124.0,13.0
,1042,10879.2,2023-04-17 18:12:10,415.79999999999995,645.0,212.0,415.79999999999995,5.714,-3.36,438602137.0,-53213366.0,5.714,-0.178,125.0,13.0
,1043,10884.22,2023-04-17 18:12:11,415.6,645.0,213.0,415.6,5.721,-2.92,438601819.0,-53212831.0,5.721,-0.157,125.0,13.0
,1043,10891.12,2023-04-17 18:12:12,415.4,645.0,213.0,415.4,6.397,-2.73,438601364.0,-53212080.0,6.397,-0.148,124.0,13.0
,1043,10898.58,2023-04-17 18:12:13,415.0,645.0,213.0,415.0,6.397,-2.7,438600909.0,-53211278.0,6.397,-0.157,123.0,13.0
,1043,10903.94,2023-04-17 18:12:14,414.79999999999995,645.0,213.0,414.79999999999995,6.376,-2.82,438600590.0,-53210698.0,6.376,-0.169,123.0,13.0
,1043,10910.88,2023-04-17 18:12:15,414.6,645.0,214.0,414.6,6.255,-2.96,438600044.0,-53210010.0,6.255,-0.183,123.0,13.0
,1044,10916.38,2023-04-17 18:12:16,414.4,645.0,214.0,414.4,5.613,-3.12,438599498.0,-53209714.0,5.613,-0.195,122.0,13.0
,1044,10920.7,2023-04-17 18:12:17,414.0,645.0,214.0,414.0,5.806,-3.27,438599043.0,-53209776.0,5.806,-0.213,122.0,13.0
,1044,10927.42,2023-04-17 18:12:18,413.6,645.0,214.0,413.6,5.808,-3.44,438598405.0,-53210214.0,5.808,-0.227,121.0,13.0
,1044,10933.92,2023-04-17 18:12:19,413.0,645.0,215.0,413.0,6.149,-3.78,438597996.0,-53210891.0,6.149,-0.254,120.0,13.0
,1044,10939.94,2023-04-17 18:12:20,412.6,645.0,215.0,412.6,6.263,-4.28,438597586.0,-53211557.0,6.263,-0.282,117.0,13.0
,1044,10947.72,2023-04-17 18:12:21,412.20000000000005,645.0,216.0,412.20000000000005,6.342,-4.93,438597086.0,-53212365.0,6.342,-0.309,115.0,13.0
,1045,10954.49,2023-04-17 18:12:22,411.79999999999995,645.0,216.0,411.79999999999995,6.342,-5.57,438596494.0,-53212939.0,6.342,-0.333,114.0,13.0
,1045,10959.84,2023-04-17 18:12:23,411.20000000000005,645.0,216.0,411.20000000000005,6.342,-6.16,438596039.0,-53213298.0,6.342,-0.365,112.0,13.0
,1045,10967.74,2023-04-17 18:12:24,410.79999999999995,645.0,217.0,410.79999999999995,6.343,-6.61,438595220.0,-53213594.0,6.343,-0.387,111.0,13.0
,1045,10974.59,2023-04-17 18:12:25,410.20000000000005,645.0,217.0,410.20000000000005,6.46,-6.82,438594446.0,-53213588.0,6.46,-0.406,113.0,13.0
,1045,10980.83,2023-04-17 18:12:26,409.6,645.0,218.0,409.6,7.247,-6.91,438593809.0,-53213508.0,7.247,-0.419,114.0,13.0
,1045,10988.34,2023-04-17 18:12:27,408.79999999999995,645.0,218.0,408.79999999999995,7.731,-7.05,438593035.0,-53213394.0,7.731,-0.444,114.0,13.0
,1046,10996.32,2023-04-17 18:12:28,408.0,645.0,219.0,408.0,7.73,-7.29,438592170.0,-53213275.0,7.73,-0.477,115.0,13.0
,1046,11005.46,2023-04-17 18:12:29,407.20000000000005,645.0,220.0,407.20000000000005,7.597,-7.72,438591169.0,-53213116.0,7.597,-0.524,115.0,13.0
,1046,11012.37,2023-04-17 18:12:30,406.6,645.0,221.0,406.6,6.661,-8.14,438590441.0,-53212945.0,6.661,-0.563,115.0,13.0
,1046,11018.52,2023-04-17 18:12:31,405.79999999999995,645.0,221.0,405.79999999999995,6.881,-8.43,438589804.0,-53212763.0,6.881,-0.599,115.0,13.0
,1046,11024.51,2023-04-17 18:12:32,405.0,645.0,222.0,405.0,6.879,-8.62,438589212.0,-53212450.0,6.879,-0.627,114.0,13.0
,1046,11031.05,2023-04-17 18:12:33,404.20000000000005,645.0,223.0,404.20000000000005,6.611,-8.85,438588666.0,-53211949.0,6.611,-0.653,114.0,13.0
,1046,11036.7,2023-04-17 18:12:34,403.4,645.0,224.0,403.4,5.936,-9.12,438588257.0,-53211386.0,5.936,-0.668,114.0,13.0
,1047,11041.75,2023-04-17 18:12:35,402.79999999999995,645.0,224.0,402.79999999999995,5.361,-9.29,438587938.0,-53210823.0,5.361,-0.669,115.0,13.0
,1047,11045.79,2023-04-17 18:12:36,402.4,645.0,225.0,402.4,4.842,-9.33,438587801.0,-53210305.0,4.842,-0.65,115.0,13.0
,1047,11050.84,2023-04-17 18:12:37,402.0,645.0,226.0,402.0,4.836,-9.25,438587619.0,-53209680.0,4.836,-0.618,115.0,13.0
,1047,11056.55,2023-04-17 18:12:38,401.6,645.0,226.0,401.6,4.723,-9.08,438587437.0,-53208946.0,4.723,-0.576,116.0,13.0
,1047,11061.54,2023-04-17 18:12:39,401.0,645.0,227.0,401.0,4.905,-8.91,438587346.0,-53208297.0,4.905,-0.537,116.0,13.0
,1047,11066.49,2023-04-17 18:12:40,400.6,645.0,227.0,400.6,4.641,-8.69,438587073.0,-53207700.0,4.641,-0.489,116.0,13.0
,1048,11070.77,2023-04-17 18:12:41,400.4,645.0,228.0,400.4,4.908,-8.33,438586755.0,-53207307.0,4.908,-0.438,116.0,13.0
,1048,11073.59,2023-04-17 18:12:42,400.20000000000005,645.0,228.0,400.20000000000005,4.25,-7.87,438586482.0,-53207188.0,4.25,-0.388,116.0,13.0
,1048,11078.16,2023-04-17 18:12:43,400.0,645.0,228.0,400.0,4.255,-7.32,438585981.0,-53207347.0,4.255,-0.342,116.0,13.0
,1048,11083.29,2023-04-17 18:12:44,399.79999999999995,645.0,228.0,399.79999999999995,4.88,-6.75,438585526.0,-53207689.0,4.88,-0.306,117.0,13.0
,1048,11088.2,2023-04-17 18:12:45,399.79999999999995,645.0,229.0,399.79999999999995,4.842,-6.0,438585116.0,-53208127.0,4.842,-0.264,118.0,13.0
,1048,11092.62,2023-04-17 18:12:46,399.6,645.0,229.0,399.6,4.862,-5.21,438584843.0,-53208599.0,4.862,-0.223,119.0,13.0
,1049,11097.8,2023-04-17 18:12:47,399.79999999999995,645.0,229.0,399.79999999999995,4.881,-4.25,438584570.0,-53209202.0,4.881,-0.169,120.0,13.0
,1049,11103.53,2023-04-17 18:12:48,399.79999999999995,645.0,229.0,399.79999999999995,4.889,-3.27,438584343.0,-53209907.0,4.889,-0.117,122.0,13.0
,1049,11109.09,2023-04-17 18:12:49,399.79999999999995,645.0,229.0,399.79999999999995,5.064,-2.36,438584161.0,-53210613.0,5.064,0.0,123.0,13.0
,1049,11115.4,2023-04-17 18:12:50,399.79999999999995,645.0,229.0,399.79999999999995,5.065,-1.46,438583978.0,-53211437.0,5.065,0.0,126.0,13.0
,1049,11122.0,2023-04-17 18:12:51,399.79999999999995,645.0,229.0,399.79999999999995,5.092,0.0,438583796.0,-53212291.0,5.092,0.0,128.0,13.0
,1050,11127.6,2023-04-17 18:12:52,400.0,645.0,229.0,400.0,5.096,0.0,438583569.0,-53212985.0,5.096,0.0,129.0,13.0
,1050,11133.0,2023-04-17 18:12:53,400.0,645.0,229.0,400.0,5.335,0.0,438583296.0,-53213616.0,5.335,0.0,131.0,13.0
,1050,11137.82,2023-04-17 18:12:54,399.79999999999995,645.0,229.0,399.79999999999995,5.464,0.0,438583023.0,-53214151.0,5.464,0.0,132.0,13.0
,1050,11143.49,2023-04-17 18:12:55,399.79999999999995,645.0,229.0,399.79999999999995,5.472,0.0,438582659.0,-53214754.0,5.472,0.0,133.0,13.0
,1050,11150.69,2023-04-17 18:12:56,399.79999999999995,645.0,229.0,399.79999999999995,5.483,0.0,438582113.0,-53215425.0,5.483,0.0,133.0,13.0
,1051,11156.72,2023-04-17 18:12:57,400.0,645.0,229.0,400.0,5.703,0.0,438581612.0,-53215943.0,5.703,0.0,133.0,13.0
,1051,11161.42,2023-04-17 18:12:58,400.0,645.0,229.0,400.0,5.742,0.0,438581202.0,-53216279.0,5.742,0.0,133.0,13.0
,1051,11167.43,2023-04-17 18:12:59,400.0,645.0,229.0,400.0,5.75,0.0,438580611.0,-53216660.0,5.75,0.0,132.0,13.0
,1051,11173.76,2023-04-17 18:13:00,399.79999999999995,645.0,229.0,399.79999999999995,5.751,0.0,438579928.0,-53216956.0,5.751,0.0,132.0,13.0
,1051,11179.76,2023-04-17 18:13:01,399.6,645.0,229.0,399.6,5.788,0.0,438579291.0,-53217092.0,5.788,0.0,132.0,13.0
