calories,heart_rate,timestamp,battery_soc,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
34,126,2024-01-06 08:46:10,96.0,12.0,838.35,3.365,23.0,438106115.0,-52941746.0,3.365,22.799999999999955,22.799999999999955,4.0,8.0,0.0
34,128,2024-01-06 08:46:11,,12.0,841.19,3.154,22.0,438106070.0,-52942126.0,3.154,22.799999999999955,22.799999999999955,4.0,8.0,0.95
35,129,2024-01-06 08:46:12,,12.0,844.45,3.2,22.0,438106024.0,-52942560.0,3.2,23.0,23.0,4.0,8.0,1.57
35,130,2024-01-06 08:46:13,,12.0,848.21,3.442,21.0,438105937.0,-52943051.0,3.442,23.200000000000045,23.200000000000045,4.0,8.0,2.13
35,131,2024-01-06 08:46:14,,12.0,853.82,3.602,20.0,438105846.0,-52943786.0,3.602,23.399999999999977,23.399999999999977,4.0,8.0,2.81
35,132,2024-01-06 08:46:15,,12.0,859.1,4.294,20.0,438105797.0,-52944488.0,4.294,23.600000000000023,23.600000000000023,5.0,8.0,3.48
35,131,2024-01-06 08:46:16,,12.0,864.77,4.773,19.0,438105920.0,-52945237.0,4.773,23.600000000000023,23.600000000000023,5.0,8.0,4.0
36,131,2024-01-06 08:46:17,,12.0,869.95,5.066,18.0,438106226.0,-52945792.0,5.066,23.600000000000023,23.600000000000023,5.0,8.0,3.98
36,132,2024-01-06 08:46:18,,12.0,874.17,4.832,17.0,438106291.0,-52946344.0,4.832,23.600000000000023,23.600000000000023,5.0,8.0,3.45
36,131,2024-01-06 08:46:19,,12.0,877.55,4.605,16.0,438106252.0,-52946792.0,4.605,23.600000000000023,23.600000000000023,5.0,8.0,2.69
36,129,2024-01-06 08:46:20,,12.0,881.14,4.289,15.0,438106206.0,-52947268.0,4.289,23.600000000000023,23.600000000000023,5.0,8.0,1.88
36,129,2024-01-06 08:46:21,,12.0,885.36,4.061,15.0,438106035.0,-52947796.0,4.061,23.600000000000023,23.600000000000023,5.0,8.0,1.18
37,128,2024-01-06 08:46:22,,12.0,890.16,4.331,14.0,438105765.0,-52948343.0,4.331,23.600000000000023,23.600000000000023,5.0,8.0,0.21
37,127,2024-01-06 08:46:23,,12.0,893.41,4.545,13.0,438105622.0,-52948746.0,4.545,23.799999999999955,23.799999999999955,5.0,8.0,0.0
37,128,2024-01-06 08:46:24,,12.0,895.72,4.005,12.0,438105654.0,-52949050.0,4.005,23.799999999999955,23.799999999999955,5.0,8.0,0.0
37,129,2024-01-06 08:46:25,,12.0,899.06,3.659,12.0,438105657.0,-52949498.0,3.659,23.799999999999955,23.799999999999955,5.0,8.0,0.0
37,127,2024-01-06 08:46:26,,12.0,902.57,3.6,11.0,438105657.0,-52949961.0,3.6,24.0,24.0,5.0,8.0,0.0
38,127,2024-01-06 08:46:27,,12.0,906.62,3.569,11.0,438105699.0,-52950504.0,3.569,24.0,24.0,5.0,8.0,0.83
38,127,2024-01-06 08:46:28,,12.0,910.66,3.729,11.0,438105702.0,-52951040.0,3.729,24.0,24.0,5.0,8.0,1.2
38,128,2024-01-06 08:46:29,,12.0,914.53,3.796,11.0,438105744.0,-52951558.0,3.796,24.0,24.0,5.0,8.0,1.32
38,128,2024-01-06 08:46:30,,12.0,918.45,3.851,12.0,438105790.0,-52952079.0,3.851,24.0,24.0,6.0,8.0,1.37
38,127,2024-01-06 08:46:31,,12.0,922.49,3.958,15.0,438105836.0,-52952612.0,3.958,24.200000000000045,24.200000000000045,6.0,8.0,1.33
39,127,2024-01-06 08:46:32,,12.0,926.33,3.876,16.0,438105923.0,-52953114.0,3.876,24.200000000000045,24.200000000000045,6.0,8.0,1.25
39,128,2024-01-06 08:46:33,,12.0,930.2,3.887,16.0,438105930.0,-52953629.0,3.887,24.200000000000045,24.200000000000045,6.0,8.0,1.13
39,129,2024-01-06 08:46:34,,12.0,934.2,3.961,17.0,438105930.0,-52954161.0,3.961,24.200000000000045,24.200000000000045,6.0,8.0,1.02
39,128,2024-01-06 08:46:35,,12.0,938.51,4.227,17.0,438105930.0,-52954733.0,4.227,24.399999999999977,24.399999999999977,6.0,8.0,0.23
39,129,2024-01-06 08:46:36,,12.0,942.85,4.313,18.0,438105888.0,-52955316.0,4.313,24.399999999999977,24.399999999999977,6.0,8.0,0.0
40,129,2024-01-06 08:46:37,,12.0,947.03,4.198,18.0,438105884.0,-52955875.0,4.198,24.399999999999977,24.399999999999977,6.0,8.0,0.0
40,131,2024-01-06 08:46:38,,12.0,951.23,4.195,17.0,438105842.0,-52956426.0,4.195,24.399999999999977,24.399999999999977,6.0,8.0,0.0
40,130,2024-01-06 08:46:39,,12.0,955.76,4.484,16.0,438105754.0,-52957024.0,4.484,24.399999999999977,24.399999999999977,6.0,8.0,0.0
40,129,2024-01-06 08:46:40,,12.0,959.64,4.549,16.0,438105663.0,-52957531.0,4.549,24.399999999999977,24.399999999999977,6.0,8.0,0.0
40,129,2024-01-06 08:46:41,,11.0,963.09,3.896,15.0,438105615.0,-52957986.0,3.896,24.399999999999977,24.399999999999977,6.0,8.0,0.0
41,129,2024-01-06 08:46:42,,11.0,966.54,4.058,15.0,438105654.0,-52958442.0,4.058,24.399999999999977,24.399999999999977,6.0,8.0,0.0
41,129,2024-01-06 08:46:43,,11.0,970.54,4.075,14.0,438105615.0,-52958977.0,4.075,24.399999999999977,24.399999999999977,6.0,8.0,0.0
41,127,2024-01-06 08:46:44,,11.0,974.73,4.075,14.0,438105569.0,-52959533.0,4.075,24.399999999999977,24.399999999999977,6.0,8.0,0.0
41,128,2024-01-06 08:46:45,,11.0,979.25,4.456,14.0,438105398.0,-52960104.0,4.456,24.399999999999977,24.399999999999977,6.0,8.0,0.0
41,128,2024-01-06 08:46:46,,11.0,984.3,4.543,13.0,438105173.0,-52960701.0,4.543,24.399999999999977,24.399999999999977,6.0,8.0,0.0
42,125,2024-01-06 08:46:47,,11.0,989.09,4.721,12.0,438105156.0,-52961336.0,4.721,24.200000000000045,24.200000000000045,6.0,8.0,0.0
42,125,2024-01-06 08:46:48,,11.0,993.98,4.868,12.0,438105156.0,-52961985.0,4.868,24.200000000000045,24.200000000000045,6.0,8.0,0.0
42,126,2024-01-06 08:46:49,,11.0,998.76,4.79,11.0,438105283.0,-52962605.0,4.79,24.200000000000045,24.200000000000045,6.0,8.0,0.0
42,124,2024-01-06 08:46:50,,11.0,1003.55,4.798,11.0,438105335.0,-52963243.0,4.798,24.399999999999977,24.399999999999977,6.0,8.0,0.0
42,126,2024-01-06 08:46:51,,11.0,1007.85,4.802,11.0,438105423.0,-52963805.0,4.802,24.399999999999977,24.399999999999977,6.0,8.0,0.0
43,127,2024-01-06 08:46:52,,11.0,1012.08,4.556,10.0,438105514.0,-52964362.0,4.556,24.200000000000045,24.200000000000045,6.0,8.0,0.0
43,127,2024-01-06 08:46:53,,11.0,1016.68,4.578,10.0,438105689.0,-52964936.0,4.578,24.200000000000045,24.200000000000045,6.0,8.0,0.0
43,126,2024-01-06 08:46:54,,11.0,1021.11,4.443,10.0,438105956.0,-52965405.0,4.443,24.200000000000045,24.200000000000045,6.0,8.0,0.0
43,125,2024-01-06 08:46:55,,11.0,1025.33,4.255,10.0,438106271.0,-52965808.0,4.255,24.200000000000045,24.200000000000045,6.0,8.0,0.0
43,126,2024-01-06 08:46:56,,11.0,1030.31,4.214,10.0,438106674.0,-52966259.0,4.214,24.200000000000045,24.200000000000045,6.0,8.0,0.0
43,124,2024-01-06 08:46:57,,11.0,1035.0,4.569,10.0,438107041.0,-52966698.0,4.569,24.0,24.0,6.0,8.0,0.0
44,124,2024-01-06 08:46:58,,11.0,1039.61,4.603,10.0,438107405.0,-52967099.0,4.603,24.0,24.0,6.0,8.0,0.0
44,124,2024-01-06 08:46:59,,11.0,1043.5,4.605,11.0,438107685.0,-52967476.0,4.605,24.0,24.0,6.0,8.0,0.0
44,124,2024-01-06 08:47:00,,11.0,1046.36,3.453,11.0,438107916.0,-52967762.0,3.453,24.0,24.0,6.0,8.0,0.0
44,124,2024-01-06 08:47:01,,11.0,1048.42,2.862,12.0,438108059.0,-52967952.0,2.862,24.0,24.0,6.0,8.0,0.0
44,126,2024-01-06 08:47:02,,11.0,1049.96,2.145,12.0,438108238.0,-52968001.0,2.145,24.0,24.0,6.0,8.0,0.0
45,124,2024-01-06 08:47:03,,11.0,1050.77,1.956,12.0,438108293.0,-52968020.0,1.956,24.0,24.0,6.0,8.0,0.0
45,108,2024-01-06 08:47:32,,11.0,1050.83,0.988,10.0,438108475.0,-52968211.0,0.988,24.200000000000045,24.200000000000045,6.0,8.0,0.0
45,106,2024-01-06 08:47:33,,11.0,1052.47,1.356,10.0,438108606.0,-52968369.0,1.356,24.200000000000045,24.200000000000045,6.0,8.0,0.0
45,103,2024-01-06 08:47:34,,11.0,1053.91,1.381,10.0,438108742.0,-52968491.0,1.381,24.200000000000045,24.200000000000045,6.0,8.0,0.0
45,101,2024-01-06 08:47:35,,11.0,1054.91,1.381,10.0,438108836.0,-52968536.0,1.381,24.200000000000045,24.200000000000045,6.0,8.0,0.0
45,99,2024-01-06 08:47:36,,11.0,1055.57,1.267,10.0,438108927.0,-52968502.0,1.267,24.399999999999977,24.399999999999977,6.0,8.0,0.0
45,97,2024-01-06 08:47:37,,11.0,1056.61,1.373,12.0,438108891.0,-52968633.0,1.373,24.399999999999977,24.399999999999977,6.0,8.0,0.0
46,97,2024-01-06 08:47:38,,11.0,1058.48,1.266,14.0,438108803.0,-52968860.0,1.266,24.399999999999977,24.399999999999977,6.0,8.0,1.14
46,97,2024-01-06 08:47:39,,11.0,1060.45,1.373,14.0,438108797.0,-52969120.0,1.373,24.399999999999977,24.399999999999977,6.0,8.0,1.97
46,97,2024-01-06 08:47:40,,11.0,1063.37,1.578,14.0,438108797.0,-52969509.0,1.578,24.399999999999977,24.399999999999977,6.0,8.0,2.23
46,99,2024-01-06 08:47:41,,11.0,1067.25,2.33,14.0,438108712.0,-52970019.0,2.33,24.399999999999977,24.399999999999977,6.0,8.0,2.14
46,101,2024-01-06 08:47:42,,11.0,1073.21,3.867,13.0,438108493.0,-52970757.0,3.867,24.200000000000045,24.200000000000045,6.0,8.0,1.54
46,102,2024-01-06 08:47:43,,11.0,1077.72,4.728,13.0,438108267.0,-52971284.0,4.728,24.200000000000045,24.200000000000045,6.0,8.0,0.4
46,104,2024-01-06 08:47:44,,11.0,1084.28,5.319,13.0,438107829.0,-52971985.0,5.319,24.0,24.0,6.0,8.0,0.0
46,104,2024-01-06 08:47:45,,11.0,1088.82,4.823,12.0,438107583.0,-52972506.0,4.823,24.0,24.0,6.0,8.0,-1.08
47,105,2024-01-06 08:47:46,,11.0,1095.39,4.952,12.0,438107186.0,-52973223.0,4.952,23.799999999999955,23.799999999999955,6.0,9.0,-1.74
47,107,2024-01-06 08:47:47,,11.0,1102.0,4.731,12.0,438106693.0,-52973881.0,4.731,23.799999999999955,23.799999999999955,6.0,9.0,-1.83
47,109,2024-01-06 08:47:48,,10.0,1108.19,4.714,12.0,438106277.0,-52974503.0,4.714,23.600000000000023,23.600000000000023,6.0,9.0,-1.78
47,108,2024-01-06 08:47:49,,10.0,1112.61,5.152,13.0,438105953.0,-52974969.0,5.152,23.600000000000023,23.600000000000023,6.0,9.0,-1.71
47,108,2024-01-06 08:47:50,,10.0,1116.65,4.945,14.0,438105845.0,-52975483.0,4.945,23.600000000000023,23.600000000000023,6.0,9.0,-1.63
47,110,2024-01-06 08:47:51,,10.0,1122.81,4.747,16.0,438105754.0,-52976295.0,4.747,23.600000000000023,23.600000000000023,6.0,9.0,-1.56
48,112,2024-01-06 08:47:52,,10.0,1127.76,4.782,16.0,438105621.0,-52976946.0,4.782,23.399999999999977,23.399999999999977,6.0,9.0,-1.48
48,112,2024-01-06 08:47:53,,10.0,1134.38,4.783,16.0,438105569.0,-52977823.0,4.783,23.399999999999977,23.399999999999977,6.0,9.0,-1.39
48,114,2024-01-06 08:47:54,,10.0,1139.7,4.88,17.0,438105524.0,-52978529.0,4.88,23.399999999999977,23.399999999999977,6.0,9.0,-1.27
48,114,2024-01-06 08:47:55,,10.0,1143.82,4.962,17.0,438105478.0,-52979082.0,4.962,23.399999999999977,23.399999999999977,6.0,9.0,-1.14
48,116,2024-01-06 08:47:56,,10.0,1149.13,5.069,17.0,438105432.0,-52979784.0,5.069,23.399999999999977,23.399999999999977,6.0,9.0,-0.37
48,118,2024-01-06 08:47:57,,10.0,1155.73,5.153,17.0,438105302.0,-52980646.0,5.153,23.200000000000045,23.200000000000045,6.0,9.0,0.0
49,121,2024-01-06 08:47:58,,10.0,1162.15,5.449,16.0,438105124.0,-52981481.0,5.449,23.200000000000045,23.200000000000045,6.0,9.0,0.0
49,121,2024-01-06 08:47:59,,10.0,1169.33,5.862,16.0,438105026.0,-52982429.0,5.862,23.399999999999977,23.399999999999977,6.0,9.0,0.0
49,122,2024-01-06 08:48:00,,10.0,1176.1,6.495,16.0,438104894.0,-52983319.0,6.495,23.399999999999977,23.399999999999977,6.0,9.0,0.0
49,123,2024-01-06 08:48:01,,10.0,1180.53,6.685,16.0,438104883.0,-52983910.0,6.685,23.399999999999977,23.399999999999977,6.0,9.0,0.0
49,123,2024-01-06 08:48:02,,10.0,1187.46,7.028,17.0,438104799.0,-52984832.0,7.028,23.399999999999977,23.399999999999977,6.0,9.0,0.0
49,124,2024-01-06 08:48:03,,10.0,1193.9,7.122,17.0,438104709.0,-52985685.0,7.122,23.600000000000023,23.600000000000023,6.0,9.0,0.0
50,124,2024-01-06 08:48:04,,10.0,1199.71,6.083,18.0,438104659.0,-52986456.0,6.083,23.600000000000023,23.600000000000023,6.0,9.0,0.0
50,126,2024-01-06 08:48:05,,10.0,1203.93,5.769,18.0,438104572.0,-52987008.0,5.769,23.600000000000023,23.600000000000023,6.0,9.0,0.0
50,126,2024-01-06 08:48:06,,10.0,1208.99,5.275,17.0,438104481.0,-52987674.0,5.275,23.799999999999955,23.799999999999955,6.0,9.0,0.0
50,126,2024-01-06 08:48:07,,10.0,1213.82,4.864,17.0,438104642.0,-52988282.0,4.864,23.799999999999955,23.799999999999955,6.0,9.0,0.0
50,125,2024-01-06 08:48:08,,10.0,1221.13,4.794,16.0,438105254.0,-52988849.0,4.794,23.799999999999955,23.799999999999955,6.0,9.0,0.0
51,125,2024-01-06 08:48:09,,10.0,1227.05,4.768,15.0,438105601.0,-52989451.0,4.768,24.0,24.0,6.0,9.0,0.0
51,124,2024-01-06 08:48:10,,10.0,1231.05,4.115,15.0,438105485.0,-52989955.0,4.115,24.200000000000045,24.200000000000045,6.0,9.0,0.62
51,125,2024-01-06 08:48:11,,10.0,1234.4,3.968,15.0,438105433.0,-52990397.0,3.968,24.200000000000045,24.200000000000045,6.0,9.0,1.29
51,125,2024-01-06 08:48:12,,10.0,1237.57,3.485,15.0,438105260.0,-52990763.0,3.485,24.399999999999977,24.399999999999977,6.0,9.0,1.56
51,126,2024-01-06 08:48:13,,10.0,1241.09,3.492,15.0,438105163.0,-52991216.0,3.492,24.399999999999977,24.399999999999977,6.0,9.0,1.82
52,129,2024-01-06 08:48:14,,10.0,1246.5,3.514,15.0,438105072.0,-52991930.0,3.514,24.600000000000023,24.600000000000023,7.0,9.0,2.03
52,127,2024-01-06 08:48:15,,10.0,1250.91,3.759,15.0,438105065.0,-52992516.0,3.759,24.600000000000023,24.600000000000023,7.0,9.0,2.21
52,127,2024-01-06 08:48:16,,10.0,1255.64,4.062,14.0,438105065.0,-52993148.0,4.062,24.600000000000023,24.600000000000023,7.0,9.0,2.36
52,129,2024-01-06 08:48:17,,10.0,1260.28,4.229,14.0,438105107.0,-52993764.0,4.229,24.799999999999955,24.799999999999955,7.0,9.0,2.49
52,129,2024-01-06 08:48:18,,10.0,1266.99,4.354,13.0,438105491.0,-52994512.0,4.354,25.0,25.0,7.0,9.0,2.58
53,128,2024-01-06 08:48:19,,10.0,1272.89,4.827,13.0,438105858.0,-52995178.0,4.827,25.0,25.0,7.0,9.0,2.63
53,127,2024-01-06 08:48:20,,10.0,1278.3,5.042,13.0,438105842.0,-52995886.0,5.042,25.200000000000045,25.200000000000045,7.0,9.0,2.65
53,127,2024-01-06 08:48:21,,10.0,1286.24,5.187,12.0,438105627.0,-52996902.0,5.187,25.399999999999977,25.399999999999977,7.0,9.0,2.69
53,127,2024-01-06 08:48:22,,10.0,1290.93,5.305,11.0,438105611.0,-52997525.0,5.305,25.399999999999977,25.399999999999977,7.0,9.0,2.7
53,127,2024-01-06 08:48:23,,10.0,1296.23,5.353,11.0,438105653.0,-52998232.0,5.353,25.600000000000023,25.600000000000023,8.0,9.0,2.68
53,127,2024-01-06 08:48:24,,10.0,1299.8,5.362,11.0,438105657.0,-52998707.0,5.362,25.799999999999955,25.799999999999955,8.0,9.0,2.64
54,126,2024-01-06 08:48:25,,10.0,1303.69,4.232,11.0,438105699.0,-52999223.0,4.232,26.0,26.0,8.0,9.0,2.63
54,126,2024-01-06 08:48:26,,10.0,1307.94,4.242,13.0,438105913.0,-52999739.0,4.242,26.200000000000045,26.200000000000045,8.0,9.0,2.66
54,123,2024-01-06 08:48:27,,10.0,1311.2,4.264,13.0,438106100.0,-53000111.0,4.264,26.399999999999977,26.399999999999977,8.0,9.0,2.74
54,121,2024-01-06 08:48:28,,10.0,1314.33,3.422,12.0,438106408.0,-53000262.0,3.422,26.399999999999977,26.399999999999977,8.0,9.0,2.85
54,124,2024-01-06 08:48:29,,10.0,1317.96,3.207,12.0,438106769.0,-53000145.0,3.207,26.600000000000023,26.600000000000023,9.0,9.0,2.96
55,125,2024-01-06 08:48:30,,10.0,1321.31,3.273,12.0,438107133.0,-53000114.0,3.273,26.799999999999955,26.799999999999955,9.0,9.0,3.04
55,122,2024-01-06 08:48:31,,10.0,1325.36,3.304,12.0,438107539.0,-53000281.0,3.304,26.799999999999955,26.799999999999955,9.0,9.0,3.08
55,124,2024-01-06 08:48:32,,10.0,1328.26,3.316,12.0,438107739.0,-53000555.0,3.316,26.799999999999955,26.799999999999955,9.0,9.0,3.06
55,125,2024-01-06 08:48:33,,10.0,1331.32,3.197,12.0,438107877.0,-53000920.0,3.197,27.0,27.0,9.0,9.0,2.96
55,123,2024-01-06 08:48:34,,10.0,1335.05,3.137,12.0,438107971.0,-53001414.0,3.137,27.0,27.0,9.0,9.0,2.81
56,125,2024-01-06 08:48:35,,10.0,1338.64,3.314,11.0,438107978.0,-53001892.0,3.314,27.200000000000045,27.200000000000045,9.0,9.0,2.65
56,126,2024-01-06 08:48:36,,10.0,1341.82,3.26,11.0,438108106.0,-53002294.0,3.26,27.200000000000045,27.200000000000045,9.0,9.0,2.52
56,127,2024-01-06 08:48:37,,10.0,1345.52,3.25,10.0,438108157.0,-53002784.0,3.25,27.399999999999977,27.399999999999977,9.0,9.0,2.46
56,128,2024-01-06 08:48:38,,10.0,1348.37,3.224,10.0,438108244.0,-53003153.0,3.224,27.399999999999977,27.399999999999977,9.0,9.0,2.46
56,129,2024-01-06 08:48:39,,10.0,1351.89,3.24,10.0,438108251.0,-53003622.0,3.24,27.600000000000023,27.600000000000023,10.0,9.0,2.49
57,129,2024-01-06 08:48:40,,10.0,1355.35,3.249,9.0,438108167.0,-53004078.0,3.249,27.600000000000023,27.600000000000023,10.0,9.0,2.48
57,129,2024-01-06 08:48:41,,10.0,1358.82,3.282,9.0,438108076.0,-53004518.0,3.282,27.600000000000023,27.600000000000023,10.0,9.0,2.39
57,129,2024-01-06 08:48:42,,10.0,1362.44,3.436,9.0,438107898.0,-53004961.0,3.436,27.600000000000023,27.600000000000023,10.0,9.0,2.25
57,131,2024-01-06 08:48:43,,10.0,1366.03,3.531,9.0,438107675.0,-53005359.0,3.531,27.799999999999955,27.799999999999955,10.0,9.0,2.11
57,132,2024-01-06 08:48:44,,10.0,1369.19,3.289,11.0,438107448.0,-53005660.0,3.289,27.799999999999955,27.799999999999955,10.0,9.0,2.02
58,131,2024-01-06 08:48:45,,10.0,1372.23,3.251,11.0,438107219.0,-53005906.0,3.251,28.0,28.0,10.0,9.0,1.95
58,130,2024-01-06 08:48:46,,10.0,1375.36,3.258,11.0,438106906.0,-53006107.0,3.258,28.0,28.0,10.0,9.0,1.93
58,129,2024-01-06 08:48:47,,10.0,1378.86,3.448,10.0,438106589.0,-53006358.0,3.448,28.200000000000045,28.200000000000045,10.0,9.0,1.97
58,129,2024-01-06 08:48:48,,10.0,1382.42,3.544,10.0,438106270.0,-53006657.0,3.544,28.200000000000045,28.200000000000045,10.0,9.0,2.12
58,128,2024-01-06 08:48:49,,10.0,1386.66,3.563,10.0,438105994.0,-53007101.0,3.563,28.399999999999977,28.399999999999977,10.0,9.0,2.33
59,128,2024-01-06 08:48:50,,10.0,1389.36,3.565,10.0,438105848.0,-53007413.0,3.565,28.600000000000023,28.600000000000023,10.0,9.0,2.55
59,128,2024-01-06 08:48:51,,10.0,1392.3,3.384,10.0,438105712.0,-53007766.0,3.384,28.600000000000023,28.600000000000023,11.0,9.0,2.76
59,129,2024-01-06 08:48:52,,10.0,1395.37,3.266,10.0,438105618.0,-53008163.0,3.266,28.799999999999955,28.799999999999955,11.0,9.0,2.98
59,131,2024-01-06 08:48:53,,10.0,1397.8,3.243,10.0,438105611.0,-53008482.0,3.243,29.0,29.0,11.0,9.0,3.2
59,131,2024-01-06 08:48:54,,10.0,1400.07,2.605,12.0,438105569.0,-53008783.0,2.605,29.200000000000045,29.200000000000045,11.0,9.0,3.43
60,133,2024-01-06 08:48:55,,10.0,1402.32,1.988,12.0,438105566.0,-53009080.0,1.988,29.399999999999977,29.399999999999977,11.0,9.0,3.66
60,134,2024-01-06 08:48:56,,10.0,1404.43,1.944,12.0,438105566.0,-53009361.0,1.944,29.399999999999977,29.399999999999977,11.0,9.0,3.89
60,134,2024-01-06 08:48:57,,10.0,1407.06,2.081,11.0,438105566.0,-53009712.0,2.081,29.600000000000023,29.600000000000023,12.0,9.0,4.17
60,135,2024-01-06 08:48:58,,10.0,1409.89,2.652,11.0,438105524.0,-53010092.0,2.652,29.799999999999955,29.799999999999955,12.0,9.0,4.53
60,135,2024-01-06 08:48:59,,10.0,1412.44,2.694,11.0,438105520.0,-53010430.0,2.694,30.0,30.0,12.0,9.0,4.98
61,135,2024-01-06 08:49:00,,10.0,1414.73,2.608,12.0,438105520.0,-53010735.0,2.608,30.0,30.0,12.0,9.0,5.46
61,136,2024-01-06 08:49:01,,10.0,1417.5,2.572,12.0,438105520.0,-53011106.0,2.572,30.200000000000045,30.200000000000045,12.0,9.0,5.86
61,136,2024-01-06 08:49:02,,10.0,1420.46,2.557,12.0,438105520.0,-53011502.0,2.557,30.399999999999977,30.399999999999977,12.0,9.0,6.06
61,137,2024-01-06 08:49:03,,10.0,1423.02,2.522,12.0,438105478.0,-53011841.0,2.522,30.600000000000023,30.600000000000023,12.0,9.0,6.05
62,137,2024-01-06 08:49:04,,10.0,1424.6,2.398,12.0,438105517.0,-53012050.0,2.398,30.799999999999955,30.799999999999955,13.0,9.0,5.94
62,141,2024-01-06 08:49:05,,10.0,1426.64,2.389,12.0,438105436.0,-53012309.0,2.389,31.0,31.0,13.0,9.0,5.82
62,137,2024-01-06 08:49:06,,10.0,1429.47,2.163,14.0,438105387.0,-53012677.0,2.163,31.0,31.0,13.0,9.0,5.77
62,139,2024-01-06 08:49:07,,10.0,1432.47,2.955,14.0,438105299.0,-53013071.0,2.955,31.200000000000045,31.200000000000045,13.0,9.0,5.79
62,139,2024-01-06 08:49:08,,10.0,1435.09,3.019,15.0,438105251.0,-53013411.0,3.019,31.399999999999977,31.399999999999977,13.0,9.0,5.82
63,139,2024-01-06 08:49:09,,10.0,1437.66,2.227,15.0,438105163.0,-53013732.0,2.227,31.600000000000023,31.600000000000023,13.0,9.0,5.81
63,139,2024-01-06 08:49:10,,10.0,1440.76,2.27,16.0,438105156.0,-53014147.0,2.27,31.799999999999955,31.799999999999955,14.0,9.0,5.71
63,139,2024-01-06 08:49:11,,10.0,1443.21,2.182,16.0,438105114.0,-53014471.0,2.182,31.799999999999955,31.799999999999955,14.0,9.0,5.55
63,139,2024-01-06 08:49:12,,10.0,1446.47,2.27,16.0,438105026.0,-53014896.0,2.27,32.0,32.0,14.0,9.0,5.4
64,139,2024-01-06 08:49:13,,10.0,1450.56,2.174,15.0,438104893.0,-53015409.0,2.174,32.200000000000045,32.200000000000045,14.0,9.0,5.32
64,139,2024-01-06 08:49:14,,10.0,1458.47,3.752,14.0,438104501.0,-53016356.0,3.752,32.200000000000045,32.200000000000045,14.0,9.0,5.33
64,139,2024-01-06 08:49:15,,10.0,1462.96,3.95,14.0,438104304.0,-53016901.0,3.95,32.39999999999998,32.39999999999998,14.0,9.0,5.37
64,140,2024-01-06 08:49:16,,10.0,1467.54,4.105,13.0,438104207.0,-53017492.0,4.105,32.60000000000002,32.60000000000002,14.0,9.0,5.31
64,140,2024-01-06 08:49:17,,10.0,1472.05,4.207,13.0,438104158.0,-53018092.0,4.207,32.60000000000002,32.60000000000002,15.0,9.0,4.97
65,140,2024-01-06 08:49:18,,10.0,1476.11,4.172,13.0,438104197.0,-53018633.0,4.172,32.799999999999955,32.799999999999955,15.0,9.0,4.38
65,140,2024-01-06 08:49:19,,10.0,1479.7,4.028,13.0,438104201.0,-53019108.0,4.028,33.0,33.0,15.0,9.0,3.77
65,140,2024-01-06 08:49:20,,10.0,1482.6,3.911,13.0,438104201.0,-53019496.0,3.911,33.0,33.0,15.0,9.0,3.29
65,140,2024-01-06 08:49:21,,10.0,1486.59,3.823,13.0,438104243.0,-53020019.0,3.823,33.200000000000045,33.200000000000045,15.0,9.0,2.95
66,140,2024-01-06 08:49:22,,10.0,1489.84,3.669,13.0,438104373.0,-53020428.0,3.669,33.200000000000045,33.200000000000045,15.0,9.0,2.74
66,139,2024-01-06 08:49:23,,10.0,1493.04,3.554,13.0,438104467.0,-53020847.0,3.554,33.39999999999998,33.39999999999998,15.0,9.0,2.66
66,140,2024-01-06 08:49:24,,10.0,1496.76,3.464,13.0,438104516.0,-53021338.0,3.464,33.60000000000002,33.60000000000002,15.0,9.0,2.65
66,138,2024-01-06 08:49:25,,10.0,1500.21,3.446,12.0,438104519.0,-53021794.0,3.446,33.60000000000002,33.60000000000002,16.0,9.0,2.68
67,138,2024-01-06 08:49:26,,10.0,1502.52,3.438,12.0,438104604.0,-53022087.0,3.438,33.799999999999955,33.799999999999955,16.0,9.0,2.72
67,138,2024-01-06 08:49:27,,10.0,1505.57,3.24,12.0,438104737.0,-53022461.0,3.24,33.799999999999955,33.799999999999955,16.0,9.0,2.76
67,139,2024-01-06 08:49:28,,10.0,1509.0,3.367,12.0,438104789.0,-53022912.0,3.367,34.0,34.0,16.0,9.0,2.78
67,139,2024-01-06 08:49:29,,10.0,1512.28,3.301,12.0,438104835.0,-53023349.0,3.301,34.0,34.0,16.0,9.0,2.78
67,139,2024-01-06 08:49:30,,10.0,1515.81,3.504,12.0,438104838.0,-53023823.0,3.504,34.200000000000045,34.200000000000045,16.0,9.0,2.76
68,140,2024-01-06 08:49:31,,10.0,1519.41,3.577,11.0,438104838.0,-53024303.0,3.577,34.200000000000045,34.200000000000045,16.0,9.0,2.73
68,140,2024-01-06 08:49:32,,10.0,1524.83,3.59,11.0,438104753.0,-53025019.0,3.59,34.39999999999998,34.39999999999998,16.0,9.0,2.68
68,139,2024-01-06 08:49:33,,10.0,1529.39,4.297,10.0,438104916.0,-53025589.0,4.297,34.39999999999998,34.39999999999998,16.0,9.0,2.65
68,139,2024-01-06 08:49:34,,10.0,1532.76,4.456,10.0,438105099.0,-53025977.0,4.456,34.60000000000002,34.60000000000002,17.0,9.0,2.63
