battery_soc,calories,distance,timestamp,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,789,12378.25,2023-04-11 18:27:09,2.322,104.0,438554988.0,-52930907.0,2.322,14.0,194.39999999999998,441.0,257.0,194.39999999999998,0.0,0.0
,789,12381.76,2023-04-11 18:27:10,2.394,103.0,438554669.0,-52931140.0,2.394,14.0,194.20000000000005,441.0,257.0,194.20000000000005,0.0,0.0
,789,12384.82,2023-04-11 18:27:11,2.483,103.0,438554396.0,-52931351.0,2.483,14.0,194.20000000000005,441.0,257.0,194.20000000000005,0.0,0.0
,789,12387.51,2023-04-11 18:27:12,2.508,102.0,438554169.0,-52931561.0,2.508,14.0,194.20000000000005,441.0,257.0,194.20000000000005,0.0,0.0
,789,12389.45,2023-04-11 18:27:13,1.757,102.0,438553941.0,-52931760.0,1.757,14.0,194.0,441.0,257.0,194.0,0.0,0.0
,789,12389.45,2023-04-11 18:27:14,0.0,103.0,438553850.0,-52931874.0,0.0,14.0,194.0,441.0,257.0,194.0,0.0,0.0
,790,12389.45,2023-04-11 18:27:15,0.0,103.0,438553850.0,-52931874.0,0.0,14.0,194.0,441.0,257.0,194.0,0.0,0.0
,790,12389.45,2023-04-11 18:27:16,0.0,104.0,438553850.0,-52931874.0,0.0,14.0,194.0,441.0,257.0,194.0,0.0,0.0
,790,12389.45,2023-04-11 18:27:17,0.0,104.0,438553850.0,-52931874.0,0.0,14.0,194.0,441.0,257.0,194.0,0.0,0.0
,790,12390.91,2023-04-11 18:28:35,1.29,102.0,438553395.0,-52932050.0,1.29,14.0,193.79999999999995,441.0,257.0,193.79999999999995,0.0,0.0
,790,12392.6,2023-04-11 18:28:36,1.621,103.0,438553258.0,-52932187.0,1.621,14.0,193.79999999999995,441.0,257.0,193.79999999999995,0.0,0.0
,790,12394.6,2023-04-11 18:28:37,1.897,103.0,438553076.0,-52932306.0,1.897,14.0,193.60000000000002,441.0,257.0,193.60000000000002,0.0,0.0
,790,12396.78,2023-04-11 18:28:38,2.077,101.0,438552849.0,-52932449.0,2.077,14.0,193.60000000000002,441.0,257.0,193.60000000000002,0.0,0.0
,791,12399.32,2023-04-11 18:28:39,2.355,99.0,438552621.0,-52932631.0,2.355,14.0,193.39999999999998,441.0,257.0,193.39999999999998,0.0,0.0
,791,12402.22,2023-04-11 18:28:40,2.767,98.0,438552394.0,-52932847.0,2.767,14.0,193.39999999999998,441.0,257.0,193.39999999999998,0.0,0.0
,791,12405.45,2023-04-11 18:28:41,3.092,98.0,438552121.0,-52933126.0,3.092,14.0,193.20000000000005,441.0,257.0,193.20000000000005,0.0,0.0
,791,12408.97,2023-04-11 18:28:42,3.492,98.0,438551802.0,-52933427.0,3.492,14.0,193.0,441.0,258.0,193.0,0.0,-0.078
,791,12412.44,2023-04-11 18:28:43,3.492,98.0,438551484.0,-52933689.0,3.492,14.0,193.0,441.0,258.0,193.0,-1.6,-0.09
,791,12416.13,2023-04-11 18:28:44,3.546,98.0,438551165.0,-52933962.0,3.546,14.0,192.79999999999995,441.0,258.0,192.79999999999995,-3.77,-0.101
,791,12420.12,2023-04-11 18:28:45,3.616,99.0,438550846.0,-52934246.0,3.616,14.0,192.60000000000002,441.0,258.0,192.60000000000002,-3.93,-0.111
,791,12423.78,2023-04-11 18:28:46,3.473,99.0,438550528.0,-52934531.0,3.473,14.0,192.39999999999998,441.0,259.0,192.39999999999998,-3.99,-0.118
,792,12427.56,2023-04-11 18:28:47,3.509,99.0,438550164.0,-52934844.0,3.509,14.0,192.20000000000005,441.0,259.0,192.20000000000005,-4.03,-0.132
,792,12431.27,2023-04-11 18:28:48,3.567,100.0,438549891.0,-52935179.0,3.567,14.0,191.79999999999995,441.0,259.0,191.79999999999995,-4.21,-0.149
,792,12435.43,2023-04-11 18:28:49,4.135,100.0,438549527.0,-52935498.0,4.135,14.0,191.39999999999998,441.0,259.0,191.39999999999998,-4.59,-0.178
,792,12440.52,2023-04-11 18:28:50,5.515,100.0,438549071.0,-52935817.0,5.515,14.0,191.0,441.0,260.0,191.0,-5.21,-0.207
,792,12446.78,2023-04-11 18:28:51,5.972,101.0,438548480.0,-52936232.0,5.972,14.0,190.39999999999998,441.0,260.0,190.39999999999998,-6.1,-0.25
,792,12453.64,2023-04-11 18:28:52,6.482,102.0,438547797.0,-52936636.0,6.482,14.0,189.60000000000002,441.0,260.0,189.60000000000002,-7.19,-0.311
,792,12461.66,2023-04-11 18:28:53,7.508,102.0,438547023.0,-52937062.0,7.508,14.0,188.79999999999995,441.0,261.0,188.79999999999995,-8.34,-0.376
,792,12470.39,2023-04-11 18:28:54,8.258,104.0,438546159.0,-52937517.0,8.258,14.0,188.0,441.0,262.0,188.0,-9.3,-0.449
,793,12478.59,2023-04-11 18:28:55,8.227,104.0,438545340.0,-52937950.0,8.227,14.0,187.20000000000005,441.0,263.0,187.20000000000005,-9.88,-0.52
,793,12486.9,2023-04-11 18:28:56,8.115,104.0,438544475.0,-52938354.0,8.115,14.0,186.39999999999998,441.0,263.0,186.39999999999998,-10.06,-0.584
,793,12494.68,2023-04-11 18:28:57,7.841,105.0,438543701.0,-52938604.0,7.841,15.0,185.39999999999998,441.0,264.0,185.39999999999998,-9.92,-0.642
,793,12501.84,2023-04-11 18:28:58,7.306,104.0,438542927.0,-52938627.0,7.306,15.0,184.60000000000002,441.0,265.0,184.60000000000002,-9.72,-0.688
,793,12508.78,2023-04-11 18:28:59,7.395,105.0,438542245.0,-52938411.0,7.395,15.0,183.39999999999998,441.0,266.0,183.39999999999998,-9.62,-0.735
,793,12517.09,2023-04-11 18:29:00,7.806,104.0,438541426.0,-52937927.0,7.806,15.0,182.0,441.0,267.0,182.0,-9.74,-0.788
,793,12526.87,2023-04-11 18:29:01,8.597,105.0,438540561.0,-52937170.0,8.597,15.0,180.20000000000005,441.0,268.0,180.20000000000005,-10.26,-0.867
,794,12537.24,2023-04-11 18:29:02,9.833,105.0,438539651.0,-52936289.0,9.833,15.0,178.39999999999998,441.0,269.0,178.39999999999998,-11.31,-0.974
,794,12548.21,2023-04-11 18:29:03,10.96,106.0,438538831.0,-52935265.0,10.96,15.0,176.39999999999998,441.0,271.0,176.39999999999998,-12.86,-1.107
,794,12560.06,2023-04-11 18:29:04,11.472,106.0,438538058.0,-52934047.0,11.472,15.0,174.60000000000002,441.0,273.0,174.60000000000002,-14.64,-1.245
,794,12571.55,2023-04-11 18:29:05,11.417,107.0,438537330.0,-52932790.0,11.417,15.0,172.79999999999995,441.0,275.0,172.79999999999995,-16.09,-1.374
,794,12582.85,2023-04-11 18:29:06,11.119,107.0,438536647.0,-52931544.0,11.119,15.0,171.39999999999998,441.0,277.0,171.39999999999998,-16.73,-1.462
,794,12593.19,2023-04-11 18:29:07,10.717,107.0,438535964.0,-52930429.0,10.717,15.0,170.0,441.0,279.0,170.0,-16.45,-1.509
,794,12603.81,2023-04-11 18:29:08,10.647,107.0,438535282.0,-52929314.0,10.647,15.0,168.79999999999995,441.0,280.0,168.79999999999995,-15.53,-1.494
,795,12614.53,2023-04-11 18:29:09,10.647,107.0,438534553.0,-52928210.0,10.647,15.0,167.60000000000002,441.0,281.0,167.60000000000002,-14.34,-1.436
,795,12625.16,2023-04-11 18:29:10,10.647,106.0,438533871.0,-52927067.0,10.647,15.0,166.60000000000002,441.0,283.0,166.60000000000002,-13.11,-1.342
,795,12635.76,2023-04-11 18:29:11,10.647,107.0,438533234.0,-52925889.0,10.647,15.0,165.60000000000002,441.0,284.0,165.60000000000002,-12.01,-1.237
,795,12646.06,2023-04-11 18:29:12,10.602,107.0,438532642.0,-52924717.0,10.602,15.0,164.79999999999995,441.0,285.0,164.79999999999995,-11.05,-1.124
,795,12656.75,2023-04-11 18:29:13,10.468,107.0,438532096.0,-52923460.0,10.468,15.0,164.0,441.0,286.0,164.0,-10.22,-1.022
,795,12667.13,2023-04-11 18:29:14,10.431,107.0,438531641.0,-52922192.0,10.431,15.0,163.39999999999998,441.0,287.0,163.39999999999998,-9.44,-0.924
,795,12677.51,2023-04-11 18:29:15,10.414,107.0,438531231.0,-52920900.0,10.414,15.0,162.79999999999995,441.0,287.0,162.79999999999995,-8.66,-0.838
,796,12687.15,2023-04-11 18:29:16,10.283,106.0,438530867.0,-52919706.0,10.283,15.0,162.39999999999998,441.0,288.0,162.39999999999998,-7.84,-0.748
,796,12696.16,2023-04-11 18:29:17,9.781,106.0,438530503.0,-52918591.0,9.781,15.0,162.0,441.0,289.0,162.0,-6.99,-0.662
,796,12704.36,2023-04-11 18:29:18,9.225,106.0,438530184.0,-52917572.0,9.225,15.0,161.60000000000002,441.0,289.0,161.60000000000002,-6.14,-0.58
,796,12714.4,2023-04-11 18:29:19,8.875,106.0,438529775.0,-52916332.0,8.875,15.0,161.20000000000005,441.0,289.0,161.20000000000005,-5.38,-0.51
,796,12723.38,2023-04-11 18:29:20,8.814,105.0,438529411.0,-52915211.0,8.814,15.0,160.60000000000002,441.0,290.0,160.60000000000002,-4.78,-0.458
,796,12732.07,2023-04-11 18:29:21,8.626,105.0,438529092.0,-52914125.0,8.626,15.0,160.20000000000005,441.0,290.0,160.20000000000005,-4.35,-0.423
,796,12740.43,2023-04-11 18:29:22,8.128,106.0,438528819.0,-52913061.0,8.128,15.0,159.60000000000002,441.0,291.0,159.60000000000002,-4.14,-0.407
,797,12748.61,2023-04-11 18:29:23,8.103,105.0,438528637.0,-52911997.0,8.103,15.0,158.79999999999995,441.0,291.0,158.79999999999995,-4.18,-0.42
,797,12757.11,2023-04-11 18:29:24,8.321,106.0,438528455.0,-52910888.0,8.321,15.0,157.60000000000002,441.0,292.0,157.60000000000002,-4.55,-0.468
,797,12765.76,2023-04-11 18:29:25,8.899,106.0,438528227.0,-52909756.0,8.899,15.0,156.39999999999998,441.0,293.0,156.39999999999998,-5.31,-0.548
,797,12774.76,2023-04-11 18:29:26,9.276,107.0,438527954.0,-52908601.0,9.276,15.0,155.0,441.0,294.0,155.0,-6.44,-0.653
,797,12783.65,2023-04-11 18:29:27,9.986,107.0,438527636.0,-52907509.0,9.986,15.0,153.39999999999998,441.0,295.0,153.39999999999998,-7.87,-0.78
,797,12795.41,2023-04-11 18:29:28,10.674,109.0,438526953.0,-52906155.0,10.674,15.0,152.20000000000005,441.0,296.0,152.20000000000005,-9.46,-0.901
,797,12807.8,2023-04-11 18:29:29,10.825,110.0,438526134.0,-52904869.0,10.825,15.0,151.20000000000005,441.0,298.0,151.20000000000005,-10.88,-0.995
,798,12816.99,2023-04-11 18:29:30,10.711,110.0,438525406.0,-52904044.0,10.711,15.0,150.39999999999998,441.0,299.0,150.39999999999998,-11.77,-1.051
,798,12827.53,2023-04-11 18:29:31,10.281,111.0,438524495.0,-52903191.0,10.281,15.0,150.0,441.0,300.0,150.0,-11.83,-1.038
,798,12838.54,2023-04-11 18:29:32,9.683,111.0,438523494.0,-52902434.0,9.683,15.0,149.79999999999995,441.0,301.0,149.79999999999995,-11.05,-0.957
,798,12847.28,2023-04-11 18:29:33,8.953,111.0,438522629.0,-52901911.0,8.953,15.0,149.60000000000002,441.0,301.0,149.60000000000002,-9.66,-0.824
,798,12855.25,2023-04-11 18:29:34,8.294,110.0,438521856.0,-52901524.0,8.294,15.0,149.60000000000002,441.0,302.0,149.60000000000002,-7.95,-0.663
,798,12862.53,2023-04-11 18:29:35,7.582,110.0,438521128.0,-52901222.0,7.582,15.0,149.79999999999995,441.0,302.0,149.79999999999995,-6.16,-0.481
,798,12869.14,2023-04-11 18:29:36,6.936,110.0,438520445.0,-52900938.0,6.936,15.0,149.79999999999995,441.0,302.0,149.79999999999995,-4.47,-0.313
,799,12874.43,2023-04-11 18:29:37,6.462,110.0,438519899.0,-52900676.0,6.462,15.0,149.79999999999995,441.0,302.0,149.79999999999995,-2.34,0.0
,799,12880.12,2023-04-11 18:29:38,6.069,111.0,438519353.0,-52900335.0,6.069,15.0,150.0,441.0,302.0,150.0,0.0,0.0
,799,12886.06,2023-04-11 18:29:39,5.851,111.0,438518898.0,-52899812.0,5.851,15.0,149.79999999999995,441.0,302.0,149.79999999999995,0.0,0.0
,799,12892.14,2023-04-11 18:29:40,5.951,112.0,438518625.0,-52899095.0,5.951,15.0,149.79999999999995,441.0,302.0,149.79999999999995,0.0,0.0
,799,12898.45,2023-04-11 18:29:41,6.067,113.0,438518306.0,-52898332.0,6.067,15.0,149.39999999999998,441.0,302.0,149.39999999999998,0.0,0.0
,799,12905.74,2023-04-11 18:29:42,6.736,113.0,438518078.0,-52897411.0,6.736,15.0,148.60000000000002,441.0,302.0,148.60000000000002,0.0,-0.047
,800,12914.61,2023-04-11 18:29:43,8.537,112.0,438517760.0,-52896301.0,8.537,15.0,147.60000000000002,441.0,302.0,147.60000000000002,-0.56,-0.143
,800,12924.61,2023-04-11 18:29:44,9.671,111.0,438517305.0,-52895118.0,9.671,15.0,146.39999999999998,441.0,303.0,146.39999999999998,-2.47,-0.278
,800,12934.69,2023-04-11 18:29:45,10.231,110.0,438516713.0,-52893958.0,10.231,15.0,145.20000000000005,441.0,304.0,145.20000000000005,-4.65,-0.43
,800,12944.79,2023-04-11 18:29:46,9.977,109.0,438516076.0,-52892843.0,9.977,15.0,144.20000000000005,441.0,305.0,144.20000000000005,-6.94,-0.584
,800,12954.36,2023-04-11 18:29:47,8.788,108.0,438515484.0,-52891836.0,8.788,15.0,143.20000000000005,441.0,307.0,143.20000000000005,-8.78,-0.723
,800,12961.12,2023-04-11 18:29:48,7.215,107.0,438514893.0,-52891273.0,7.215,15.0,142.39999999999998,441.0,308.0,142.39999999999998,-9.8,-0.817
,800,12967.61,2023-04-11 18:29:49,6.478,105.0,438514301.0,-52890977.0,6.478,15.0,141.60000000000002,441.0,309.0,141.60000000000002,-10.09,-0.872
,801,12974.46,2023-04-11 18:29:50,6.601,104.0,438513527.0,-52890846.0,6.601,15.0,140.79999999999995,441.0,309.0,140.79999999999995,-9.95,-0.876
,801,12981.59,2023-04-11 18:29:51,6.849,103.0,438512754.0,-52890795.0,6.849,15.0,139.79999999999995,441.0,310.0,139.79999999999995,-9.7,-0.854
,801,12989.34,2023-04-11 18:29:52,7.382,103.0,438511934.0,-52890920.0,7.382,15.0,139.0,441.0,311.0,139.0,-9.59,-0.818
,801,12997.18,2023-04-11 18:29:53,7.836,104.0,438511115.0,-52891102.0,7.836,15.0,138.20000000000005,441.0,312.0,138.20000000000005,-9.72,-0.782
,801,13004.9,2023-04-11 18:29:54,8.191,104.0,438510341.0,-52891386.0,8.191,15.0,137.20000000000005,441.0,313.0,137.20000000000005,-10.06,-0.764
,801,13012.91,2023-04-11 18:29:55,8.697,105.0,438509522.0,-52891705.0,8.697,15.0,136.20000000000005,441.0,314.0,136.20000000000005,-10.46,-0.765
,801,13023.46,2023-04-11 18:29:56,8.981,106.0,438508430.0,-52892132.0,8.981,15.0,135.60000000000002,441.0,315.0,135.60000000000002,-10.69,-0.762
,802,13032.15,2023-04-11 18:29:57,8.753,106.0,438507565.0,-52892553.0,8.753,15.0,134.79999999999995,441.0,316.0,134.79999999999995,-10.59,-0.761
,802,13039.65,2023-04-11 18:29:58,8.051,107.0,438506883.0,-52893065.0,8.051,15.0,134.20000000000005,441.0,316.0,134.20000000000005,-10.11,-0.745
,802,13046.71,2023-04-11 18:29:59,7.827,107.0,438506337.0,-52893719.0,7.827,15.0,133.39999999999998,441.0,317.0,133.39999999999998,-9.43,-0.725
,802,13054.35,2023-04-11 18:30:00,7.737,107.0,438505927.0,-52894601.0,7.737,15.0,132.79999999999995,441.0,318.0,132.79999999999995,-8.75,-0.695
,802,13061.66,2023-04-11 18:30:01,6.913,107.0,438505699.0,-52895533.0,6.913,15.0,132.0,441.0,318.0,132.0,-8.19,-0.673
,802,13067.86,2023-04-11 18:30:02,6.474,106.0,438505517.0,-52896324.0,6.474,15.0,131.39999999999998,441.0,319.0,131.39999999999998,-7.81,-0.647
,802,13072.62,2023-04-11 18:30:03,5.52,107.0,438505244.0,-52896859.0,5.52,15.0,130.60000000000002,441.0,320.0,130.60000000000002,-7.59,-0.627
,803,13076.22,2023-04-11 18:30:04,5.454,106.0,438504926.0,-52896990.0,5.454,15.0,129.79999999999995,441.0,320.0,129.79999999999995,-7.6,-0.623
,803,13081.03,2023-04-11 18:30:05,4.911,105.0,438504425.0,-52896819.0,4.911,15.0,128.79999999999995,441.0,321.0,128.79999999999995,-7.94,-0.643
,803,13086.27,2023-04-11 18:30:06,4.798,105.0,438503924.0,-52896592.0,4.798,15.0,127.79999999999995,441.0,322.0,127.79999999999995,-8.69,-0.669
,803,13092.82,2023-04-11 18:30:07,5.67,105.0,438503287.0,-52896222.0,5.67,15.0,126.60000000000002,441.0,323.0,126.60000000000002,-9.89,-0.716
,803,13100.1,2023-04-11 18:30:08,6.824,105.0,438502559.0,-52895835.0,6.824,15.0,125.20000000000005,441.0,324.0,125.20000000000005,-11.54,-0.78
,803,13108.18,2023-04-11 18:30:09,8.343,105.0,438501785.0,-52895317.0,8.343,15.0,123.79999999999995,441.0,325.0,123.79999999999995,-13.64,-0.862
,803,13118.88,2023-04-11 18:30:10,8.975,105.0,438500830.0,-52894555.0,8.975,15.0,122.0,441.0,327.0,122.0,-15.98,-0.963
,804,13128.56,2023-04-11 18:30:11,9.512,106.0,438500010.0,-52893781.0,9.512,15.0,120.39999999999998,441.0,328.0,120.39999999999998,-18.08,-1.073
,804,13137.72,2023-04-11 18:30:12,9.084,105.0,438499237.0,-52893019.0,9.084,15.0,118.60000000000002,441.0,330.0,118.60000000000002,-19.25,-1.182
,804,13146.62,2023-04-11 18:30:13,8.584,106.0,438498509.0,-52892245.0,8.584,15.0,117.0,441.0,331.0,117.0,-19.27,-1.279
,804,13154.77,2023-04-11 18:30:14,8.109,106.0,438498008.0,-52891381.0,8.109,15.0,115.60000000000002,441.0,333.0,115.60000000000002,-18.57,-1.346
,804,13162.9,2023-04-11 18:30:15,8.203,106.0,438497689.0,-52890368.0,8.203,15.0,114.0,441.0,335.0,114.0,-17.68,-1.392
,804,13170.63,2023-04-11 18:30:16,8.106,107.0,438497553.0,-52889350.0,8.106,15.0,112.79999999999995,441.0,336.0,112.79999999999995,-16.96,-1.397
,804,13176.99,2023-04-11 18:30:17,7.563,107.0,438497462.0,-52888508.0,7.563,15.0,111.60000000000002,441.0,338.0,111.60000000000002,-16.48,-1.369
,805,13183.21,2023-04-11 18:30:18,6.417,107.0,438497280.0,-52887740.0,6.417,15.0,110.39999999999998,441.0,339.0,110.39999999999998,-16.14,-1.318
,805,13188.87,2023-04-11 18:30:19,5.203,106.0,438496825.0,-52887222.0,5.203,15.0,109.20000000000005,441.0,340.0,109.20000000000005,-15.86,-1.25
,805,13193.41,2023-04-11 18:30:20,5.203,107.0,438496324.0,-52887114.0,5.203,15.0,108.20000000000005,441.0,341.0,108.20000000000005,-15.7,-1.182
,805,13198.28,2023-04-11 18:30:21,5.364,106.0,438495823.0,-52887222.0,5.364,15.0,107.0,441.0,343.0,107.0,-15.75,-1.118
,805,13205.12,2023-04-11 18:30:22,6.091,107.0,438495095.0,-52887415.0,6.091,15.0,105.60000000000002,441.0,344.0,105.60000000000002,-16.14,-1.082
,805,13213.51,2023-04-11 18:30:23,7.164,106.0,438494231.0,-52887671.0,7.164,15.0,104.0,441.0,345.0,104.0,-16.94,-1.078
,805,13223.92,2023-04-11 18:30:24,8.479,107.0,438493184.0,-52888018.0,8.479,15.0,102.39999999999998,441.0,346.0,102.39999999999998,-18.1,-1.099
,806,13234.68,2023-04-11 18:30:25,9.883,106.0,438492046.0,-52888354.0,9.883,15.0,100.60000000000002,441.0,348.0,100.60000000000002,-19.18,-1.158
,806,13245.7,2023-04-11 18:30:26,10.547,107.0,438490908.0,-52888639.0,10.547,15.0,98.79999999999995,441.0,349.0,98.79999999999995,-19.58,-1.234
,806,13256.19,2023-04-11 18:30:27,10.29,108.0,438489770.0,-52888866.0,10.29,15.0,97.39999999999998,441.0,351.0,97.39999999999998,-19.03,-1.303
,806,13265.19,2023-04-11 18:30:28,9.144,108.0,438488815.0,-52888986.0,9.144,15.0,96.0,441.0,353.0,96.0,-17.82,-1.356
,806,13272.73,2023-04-11 18:30:29,7.707,109.0,438487996.0,-52889116.0,7.707,15.0,94.60000000000002,441.0,354.0,94.60000000000002,-16.48,-1.386
,806,13280.1,2023-04-11 18:30:30,6.992,109.0,438487222.0,-52889407.0,6.992,15.0,93.20000000000005,441.0,356.0,93.20000000000005,-15.4,-1.383
,806,13287.77,2023-04-11 18:30:31,7.27,109.0,438486448.0,-52889776.0,7.27,15.0,91.79999999999995,441.0,357.0,91.79999999999995,-14.76,-1.356
,807,13295.73,2023-04-11 18:30:32,8.088,108.0,438485674.0,-52890197.0,8.088,15.0,90.39999999999998,441.0,359.0,90.39999999999998,-14.62,-1.318
,807,13303.56,2023-04-11 18:30:33,8.559,108.0,438484901.0,-52890630.0,8.559,15.0,89.20000000000005,441.0,360.0,89.20000000000005,-14.84,-1.273
,807,13311.25,2023-04-11 18:30:34,9.064,107.0,438484173.0,-52891062.0,9.064,15.0,88.0,441.0,361.0,88.0,-15.24,-1.225
,807,13318.18,2023-04-11 18:30:35,9.291,107.0,438483490.0,-52891477.0,9.291,15.0,86.60000000000002,441.0,363.0,86.60000000000002,-15.48,-1.194
,807,13324.01,2023-04-11 18:30:36,9.584,106.0,438482944.0,-52891836.0,9.584,14.0,85.60000000000002,441.0,364.0,85.60000000000002,-15.29,-1.167
,807,13328.88,2023-04-11 18:30:37,8.656,106.0,438482534.0,-52892257.0,8.656,14.0,84.39999999999998,441.0,365.0,84.39999999999998,-14.58,-1.137
,807,13333.31,2023-04-11 18:30:38,7.224,106.0,438482216.0,-52892649.0,7.224,14.0,83.20000000000005,441.0,366.0,83.20000000000005,-13.6,-1.108
,808,13336.63,2023-04-11 18:30:39,5.231,106.0,438481943.0,-52892934.0,5.231,14.0,81.79999999999995,441.0,367.0,81.79999999999995,-12.72,-1.091
,808,13339.61,2023-04-11 18:30:40,5.246,105.0,438481669.0,-52893030.0,5.246,14.0,80.60000000000002,441.0,369.0,80.60000000000002,-12.27,-1.079
,808,13341.71,2023-04-11 18:30:41,5.436,105.0,438481533.0,-52892854.0,5.436,14.0,79.60000000000002,441.0,370.0,79.60000000000002,-12.42,-1.067
,808,13345.28,2023-04-11 18:30:42,5.816,105.0,438481578.0,-52892382.0,5.816,14.0,78.39999999999998,441.0,371.0,78.39999999999998,-13.21,-1.061
,808,13351.25,2023-04-11 18:30:43,6.189,105.0,438481715.0,-52891602.0,6.189,14.0,77.20000000000005,441.0,372.0,77.20000000000005,-14.51,-1.055
,808,13357.92,2023-04-11 18:30:44,7.29,105.0,438481897.0,-52890738.0,7.29,14.0,75.79999999999995,441.0,373.0,75.79999999999995,-16.21,-1.057
,808,13364.47,2023-04-11 18:30:45,8.148,105.0,438481988.0,-52889873.0,8.148,14.0,74.20000000000005,441.0,375.0,74.20000000000005,-17.89,-1.083
,809,13371.83,2023-04-11 18:30:46,8.435,106.0,438481988.0,-52888889.0,8.435,14.0,72.39999999999998,441.0,376.0,72.39999999999998,-18.9,-1.125
,809,13379.87,2023-04-11 18:30:47,9.019,106.0,438481943.0,-52887819.0,9.019,14.0,70.60000000000002,441.0,378.0,70.60000000000002,-18.94,-1.187
,809,13387.33,2023-04-11 18:30:48,8.709,107.0,438481897.0,-52886824.0,8.709,14.0,69.20000000000005,441.0,379.0,69.20000000000005,-18.42,-1.247
,809,13394.09,2023-04-11 18:30:49,7.802,107.0,438481761.0,-52885936.0,7.802,14.0,68.0,441.0,381.0,68.0,-17.72,-1.298
,809,13400.68,2023-04-11 18:30:50,7.519,106.0,438481578.0,-52885089.0,7.519,14.0,66.79999999999995,441.0,383.0,66.79999999999995,-17.01,-1.323
,809,13406.3,2023-04-11 18:30:51,7.565,106.0,438481351.0,-52884389.0,7.565,14.0,65.79999999999995,441.0,384.0,65.79999999999995,-16.36,-1.304
,809,13412.47,2023-04-11 18:30:52,7.748,106.0,438481123.0,-52883615.0,7.748,14.0,65.20000000000005,441.0,385.0,65.20000000000005,-15.75,-1.234
,810,13420.46,2023-04-11 18:30:53,7.908,106.0,438480759.0,-52882654.0,7.908,14.0,64.39999999999998,441.0,386.0,64.39999999999998,-15.0,-1.129
,810,13428.42,2023-04-11 18:30:54,7.898,107.0,438480486.0,-52881647.0,7.898,14.0,63.60000000000002,441.0,387.0,63.60000000000002,-14.0,-1.009
,810,13436.14,2023-04-11 18:30:55,7.819,108.0,438480304.0,-52880646.0,7.819,14.0,63.200000000000045,441.0,387.0,63.200000000000045,-12.76,-0.878
,810,13444.37,2023-04-11 18:30:56,7.686,109.0,438480259.0,-52879553.0,7.686,14.0,62.60000000000002,441.0,388.0,62.60000000000002,-11.35,-0.765
,810,13452.26,2023-04-11 18:30:57,7.686,109.0,438480350.0,-52878507.0,7.686,14.0,62.200000000000045,441.0,389.0,62.200000000000045,-9.93,-0.671
,810,13460.49,2023-04-11 18:30:58,7.686,110.0,438480486.0,-52877420.0,7.686,14.0,61.799999999999955,441.0,389.0,61.799999999999955,-8.64,-0.589
,810,13468.56,2023-04-11 18:30:59,7.686,109.0,438480623.0,-52876351.0,7.686,14.0,61.60000000000002,441.0,390.0,61.60000000000002,-7.53,-0.511
,811,13476.56,2023-04-11 18:31:00,7.688,108.0,438480759.0,-52875298.0,7.688,14.0,61.200000000000045,441.0,390.0,61.200000000000045,-6.56,-0.45
,811,13484.47,2023-04-11 18:31:01,7.719,108.0,438480896.0,-52874251.0,7.719,14.0,60.799999999999955,441.0,390.0,60.799999999999955,-5.77,-0.405
,811,13492.41,2023-04-11 18:31:02,7.804,107.0,438481032.0,-52873210.0,7.804,14.0,60.60000000000002,441.0,391.0,60.60000000000002,-5.14,-0.356
,811,13500.5,2023-04-11 18:31:03,7.869,107.0,438481169.0,-52872141.0,7.869,14.0,60.200000000000045,441.0,391.0,60.200000000000045,-4.6,-0.324
,811,13508.67,2023-04-11 18:31:04,7.862,106.0,438481351.0,-52871071.0,7.862,14.0,60.0,441.0,391.0,60.0,-4.18,-0.303
,811,13516.86,2023-04-11 18:31:05,7.885,106.0,438481487.0,-52869990.0,7.885,14.0,59.60000000000002,441.0,392.0,59.60000000000002,-3.88,-0.287
,811,13525.19,2023-04-11 18:31:06,8.0,107.0,438481669.0,-52868904.0,8.0,14.0,59.39999999999998,441.0,392.0,59.39999999999998,-3.67,-0.277
,812,13533.44,2023-04-11 18:31:07,8.0,106.0,438481852.0,-52867829.0,8.0,14.0,59.0,441.0,392.0,59.0,-3.52,-0.274
,812,13541.72,2023-04-11 18:31:08,8.0,106.0,438481943.0,-52866731.0,8.0,14.0,58.60000000000002,441.0,392.0,58.60000000000002,-3.44,-0.278
,812,13549.38,2023-04-11 18:31:09,7.851,105.0,438481943.0,-52865707.0,7.851,14.0,58.200000000000045,441.0,393.0,58.200000000000045,-3.44,-0.282
,812,13556.12,2023-04-11 18:31:10,7.235,105.0,438481761.0,-52864836.0,7.235,14.0,57.799999999999955,441.0,393.0,57.799999999999955,-3.49,-0.293
,812,13562.39,2023-04-11 18:31:11,6.639,105.0,438481442.0,-52864119.0,6.639,14.0,57.39999999999998,441.0,394.0,57.39999999999998,-3.64,-0.309
,812,13569.08,2023-04-11 18:31:12,6.639,104.0,438480896.0,-52863573.0,6.639,14.0,56.799999999999955,441.0,394.0,56.799999999999955,-3.92,-0.33
,812,13575.77,2023-04-11 18:31:13,6.623,104.0,438480259.0,-52863255.0,6.623,14.0,56.60000000000002,441.0,394.0,56.60000000000002,-4.29,-0.344
