cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,temperature,altitude,ascent,descent,enhanced_altitude,grade,left_right_balance
88,676,28102.79,5.277,6,127,437900601,-52880233,5.277,2024-01-16 17:18:15,,136.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
0,676,28108.65,5.352,6,128,437901145,-52879816,5.352,2024-01-16 17:18:16,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
0,676,28114.22,5.361,6,128,437901653,-52879449,5.361,2024-01-16 17:18:17,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
0,676,28119.35,5.074,7,128,437902153,-52879159,5.074,2024-01-16 17:18:18,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,172.0
84,676,28124.88,5.028,6,127,437902695,-52878880,5.028,2024-01-16 17:18:19,,117.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,172.0
86,676,28130.55,5.028,7,127,437903279,-52878621,5.028,2024-01-16 17:18:20,,174.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,179.0
82,676,28136.36,5.028,7,128,437903871,-52878380,5.028,2024-01-16 17:18:21,,141.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,170.0
87,676,28141.76,5.028,7,128,437904424,-52878209,5.028,2024-01-16 17:18:22,,129.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,187.0
85,676,28147.44,5.028,7,128,437905009,-52878016,5.028,2024-01-16 17:18:23,,235.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,174.0
81,677,28153.43,5.045,6,129,437905600,-52877714,5.045,2024-01-16 17:18:24,,312.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,159.0
84,677,28159.47,5.047,6,129,437906191,-52877307,5.047,2024-01-16 17:18:25,,292.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
82,677,28166.22,5.047,6,130,437906784,-52876822,5.047,2024-01-16 17:18:26,,189.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,175.0
86,677,28171.13,5.047,6,130,437907217,-52876466,5.047,2024-01-16 17:18:27,,139.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.87,173.0
86,677,28176.67,5.167,6,131,437907746,-52876075,5.167,2024-01-16 17:18:28,,117.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,1.08,169.0
85,678,28183.26,5.193,6,132,437908330,-52875609,5.193,2024-01-16 17:18:29,,109.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,1.06,172.0
0,678,28189.79,5.37,6,133,437908885,-52875094,5.37,2024-01-16 17:18:30,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.19,172.0
0,678,28195.9,5.397,6,133,437909430,-52874626,5.397,2024-01-16 17:18:31,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,174.0
0,678,28201.28,5.397,6,134,437909898,-52874205,5.397,2024-01-16 17:18:32,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,176.0
78,678,28206.64,5.397,6,133,437910394,-52873803,5.397,2024-01-16 17:18:33,,59.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,178.0
78,678,28211.82,5.239,6,132,437910852,-52873407,5.239,2024-01-16 17:18:34,,224.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,180.0
79,678,28216.97,5.371,6,131,437911304,-52873046,5.371,2024-01-16 17:18:35,,239.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,173.0
86,678,28222.11,5.397,6,131,437911800,-52872706,5.397,2024-01-16 17:18:36,,186.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,167.0
79,679,28227.63,5.397,6,130,437912301,-52872335,5.397,2024-01-16 17:18:37,,159.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,165.0
86,679,28233.22,5.397,6,130,437912842,-52871954,5.397,2024-01-16 17:18:38,,128.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,173.0
0,679,28238.24,5.383,6,131,437913309,-52871613,5.383,2024-01-16 17:18:39,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,173.0
0,679,28242.74,4.702,7,131,437913725,-52871326,4.702,2024-01-16 17:18:40,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,173.0
0,679,28246.46,4.463,8,132,437914057,-52871082,4.463,2024-01-16 17:18:41,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,173.0
0,679,28249.87,3.864,8,132,437914367,-52870815,3.864,2024-01-16 17:18:42,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,173.0
80,679,28253.44,3.567,8,132,437914652,-52870498,3.567,2024-01-16 17:18:43,,58.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,173.0
80,679,28256.88,3.512,8,132,437914926,-52870198,3.512,2024-01-16 17:18:44,,134.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,173.0
82,679,28261.74,3.508,8,132,437915276,-52869729,3.508,2024-01-16 17:18:45,,134.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,169.0
87,679,28267.86,4.642,8,132,437915680,-52869095,4.642,2024-01-16 17:18:46,,120.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,166.0
77,679,28274.91,5.199,8,132,437916246,-52868454,5.199,2024-01-16 17:18:47,,100.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,166.0
0,679,28281.71,5.41,7,132,437916836,-52867921,5.41,2024-01-16 17:18:48,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,170.0
85,679,28288.2,5.436,7,132,437917387,-52867405,5.436,2024-01-16 17:18:49,,96.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
81,680,28294.43,5.436,7,132,437917970,-52866942,5.436,2024-01-16 17:18:50,,196.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
84,680,28300.53,5.389,7,133,437918526,-52866514,5.389,2024-01-16 17:18:51,,172.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,177.0
85,680,28306.4,5.3,7,133,437919074,-52866111,5.3,2024-01-16 17:18:52,,153.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,177.0
85,680,28312.3,5.365,7,134,437919610,-52865706,5.365,2024-01-16 17:18:53,,157.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,164.0
88,680,28318.64,5.428,7,134,437920203,-52865265,5.428,2024-01-16 17:18:54,,170.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,168.0
90,680,28324.63,5.514,6,133,437920753,-52864863,5.514,2024-01-16 17:18:55,,150.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,172.0
91,681,28330.68,5.551,6,135,437921331,-52864469,5.551,2024-01-16 17:18:56,,130.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,178.0
90,681,28336.87,5.562,6,135,437921920,-52864091,5.562,2024-01-16 17:18:57,,112.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,165.0
80,681,28343.23,5.564,6,135,437922514,-52863682,5.564,2024-01-16 17:18:58,,125.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,168.0
82,681,28349.71,5.696,7,135,437923104,-52863229,5.696,2024-01-16 17:18:59,,143.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,174.0
83,681,28355.91,5.722,7,135,437923657,-52862755,5.722,2024-01-16 17:19:00,,126.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,165.0
93,681,28362.22,5.768,7,135,437924165,-52862212,5.768,2024-01-16 17:19:01,,126.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,171.0
0,681,28368.94,5.831,6,135,437924666,-52861591,5.831,2024-01-16 17:19:02,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,172.0
0,681,28375.91,5.842,6,135,437925205,-52860936,5.842,2024-01-16 17:19:03,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
88,681,28382.32,5.842,7,135,437925713,-52860329,5.842,2024-01-16 17:19:04,,49.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,178.0
91,681,28388.71,5.842,7,134,437926210,-52859755,5.842,2024-01-16 17:19:05,,101.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,180.0
91,681,28394.98,5.911,7,134,437926676,-52859157,5.911,2024-01-16 17:19:06,,117.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,167.0
90,682,28401.14,5.925,8,134,437927171,-52858609,5.925,2024-01-16 17:19:07,,120.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,182.0
87,682,28406.87,5.659,9,134,437927666,-52858174,5.659,2024-01-16 17:19:08,,122.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,188.0
87,682,28412.89,5.603,9,135,437928211,-52857705,5.603,2024-01-16 17:19:09,,114.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
87,682,28419.66,5.587,9,135,437928794,-52857163,5.587,2024-01-16 17:19:10,,113.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,177.0
88,682,28426.6,5.583,9,136,437929408,-52856665,5.583,2024-01-16 17:19:11,,111.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,177.0
91,682,28434.03,5.583,8,136,437930078,-52856122,5.583,2024-01-16 17:19:12,,122.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,178.0
87,682,28440.35,5.554,8,136,437930617,-52855630,5.554,2024-01-16 17:19:13,,129.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,177.0
91,682,28445.81,5.547,8,137,437931136,-52855218,5.547,2024-01-16 17:19:14,,149.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,171.0
87,683,28450.89,5.578,7,136,437931601,-52854888,5.578,2024-01-16 17:19:15,,155.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,172.0
94,683,28455.86,5.694,7,136,437932055,-52854522,5.694,2024-01-16 17:19:16,,145.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,172.0
89,683,28461.61,5.714,7,136,437932548,-52854074,5.714,2024-01-16 17:19:17,,140.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,172.0
93,683,28467.63,5.761,7,136,437933086,-52853653,5.761,2024-01-16 17:19:18,,131.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,172.0
90,683,28473.77,5.769,7,135,437933635,-52853216,5.769,2024-01-16 17:19:19,,123.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,168.0
93,683,28479.99,5.769,7,135,437934182,-52852729,5.769,2024-01-16 17:19:20,,135.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,169.0
89,683,28486.16,5.926,7,135,437934727,-52852216,5.926,2024-01-16 17:19:21,,144.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,179.0
91,684,28492.36,5.977,6,135,437935236,-52851696,5.977,2024-01-16 17:19:22,,123.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,185.0
92,684,28498.17,5.957,6,135,437935736,-52851233,5.957,2024-01-16 17:19:23,,118.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,185.0
94,684,28503.79,5.953,7,135,437936198,-52850773,5.953,2024-01-16 17:19:24,,148.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,176.0
88,684,28509.5,5.953,7,135,437936730,-52850351,5.953,2024-01-16 17:19:25,,159.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,177.0
91,684,28515.61,5.977,7,134,437937278,-52849881,5.977,2024-01-16 17:19:26,,162.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,173.0
91,684,28521.8,5.997,7,134,437937823,-52849418,5.997,2024-01-16 17:19:27,,165.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,170.0
91,684,28528.18,6.0,6,134,437938372,-52848926,6.0,2024-01-16 17:19:28,,170.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,167.0
93,685,28534.53,6.0,6,134,437938915,-52848434,6.0,2024-01-16 17:19:29,,146.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,164.0
90,685,28540.91,5.983,6,134,437939462,-52847933,5.983,2024-01-16 17:19:30,,126.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
93,685,28547.16,5.997,6,134,437940008,-52847437,5.997,2024-01-16 17:19:31,,107.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,171.0
91,685,28553.06,6.0,6,134,437940515,-52846958,6.0,2024-01-16 17:19:32,,102.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,181.0
93,685,28558.91,5.993,6,134,437941016,-52846479,5.993,2024-01-16 17:19:33,,106.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,171.0
0,685,28564.59,5.992,6,134,437941516,-52846036,5.992,2024-01-16 17:19:34,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,171.0
0,685,28570.26,5.992,6,134,437942017,-52845598,5.992,2024-01-16 17:19:35,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,169.0
0,685,28576.0,5.992,6,134,437942517,-52845146,5.992,2024-01-16 17:19:36,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,168.0
0,685,28581.74,5.958,6,133,437942982,-52844668,5.958,2024-01-16 17:19:37,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,166.0
0,685,28586.92,5.487,6,131,437943428,-52844233,5.487,2024-01-16 17:19:38,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,165.0
0,685,28592.33,5.605,5,131,437943892,-52843772,5.605,2024-01-16 17:19:39,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,163.0
0,685,28597.53,5.632,6,130,437944346,-52843366,5.632,2024-01-16 17:19:40,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,162.0
31,685,28602.04,4.945,6,129,437944755,-52843056,4.945,2024-01-16 17:19:41,,16.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,160.0
97,685,28606.44,4.397,7,129,437945170,-52842756,4.397,2024-01-16 17:19:42,,137.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,159.0
97,686,28610.84,4.325,7,129,437945541,-52842440,4.325,2024-01-16 17:19:43,,209.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,159.0
0,686,28615.14,4.325,7,129,437945940,-52842110,4.325,2024-01-16 17:19:44,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,159.0
0,686,28619.34,4.638,7,129,437946267,-52841761,4.638,2024-01-16 17:19:45,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,160.0
0,686,28623.85,4.549,7,128,437946667,-52841413,4.549,2024-01-16 17:19:46,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,161.0
0,686,28628.49,4.355,6,128,437947078,-52841074,4.355,2024-01-16 17:19:47,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,161.0
0,686,28632.59,3.856,6,128,437947449,-52840773,3.856,2024-01-16 17:19:48,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,162.0
0,686,28636.48,3.259,6,128,437947814,-52840472,3.259,2024-01-16 17:19:49,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,162.0
0,686,28639.86,3.12,6,127,437948101,-52840223,3.12,2024-01-16 17:19:50,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,163.0
0,686,28642.96,2.947,6,127,437948374,-52840003,2.947,2024-01-16 17:19:51,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,163.0
0,686,28645.49,2.313,6,127,437948609,-52839816,2.313,2024-01-16 17:19:52,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,164.0
0,686,28647.48,2.014,6,126,437948798,-52839653,2.014,2024-01-16 17:19:53,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,164.0
0,686,28649.26,1.684,6,126,437948941,-52839494,1.684,2024-01-16 17:19:54,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,165.0
0,686,28651.01,1.631,6,125,437949040,-52839319,1.631,2024-01-16 17:19:55,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,166.0
0,686,28652.48,1.631,6,124,437949170,-52839191,1.631,2024-01-16 17:19:56,,0.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,166.0
41,686,28654.37,1.842,6,124,437949345,-52839052,1.842,2024-01-16 17:19:57,,9.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,167.0
84,686,28657.28,2.32,6,123,437949604,-52838813,2.32,2024-01-16 17:19:58,,68.0,13.0,26.799999999999955,35.0,55.0,26.799999999999955,0.0,170.0
79,686,28660.95,3.095,6,124,437949878,-52838489,3.095,2024-01-16 17:19:59,,129.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
88,686,28664.82,3.475,6,124,437950190,-52838149,3.475,2024-01-16 17:20:00,,154.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
89,686,28668.7,3.581,6,124,437950509,-52837845,3.581,2024-01-16 17:20:01,,170.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,170.0
93,686,28672.6,3.592,7,125,437950865,-52837565,3.592,2024-01-16 17:20:02,,184.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,167.0
84,687,28676.16,3.361,7,126,437951231,-52837353,3.361,2024-01-16 17:20:03,,172.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
87,687,28679.85,3.408,8,126,437951630,-52837238,3.408,2024-01-16 17:20:04,,151.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,167.0
87,687,28683.68,3.514,9,127,437952004,-52837120,3.514,2024-01-16 17:20:05,,135.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,169.0
99,687,28687.4,3.564,12,127,437952406,-52836967,3.564,2024-01-16 17:20:06,,130.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,160.0
84,687,28691.22,3.631,12,127,437952779,-52836773,3.631,2024-01-16 17:20:07,,141.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,176.0
89,687,28695.3,3.741,12,127,437953181,-52836662,3.741,2024-01-16 17:20:08,,191.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,173.0
91,687,28700.09,3.835,12,127,437953673,-52836427,3.835,2024-01-16 17:20:09,,221.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
0,688,28705.07,4.095,11,127,437954131,-52836050,4.095,2024-01-16 17:20:10,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
0,688,28710.41,4.319,11,126,437954540,-52835573,4.319,2024-01-16 17:20:11,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
0,688,28717.35,4.921,10,125,437955034,-52834865,4.921,2024-01-16 17:20:12,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
0,688,28723.95,5.442,10,124,437955496,-52834214,5.442,2024-01-16 17:20:13,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,175.0
0,688,28729.11,5.405,9,123,437955911,-52833747,5.405,2024-01-16 17:20:14,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
0,688,28734.16,5.316,9,122,437956323,-52833293,5.316,2024-01-16 17:20:15,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
0,688,28738.81,5.15,8,122,437956692,-52832888,5.15,2024-01-16 17:20:16,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
0,688,28743.18,4.956,8,122,437957017,-52832490,4.956,2024-01-16 17:20:17,,0.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
49,688,28747.66,4.805,8,123,437957413,-52832112,4.805,2024-01-16 17:20:18,,20.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
81,688,28752.78,4.66,8,123,437957822,-52831683,4.66,2024-01-16 17:20:19,,122.0,13.0,26.600000000000023,35.0,55.0,26.600000000000023,0.0,174.0
84,688,28758.3,5.059,7,124,437958272,-52831210,5.059,2024-01-16 17:20:20,,152.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,172.0
31,688,28763.57,5.173,7,127,437958727,-52830766,5.173,2024-01-16 17:20:21,,97.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,171.0
0,688,28768.91,5.27,7,128,437959181,-52830329,5.27,2024-01-16 17:20:22,,0.0,13.0,26.399999999999977,35.0,55.0,26.399999999999977,0.0,172.0
0,688,28773.68,5.328,7,129,437959559,-52829891,5.328,2024-01-16 17:20:23,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
0,688,28778.1,4.758,7,129,437959923,-52829506,4.758,2024-01-16 17:20:24,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,174.0
0,688,28782.17,4.309,8,129,437960288,-52829193,4.309,2024-01-16 17:20:25,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
0,688,28786.46,4.303,8,126,437960691,-52828930,4.303,2024-01-16 17:20:26,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
0,688,28790.5,4.211,7,125,437961101,-52828791,4.211,2024-01-16 17:20:27,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,176.0
0,688,28794.58,4.106,8,122,437961548,-52828706,4.106,2024-01-16 17:20:28,76.0,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,177.0
0,688,28798.96,4.345,8,121,437962002,-52828709,4.345,2024-01-16 17:20:29,,0.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,178.0
75,688,28803.52,4.514,8,121,437962459,-52828902,4.514,2024-01-16 17:20:30,,29.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,179.0
81,688,28807.98,4.466,8,122,437962914,-52829138,4.466,2024-01-16 17:20:31,,89.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,174.0
79,688,28811.98,4.442,8,122,437963291,-52829411,4.442,2024-01-16 17:20:32,,145.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
85,688,28815.6,3.969,8,123,437963577,-52829704,3.969,2024-01-16 17:20:33,,164.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,178.0
86,689,28819.09,3.818,8,124,437963811,-52830073,3.818,2024-01-16 17:20:34,,157.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
89,689,28822.54,3.75,8,125,437964001,-52830467,3.75,2024-01-16 17:20:35,,143.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,163.0
89,689,28826.1,3.797,8,125,437964104,-52830917,3.797,2024-01-16 17:20:36,,131.0,13.0,26.0,35.0,55.0,26.0,0.0,163.0
0,689,28830.85,3.751,8,125,437964195,-52831540,3.751,2024-01-16 17:20:37,,0.0,13.0,26.0,35.0,55.0,26.0,0.0,165.0
57,689,28834.45,3.868,9,125,437964286,-52832010,3.868,2024-01-16 17:20:38,,25.0,13.0,26.0,35.0,55.0,26.0,0.0,167.0
89,689,28838.42,3.889,11,125,437964457,-52832487,3.889,2024-01-16 17:20:39,,131.0,13.0,26.0,35.0,55.0,26.0,0.0,169.0
87,689,28842.45,3.889,11,125,437964716,-52832909,3.889,2024-01-16 17:20:40,,145.0,13.0,26.0,35.0,55.0,26.0,0.0,173.0
86,689,28846.31,3.889,14,125,437965028,-52833294,3.889,2024-01-16 17:20:41,,121.0,13.0,26.0,35.0,55.0,26.0,0.0,172.0
86,689,28850.34,3.866,16,125,437965300,-52833694,3.866,2024-01-16 17:20:42,,111.0,13.0,26.0,35.0,55.0,26.0,0.0,170.0
82,690,28854.42,3.844,16,126,437965618,-52834089,3.844,2024-01-16 17:20:43,,112.0,13.0,26.0,35.0,55.0,26.0,0.0,178.0
79,690,28858.99,3.858,15,126,437965976,-52834519,3.858,2024-01-16 17:20:44,,122.0,13.0,26.0,35.0,55.0,26.0,0.0,156.0
91,690,28864.06,4.044,14,126,437966341,-52835007,4.044,2024-01-16 17:20:45,,137.0,13.0,26.0,35.0,55.0,26.0,0.0,172.0
91,690,28869.57,4.865,14,126,437966743,-52835535,4.865,2024-01-16 17:20:46,,143.0,13.0,26.0,35.0,55.0,26.0,0.0,173.0
0,690,28875.16,5.0,13,127,437967153,-52836074,5.0,2024-01-16 17:20:47,,0.0,13.0,26.0,35.0,55.0,26.0,0.0,174.0
0,690,28880.46,4.827,13,127,437967562,-52836576,4.827,2024-01-16 17:20:48,,0.0,13.0,26.0,35.0,55.0,26.0,0.0,176.0
86,690,28885.6,5.104,13,127,437967933,-52837071,5.104,2024-01-16 17:20:49,,180.0,13.0,26.0,35.0,55.0,26.0,0.0,177.0
87,690,28889.22,5.138,13,127,437968181,-52837450,5.138,2024-01-16 17:20:50,,243.0,13.0,26.0,35.0,55.0,26.0,0.0,175.0
87,691,28893.49,4.646,13,127,437968487,-52837877,4.646,2024-01-16 17:20:51,,182.0,13.0,26.0,35.0,55.0,26.0,0.0,171.0
88,691,28898.79,4.473,13,127,437968844,-52838436,4.473,2024-01-16 17:20:52,,140.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,175.0
87,691,28903.24,4.233,13,127,437969130,-52838909,4.233,2024-01-16 17:20:53,,122.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,181.0
89,691,28908.24,4.29,12,128,437969442,-52839433,4.29,2024-01-16 17:20:54,,117.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,170.0
88,691,28913.12,4.692,12,128,437969798,-52839936,4.692,2024-01-16 17:20:55,,110.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
90,691,28918.92,4.819,12,129,437970202,-52840501,4.819,2024-01-16 17:20:56,,107.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,173.0
90,691,28923.27,4.838,12,130,437970533,-52840905,4.838,2024-01-16 17:20:57,,117.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,180.0
79,691,28927.95,4.789,12,130,437970891,-52841354,4.789,2024-01-16 17:20:58,,136.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,179.0
81,692,28932.87,4.898,12,131,437971294,-52841795,4.898,2024-01-16 17:20:59,,190.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,171.0
82,692,28937.64,4.787,12,131,437971743,-52842097,4.787,2024-01-16 17:21:00,,193.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,170.0
81,692,28941.9,4.745,13,131,437972200,-52842240,4.745,2024-01-16 17:21:01,,179.0,13.0,26.200000000000045,35.0,55.0,26.200000000000045,0.0,168.0
