calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
27,555.15,3.799,11,104,438159523,-52948689,3.799,2023-06-09 16:57:41,34.60000000000002,11.0,,5.0,34.60000000000002,0.61,25.0
27,559.02,3.85,11,103,438159650,-52949188,3.85,2023-06-09 16:57:42,34.60000000000002,11.0,,5.0,34.60000000000002,0.57,26.0
27,563.45,3.87,10,102,438159751,-52949766,3.87,2023-06-09 16:57:43,34.60000000000002,11.0,64.0,5.0,34.60000000000002,0.49,26.0
27,567.53,3.922,10,102,438159842,-52950296,3.922,2023-06-09 16:57:44,34.60000000000002,12.0,,5.0,34.60000000000002,0.47,26.0
27,571.45,3.932,10,102,438159932,-52950811,3.932,2023-06-09 16:57:45,34.60000000000002,12.0,,5.0,34.60000000000002,0.5,26.0
28,575.61,4.119,10,101,438160022,-52951354,4.119,2023-06-09 16:57:46,34.799999999999955,12.0,,5.0,34.799999999999955,0.61,26.0
28,579.29,4.109,10,102,438160150,-52951810,4.109,2023-06-09 16:57:47,34.799999999999955,12.0,,5.0,34.799999999999955,0.73,26.0
28,581.92,2.762,10,102,438160284,-52952125,2.762,2023-06-09 16:57:48,34.799999999999955,12.0,,5.0,34.799999999999955,0.86,26.0
28,583.97,1.778,10,103,438160423,-52952351,1.778,2023-06-09 16:57:49,35.0,12.0,,5.0,35.0,1.01,26.0
28,585.95,1.524,11,104,438160452,-52952599,1.524,2023-06-09 16:57:50,35.0,12.0,,5.0,35.0,1.17,26.0
28,588.09,1.595,11,103,438160525,-52952871,1.595,2023-06-09 16:57:51,35.0,12.0,,5.0,35.0,1.35,26.0
28,590.45,1.816,11,102,438160579,-52953179,1.816,2023-06-09 16:57:52,35.200000000000045,12.0,,5.0,35.200000000000045,1.62,26.0
28,593.11,2.312,10,101,438160625,-52953532,2.312,2023-06-09 16:57:53,35.200000000000045,12.0,,5.0,35.200000000000045,1.95,26.0
29,595.34,2.524,10,99,438160670,-52953827,2.524,2023-06-09 16:57:54,35.200000000000045,12.0,,5.0,35.200000000000045,2.37,26.0
29,597.08,2.369,10,99,438160680,-52954055,2.369,2023-06-09 16:57:55,35.39999999999998,12.0,,5.0,35.39999999999998,2.81,26.0
29,598.02,2.187,10,99,438160644,-52954181,2.187,2023-06-09 16:57:56,35.39999999999998,12.0,,5.0,35.39999999999998,3.13,26.0
29,599.52,2.061,9,100,438160634,-52954374,2.061,2023-06-09 16:57:57,35.39999999999998,12.0,,5.0,35.39999999999998,3.03,26.0
29,600.93,1.899,9,102,438160634,-52954563,1.899,2023-06-09 16:57:58,35.39999999999998,12.0,,5.0,35.39999999999998,2.63,26.0
29,602.5,1.817,11,103,438160634,-52954772,1.817,2023-06-09 16:57:59,35.60000000000002,12.0,,5.0,35.60000000000002,2.25,26.0
29,604.32,1.818,12,105,438160670,-52955006,1.818,2023-06-09 16:58:00,35.60000000000002,12.0,,5.0,35.60000000000002,2.03,26.0
29,606.05,1.797,12,106,438160785,-52955148,1.797,2023-06-09 16:58:01,35.60000000000002,12.0,,5.0,35.60000000000002,1.92,26.0
30,607.89,1.809,12,106,438160961,-52955257,1.809,2023-06-09 16:58:02,35.60000000000002,13.0,,5.0,35.60000000000002,1.95,26.0
30,609.65,1.797,12,106,438161141,-52955341,1.797,2023-06-09 16:58:03,35.799999999999955,13.0,,5.0,35.799999999999955,2.11,26.0
30,611.65,1.848,12,105,438161324,-52955484,1.848,2023-06-09 16:58:04,35.799999999999955,13.0,,5.0,35.799999999999955,2.48,26.0
30,613.4,1.823,12,105,438161507,-52955594,1.823,2023-06-09 16:58:05,36.0,13.0,,5.0,36.0,3.05,26.0
30,614.79,1.714,12,104,438161581,-52955742,1.714,2023-06-09 16:58:06,36.200000000000045,13.0,,5.0,36.200000000000045,3.72,26.0
30,616.06,1.603,12,105,438161699,-52955837,1.603,2023-06-09 16:58:07,36.200000000000045,13.0,,5.0,36.200000000000045,4.35,26.0
30,617.94,1.489,12,105,438161871,-52955948,1.489,2023-06-09 16:58:08,36.39999999999998,13.0,,5.0,36.39999999999998,4.92,26.0
31,619.12,1.363,12,104,438161981,-52956036,1.363,2023-06-09 16:58:09,36.39999999999998,13.0,,5.0,36.39999999999998,5.39,26.0
31,619.32,0.298,11,104,438162000,-52956021,0.298,2023-06-09 16:58:10,36.60000000000002,13.0,,5.0,36.60000000000002,5.73,26.0
31,620.08,0.894,11,104,438162036,-52956107,0.894,2023-06-09 16:58:11,36.60000000000002,13.0,,5.0,36.60000000000002,5.53,26.0
31,621.11,1.122,10,103,438162045,-52956240,1.122,2023-06-09 16:58:12,36.60000000000002,13.0,,5.0,36.60000000000002,0.0,26.0
31,622.75,0.745,10,104,438162045,-52956458,0.745,2023-06-09 16:58:13,36.60000000000002,13.0,,5.0,36.60000000000002,0.0,26.0
31,624.35,0.877,10,105,438162116,-52956661,0.877,2023-06-09 16:58:14,36.799999999999955,13.0,,5.0,36.799999999999955,0.0,26.0
31,626.17,1.003,10,108,438162172,-52956893,1.003,2023-06-09 16:58:15,36.799999999999955,13.0,,5.0,36.799999999999955,0.0,26.0
32,628.54,1.344,10,110,438162218,-52957200,1.344,2023-06-09 16:58:16,36.799999999999955,13.0,,5.0,36.799999999999955,0.0,26.0
32,631.62,1.952,10,111,438162227,-52957610,1.952,2023-06-09 16:58:17,36.799999999999955,13.0,,5.0,36.799999999999955,0.0,26.0
32,634.76,2.107,11,112,438162300,-52958020,2.107,2023-06-09 16:58:18,36.799999999999955,13.0,,5.0,36.799999999999955,0.08,26.0
32,636.67,2.111,12,113,438162391,-52958227,2.111,2023-06-09 16:58:19,36.799999999999955,14.0,,5.0,36.799999999999955,2.05,26.0
32,638.33,2.0,13,113,438162555,-52958337,2.0,2023-06-09 16:58:20,37.0,14.0,,5.0,37.0,2.61,26.0
32,639.84,1.758,13,114,438162700,-52958342,1.758,2023-06-09 16:58:21,37.0,14.0,,5.0,37.0,2.64,26.0
32,641.45,1.703,13,114,438162871,-52958258,1.703,2023-06-09 16:58:22,37.200000000000045,14.0,,5.0,37.200000000000045,2.8,26.0
33,643.1,1.703,13,113,438162982,-52958114,1.703,2023-06-09 16:58:23,37.200000000000045,14.0,,5.0,37.200000000000045,2.97,26.0
33,645.05,1.703,13,113,438163181,-52958096,1.703,2023-06-09 16:58:24,37.39999999999998,14.0,,5.0,37.39999999999998,3.19,26.0
33,647.23,1.937,13,113,438163408,-52958100,1.937,2023-06-09 16:58:25,37.39999999999998,14.0,,5.0,37.39999999999998,3.5,26.0
33,650.04,2.043,13,113,438163709,-52958100,2.043,2023-06-09 16:58:26,37.60000000000002,14.0,,5.0,37.60000000000002,3.86,26.0
33,653.9,2.465,12,113,438164103,-52958273,2.465,2023-06-09 16:58:27,37.60000000000002,14.0,,5.0,37.60000000000002,4.27,26.0
33,657.49,2.869,13,114,438164401,-52958569,2.869,2023-06-09 16:58:28,37.799999999999955,15.0,,5.0,37.799999999999955,4.66,26.0
34,660.92,3.043,13,115,438164712,-52958844,3.043,2023-06-09 16:58:29,38.0,15.0,,5.0,38.0,4.97,26.0
34,665.42,3.138,12,116,438165067,-52959261,3.138,2023-06-09 16:58:30,38.0,15.0,,5.0,38.0,5.08,26.0
34,669.94,3.417,12,117,438165430,-52959623,3.417,2023-06-09 16:58:31,38.200000000000045,15.0,,5.0,38.200000000000045,5.01,26.0
34,674.03,3.584,13,117,438165648,-52960085,3.584,2023-06-09 16:58:32,38.39999999999998,15.0,,5.0,38.39999999999998,4.91,26.0
34,678.35,3.768,13,119,438165794,-52960628,3.768,2023-06-09 16:58:33,38.60000000000002,15.0,,5.0,38.60000000000002,4.74,26.0
34,683.01,3.987,13,119,438166038,-52961185,3.987,2023-06-09 16:58:34,38.799999999999955,15.0,,5.0,38.799999999999955,4.58,26.0
35,687.3,4.168,13,120,438166168,-52961725,4.168,2023-06-09 16:58:35,38.799999999999955,16.0,,5.0,38.799999999999955,4.38,26.0
35,691.02,4.086,13,121,438166366,-52962151,4.086,2023-06-09 16:58:36,39.0,16.0,,5.0,39.0,4.18,26.0
35,694.9,4.034,13,121,438166593,-52962581,4.034,2023-06-09 16:58:37,39.200000000000045,16.0,,5.0,39.200000000000045,3.97,26.0
35,698.75,3.988,17,121,438166750,-52963053,3.988,2023-06-09 16:58:38,39.200000000000045,16.0,,5.0,39.200000000000045,3.74,26.0
35,702.22,3.858,18,122,438166886,-52963480,3.858,2023-06-09 16:58:39,39.39999999999998,16.0,,5.0,39.39999999999998,3.54,26.0
36,706.06,3.737,17,122,438167132,-52963902,3.737,2023-06-09 16:58:40,39.60000000000002,16.0,,5.0,39.60000000000002,3.35,26.0
36,710.54,3.89,17,123,438167440,-52964366,3.89,2023-06-09 16:58:41,39.799999999999955,16.0,,5.0,39.799999999999955,3.21,26.0
36,714.63,4.069,16,123,438167615,-52964858,4.069,2023-06-09 16:58:42,39.799999999999955,17.0,,5.0,39.799999999999955,3.12,26.0
36,718.63,4.076,15,123,438167823,-52965339,4.076,2023-06-09 16:58:43,40.0,17.0,,5.0,40.0,3.07,26.0
36,722.33,3.791,15,123,438167799,-52965817,3.791,2023-06-09 16:58:44,40.200000000000045,17.0,,5.0,40.200000000000045,3.11,26.0
36,725.77,3.498,14,125,438167888,-52966245,3.498,2023-06-09 16:58:45,40.200000000000045,17.0,,5.0,40.200000000000045,3.13,26.0
37,728.98,3.256,13,125,438167916,-52966665,3.256,2023-06-09 16:58:46,40.39999999999998,17.0,,5.0,40.39999999999998,3.16,26.0
37,732.22,3.241,13,126,438167987,-52967088,3.241,2023-06-09 16:58:47,40.60000000000002,17.0,,5.0,40.60000000000002,3.2,26.0
37,736.28,3.255,12,127,438168043,-52967627,3.255,2023-06-09 16:58:48,40.799999999999955,17.0,,5.0,40.799999999999955,3.28,26.0
37,739.8,3.296,12,128,438168125,-52968079,3.296,2023-06-09 16:58:49,40.799999999999955,18.0,,5.0,40.799999999999955,3.39,26.0
37,742.96,3.176,11,129,438168144,-52968495,3.176,2023-06-09 16:58:50,41.0,18.0,,5.0,41.0,3.56,26.0
38,746.07,3.121,11,130,438168216,-52968895,3.121,2023-06-09 16:58:51,41.200000000000045,18.0,,5.0,41.200000000000045,3.74,26.0
38,748.97,2.936,11,131,438168344,-52969245,2.936,2023-06-09 16:58:52,41.39999999999998,18.0,,5.0,41.39999999999998,3.91,26.0
38,751.91,2.936,10,131,438168518,-52969588,2.936,2023-06-09 16:58:53,41.39999999999998,18.0,,5.0,41.39999999999998,4.01,26.0
38,755.5,2.954,10,131,438168590,-52970051,2.954,2023-06-09 16:58:54,41.60000000000002,18.0,,5.0,41.60000000000002,4.09,26.0
38,759.28,3.517,10,131,438168708,-52970530,3.517,2023-06-09 16:58:55,41.799999999999955,19.0,,5.0,41.799999999999955,4.14,26.0
39,762.03,3.745,10,129,438168846,-52970853,3.745,2023-06-09 16:58:56,42.0,19.0,,5.0,42.0,4.18,26.0
39,764.35,3.008,10,129,438168944,-52971139,3.008,2023-06-09 16:58:57,42.0,19.0,,5.0,42.0,4.21,26.0
39,767.18,2.799,10,128,438169072,-52971489,2.799,2023-06-09 16:58:58,42.200000000000045,19.0,,5.0,42.200000000000045,4.18,26.0
39,769.36,2.656,10,127,438169172,-52971750,2.656,2023-06-09 16:58:59,42.39999999999998,19.0,,5.0,42.39999999999998,4.07,26.0
39,772.33,2.769,9,125,438169300,-52972105,2.769,2023-06-09 16:59:00,42.39999999999998,19.0,,5.0,42.39999999999998,3.92,26.0
40,775.53,2.812,9,126,438169438,-52972503,2.812,2023-06-09 16:59:01,42.60000000000002,19.0,,5.0,42.60000000000002,3.83,26.0
40,778.58,2.888,9,125,438169568,-52972880,2.888,2023-06-09 16:59:02,42.799999999999955,19.0,,5.0,42.799999999999955,3.83,26.0
40,781.5,2.903,9,125,438169636,-52973253,2.903,2023-06-09 16:59:03,42.799999999999955,20.0,,5.0,42.799999999999955,3.92,26.0
40,784.18,2.831,8,126,438169719,-52973605,2.831,2023-06-09 16:59:04,43.0,20.0,,5.0,43.0,4.08,26.0
40,786.82,2.663,8,125,438169773,-52973942,2.663,2023-06-09 16:59:05,43.200000000000045,20.0,,5.0,43.200000000000045,4.25,26.0
41,789.09,2.621,8,125,438169855,-52974229,2.621,2023-06-09 16:59:06,43.39999999999998,20.0,,5.0,43.39999999999998,4.37,26.0
41,792.19,2.705,8,125,438170013,-52974609,2.705,2023-06-09 16:59:07,43.60000000000002,20.0,,5.0,43.60000000000002,4.48,26.0
41,795.18,2.76,8,126,438170124,-52974972,2.76,2023-06-09 16:59:08,43.60000000000002,20.0,,5.0,43.60000000000002,4.61,26.0
41,798.2,2.769,9,126,438170255,-52975344,2.769,2023-06-09 16:59:09,43.799999999999955,21.0,,5.0,43.799999999999955,4.76,26.0
41,801.02,2.836,9,126,438170391,-52975670,2.836,2023-06-09 16:59:10,44.0,21.0,,5.0,44.0,4.92,26.0
41,803.78,2.789,9,126,438170524,-52975997,2.789,2023-06-09 16:59:11,44.200000000000045,21.0,,5.0,44.200000000000045,5.07,26.0
42,806.68,2.769,9,127,438170663,-52976341,2.769,2023-06-09 16:59:12,44.39999999999998,21.0,,5.0,44.39999999999998,5.18,26.0
42,809.36,2.761,9,128,438170797,-52976675,2.761,2023-06-09 16:59:13,44.39999999999998,21.0,,5.0,44.39999999999998,5.21,26.0
42,811.98,2.767,8,128,438170935,-52976984,2.767,2023-06-09 16:59:14,44.60000000000002,21.0,,5.0,44.60000000000002,5.15,26.0
42,814.51,2.769,9,129,438171075,-52977255,2.769,2023-06-09 16:59:15,44.799999999999955,21.0,,5.0,44.799999999999955,4.99,26.0
42,817.31,2.823,10,130,438171246,-52977576,2.823,2023-06-09 16:59:16,44.799999999999955,22.0,,5.0,44.799999999999955,4.84,26.0
43,820.45,3.069,11,130,438171430,-52977934,3.069,2023-06-09 16:59:17,45.0,22.0,,5.0,45.0,4.75,26.0
43,823.5,2.961,10,131,438171502,-52978320,2.961,2023-06-09 16:59:18,45.200000000000045,22.0,,5.0,45.200000000000045,4.67,26.0
43,827.15,2.917,11,131,438171619,-52978781,2.917,2023-06-09 16:59:19,45.200000000000045,22.0,,5.0,45.200000000000045,4.59,26.0
43,830.21,2.917,10,132,438171720,-52979176,2.917,2023-06-09 16:59:20,45.39999999999998,22.0,,5.0,45.39999999999998,4.51,26.0
43,832.98,2.888,10,133,438171812,-52979525,2.888,2023-06-09 16:59:21,45.60000000000002,22.0,,5.0,45.60000000000002,4.44,26.0
44,835.53,2.91,10,133,438171903,-52979848,2.91,2023-06-09 16:59:22,45.799999999999955,22.0,,5.0,45.799999999999955,4.39,26.0
44,838.26,2.888,10,133,438172030,-52980165,2.888,2023-06-09 16:59:23,45.799999999999955,23.0,,5.0,45.799999999999955,4.33,26.0
44,841.31,2.881,9,134,438172166,-52980534,2.881,2023-06-09 16:59:24,46.0,23.0,,5.0,46.0,4.28,26.0
44,844.19,2.844,9,134,438172264,-52980900,2.844,2023-06-09 16:59:25,46.200000000000045,23.0,,5.0,46.200000000000045,4.22,26.0
44,846.85,2.785,9,134,438172389,-52981228,2.785,2023-06-09 16:59:26,46.200000000000045,23.0,,5.0,46.200000000000045,4.17,26.0
45,849.7,2.769,10,133,438172525,-52981558,2.769,2023-06-09 16:59:27,46.39999999999998,23.0,,5.0,46.39999999999998,4.14,26.0
45,852.43,2.64,10,134,438172664,-52981875,2.64,2023-06-09 16:59:28,46.60000000000002,23.0,,5.0,46.60000000000002,4.11,26.0
45,854.83,2.681,10,133,438172802,-52982143,2.681,2023-06-09 16:59:29,46.60000000000002,23.0,,5.0,46.60000000000002,4.09,26.0
45,857.09,2.009,12,133,438172939,-52982405,2.009,2023-06-09 16:59:30,46.799999999999955,24.0,,5.0,46.799999999999955,4.1,26.0
46,859.22,1.766,12,132,438173040,-52982648,1.766,2023-06-09 16:59:31,46.799999999999955,24.0,,5.0,46.799999999999955,4.11,26.0
46,861.12,1.504,12,131,438173202,-52982837,1.504,2023-06-09 16:59:32,47.0,24.0,,5.0,47.0,4.06,26.0
46,862.4,1.109,11,130,438173241,-52982987,1.109,2023-06-09 16:59:33,47.0,24.0,,5.0,47.0,3.95,26.0
46,863.83,0.937,11,129,438173241,-52983177,0.937,2023-06-09 16:59:34,47.0,24.0,,5.0,47.0,3.81,26.0
46,865.2,1.347,11,128,438173241,-52983357,1.347,2023-06-09 16:59:35,47.0,24.0,,5.0,47.0,3.63,26.0
47,866.93,1.593,10,127,438173205,-52983583,1.593,2023-06-09 16:59:36,47.0,24.0,,5.0,47.0,3.43,26.0
47,867.9,1.692,10,127,438173195,-52983708,1.692,2023-06-09 16:59:37,47.200000000000045,24.0,,5.0,47.200000000000045,3.2,26.0
47,868.44,1.467,10,127,438173159,-52983760,1.467,2023-06-09 16:59:38,47.200000000000045,24.0,,5.0,47.200000000000045,3.09,26.0
47,869.25,1.301,10,126,438173150,-52983863,1.301,2023-06-09 16:59:39,47.200000000000045,24.0,,5.0,47.200000000000045,2.93,26.0
47,870.31,1.24,10,126,438173186,-52984000,1.24,2023-06-09 16:59:40,47.200000000000045,24.0,,5.0,47.200000000000045,2.69,26.0
47,871.98,1.206,10,125,438173339,-52984106,1.206,2023-06-09 16:59:41,47.200000000000045,24.0,,5.0,47.200000000000045,2.3,26.0
48,874.87,1.576,10,126,438173630,-52984095,1.576,2023-06-09 16:59:42,47.200000000000045,24.0,,5.0,47.200000000000045,1.84,26.0
48,876.28,1.956,10,124,438173732,-52983993,1.956,2023-06-09 16:59:43,47.200000000000045,24.0,,5.0,47.200000000000045,0.27,26.0
48,877.5,1.887,12,125,438173670,-52983874,1.887,2023-06-09 16:59:44,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
48,878.5,1.665,13,124,438173579,-52983772,1.665,2023-06-09 16:59:45,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
48,879.38,1.473,13,124,438173559,-52983660,1.473,2023-06-09 16:59:46,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
49,880.24,1.32,13,123,438173595,-52983552,1.32,2023-06-09 16:59:47,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
49,880.7,1.207,12,123,438173641,-52983498,1.207,2023-06-09 16:59:48,47.39999999999998,24.0,,5.0,47.39999999999998,0.0,26.0
49,880.78,0.243,12,121,438173650,-52983489,0.243,2023-06-09 16:59:49,47.39999999999998,24.0,,5.0,47.39999999999998,0.75,26.0
49,881.66,0.972,11,115,438173867,-52984034,0.972,2023-06-09 16:59:54,47.39999999999998,24.0,,5.0,47.39999999999998,0.0,26.0
49,882.43,1.022,11,114,438173947,-52984100,1.022,2023-06-09 16:59:55,47.39999999999998,24.0,,5.0,47.39999999999998,0.0,26.0
49,883.32,1.029,11,114,438174004,-52984048,1.029,2023-06-09 16:59:56,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,883.91,1.034,11,113,438174015,-52983982,1.034,2023-06-09 16:59:57,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,884.82,0.837,11,112,438173944,-52983923,0.837,2023-06-09 16:59:58,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,885.84,1.029,13,109,438173853,-52983862,1.029,2023-06-09 16:59:59,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,887.06,1.124,13,108,438173762,-52983743,1.124,2023-06-09 17:00:00,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,888.17,1.131,14,106,438173706,-52983601,1.131,2023-06-09 17:00:01,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
50,888.41,0.259,14,104,438173696,-52983569,0.259,2023-06-09 17:00:02,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
51,889.08,0.741,13,103,438173766,-52983617,0.741,2023-06-09 17:00:03,47.200000000000045,24.0,,5.0,47.200000000000045,-1.41,26.0
51,890.26,1.024,13,104,438173857,-52983737,1.024,2023-06-09 17:00:04,47.200000000000045,24.0,,5.0,47.200000000000045,-0.32,26.0
51,891.41,1.056,13,106,438173913,-52983878,1.056,2023-06-09 17:00:05,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
51,892.63,1.242,12,107,438173993,-52983972,1.242,2023-06-09 17:00:06,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
51,894.42,1.841,12,108,438174191,-52984052,1.841,2023-06-09 17:00:07,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
51,896.58,2.122,14,109,438174382,-52984223,2.122,2023-06-09 17:00:08,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
51,898.49,2.18,15,110,438174459,-52984436,2.18,2023-06-09 17:00:09,47.200000000000045,24.0,,5.0,47.200000000000045,0.0,26.0
52,900.56,2.178,15,110,438174540,-52984700,2.178,2023-06-09 17:00:10,47.39999999999998,24.0,,5.0,47.39999999999998,0.0,26.0
52,902.89,1.976,15,111,438174561,-52985009,1.976,2023-06-09 17:00:11,47.39999999999998,25.0,,5.0,47.39999999999998,0.73,26.0
52,904.6,1.979,15,113,438174491,-52985205,1.979,2023-06-09 17:00:12,47.39999999999998,25.0,,5.0,47.39999999999998,1.27,26.0
52,905.38,1.999,15,113,438174505,-52985242,1.999,2023-06-09 17:00:13,47.39999999999998,25.0,,5.0,47.39999999999998,1.48,26.0
52,906.93,2.07,15,113,438174620,-52985107,2.07,2023-06-09 17:00:14,47.39999999999998,25.0,,5.0,47.39999999999998,1.6,26.0
52,909.87,2.092,14,114,438174862,-52984820,2.092,2023-06-09 17:00:15,47.39999999999998,25.0,,5.0,47.39999999999998,1.65,26.0
52,912.71,2.092,14,113,438175066,-52984562,2.092,2023-06-09 17:00:16,47.39999999999998,25.0,,5.0,47.39999999999998,1.56,26.0
53,915.76,2.143,13,113,438175353,-52984323,2.143,2023-06-09 17:00:17,47.39999999999998,25.0,,5.0,47.39999999999998,1.38,26.0
53,919.01,2.143,13,113,438175669,-52984116,2.143,2023-06-09 17:00:18,47.60000000000002,25.0,,5.0,47.60000000000002,1.24,26.0
53,921.63,2.56,13,114,438175915,-52983963,2.56,2023-06-09 17:00:19,47.60000000000002,25.0,,5.0,47.60000000000002,1.14,26.0
53,923.32,2.458,13,115,438176075,-52983867,2.458,2023-06-09 17:00:20,47.60000000000002,25.0,,5.0,47.60000000000002,1.08,26.0
53,925.71,2.117,12,116,438176248,-52983652,2.117,2023-06-09 17:00:21,47.60000000000002,25.0,,5.0,47.60000000000002,1.07,26.0
53,929.18,2.363,12,116,438176534,-52983365,2.363,2023-06-09 17:00:22,47.60000000000002,25.0,,5.0,47.60000000000002,1.11,26.0
54,933.91,2.65,12,117,438176929,-52982954,2.65,2023-06-09 17:00:23,47.60000000000002,25.0,,5.0,47.60000000000002,1.13,26.0
54,938.22,2.989,12,118,438177290,-52982603,2.989,2023-06-09 17:00:24,47.799999999999955,25.0,,5.0,47.799999999999955,1.17,26.0
54,942.33,3.278,11,118,438177695,-52982532,3.278,2023-06-09 17:00:25,47.799999999999955,25.0,,5.0,47.799999999999955,1.17,26.0
54,946.44,3.54,11,118,438178122,-52982553,3.54,2023-06-09 17:00:26,47.60000000000002,25.0,,5.0,47.60000000000002,1.05,26.0
54,949.37,3.438,11,118,438178409,-52982436,3.438,2023-06-09 17:00:27,47.60000000000002,25.0,,5.0,47.60000000000002,0.82,26.0
54,951.11,3.28,11,119,438178576,-52982309,3.28,2023-06-09 17:00:28,47.799999999999955,25.0,,5.0,47.799999999999955,0.16,26.0
55,952.71,2.947,13,119,438178712,-52982206,2.947,2023-06-09 17:00:29,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
55,954.88,2.617,14,120,438178921,-52982073,2.617,2023-06-09 17:00:30,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
55,957.04,2.458,15,121,438179155,-52981945,2.458,2023-06-09 17:00:31,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
55,959.06,2.36,15,122,438179366,-52981897,2.36,2023-06-09 17:00:32,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
55,961.07,2.267,15,123,438179572,-52981868,2.267,2023-06-09 17:00:33,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
56,963.43,2.213,15,125,438179819,-52981832,2.213,2023-06-09 17:00:34,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
56,967.05,2.542,15,126,438180121,-52981571,2.542,2023-06-09 17:00:35,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
56,972.13,2.93,15,127,438180555,-52981148,2.93,2023-06-09 17:00:36,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
56,977.64,3.509,14,128,438181072,-52980782,3.509,2023-06-09 17:00:37,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
56,983.16,4.149,14,128,438181601,-52980440,4.149,2023-06-09 17:00:38,47.39999999999998,25.0,,5.0,47.39999999999998,0.0,26.0
56,988.85,4.529,14,130,438182181,-52980219,4.529,2023-06-09 17:00:39,47.39999999999998,25.0,,5.0,47.39999999999998,-0.53,26.0
57,994.59,4.845,13,129,438182773,-52980028,4.845,2023-06-09 17:00:40,47.39999999999998,25.0,,5.0,47.39999999999998,-0.7,26.0
57,1000.75,5.059,13,129,438183436,-52980023,5.059,2023-06-09 17:00:41,47.39999999999998,25.0,,5.0,47.39999999999998,-0.71,26.0
57,1004.77,5.208,13,129,438183858,-52980048,5.208,2023-06-09 17:00:42,47.39999999999998,25.0,,5.0,47.39999999999998,-0.15,26.0
57,1010.28,5.318,12,129,438184173,-52980617,5.318,2023-06-09 17:00:43,47.39999999999998,25.0,,5.0,47.39999999999998,0.0,26.0
57,1018.6,5.338,12,131,438184496,-52981654,5.338,2023-06-09 17:00:44,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
58,1027.73,5.327,12,133,438184826,-52982805,5.327,2023-06-09 17:00:45,47.60000000000002,25.0,,5.0,47.60000000000002,0.0,26.0
