distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,temperature,calories,heart_rate,altitude,enhanced_altitude,ascent,descent,grade,battery_soc
587.75,4.396,10,438160819,-52951613,4.396,2023-10-28 07:10:40,18.0,28.0,116.0,43.0,43.0,6.0,0.0,0.65,
591.47,3.797,10,438160915,-52952098,3.797,2023-10-28 07:10:41,18.0,28.0,116.0,43.0,43.0,6.0,0.0,1.06,
595.88,3.708,10,438161093,-52952622,3.708,2023-10-28 07:10:42,18.0,28.0,117.0,43.0,43.0,6.0,0.0,1.13,
598.02,3.69,10,438161181,-52952893,3.69,2023-10-28 07:10:43,18.0,28.0,118.0,43.200000000000045,43.200000000000045,6.0,0.0,1.2,
601.2,3.252,10,438161270,-52953305,3.252,2023-10-28 07:10:44,18.0,29.0,119.0,43.200000000000045,43.200000000000045,6.0,0.0,1.27,
604.85,3.558,10,438161234,-52953789,3.558,2023-10-28 07:10:45,18.0,29.0,120.0,43.200000000000045,43.200000000000045,6.0,0.0,1.36,
609.31,3.604,10,438161410,-52954351,3.604,2023-10-28 07:10:46,18.0,29.0,121.0,43.39999999999998,43.39999999999998,7.0,0.0,1.49,
612.93,3.637,11,438161504,-52954814,3.637,2023-10-28 07:10:47,18.0,29.0,122.0,43.39999999999998,43.39999999999998,7.0,0.0,1.64,
615.83,3.602,11,438161639,-52955161,3.602,2023-10-28 07:10:48,18.0,29.0,122.0,43.60000000000002,43.60000000000002,7.0,0.0,1.81,
617.29,1.944,11,438161772,-52955255,1.944,2023-10-28 07:10:49,18.0,30.0,123.0,43.799999999999955,43.799999999999955,7.0,0.0,2.02,
618.77,1.659,11,438161816,-52955449,1.659,2023-10-28 07:10:50,18.0,30.0,123.0,43.799999999999955,43.799999999999955,7.0,0.0,2.28,
621.74,1.607,11,438161775,-52955840,1.607,2023-10-28 07:10:51,18.0,30.0,124.0,44.0,44.0,7.0,0.0,2.59,
623.87,1.732,11,438161914,-52956060,1.732,2023-10-28 07:10:52,18.0,30.0,124.0,44.200000000000045,44.200000000000045,7.0,0.0,3.03,
626.66,1.828,11,438162094,-52956358,1.828,2023-10-28 07:10:53,18.0,30.0,124.0,44.200000000000045,44.200000000000045,7.0,0.0,3.6,
628.9,1.939,10,438162182,-52956632,1.939,2023-10-28 07:10:54,18.0,30.0,125.0,44.39999999999998,44.39999999999998,8.0,0.0,4.32,
630.38,2.023,10,438162183,-52956828,2.023,2023-10-28 07:10:55,18.0,31.0,125.0,44.39999999999998,44.39999999999998,8.0,0.0,5.11,
633.13,2.207,10,438162367,-52957139,2.207,2023-10-28 07:10:56,18.0,31.0,125.0,44.60000000000002,44.60000000000002,8.0,0.0,5.76,
635.47,2.238,10,438162456,-52957433,2.238,2023-10-28 07:10:57,18.0,31.0,125.0,44.60000000000002,44.60000000000002,8.0,0.0,5.9,
637.84,2.276,11,438162500,-52957746,2.276,2023-10-28 07:10:58,18.0,31.0,126.0,44.799999999999955,44.799999999999955,8.0,0.0,5.52,
639.39,2.305,13,438162502,-52957953,2.305,2023-10-28 07:10:59,18.0,31.0,126.0,44.799999999999955,44.799999999999955,8.0,0.0,4.96,
641.68,2.323,13,438162550,-52958238,2.323,2023-10-28 07:11:00,18.0,32.0,126.0,45.0,45.0,8.0,0.0,4.47,
642.43,2.324,13,438162640,-52958256,2.324,2023-10-28 07:11:01,18.0,32.0,126.0,45.0,45.0,8.0,0.0,4.15,
643.45,1.935,16,438162731,-52958159,1.935,2023-10-28 07:11:02,18.0,32.0,127.0,45.200000000000045,45.200000000000045,8.0,0.0,4.01,
643.45,0.0,19,438162820,-52958082,0.0,2023-10-28 07:11:03,18.0,32.0,127.0,45.200000000000045,45.200000000000045,8.0,0.0,3.96,
643.47,0.043,20,438162867,-52958060,0.043,2023-10-28 07:11:04,18.0,32.0,127.0,45.39999999999998,45.39999999999998,8.0,0.0,1.52,
644.23,1.392,19,438162960,-52958062,1.392,2023-10-28 07:11:05,18.0,33.0,127.0,45.39999999999998,45.39999999999998,8.0,0.0,0.0,
645.41,1.338,19,438163098,-52958106,1.338,2023-10-28 07:11:06,18.0,33.0,127.0,45.60000000000002,45.60000000000002,8.0,0.0,0.0,
647.1,1.463,19,438163235,-52958248,1.463,2023-10-28 07:11:07,18.0,33.0,127.0,45.60000000000002,45.60000000000002,8.0,0.0,0.0,
650.16,2.814,18,438163416,-52958573,2.814,2023-10-28 07:11:08,18.0,33.0,127.0,45.799999999999955,45.799999999999955,8.0,0.0,0.0,
654.74,2.814,18,438163600,-52959154,2.814,2023-10-28 07:11:09,18.0,33.0,127.0,45.799999999999955,45.799999999999955,8.0,0.0,0.0,
659.97,2.835,17,438163833,-52959768,2.835,2023-10-28 07:11:10,18.0,34.0,127.0,46.0,46.0,9.0,0.0,2.41,
664.99,3.115,16,438164193,-52960277,3.115,2023-10-28 07:11:11,18.0,34.0,127.0,46.200000000000045,46.200000000000045,9.0,0.0,4.13,
667.78,3.594,15,438164416,-52960532,3.594,2023-10-28 07:11:12,18.0,34.0,127.0,46.200000000000045,46.200000000000045,9.0,0.0,4.12,
670.39,3.47,15,438164555,-52960819,3.47,2023-10-28 07:11:13,18.0,34.0,127.0,46.39999999999998,46.39999999999998,9.0,0.0,4.45,
672.9,3.374,15,438164686,-52961133,3.374,2023-10-28 07:11:14,18.0,34.0,128.0,46.60000000000002,46.60000000000002,10.0,0.0,4.4,
675.33,3.143,15,438164732,-52961449,3.143,2023-10-28 07:11:15,18.0,35.0,128.0,46.60000000000002,46.60000000000002,10.0,0.0,3.99,
677.19,2.963,15,438164779,-52961686,2.963,2023-10-28 07:11:16,18.0,35.0,129.0,46.799999999999955,46.799999999999955,10.0,0.0,3.71,
678.86,2.636,14,438164867,-52961887,2.636,2023-10-28 07:11:17,18.0,35.0,129.0,46.799999999999955,46.799999999999955,10.0,0.0,3.54,
681.42,2.395,14,438164867,-52962232,2.395,2023-10-28 07:11:18,18.0,35.0,130.0,47.0,47.0,10.0,0.0,3.43,
683.79,2.389,15,438164869,-52962542,2.389,2023-10-28 07:11:19,18.0,35.0,130.0,47.200000000000045,47.200000000000045,10.0,0.0,3.39,
685.96,2.329,15,438164919,-52962819,2.329,2023-10-28 07:11:20,18.0,36.0,131.0,47.200000000000045,47.200000000000045,10.0,0.0,3.45,
688.85,2.285,14,438165146,-52963119,2.285,2023-10-28 07:11:21,18.0,36.0,131.0,47.39999999999998,47.39999999999998,10.0,0.0,3.6,
691.08,2.27,14,438165327,-52963319,2.27,2023-10-28 07:11:22,18.0,36.0,132.0,47.39999999999998,47.39999999999998,11.0,0.0,3.83,
693.5,2.29,14,438165476,-52963559,2.29,2023-10-28 07:11:23,18.0,36.0,132.0,47.60000000000002,47.60000000000002,11.0,0.0,4.13,
697.62,2.307,13,438165874,-52963773,2.307,2023-10-28 07:11:24,18.0,36.0,132.0,47.799999999999955,47.799999999999955,11.0,0.0,4.43,
700.43,2.434,13,438166099,-52964038,2.434,2023-10-28 07:11:25,18.0,37.0,133.0,47.799999999999955,47.799999999999955,11.0,0.0,4.62,
703.57,2.61,13,438166239,-52964415,2.61,2023-10-28 07:11:26,18.0,37.0,133.0,48.0,48.0,11.0,0.0,4.64,
706.6,2.715,12,438166423,-52964750,2.715,2023-10-28 07:11:27,18.0,37.0,133.0,48.0,48.0,11.0,0.0,4.48,
709.53,2.766,12,438166643,-52965043,2.766,2023-10-28 07:11:28,18.0,37.0,133.0,48.0,48.0,11.0,0.0,4.22,
713.22,2.808,12,438166877,-52965447,2.808,2023-10-28 07:11:29,18.0,37.0,133.0,48.200000000000045,48.200000000000045,11.0,0.0,3.92,
716.32,2.881,12,438167107,-52965705,2.881,2023-10-28 07:11:30,18.0,38.0,133.0,48.39999999999998,48.39999999999998,11.0,0.0,3.63,
719.6,2.977,12,438167380,-52966006,2.977,2023-10-28 07:11:31,18.0,38.0,133.0,48.39999999999998,48.39999999999998,12.0,0.0,3.39,
723.45,3.068,11,438167698,-52966356,3.068,2023-10-28 07:11:32,18.0,38.0,134.0,48.60000000000002,48.60000000000002,12.0,0.0,3.22,
728.28,3.516,11,438167921,-52966918,3.516,2023-10-28 07:11:33,18.0,38.0,134.0,48.60000000000002,48.60000000000002,12.0,0.0,3.16,
731.16,3.84,11,438168055,-52967275,3.84,2023-10-28 07:11:34,18.0,38.0,134.0,48.799999999999955,48.799999999999955,12.0,0.0,3.19,
733.71,3.597,10,438168145,-52967594,3.597,2023-10-28 07:11:35,18.0,39.0,134.0,48.799999999999955,48.799999999999955,12.0,0.0,3.25,
736.31,3.346,10,438168194,-52967935,3.346,2023-10-28 07:11:36,18.0,39.0,134.0,49.0,49.0,12.0,0.0,3.27,
738.78,3.114,10,438168334,-52968235,3.114,2023-10-28 07:11:37,18.0,39.0,134.0,49.200000000000045,49.200000000000045,12.0,0.0,3.23,
742.45,2.942,10,438168558,-52968630,2.942,2023-10-28 07:11:38,18.0,39.0,134.0,49.39999999999998,49.39999999999998,12.0,0.0,3.2,
745.07,2.852,10,438168698,-52968928,2.852,2023-10-28 07:11:39,18.0,39.0,133.0,49.39999999999998,49.39999999999998,13.0,0.0,3.2,
748.48,2.784,9,438168922,-52969279,2.784,2023-10-28 07:11:40,18.0,40.0,133.0,49.60000000000002,49.60000000000002,13.0,0.0,3.25,
750.92,2.697,9,438169106,-52969539,2.697,2023-10-28 07:11:41,18.0,40.0,133.0,49.60000000000002,49.60000000000002,13.0,0.0,3.35,
752.89,2.628,10,438169283,-52969680,2.628,2023-10-28 07:11:42,18.0,40.0,132.0,49.799999999999955,49.799999999999955,13.0,0.0,3.49,
755.58,2.645,10,438169335,-52970025,2.645,2023-10-28 07:11:43,18.0,40.0,132.0,49.799999999999955,49.799999999999955,13.0,0.0,3.63,
758.88,2.656,10,438169556,-52970379,2.656,2023-10-28 07:11:44,18.0,41.0,133.0,50.0,50.0,13.0,0.0,3.74,
760.68,2.657,9,438169603,-52970617,2.657,2023-10-28 07:11:45,18.0,41.0,133.0,50.200000000000045,50.200000000000045,13.0,0.0,3.81,
762.67,2.456,9,438169693,-52970836,2.456,2023-10-28 07:11:46,18.0,41.0,133.0,50.200000000000045,50.200000000000045,13.0,0.0,3.84,
764.63,2.333,9,438169738,-52971091,2.333,2023-10-28 07:11:47,18.0,41.0,133.0,50.39999999999998,50.39999999999998,13.0,0.0,3.85,
766.74,2.277,9,438169782,-52971371,2.277,2023-10-28 07:11:48,18.0,41.0,133.0,50.39999999999998,50.39999999999998,14.0,0.0,3.87,
769.07,2.288,9,438169782,-52971680,2.288,2023-10-28 07:11:49,18.0,42.0,133.0,50.60000000000002,50.60000000000002,14.0,0.0,3.93,
771.37,2.293,9,438169786,-52971988,2.293,2023-10-28 07:11:50,18.0,42.0,133.0,50.799999999999955,50.799999999999955,14.0,0.0,4.03,
773.46,2.242,8,438169913,-52972220,2.242,2023-10-28 07:11:51,18.0,42.0,134.0,50.799999999999955,50.799999999999955,14.0,0.0,4.17,
775.3,2.146,8,438169735,-52972242,2.146,2023-10-28 07:11:52,18.0,42.0,134.0,51.0,51.0,14.0,0.0,4.33,
776.66,2.073,8,438169692,-52972425,2.073,2023-10-28 07:11:53,18.0,42.0,134.0,51.200000000000045,51.200000000000045,14.0,0.0,4.52,
778.53,2.011,8,438169743,-52972668,2.011,2023-10-28 07:11:54,18.0,43.0,134.0,51.200000000000045,51.200000000000045,14.0,0.0,4.73,
781.36,1.907,8,438169925,-52972983,1.907,2023-10-28 07:11:55,18.0,43.0,135.0,51.39999999999998,51.39999999999998,14.0,0.0,4.89,
784.6,3.029,8,438170100,-52973328,3.029,2023-10-28 07:11:56,18.0,43.0,135.0,51.39999999999998,51.39999999999998,15.0,0.0,5.02,
788.24,3.438,8,438170014,-52973800,3.438,2023-10-28 07:11:57,18.0,43.0,135.0,51.60000000000002,51.60000000000002,15.0,0.0,5.1,
790.76,3.522,8,438170150,-52974100,3.522,2023-10-28 07:11:58,18.0,43.0,135.0,51.799999999999955,51.799999999999955,15.0,0.0,5.08,
793.23,3.101,8,438170243,-52974397,3.101,2023-10-28 07:11:59,18.0,44.0,136.0,51.799999999999955,51.799999999999955,15.0,0.0,4.88,
796.15,3.021,9,438170427,-52974716,3.021,2023-10-28 07:12:00,18.0,44.0,136.0,52.0,52.0,15.0,0.0,4.48,
799.19,3.03,10,438170656,-52975014,3.03,2023-10-28 07:12:01,18.0,44.0,137.0,52.0,52.0,15.0,0.0,4.03,
802.22,3.028,11,438170876,-52975322,3.028,2023-10-28 07:12:02,18.0,44.0,137.0,52.200000000000045,52.200000000000045,15.0,0.0,3.64,
805.49,3.106,11,438171105,-52975659,3.106,2023-10-28 07:12:03,18.0,45.0,138.0,52.39999999999998,52.39999999999998,15.0,0.0,3.39,
807.88,3.143,11,438171288,-52975861,3.143,2023-10-28 07:12:04,18.0,45.0,138.0,52.39999999999998,52.39999999999998,16.0,0.0,3.28,
809.8,2.823,11,438171410,-52976064,2.823,2023-10-28 07:12:05,18.0,45.0,139.0,52.60000000000002,52.60000000000002,16.0,0.0,3.29,
813.08,2.587,10,438171146,-52976342,2.587,2023-10-28 07:12:06,18.0,45.0,139.0,52.60000000000002,52.60000000000002,16.0,0.0,3.36,
815.2,2.472,11,438171104,-52976623,2.472,2023-10-28 07:12:07,18.0,45.0,138.0,52.799999999999955,52.799999999999955,16.0,0.0,3.43,
817.37,2.381,11,438171156,-52976904,2.381,2023-10-28 07:12:08,18.0,46.0,138.0,52.799999999999955,52.799999999999955,16.0,0.0,3.49,
821.43,2.328,11,438171426,-52977321,2.328,2023-10-28 07:12:09,18.0,46.0,138.0,53.0,53.0,16.0,0.0,3.52,
825.34,2.733,11,438171601,-52977797,2.733,2023-10-28 07:12:10,18.0,46.0,137.0,53.0,53.0,16.0,0.0,3.55,
828.32,3.024,11,438171560,-52978192,3.024,2023-10-28 07:12:11,18.0,46.0,137.0,53.200000000000045,53.200000000000045,16.0,0.0,3.58,
830.71,2.869,10,438171648,-52978490,2.869,2023-10-28 07:12:12,18.0,47.0,137.0,53.200000000000045,53.200000000000045,16.0,0.0,3.62,
832.36,2.749,10,438171651,-52978708,2.749,2023-10-28 07:12:13,18.0,47.0,137.0,53.39999999999998,53.39999999999998,17.0,0.0,3.61,
834.45,2.585,9,438171742,-52978971,2.585,2023-10-28 07:12:14,18.0,47.0,137.0,53.39999999999998,53.39999999999998,17.0,0.0,3.53,
836.96,2.564,9,438171836,-52979268,2.564,2023-10-28 07:12:15,18.0,47.0,137.0,53.60000000000002,53.60000000000002,17.0,0.0,3.44,
839.37,2.523,9,438171971,-52979541,2.523,2023-10-28 07:12:16,18.0,47.0,137.0,53.799999999999955,53.799999999999955,17.0,0.0,3.41,
841.65,2.455,8,438172158,-52979742,2.455,2023-10-28 07:12:17,18.0,48.0,137.0,53.799999999999955,53.799999999999955,17.0,0.0,3.44,
844.5,2.391,8,438172426,-52979955,2.391,2023-10-28 07:12:18,18.0,48.0,137.0,54.0,54.0,17.0,0.0,3.53,
846.03,2.35,8,438172559,-52980071,2.35,2023-10-28 07:12:19,18.0,48.0,137.0,54.0,54.0,17.0,0.0,3.63,
847.57,2.143,8,438172652,-52980233,2.143,2023-10-28 07:12:20,18.0,48.0,137.0,54.200000000000045,54.200000000000045,17.0,0.0,3.71,
848.75,1.898,8,438172746,-52980350,1.898,2023-10-28 07:12:21,18.0,49.0,136.0,54.200000000000045,54.200000000000045,17.0,0.0,3.75,
850.44,1.718,9,438172925,-52980394,1.718,2023-10-28 07:12:22,18.0,49.0,136.0,54.39999999999998,54.39999999999998,18.0,0.0,3.77,
851.97,1.665,9,438173017,-52980557,1.665,2023-10-28 07:12:23,18.0,49.0,136.0,54.39999999999998,54.39999999999998,18.0,0.0,3.78,
854.59,1.662,11,438173152,-52980875,1.662,2023-10-28 07:12:24,18.0,49.0,135.0,54.39999999999998,54.39999999999998,18.0,0.0,3.8,
856.9,1.795,11,438173242,-52981171,1.795,2023-10-28 07:12:25,18.0,49.0,135.0,54.60000000000002,54.60000000000002,18.0,0.0,3.89,
860.9,1.939,11,438173433,-52981636,1.939,2023-10-28 07:12:26,17.0,50.0,134.0,54.60000000000002,54.60000000000002,18.0,0.0,4.01,
865.01,2.475,11,438173742,-52982001,2.475,2023-10-28 07:12:27,17.0,50.0,134.0,54.60000000000002,54.60000000000002,18.0,0.0,4.1,
867.58,2.884,12,438173831,-52982330,2.884,2023-10-28 07:12:28,17.0,50.0,133.0,54.799999999999955,54.799999999999955,18.0,0.0,4.04,
870.17,2.804,11,438173785,-52982675,2.804,2023-10-28 07:12:29,17.0,50.0,132.0,54.799999999999955,54.799999999999955,18.0,0.0,3.74,
873.51,2.751,11,438173742,-52983116,2.751,2023-10-28 07:12:30,17.0,50.0,131.0,54.799999999999955,54.799999999999955,18.0,0.0,3.19,
876.9,2.907,11,438173740,-52983566,2.907,2023-10-28 07:12:31,17.0,51.0,130.0,54.799999999999955,54.799999999999955,18.0,0.0,2.57,
879.92,2.95,11,438173696,-52983962,2.95,2023-10-28 07:12:32,17.0,51.0,130.0,54.799999999999955,54.799999999999955,18.0,0.0,2.05,
881.91,2.98,11,438173696,-52984229,2.98,2023-10-28 07:12:33,17.0,51.0,129.0,55.0,55.0,18.0,0.0,1.67,
883.2,2.555,12,438173787,-52984367,2.555,2023-10-28 07:12:34,17.0,51.0,128.0,55.0,55.0,18.0,0.0,1.44,
885.19,2.237,13,438173743,-52984634,2.237,2023-10-28 07:12:35,17.0,51.0,128.0,55.0,55.0,18.0,0.0,1.34,
886.97,2.131,12,438173786,-52984867,2.131,2023-10-28 07:12:36,17.0,52.0,127.0,55.0,55.0,18.0,0.0,1.31,
887.56,2.041,13,438173742,-52984925,2.041,2023-10-28 07:12:37,17.0,52.0,127.0,55.0,55.0,18.0,0.0,1.33,
888.21,1.679,14,438173747,-52984996,1.679,2023-10-28 07:12:38,17.0,52.0,127.0,55.200000000000045,55.200000000000045,18.0,0.0,1.37,
890.41,1.422,14,438173928,-52984779,1.422,2023-10-28 07:12:39,17.0,52.0,126.0,55.200000000000045,55.200000000000045,18.0,0.0,1.45,
892.53,1.586,16,438174066,-52984553,1.586,2023-10-28 07:12:40,17.0,52.0,126.0,55.200000000000045,55.200000000000045,19.0,0.0,1.57,
895.73,1.728,16,438174250,-52984190,1.728,2023-10-28 07:12:41,17.0,53.0,126.0,55.39999999999998,55.39999999999998,19.0,0.0,1.75,
899.98,2.313,16,438174477,-52983722,2.313,2023-10-28 07:12:42,17.0,53.0,126.0,55.39999999999998,55.39999999999998,19.0,0.0,2.0,
903.64,2.755,16,438174801,-52983441,2.755,2023-10-28 07:12:43,17.0,53.0,126.0,55.39999999999998,55.39999999999998,19.0,0.0,2.27,
910.29,3.104,15,438175442,-52983005,3.104,2023-10-28 07:12:44,17.0,53.0,126.0,55.39999999999998,55.39999999999998,19.0,0.0,2.46,
916.16,3.811,15,438175978,-52982614,3.811,2023-10-28 07:12:45,17.0,53.0,126.0,55.39999999999998,55.39999999999998,19.0,0.0,2.47,
919.06,4.331,15,438176260,-52982415,4.331,2023-10-28 07:12:46,17.0,54.0,126.0,55.60000000000002,55.60000000000002,19.0,0.0,2.23,
922.92,4.232,14,438176670,-52982270,4.232,2023-10-28 07:12:47,17.0,54.0,126.0,55.60000000000002,55.60000000000002,19.0,0.0,1.84,
926.65,4.108,14,438177030,-52982093,4.108,2023-10-28 07:12:48,17.0,54.0,125.0,55.60000000000002,55.60000000000002,19.0,0.0,1.41,
930.08,3.924,14,438177354,-52981871,3.924,2023-10-28 07:12:49,17.0,54.0,125.0,55.60000000000002,55.60000000000002,19.0,0.0,0.64,
935.15,3.802,13,438177867,-52981653,3.802,2023-10-28 07:12:50,17.0,54.0,124.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
944.21,4.191,13,438178765,-52982046,4.191,2023-10-28 07:12:51,17.0,54.0,124.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
949.02,4.363,12,438179260,-52982231,4.363,2023-10-28 07:12:52,17.0,55.0,123.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
952.06,4.477,12,438179573,-52982055,4.477,2023-10-28 07:12:53,17.0,55.0,122.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
954.82,4.077,13,438179802,-52981834,4.077,2023-10-28 07:12:54,17.0,55.0,122.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
957.09,3.776,16,438180027,-52981658,3.776,2023-10-28 07:12:55,17.0,55.0,122.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
959.61,3.455,16,438180214,-52981433,3.455,2023-10-28 07:12:56,17.0,55.0,122.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
962.49,3.316,17,438180483,-52981218,3.316,2023-10-28 07:12:57,17.0,56.0,122.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
965.34,3.201,17,438180703,-52980971,3.201,2023-10-28 07:12:58,17.0,56.0,121.0,55.60000000000002,55.60000000000002,19.0,0.0,0.0,
968.12,3.092,17,438180940,-52980803,3.092,2023-10-28 07:12:59,17.0,56.0,120.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
971.06,3.059,17,438181210,-52980540,3.059,2023-10-28 07:13:00,17.0,56.0,120.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
973.5,3.034,16,438181351,-52980290,3.034,2023-10-28 07:13:01,17.0,56.0,119.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
976.39,2.999,16,438181675,-52980212,2.999,2023-10-28 07:13:02,17.0,56.0,118.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
979.59,2.984,15,438182030,-52980186,2.984,2023-10-28 07:13:03,17.0,57.0,118.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
979.59,0.0,15,438182208,-52980053,0.0,2023-10-28 07:13:04,17.0,57.0,117.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
979.59,0.0,14,438182252,-52980053,0.0,2023-10-28 07:13:05,17.0,57.0,115.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
979.59,0.0,14,438182252,-52980053,0.0,2023-10-28 07:13:06,17.0,57.0,114.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
979.59,0.0,14,438182252,-52980053,0.0,2023-10-28 07:13:07,17.0,57.0,113.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
979.59,0.0,13,438182252,-52980053,0.0,2023-10-28 07:13:08,17.0,57.0,112.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
979.64,1.289,10,438182302,-52980029,1.289,2023-10-28 07:13:19,17.0,58.0,119.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
982.19,1.843,10,438182539,-52979947,1.843,2023-10-28 07:13:20,17.0,58.0,120.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
985.39,2.297,10,438182898,-52979850,2.297,2023-10-28 07:13:21,17.0,58.0,121.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
988.15,2.287,10,438183169,-52979710,2.287,2023-10-28 07:13:22,17.0,58.0,122.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
990.48,1.918,12,438183400,-52979665,1.918,2023-10-28 07:13:23,17.0,58.0,121.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
993.35,1.544,12,438183628,-52979909,1.544,2023-10-28 07:13:24,17.0,58.0,119.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
997.85,2.275,11,438183943,-52980386,2.275,2023-10-28 07:13:25,17.0,59.0,116.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
1001.68,1.947,11,438184168,-52980822,1.947,2023-10-28 07:13:26,17.0,59.0,114.0,55.200000000000045,55.200000000000045,19.0,0.0,0.0,
1005.14,2.286,11,438184304,-52981238,2.286,2023-10-28 07:13:27,17.0,59.0,112.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
1008.51,2.309,12,438184441,-52981651,2.309,2023-10-28 07:13:28,17.0,59.0,110.0,55.39999999999998,55.39999999999998,19.0,0.0,0.0,
1011.52,2.705,12,438184579,-52982014,2.705,2023-10-28 07:13:29,17.0,59.0,109.0,55.60000000000002,55.60000000000002,19.0,0.0,0.51,
1015.44,2.782,11,438184764,-52982498,2.782,2023-10-28 07:13:30,17.0,59.0,109.0,55.60000000000002,55.60000000000002,19.0,0.0,1.48,
1021.05,2.897,11,438185036,-52983174,2.897,2023-10-28 07:13:31,17.0,60.0,109.0,55.60000000000002,55.60000000000002,19.0,0.0,2.06,
1024.97,2.926,12,438185217,-52983623,2.926,2023-10-28 07:13:32,17.0,60.0,110.0,55.799999999999955,55.799999999999955,19.0,0.0,2.53,
1028.84,3.863,11,438185443,-52984081,3.863,2023-10-28 07:13:33,17.0,60.0,111.0,56.0,56.0,19.0,0.0,2.86,
1032.39,3.783,11,438185627,-52984485,3.783,2023-10-28 07:13:34,17.0,60.0,112.0,56.0,56.0,19.0,0.0,3.05,
1035.95,3.732,12,438185806,-52984919,3.732,2023-10-28 07:13:35,17.0,60.0,112.0,56.200000000000045,56.200000000000045,20.0,0.0,3.18,
1039.54,3.696,12,438185946,-52985353,3.696,2023-10-28 07:13:36,17.0,60.0,113.0,56.39999999999998,56.39999999999998,20.0,0.0,3.26,
1042.67,3.563,12,438186172,-52985648,3.563,2023-10-28 07:13:37,17.0,60.0,114.0,56.60000000000002,56.60000000000002,20.0,0.0,3.3,
1044.99,3.454,12,438186353,-52985888,3.454,2023-10-28 07:13:38,17.0,61.0,115.0,56.60000000000002,56.60000000000002,20.0,0.0,3.3,
1047.21,3.147,12,438186488,-52986144,3.147,2023-10-28 07:13:39,17.0,61.0,115.0,56.799999999999955,56.799999999999955,20.0,0.0,3.3,
1049.54,2.923,12,438186585,-52986417,2.923,2023-10-28 07:13:40,17.0,61.0,115.0,56.799999999999955,56.799999999999955,20.0,0.0,3.26,
1052.97,2.76,11,438186758,-52986820,2.76,2023-10-28 07:13:41,17.0,61.0,115.0,57.0,57.0,20.0,0.0,3.19,
1055.04,2.589,11,438186758,-52987097,2.589,2023-10-28 07:13:42,17.0,61.0,115.0,57.0,57.0,20.0,0.0,3.08,
1056.93,2.417,11,438186758,-52987353,2.417,2023-10-28 07:13:43,17.0,61.0,115.0,57.0,57.0,21.0,0.0,2.94,
1059.76,2.288,11,438186803,-52987717,2.288,2023-10-28 07:13:44,17.0,62.0,116.0,57.0,57.0,21.0,0.0,2.76,
1062.43,2.383,11,438186809,-52988072,2.383,2023-10-28 07:13:45,17.0,62.0,117.0,57.200000000000045,57.200000000000045,21.0,0.0,2.6,
1065.17,2.464,11,438186989,-52988383,2.464,2023-10-28 07:13:46,17.0,62.0,118.0,57.200000000000045,57.200000000000045,21.0,0.0,2.51,
1068.6,2.531,10,438187083,-52988817,2.531,2023-10-28 07:13:47,17.0,62.0,119.0,57.39999999999998,57.39999999999998,21.0,0.0,2.49,
1071.58,2.771,10,438187263,-52989175,2.771,2023-10-28 07:13:48,17.0,62.0,121.0,57.39999999999998,57.39999999999998,21.0,0.0,2.53,
1074.75,2.804,10,438187403,-52989545,2.804,2023-10-28 07:13:49,17.0,62.0,122.0,57.60000000000002,57.60000000000002,21.0,0.0,2.61,
1077.49,2.773,10,438187634,-52989784,2.773,2023-10-28 07:13:50,17.0,63.0,123.0,57.60000000000002,57.60000000000002,21.0,0.0,2.71,
1080.62,2.854,9,438187903,-52989986,2.854,2023-10-28 07:13:51,17.0,63.0,124.0,57.799999999999955,57.799999999999955,21.0,0.0,2.8,
1083.85,2.959,9,438188128,-52990322,2.959,2023-10-28 07:13:52,17.0,63.0,125.0,57.799999999999955,57.799999999999955,21.0,0.0,2.87,
