calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
234,3137.57,1.609,4,161,438338973,-53143475,1.609,2023-10-03 16:45:52,,25.0,127.39999999999998,127.0,16.0,127.39999999999998,8.05
235,3139.11,1.605,4,159,438339028,-53143661,1.605,2023-10-03 16:45:53,,25.0,127.60000000000002,127.0,16.0,127.60000000000002,7.92
235,3140.61,1.603,4,159,438339143,-53143823,1.603,2023-10-03 16:45:54,,25.0,127.60000000000002,127.0,16.0,127.60000000000002,7.68
235,3142.22,1.603,4,160,438339245,-53143997,1.603,2023-10-03 16:45:55,,25.0,127.79999999999995,127.0,16.0,127.79999999999995,7.38
235,3144.05,1.603,4,160,438339337,-53144193,1.603,2023-10-03 16:45:56,,25.0,127.79999999999995,127.0,16.0,127.79999999999995,7.05
236,3145.63,1.56,4,160,438339427,-53144376,1.56,2023-10-03 16:45:57,,25.0,128.0,128.0,16.0,128.0,6.74
236,3147.1,1.547,4,159,438339483,-53144554,1.547,2023-10-03 16:45:58,,25.0,128.0,128.0,16.0,128.0,6.47
236,3148.56,1.547,4,158,438339565,-53144733,1.547,2023-10-03 16:45:59,,25.0,128.20000000000005,128.0,16.0,128.20000000000005,6.2
236,3150.17,1.547,4,158,438339620,-53144926,1.547,2023-10-03 16:46:00,,25.0,128.20000000000005,128.0,16.0,128.20000000000005,6.0
237,3151.93,1.569,4,156,438339701,-53145142,1.569,2023-10-03 16:46:01,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,5.78
237,3153.69,1.597,4,155,438339791,-53145346,1.597,2023-10-03 16:46:02,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,5.55
237,3155.72,1.603,4,155,438339918,-53145576,1.603,2023-10-03 16:46:03,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,5.29
238,3157.82,1.668,4,155,438340055,-53145798,1.668,2023-10-03 16:46:04,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,4.95
238,3159.99,2.071,4,155,438340191,-53146031,2.071,2023-10-03 16:46:05,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,4.55
238,3162.38,2.371,4,155,438340363,-53146288,2.371,2023-10-03 16:46:06,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,4.07
238,3164.83,2.413,4,154,438340510,-53146564,2.413,2023-10-03 16:46:07,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,3.48
239,3167.16,2.351,4,153,438340645,-53146805,2.351,2023-10-03 16:46:08,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,2.83
239,3169.4,2.268,4,152,438340783,-53147044,2.268,2023-10-03 16:46:09,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,2.16
239,3171.54,2.294,4,151,438340921,-53147272,2.294,2023-10-03 16:46:10,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,1.59
239,3174.01,2.412,4,151,438341094,-53147539,2.412,2023-10-03 16:46:11,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.94
240,3176.81,2.626,4,150,438341274,-53147846,2.626,2023-10-03 16:46:12,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.0
240,3179.38,2.589,4,150,438341456,-53148085,2.589,2023-10-03 16:46:13,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.0
240,3182.0,2.611,4,150,438341673,-53148287,2.611,2023-10-03 16:46:14,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.0
240,3184.85,2.741,4,149,438341935,-53148503,2.741,2023-10-03 16:46:15,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.0
241,3187.58,2.776,4,149,438342203,-53148686,2.776,2023-10-03 16:46:16,,25.0,128.60000000000002,128.0,16.0,128.60000000000002,0.0
241,3190.4,2.828,4,148,438342438,-53148889,2.828,2023-10-03 16:46:17,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,0.0
241,3193.7,3.17,4,147,438342736,-53149142,3.17,2023-10-03 16:46:18,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,0.0
241,3197.26,3.362,4,147,438343055,-53149417,3.362,2023-10-03 16:46:19,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,0.0
242,3201.03,3.563,4,147,438343375,-53149727,3.563,2023-10-03 16:46:20,,25.0,128.39999999999998,128.0,16.0,128.39999999999998,-0.25
242,3204.81,3.725,4,147,438343660,-53150059,3.725,2023-10-03 16:46:21,,25.0,128.20000000000005,128.0,16.0,128.20000000000005,-1.2
242,3208.88,3.837,4,147,438343967,-53150441,3.837,2023-10-03 16:46:22,,25.0,128.20000000000005,128.0,16.0,128.20000000000005,-1.38
242,3213.19,3.934,4,147,438344308,-53150849,3.934,2023-10-03 16:46:23,,25.0,128.0,128.0,16.0,128.0,-1.56
243,3217.42,4.015,4,146,438344630,-53151234,4.015,2023-10-03 16:46:24,,25.0,128.0,128.0,16.0,128.0,-1.73
243,3221.58,4.057,4,145,438344988,-53151597,4.057,2023-10-03 16:46:25,,25.0,128.0,128.0,16.0,128.0,-1.82
243,3225.46,3.993,5,143,438345276,-53151970,3.993,2023-10-03 16:46:26,,25.0,127.79999999999995,128.0,16.0,127.79999999999995,-1.79
243,3229.03,3.889,5,142,438345494,-53152354,3.889,2023-10-03 16:46:27,,25.0,127.79999999999995,128.0,16.0,127.79999999999995,-1.64
243,3232.51,3.814,5,141,438345716,-53152747,3.814,2023-10-03 16:46:28,,25.0,128.0,128.0,16.0,128.0,-1.15
244,3235.57,3.797,6,140,438345910,-53153069,3.797,2023-10-03 16:46:29,,25.0,128.0,128.0,16.0,128.0,0.0
244,3239.43,3.578,5,139,438346160,-53153454,3.578,2023-10-03 16:46:30,,25.0,128.0,129.0,16.0,128.0,0.0
244,3242.67,3.497,5,139,438346400,-53153768,3.497,2023-10-03 16:46:31,,25.0,128.20000000000005,129.0,16.0,128.20000000000005,0.0
244,3245.47,2.892,5,139,438346643,-53154001,2.892,2023-10-03 16:46:32,,25.0,128.20000000000005,129.0,16.0,128.20000000000005,0.21
245,3247.73,2.455,5,138,438346859,-53154160,2.455,2023-10-03 16:46:33,,25.0,128.39999999999998,129.0,16.0,128.39999999999998,1.12
245,3249.94,2.268,5,137,438347083,-53154286,2.268,2023-10-03 16:46:34,,25.0,128.39999999999998,129.0,16.0,128.39999999999998,1.57
245,3251.87,2.059,5,136,438347276,-53154392,2.059,2023-10-03 16:46:35,,25.0,128.60000000000002,129.0,16.0,128.60000000000002,1.98
245,3253.64,1.908,6,136,438347430,-53154495,1.908,2023-10-03 16:46:36,,25.0,128.60000000000002,129.0,16.0,128.60000000000002,2.35
245,3255.24,1.841,6,136,438347562,-53154623,1.841,2023-10-03 16:46:37,,25.0,128.79999999999995,129.0,16.0,128.79999999999995,2.71
246,3256.94,1.795,6,136,438347701,-53154764,1.795,2023-10-03 16:46:38,,25.0,128.79999999999995,129.0,16.0,128.79999999999995,3.11
246,3258.75,1.853,6,136,438347875,-53154875,1.853,2023-10-03 16:46:39,,25.0,129.0,129.0,16.0,129.0,3.58
246,3260.59,1.816,6,135,438348059,-53154974,1.816,2023-10-03 16:46:40,,24.0,129.20000000000005,129.0,16.0,129.20000000000005,4.11
246,3262.2,1.776,6,135,438348243,-53155043,1.776,2023-10-03 16:46:41,,24.0,129.20000000000005,130.0,16.0,129.20000000000005,4.65
247,3263.71,1.709,6,135,438348387,-53155083,1.709,2023-10-03 16:46:42,,24.0,129.39999999999998,130.0,16.0,129.39999999999998,5.16
247,3265.62,1.655,6,135,438348565,-53155156,1.655,2023-10-03 16:46:43,,24.0,129.60000000000002,130.0,16.0,129.60000000000002,5.64
247,3267.08,1.641,6,135,438348741,-53155232,1.641,2023-10-03 16:46:44,,24.0,129.79999999999995,130.0,16.0,129.79999999999995,6.12
247,3268.51,1.632,5,136,438348887,-53155312,1.632,2023-10-03 16:46:45,,24.0,130.0,130.0,16.0,130.0,6.62
247,3270.21,1.621,5,137,438349067,-53155362,1.621,2023-10-03 16:46:46,,24.0,130.0,130.0,16.0,130.0,7.15
248,3271.65,1.619,5,138,438349213,-53155421,1.619,2023-10-03 16:46:47,,24.0,130.20000000000005,130.0,16.0,130.20000000000005,7.68
248,3273.01,1.619,5,139,438349343,-53155495,1.619,2023-10-03 16:46:48,,24.0,130.39999999999998,131.0,16.0,130.39999999999998,8.24
248,3274.61,1.597,5,140,438349515,-53155510,1.597,2023-10-03 16:46:49,,24.0,130.60000000000002,131.0,16.0,130.60000000000002,8.8
248,3276.14,1.57,5,140,438349660,-53155478,1.57,2023-10-03 16:46:50,,24.0,130.79999999999995,131.0,16.0,130.79999999999995,9.27
249,3277.45,1.488,5,142,438349801,-53155418,1.488,2023-10-03 16:46:51,,24.0,131.0,131.0,16.0,131.0,9.58
249,3278.93,1.456,5,143,438349940,-53155374,1.456,2023-10-03 16:46:52,,24.0,131.20000000000005,131.0,16.0,131.20000000000005,9.78
249,3280.27,1.43,5,143,438350071,-53155419,1.43,2023-10-03 16:46:53,,24.0,131.39999999999998,132.0,16.0,131.39999999999998,9.88
249,3281.74,1.425,5,143,438350243,-53155462,1.425,2023-10-03 16:46:54,,24.0,131.60000000000002,132.0,16.0,131.60000000000002,9.97
249,3283.13,1.456,5,143,438350389,-53155516,1.456,2023-10-03 16:46:55,,24.0,131.79999999999995,132.0,16.0,131.79999999999995,10.13
250,3284.67,1.432,5,144,438350526,-53155624,1.432,2023-10-03 16:46:56,,24.0,131.79999999999995,132.0,16.0,131.79999999999995,10.33
250,3285.99,1.425,5,145,438350625,-53155710,1.425,2023-10-03 16:46:57,,24.0,132.0,132.0,16.0,132.0,10.59
250,3287.38,1.425,5,145,438350789,-53155790,1.425,2023-10-03 16:46:58,,24.0,132.20000000000005,132.0,16.0,132.20000000000005,10.88
250,3288.8,1.425,5,147,438350935,-53155870,1.425,2023-10-03 16:46:59,,24.0,132.39999999999998,133.0,16.0,132.39999999999998,11.23
251,3290.23,1.403,5,147,438351071,-53155949,1.403,2023-10-03 16:47:00,,24.0,132.79999999999995,133.0,16.0,132.79999999999995,11.62
251,3291.39,1.419,5,147,438351171,-53156029,1.419,2023-10-03 16:47:01,,24.0,133.0,133.0,16.0,133.0,11.97
251,3293.05,1.402,5,147,438351337,-53156110,1.402,2023-10-03 16:47:02,,24.0,133.20000000000005,133.0,16.0,133.20000000000005,12.34
251,3294.71,1.42,5,148,438351486,-53156191,1.42,2023-10-03 16:47:03,,24.0,133.39999999999998,133.0,16.0,133.39999999999998,12.64
252,3296.17,1.456,5,149,438351655,-53156222,1.456,2023-10-03 16:47:04,,24.0,133.60000000000002,134.0,16.0,133.60000000000002,12.89
252,3297.64,1.455,5,149,438351798,-53156240,1.455,2023-10-03 16:47:05,,24.0,133.79999999999995,134.0,16.0,133.79999999999995,13.05
252,3299.2,1.408,5,149,438351974,-53156295,1.408,2023-10-03 16:47:06,,24.0,134.0,134.0,16.0,134.0,13.09
252,3300.59,1.397,5,150,438352118,-53156352,1.397,2023-10-03 16:47:07,,24.0,134.20000000000005,134.0,16.0,134.20000000000005,13.0
253,3301.98,1.397,5,150,438352221,-53156449,1.397,2023-10-03 16:47:08,,24.0,134.39999999999998,134.0,16.0,134.39999999999998,12.74
253,3303.46,1.397,5,151,438352389,-53156547,1.397,2023-10-03 16:47:09,,24.0,134.60000000000002,135.0,16.0,134.60000000000002,12.51
253,3304.71,1.397,5,151,438352492,-53156627,1.397,2023-10-03 16:47:10,,24.0,134.79999999999995,135.0,16.0,134.79999999999995,12.36
253,3305.99,1.397,5,151,438352622,-53156708,1.397,2023-10-03 16:47:11,,24.0,135.0,135.0,16.0,135.0,12.25
254,3307.32,1.397,5,152,438352756,-53156772,1.397,2023-10-03 16:47:12,,24.0,135.20000000000005,135.0,16.0,135.20000000000005,12.22
254,3308.87,1.397,5,152,438352893,-53156849,1.397,2023-10-03 16:47:13,,24.0,135.39999999999998,135.0,16.0,135.39999999999998,12.26
254,3309.92,1.397,5,152,438352992,-53156864,1.397,2023-10-03 16:47:14,,24.0,135.39999999999998,136.0,16.0,135.39999999999998,12.31
254,3311.49,1.397,5,153,438353161,-53156864,1.397,2023-10-03 16:47:15,,24.0,135.60000000000002,136.0,16.0,135.60000000000002,12.36
255,3313.12,1.397,5,154,438353340,-53156878,1.397,2023-10-03 16:47:16,,24.0,135.79999999999995,136.0,16.0,135.79999999999995,12.37
255,3314.66,1.39,5,154,438353521,-53156849,1.39,2023-10-03 16:47:17,,24.0,136.0,136.0,16.0,136.0,12.32
255,3316.15,1.389,5,153,438353666,-53156827,1.389,2023-10-03 16:47:18,,24.0,136.20000000000005,136.0,16.0,136.20000000000005,12.22
255,3317.52,1.389,5,154,438353804,-53156792,1.389,2023-10-03 16:47:19,,24.0,136.39999999999998,137.0,16.0,136.39999999999998,12.11
256,3318.67,1.389,5,154,438353939,-53156798,1.389,2023-10-03 16:47:20,,24.0,136.60000000000002,137.0,16.0,136.60000000000002,12.04
256,3320.29,1.396,5,155,438354119,-53156787,1.396,2023-10-03 16:47:21,,24.0,136.79999999999995,137.0,16.0,136.79999999999995,12.05
256,3321.61,1.39,5,156,438354259,-53156784,1.39,2023-10-03 16:47:22,,24.0,137.0,137.0,16.0,137.0,12.16
257,3322.94,1.396,5,156,438354393,-53156830,1.396,2023-10-03 16:47:23,,24.0,137.20000000000005,137.0,16.0,137.20000000000005,12.37
257,3324.0,1.397,5,156,438354494,-53156873,1.397,2023-10-03 16:47:24,,24.0,137.39999999999998,138.0,16.0,137.39999999999998,12.67
257,3325.56,1.397,5,156,438354660,-53156913,1.397,2023-10-03 16:47:25,,24.0,137.79999999999995,138.0,16.0,137.79999999999995,13.02
257,3327.28,1.414,5,157,438354847,-53156921,1.414,2023-10-03 16:47:26,,24.0,138.0,138.0,16.0,138.0,13.33
258,3328.89,1.378,5,157,438355023,-53156921,1.378,2023-10-03 16:47:27,,24.0,138.20000000000005,138.0,16.0,138.20000000000005,13.55
258,3330.14,1.369,5,158,438355173,-53156921,1.369,2023-10-03 16:47:28,,24.0,138.39999999999998,138.0,16.0,138.39999999999998,13.7
258,3331.52,1.378,4,160,438355305,-53156921,1.378,2023-10-03 16:47:29,,24.0,138.60000000000002,139.0,16.0,138.60000000000002,13.64
258,3333.06,1.411,4,161,438355484,-53156954,1.411,2023-10-03 16:47:30,,24.0,138.60000000000002,139.0,16.0,138.60000000000002,13.42
259,3334.4,1.417,4,161,438355628,-53156980,1.417,2023-10-03 16:47:31,,24.0,138.79999999999995,139.0,16.0,138.79999999999995,13.12
259,3335.81,1.417,4,161,438355760,-53156983,1.417,2023-10-03 16:47:32,,24.0,139.0,139.0,16.0,139.0,12.76
259,3337.05,1.463,4,161,438355900,-53157017,1.463,2023-10-03 16:47:33,,24.0,139.20000000000005,139.0,16.0,139.20000000000005,12.35
260,3338.77,1.472,4,162,438356075,-53157105,1.472,2023-10-03 16:47:34,,24.0,139.39999999999998,140.0,16.0,139.39999999999998,11.95
260,3340.09,1.472,4,163,438356179,-53157185,1.472,2023-10-03 16:47:35,,24.0,139.60000000000002,140.0,16.0,139.60000000000002,11.66
260,3341.47,1.408,4,163,438356306,-53157264,1.408,2023-10-03 16:47:36,,24.0,139.79999999999995,140.0,16.0,139.79999999999995,11.38
260,3342.89,1.419,4,163,438356484,-53157327,1.419,2023-10-03 16:47:37,,24.0,140.0,140.0,16.0,140.0,11.17
261,3344.37,1.463,4,163,438356629,-53157422,1.463,2023-10-03 16:47:38,,24.0,140.20000000000005,140.0,16.0,140.20000000000005,11.1
261,3345.7,1.427,4,163,438356725,-53157517,1.427,2023-10-03 16:47:39,,24.0,140.39999999999998,140.0,16.0,140.39999999999998,11.15
261,3347.09,1.446,4,164,438356852,-53157600,1.446,2023-10-03 16:47:40,,24.0,140.60000000000002,141.0,16.0,140.60000000000002,11.3
262,3348.66,1.551,4,164,438357025,-53157679,1.551,2023-10-03 16:47:41,,24.0,140.79999999999995,141.0,16.0,140.79999999999995,11.53
262,3349.81,1.432,4,163,438357097,-53157777,1.432,2023-10-03 16:47:42,,24.0,141.0,141.0,16.0,141.0,11.85
262,3351.47,1.361,4,164,438357256,-53157928,1.361,2023-10-03 16:47:43,,24.0,141.20000000000005,141.0,16.0,141.20000000000005,12.15
262,3352.82,1.353,4,164,438357362,-53158054,1.353,2023-10-03 16:47:44,,24.0,141.39999999999998,142.0,16.0,141.39999999999998,12.42
263,3353.9,1.375,4,164,438357415,-53158154,1.375,2023-10-03 16:47:45,,24.0,141.60000000000002,142.0,16.0,141.60000000000002,12.65
263,3355.33,1.394,4,164,438357535,-53158301,1.394,2023-10-03 16:47:46,,24.0,141.79999999999995,142.0,16.0,141.79999999999995,12.88
263,3356.68,1.413,4,164,438357599,-53158450,1.413,2023-10-03 16:47:47,,24.0,142.0,142.0,16.0,142.0,13.14
264,3358.46,1.417,4,164,438357721,-53158622,1.417,2023-10-03 16:47:48,,24.0,142.20000000000005,142.0,16.0,142.20000000000005,13.4
264,3360.0,1.446,4,165,438357817,-53158799,1.446,2023-10-03 16:47:49,,24.0,142.60000000000002,143.0,16.0,142.60000000000002,13.67
264,3361.34,1.468,4,166,438357907,-53158960,1.468,2023-10-03 16:47:50,,24.0,142.79999999999995,143.0,16.0,142.79999999999995,13.87
264,3362.86,1.472,4,165,438357961,-53159150,1.472,2023-10-03 16:47:51,,24.0,143.0,143.0,16.0,143.0,13.95
265,3364.27,1.472,4,165,438357970,-53159332,1.472,2023-10-03 16:47:52,,24.0,143.20000000000005,143.0,16.0,143.20000000000005,13.89
265,3365.83,1.488,4,166,438357934,-53159528,1.488,2023-10-03 16:47:53,,24.0,143.39999999999998,143.0,16.0,143.39999999999998,13.7
265,3367.53,1.492,4,166,438357888,-53159741,1.492,2023-10-03 16:47:54,,24.0,143.60000000000002,144.0,16.0,143.60000000000002,13.49
266,3368.98,1.492,4,166,438357807,-53159910,1.492,2023-10-03 16:47:55,,24.0,143.79999999999995,144.0,16.0,143.79999999999995,13.25
266,3370.04,1.492,4,166,438357752,-53160038,1.492,2023-10-03 16:47:56,,24.0,144.0,144.0,16.0,144.0,13.04
266,3371.3,1.476,4,167,438357743,-53160207,1.476,2023-10-03 16:47:57,,24.0,144.20000000000005,144.0,16.0,144.20000000000005,12.84
266,3372.83,1.435,4,168,438357779,-53160401,1.435,2023-10-03 16:47:58,,24.0,144.60000000000002,145.0,16.0,144.60000000000002,12.9
267,3374.15,1.418,5,168,438357865,-53160557,1.418,2023-10-03 16:47:59,,24.0,144.79999999999995,145.0,16.0,144.79999999999995,13.2
267,3375.23,1.401,5,168,438357916,-53160693,1.401,2023-10-03 16:48:00,,24.0,145.0,145.0,16.0,145.0,13.68
267,3376.55,1.353,4,169,438357925,-53160862,1.353,2023-10-03 16:48:01,,24.0,145.39999999999998,145.0,16.0,145.39999999999998,14.32
268,3377.89,1.385,4,169,438357925,-53161041,1.385,2023-10-03 16:48:02,,24.0,145.60000000000002,146.0,16.0,145.60000000000002,15.02
268,3379.38,1.397,4,169,438357925,-53161237,1.397,2023-10-03 16:48:03,,24.0,145.79999999999995,146.0,16.0,145.79999999999995,15.57
268,3380.85,1.445,4,169,438357853,-53161418,1.445,2023-10-03 16:48:04,,24.0,146.0,146.0,16.0,146.0,15.96
269,3382.19,1.41,4,169,438357798,-53161581,1.41,2023-10-03 16:48:05,,24.0,146.20000000000005,146.0,16.0,146.20000000000005,15.99
269,3383.99,1.42,4,169,438357750,-53161814,1.42,2023-10-03 16:48:06,,24.0,146.39999999999998,147.0,16.0,146.39999999999998,15.68
269,3385.54,1.425,4,170,438357743,-53162019,1.425,2023-10-03 16:48:07,,24.0,146.60000000000002,147.0,16.0,146.60000000000002,15.02
269,3386.77,1.367,4,170,438357743,-53162181,1.367,2023-10-03 16:48:08,,24.0,146.79999999999995,147.0,16.0,146.79999999999995,14.29
270,3388.07,1.411,4,170,438357743,-53162353,1.411,2023-10-03 16:48:09,,24.0,147.0,147.0,16.0,147.0,13.64
270,3389.43,1.425,4,170,438357743,-53162534,1.425,2023-10-03 16:48:10,,24.0,147.20000000000005,147.0,16.0,147.20000000000005,13.12
270,3390.85,1.425,4,170,438357670,-53162710,1.425,2023-10-03 16:48:11,,24.0,147.39999999999998,148.0,16.0,147.39999999999998,12.77
271,3392.2,1.441,4,171,438357615,-53162875,1.441,2023-10-03 16:48:12,,24.0,147.60000000000002,148.0,16.0,147.60000000000002,12.59
271,3393.86,1.444,4,171,438357529,-53163074,1.444,2023-10-03 16:48:13,,24.0,147.79999999999995,148.0,16.0,147.79999999999995,12.36
271,3395.33,1.428,5,170,438357477,-53163257,1.428,2023-10-03 16:48:14,,24.0,147.79999999999995,148.0,16.0,147.79999999999995,12.03
272,3396.83,1.425,5,169,438357433,-53163445,1.425,2023-10-03 16:48:15,,24.0,148.0,148.0,16.0,148.0,11.55
272,3398.36,1.425,4,169,438357387,-53163644,1.425,2023-10-03 16:48:16,,24.0,148.20000000000005,148.0,16.0,148.20000000000005,10.97
272,3399.86,1.411,4,169,438357379,-53163842,1.411,2023-10-03 16:48:17,,24.0,148.20000000000005,149.0,16.0,148.20000000000005,10.35
272,3400.98,1.415,4,169,438357379,-53163992,1.415,2023-10-03 16:48:18,,24.0,148.39999999999998,149.0,16.0,148.39999999999998,9.74
273,3402.27,1.417,4,168,438357379,-53164163,1.417,2023-10-03 16:48:19,,24.0,148.60000000000002,149.0,16.0,148.60000000000002,9.26
273,3403.99,1.417,4,167,438357343,-53164387,1.417,2023-10-03 16:48:20,,24.0,148.60000000000002,149.0,16.0,148.60000000000002,8.88
273,3405.62,1.417,4,167,438357296,-53164600,1.417,2023-10-03 16:48:21,,24.0,148.79999999999995,149.0,16.0,148.79999999999995,8.64
274,3407.09,1.423,4,167,438357288,-53164794,1.423,2023-10-03 16:48:22,,24.0,149.0,149.0,16.0,149.0,8.5
274,3408.49,1.425,4,167,438357288,-53164983,1.425,2023-10-03 16:48:23,,24.0,149.0,149.0,16.0,149.0,8.41
274,3410.23,1.425,4,167,438357324,-53165207,1.425,2023-10-03 16:48:24,,24.0,149.20000000000005,150.0,16.0,149.20000000000005,8.31
274,3411.84,1.425,4,167,438357408,-53165386,1.425,2023-10-03 16:48:25,,24.0,149.39999999999998,150.0,16.0,149.39999999999998,8.2
275,3413.27,1.425,4,166,438357497,-53165556,1.425,2023-10-03 16:48:26,,24.0,149.39999999999998,150.0,16.0,149.39999999999998,8.08
275,3414.78,1.425,4,166,438357554,-53165740,1.425,2023-10-03 16:48:27,,24.0,149.60000000000002,150.0,16.0,149.60000000000002,7.97
275,3415.99,1.425,4,166,438357598,-53165897,1.425,2023-10-03 16:48:28,,24.0,149.79999999999995,150.0,16.0,149.79999999999995,7.87
276,3417.53,1.463,4,166,438357606,-53166104,1.463,2023-10-03 16:48:29,,24.0,149.79999999999995,150.0,16.0,149.79999999999995,7.8
276,3419.07,1.472,4,166,438357606,-53166309,1.472,2023-10-03 16:48:30,,24.0,150.0,150.0,16.0,150.0,7.75
276,3420.35,1.495,4,167,438357644,-53166479,1.495,2023-10-03 16:48:31,,24.0,150.0,150.0,16.0,150.0,7.74
277,3421.88,1.516,4,166,438357652,-53166681,1.516,2023-10-03 16:48:32,,24.0,150.20000000000005,151.0,16.0,150.20000000000005,7.74
277,3423.51,1.519,4,165,438357691,-53166892,1.519,2023-10-03 16:48:33,,24.0,150.39999999999998,151.0,16.0,150.39999999999998,7.81
277,3425.1,1.504,4,164,438357734,-53167102,1.504,2023-10-03 16:48:34,,24.0,150.39999999999998,151.0,16.0,150.39999999999998,7.85
277,3426.5,1.5,4,164,438357743,-53167285,1.5,2023-10-03 16:48:35,,24.0,150.60000000000002,151.0,16.0,150.60000000000002,7.81
278,3427.77,1.493,4,163,438357743,-53167454,1.493,2023-10-03 16:48:36,,24.0,150.79999999999995,151.0,16.0,150.79999999999995,7.77
278,3429.48,1.475,4,163,438357743,-53167682,1.475,2023-10-03 16:48:37,,24.0,150.79999999999995,151.0,16.0,150.79999999999995,7.73
278,3430.97,1.472,4,162,438357743,-53167879,1.472,2023-10-03 16:48:38,,24.0,151.0,151.0,16.0,151.0,7.72
279,3432.45,1.472,4,162,438357743,-53168076,1.472,2023-10-03 16:48:39,,24.0,151.20000000000005,151.0,16.0,151.20000000000005,7.72
279,3433.97,1.472,4,161,438357743,-53168279,1.472,2023-10-03 16:48:40,,24.0,151.20000000000005,152.0,16.0,151.20000000000005,7.74
