cadence,calories,left_right_balance,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
89,16,178.0,150,2024-02-25 07:02:42,,728.0,5.188,14.0,129.0,438105544.0,-52935815.0,5.188,13.0,23.0,23.0,8.0,2.0,3.29
82,16,177.0,163,2024-02-25 07:02:43,,736.02,5.6,13.0,128.0,438104790.0,-52936280.0,5.6,13.0,23.0,23.0,8.0,2.0,2.98
91,16,171.0,155,2024-02-25 07:02:44,,739.76,5.69,12.0,128.0,438104571.0,-52936671.0,5.69,13.0,23.0,23.0,8.0,2.0,2.49
78,16,168.0,176,2024-02-25 07:02:45,,742.69,5.476,13.0,127.0,438104519.0,-52937050.0,5.476,13.0,23.200000000000045,23.200000000000045,8.0,2.0,2.01
85,17,168.0,191,2024-02-25 07:02:46,,745.27,5.098,15.0,125.0,438104539.0,-52937390.0,5.098,13.0,23.200000000000045,23.200000000000045,8.0,2.0,1.6
86,17,165.0,155,2024-02-25 07:02:47,,747.72,4.522,14.0,126.0,438104584.0,-52937713.0,4.522,13.0,23.200000000000045,23.200000000000045,8.0,2.0,1.3
83,17,173.0,160,2024-02-25 07:02:48,,750.85,4.076,15.0,125.0,438104650.0,-52938123.0,4.076,13.0,23.399999999999977,23.399999999999977,8.0,2.0,1.13
85,17,177.0,178,2024-02-25 07:02:49,,755.06,3.957,17.0,124.0,438104701.0,-52938680.0,3.957,13.0,23.399999999999977,23.399999999999977,8.0,2.0,1.07
84,17,177.0,162,2024-02-25 07:02:50,,759.68,4.152,18.0,126.0,438104741.0,-52939293.0,4.152,13.0,23.600000000000023,23.600000000000023,9.0,2.0,1.15
82,17,172.0,149,2024-02-25 07:02:51,,763.24,4.081,17.0,127.0,438104812.0,-52939760.0,4.081,13.0,23.600000000000023,23.600000000000023,9.0,2.0,1.29
48,18,204.0,127,2024-02-25 07:02:52,,765.79,3.702,17.0,127.0,438104897.0,-52940078.0,3.702,13.0,23.799999999999955,23.799999999999955,9.0,2.0,1.48
79,18,174.0,89,2024-02-25 07:02:53,,767.98,3.323,16.0,127.0,438105054.0,-52940303.0,3.323,13.0,23.799999999999955,23.799999999999955,9.0,2.0,1.69
81,18,179.0,165,2024-02-25 07:02:54,,769.71,2.991,16.0,126.0,438105156.0,-52940481.0,2.991,13.0,24.0,24.0,9.0,2.0,1.85
83,18,172.0,177,2024-02-25 07:02:55,,771.83,2.741,17.0,127.0,438105136.0,-52940757.0,2.741,13.0,24.0,24.0,9.0,2.0,1.97
83,18,175.0,173,2024-02-25 07:02:56,,775.91,2.843,16.0,126.0,438105071.0,-52941291.0,2.843,13.0,24.0,24.0,9.0,2.0,2.06
84,18,176.0,148,2024-02-25 07:02:57,,780.89,3.219,16.0,130.0,438104980.0,-52941946.0,3.219,13.0,24.200000000000045,24.200000000000045,9.0,2.0,2.1
81,18,173.0,127,2024-02-25 07:02:58,,785.47,3.488,15.0,131.0,438104929.0,-52942552.0,3.488,13.0,24.200000000000045,24.200000000000045,9.0,2.0,2.15
81,19,178.0,129,2024-02-25 07:02:59,,789.75,3.805,14.0,130.0,438104988.0,-52943109.0,3.805,13.0,24.200000000000045,24.200000000000045,9.0,2.0,2.15
79,19,178.0,141,2024-02-25 07:03:00,,793.33,3.902,14.0,128.0,438105105.0,-52943564.0,3.902,13.0,24.200000000000045,24.200000000000045,9.0,2.0,2.09
87,19,177.0,143,2024-02-25 07:03:01,,797.05,3.791,13.0,129.0,438105176.0,-52944055.0,3.791,13.0,24.399999999999977,24.399999999999977,9.0,2.0,1.94
91,19,169.0,125,2024-02-25 07:03:02,,801.49,3.869,13.0,128.0,438105222.0,-52944646.0,3.869,13.0,24.399999999999977,24.399999999999977,9.0,2.0,1.72
91,19,180.0,132,2024-02-25 07:03:03,,806.07,4.136,12.0,129.0,438105287.0,-52945251.0,4.136,13.0,24.399999999999977,24.399999999999977,10.0,2.0,1.45
80,19,164.0,218,2024-02-25 07:03:04,,810.0,4.202,12.0,128.0,438105378.0,-52945761.0,4.202,13.0,24.399999999999977,24.399999999999977,10.0,2.0,1.23
85,20,177.0,265,2024-02-25 07:03:05,,813.88,4.122,11.0,127.0,438105508.0,-52946252.0,4.122,13.0,24.600000000000023,24.600000000000023,10.0,2.0,1.11
82,20,178.0,169,2024-02-25 07:03:06,,817.99,4.12,11.0,126.0,438105690.0,-52946762.0,4.12,13.0,24.600000000000023,24.600000000000023,10.0,2.0,1.05
85,20,179.0,139,2024-02-25 07:03:07,,822.2,4.142,10.0,125.0,438105793.0,-52947297.0,4.142,13.0,24.600000000000023,24.600000000000023,10.0,2.0,1.08
84,20,175.0,135,2024-02-25 07:03:08,,826.47,4.174,10.0,126.0,438105813.0,-52947865.0,4.174,13.0,24.799999999999955,24.799999999999955,10.0,2.0,1.15
85,20,172.0,131,2024-02-25 07:03:09,,830.71,4.19,10.0,126.0,438105839.0,-52948430.0,4.19,13.0,24.799999999999955,24.799999999999955,10.0,2.0,1.25
85,20,175.0,127,2024-02-25 07:03:10,,835.03,4.221,10.0,128.0,438105839.0,-52949007.0,4.221,13.0,25.0,25.0,10.0,2.0,1.37
87,20,172.0,123,2024-02-25 07:03:11,,839.12,4.245,10.0,129.0,438105879.0,-52949551.0,4.245,13.0,25.0,25.0,10.0,2.0,1.5
86,20,171.0,116,2024-02-25 07:03:12,,842.97,4.209,11.0,128.0,438105970.0,-52950056.0,4.209,13.0,25.0,25.0,10.0,2.0,1.6
82,21,197.0,133,2024-02-25 07:03:13,,846.88,4.095,12.0,127.0,438106061.0,-52950562.0,4.095,13.0,25.200000000000045,25.200000000000045,10.0,2.0,1.65
78,21,171.0,174,2024-02-25 07:03:14,,850.55,3.869,12.0,126.0,438106172.0,-52951033.0,3.869,13.0,25.200000000000045,25.200000000000045,10.0,2.0,1.66
83,21,171.0,178,2024-02-25 07:03:15,,853.57,3.592,13.0,128.0,438106328.0,-52951384.0,3.592,13.0,25.399999999999977,25.399999999999977,10.0,2.0,1.69
84,21,168.0,143,2024-02-25 07:03:16,,856.05,3.145,15.0,129.0,438106490.0,-52951640.0,3.145,13.0,25.399999999999977,25.399999999999977,10.0,2.0,1.72
0,21,169.0,0,2024-02-25 07:03:17,,859.41,2.727,15.0,129.0,438106429.0,-52951987.0,2.727,13.0,25.399999999999977,25.399999999999977,11.0,2.0,1.73
65,21,169.0,8,2024-02-25 07:03:18,,863.55,3.162,14.0,128.0,438106209.0,-52952449.0,3.162,13.0,25.399999999999977,25.399999999999977,11.0,2.0,1.67
77,21,170.0,50,2024-02-25 07:03:19,,867.62,3.868,14.0,127.0,438106118.0,-52952981.0,3.868,13.0,25.399999999999977,25.399999999999977,11.0,2.0,1.57
78,21,171.0,97,2024-02-25 07:03:20,,871.91,4.119,14.0,132.0,438106027.0,-52953542.0,4.119,13.0,25.399999999999977,25.399999999999977,11.0,2.0,1.41
80,21,172.0,132,2024-02-25 07:03:21,,876.28,4.113,13.0,134.0,438105897.0,-52954103.0,4.113,13.0,25.399999999999977,25.399999999999977,11.0,2.0,1.02
82,22,178.0,107,2024-02-25 07:03:22,,881.61,4.743,13.0,133.0,438105813.0,-52954797.0,4.743,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
82,22,178.0,98,2024-02-25 07:03:23,,887.68,5.668,14.0,131.0,438105879.0,-52955603.0,5.668,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
87,22,182.0,94,2024-02-25 07:03:24,,893.19,5.831,15.0,131.0,438105930.0,-52956336.0,5.831,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
87,22,182.0,93,2024-02-25 07:03:25,,897.06,5.486,15.0,131.0,438105970.0,-52956845.0,5.486,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
77,22,167.0,100,2024-02-25 07:03:26,,899.28,4.797,17.0,129.0,438106061.0,-52957112.0,4.797,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
90,22,171.0,104,2024-02-25 07:03:27,,901.59,4.294,20.0,126.0,438106152.0,-52957391.0,4.294,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
89,22,146.0,96,2024-02-25 07:03:28,,904.85,3.841,22.0,126.0,438106183.0,-52957823.0,3.841,13.0,25.399999999999977,25.399999999999977,11.0,2.0,0.0
81,22,170.0,114,2024-02-25 07:03:29,,908.89,3.83,23.0,127.0,438106138.0,-52958359.0,3.83,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
81,22,170.0,124,2024-02-25 07:03:30,,913.87,4.015,22.0,127.0,438106112.0,-52959025.0,4.015,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
0,22,171.0,0,2024-02-25 07:03:31,,920.55,4.287,21.0,126.0,438106232.0,-52959898.0,4.287,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
0,22,171.0,0,2024-02-25 07:03:32,,927.64,4.783,21.0,125.0,438106385.0,-52960820.0,4.783,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
0,22,172.0,0,2024-02-25 07:03:33,,933.81,5.129,20.0,125.0,438106385.0,-52961643.0,5.129,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
0,22,173.0,0,2024-02-25 07:03:34,,940.5,5.418,19.0,127.0,438106286.0,-52962522.0,5.418,13.0,25.0,25.0,11.0,2.0,0.0
77,23,174.0,114,2024-02-25 07:03:35,,946.84,5.635,18.0,127.0,438106059.0,-52963318.0,5.635,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
94,23,169.0,180,2024-02-25 07:03:36,,952.36,5.756,17.0,125.0,438105752.0,-52963936.0,5.756,13.0,25.0,25.0,11.0,2.0,0.0
86,23,172.0,137,2024-02-25 07:03:37,,958.14,5.764,16.0,125.0,438105402.0,-52964578.0,5.764,13.0,25.0,25.0,11.0,2.0,0.0
93,23,174.0,112,2024-02-25 07:03:38,,963.33,5.724,15.0,126.0,438105347.0,-52965204.0,5.724,13.0,25.0,25.0,11.0,2.0,0.0
89,23,178.0,115,2024-02-25 07:03:39,,968.32,5.66,15.0,125.0,438105633.0,-52965761.0,5.66,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
12,23,,106,2024-02-25 07:03:40,,973.73,5.551,14.0,124.0,438106057.0,-52966249.0,5.551,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:41,,979.09,5.459,14.0,123.0,438106577.0,-52966558.0,5.459,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:42,,984.8,5.419,13.0,123.0,438107162.0,-52966764.0,5.419,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:43,,990.4,5.273,13.0,122.0,438107701.0,-52967062.0,5.273,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:44,,994.95,5.049,13.0,121.0,438108031.0,-52967495.0,5.049,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:45,,999.29,4.887,13.0,120.0,438108220.0,-52968026.0,4.887,13.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:46,,1003.52,4.726,12.0,119.0,438108336.0,-52968570.0,4.726,13.0,25.0,25.0,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:47,,1006.64,4.115,12.0,118.0,438108447.0,-52968949.0,4.115,13.0,25.0,25.0,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:48,,1008.57,3.202,12.0,117.0,438108584.0,-52969131.0,3.202,13.0,25.0,25.0,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:49,,1009.95,2.774,12.0,115.0,438108720.0,-52969184.0,2.774,13.0,25.0,25.0,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:50,,1010.88,2.408,12.0,116.0,438108797.0,-52969168.0,2.408,13.0,25.0,25.0,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:51,,1011.3,2.035,14.0,117.0,438108817.0,-52969126.0,2.035,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
0,23,,0,2024-02-25 07:03:52,,1011.53,1.006,15.0,117.0,438108862.0,-52969106.0,1.006,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
87,23,179.0,30,2024-02-25 07:04:04,,1011.53,0.936,16.0,115.0,438108874.0,-52969092.0,0.936,13.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
84,23,177.0,165,2024-02-25 07:04:05,,1012.43,1.35,16.0,114.0,438108717.0,-52969207.0,1.35,12.0,25.200000000000045,25.200000000000045,11.0,2.0,0.0
84,23,172.0,139,2024-02-25 07:04:06,,1014.65,1.807,15.0,114.0,438108516.0,-52969390.0,1.807,12.0,25.0,25.0,11.0,2.0,0.0
91,24,154.0,149,2024-02-25 07:04:07,,1017.52,2.219,15.0,113.0,438108328.0,-52969695.0,2.219,12.0,25.0,25.0,11.0,2.0,0.0
91,24,154.0,126,2024-02-25 07:04:08,,1022.08,2.62,14.0,111.0,438108211.0,-52970281.0,2.62,12.0,25.0,25.0,11.0,2.0,0.0
0,24,157.0,0,2024-02-25 07:04:09,,1027.84,3.124,14.0,109.0,438108140.0,-52971040.0,3.124,12.0,25.0,25.0,11.0,2.0,0.0
80,24,164.0,5,2024-02-25 07:04:10,,1032.43,3.758,13.0,108.0,438108075.0,-52971648.0,3.758,12.0,24.799999999999955,24.799999999999955,11.0,2.0,0.0
84,24,167.0,107,2024-02-25 07:04:11,,1036.0,2.757,13.0,105.0,438107924.0,-52972067.0,2.757,12.0,24.799999999999955,24.799999999999955,11.0,2.0,-0.18
91,24,166.0,118,2024-02-25 07:04:12,,1039.72,1.464,12.0,104.0,438107637.0,-52972389.0,1.464,12.0,24.600000000000023,24.600000000000023,11.0,2.0,-1.94
91,24,172.0,108,2024-02-25 07:04:13,,1044.18,2.326,12.0,105.0,438107253.0,-52972754.0,2.326,12.0,24.600000000000023,24.600000000000023,11.0,2.0,-1.97
82,24,170.0,106,2024-02-25 07:04:14,,1049.12,3.692,12.0,107.0,438106843.0,-52973177.0,3.692,12.0,24.600000000000023,24.600000000000023,11.0,2.0,-2.1
80,24,163.0,105,2024-02-25 07:04:15,,1054.08,4.146,12.0,110.0,438106395.0,-52973548.0,4.146,12.0,24.399999999999977,24.399999999999977,11.0,2.0,-2.25
80,24,163.0,104,2024-02-25 07:04:16,,1058.77,4.401,13.0,113.0,438105993.0,-52973930.0,4.401,12.0,24.399999999999977,24.399999999999977,11.0,2.0,-2.36
0,24,163.0,0,2024-02-25 07:04:17,,1062.07,4.376,15.0,112.0,438105780.0,-52974269.0,4.376,12.0,24.200000000000045,24.200000000000045,11.0,2.0,-2.43
0,24,164.0,0,2024-02-25 07:04:18,,1063.71,4.075,17.0,113.0,438105702.0,-52974449.0,4.075,12.0,24.200000000000045,24.200000000000045,11.0,2.0,-2.39
76,25,165.0,34,2024-02-25 07:04:19,,1064.94,3.705,20.0,112.0,438105742.0,-52974594.0,3.705,12.0,24.200000000000045,24.200000000000045,11.0,3.0,-2.1
75,25,165.0,177,2024-02-25 07:04:20,,1067.63,3.243,22.0,111.0,438105813.0,-52974922.0,3.243,12.0,24.200000000000045,24.200000000000045,11.0,3.0,-1.67
77,25,163.0,167,2024-02-25 07:04:21,,1071.94,3.524,21.0,111.0,438105839.0,-52975497.0,3.524,12.0,24.200000000000045,24.200000000000045,11.0,3.0,-1.33
89,25,151.0,100,2024-02-25 07:04:22,,1077.14,4.212,21.0,111.0,438105859.0,-52976190.0,4.212,12.0,24.200000000000045,24.200000000000045,11.0,3.0,-1.01
87,25,183.0,86,2024-02-25 07:04:23,,1082.43,4.269,20.0,110.0,438105944.0,-52976888.0,4.269,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
86,25,174.0,91,2024-02-25 07:04:24,,1087.28,4.261,21.0,110.0,438106061.0,-52977519.0,4.261,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
86,25,169.0,94,2024-02-25 07:04:25,,1091.59,4.217,21.0,111.0,438106112.0,-52978090.0,4.217,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
86,25,168.0,92,2024-02-25 07:04:26,,1095.47,4.133,22.0,111.0,438106131.0,-52978606.0,4.133,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
49,25,198.0,80,2024-02-25 07:04:27,,1099.48,4.044,21.0,112.0,438106193.0,-52979134.0,4.044,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
79,25,176.0,55,2024-02-25 07:04:28,,1104.3,4.082,21.0,113.0,438106249.0,-52979773.0,4.082,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
82,26,179.0,171,2024-02-25 07:04:29,,1109.2,4.293,20.0,115.0,438106249.0,-52980429.0,4.293,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
82,26,179.0,215,2024-02-25 07:04:30,,1114.07,4.446,19.0,115.0,438106249.0,-52981079.0,4.446,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
33,26,180.0,206,2024-02-25 07:04:31,,1118.5,4.441,19.0,116.0,438106249.0,-52981668.0,4.441,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
80,26,162.0,153,2024-02-25 07:04:32,,1122.81,4.409,19.0,117.0,438106229.0,-52982243.0,4.409,12.0,24.200000000000045,24.200000000000045,11.0,3.0,0.0
79,26,180.0,176,2024-02-25 07:04:33,,1127.6,4.431,18.0,118.0,438106123.0,-52982865.0,4.431,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
75,27,189.0,192,2024-02-25 07:04:34,,1132.54,4.464,18.0,119.0,438106001.0,-52983501.0,4.464,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
76,27,180.0,149,2024-02-25 07:04:35,,1136.98,4.451,18.0,121.0,438106015.0,-52984091.0,4.451,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
72,27,185.0,139,2024-02-25 07:04:36,,1147.26,4.367,18.0,122.0,438105609.0,-52985301.0,4.367,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
71,27,180.0,170,2024-02-25 07:04:37,,1160.78,4.539,17.0,124.0,438104980.0,-52986897.0,4.539,12.0,24.600000000000023,24.600000000000023,11.0,3.0,0.0
74,27,171.0,179,2024-02-25 07:04:38,,1171.49,4.965,16.0,125.0,438104630.0,-52988245.0,4.965,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
0,27,171.0,0,2024-02-25 07:04:39,,1181.96,5.28,16.0,124.0,438104266.0,-52989535.0,5.28,12.0,24.399999999999977,24.399999999999977,11.0,3.0,0.0
0,27,170.0,0,2024-02-25 07:04:40,,1186.39,4.981,15.0,124.0,438104331.0,-52990113.0,4.981,12.0,24.600000000000023,24.600000000000023,11.0,3.0,0.0
69,27,169.0,47,2024-02-25 07:04:41,,1190.86,4.336,14.0,124.0,438104442.0,-52990693.0,4.336,12.0,24.600000000000023,24.600000000000023,11.0,3.0,0.0
67,28,169.0,180,2024-02-25 07:04:42,,1196.19,4.505,14.0,123.0,438104539.0,-52991392.0,4.505,12.0,24.600000000000023,24.600000000000023,11.0,3.0,0.0
69,28,171.0,205,2024-02-25 07:04:43,,1201.21,4.946,13.0,123.0,438104505.0,-52992048.0,4.946,12.0,24.799999999999955,24.799999999999955,11.0,3.0,0.0
71,28,176.0,197,2024-02-25 07:04:44,,1205.79,5.105,12.0,122.0,438104349.0,-52992629.0,5.105,12.0,24.799999999999955,24.799999999999955,11.0,3.0,0.0
76,28,170.0,203,2024-02-25 07:04:45,,1209.77,4.757,12.0,123.0,438104206.0,-52993131.0,4.757,12.0,25.0,25.0,11.0,3.0,0.0
77,28,173.0,224,2024-02-25 07:04:46,,1214.46,4.221,11.0,123.0,438104195.0,-52993746.0,4.221,12.0,25.0,25.0,11.0,3.0,0.06
77,29,176.0,207,2024-02-25 07:04:47,,1218.69,4.141,11.0,124.0,438104246.0,-52994307.0,4.141,12.0,25.200000000000045,25.200000000000045,11.0,3.0,1.24
75,29,174.0,169,2024-02-25 07:04:48,,1221.31,3.619,11.0,124.0,438104226.0,-52994655.0,3.619,12.0,25.200000000000045,25.200000000000045,11.0,3.0,1.48
73,29,175.0,172,2024-02-25 07:04:49,,1223.88,2.872,11.0,124.0,438104280.0,-52994976.0,2.872,12.0,25.399999999999977,25.399999999999977,11.0,3.0,1.65
74,29,180.0,168,2024-02-25 07:04:50,,1226.66,2.815,11.0,125.0,438104442.0,-52995292.0,2.815,12.0,25.399999999999977,25.399999999999977,11.0,3.0,1.78
73,29,175.0,178,2024-02-25 07:04:51,,1229.85,2.964,10.0,125.0,438104619.0,-52995649.0,2.964,12.0,25.600000000000023,25.600000000000023,11.0,3.0,1.94
75,29,175.0,220,2024-02-25 07:04:52,,1233.81,3.113,10.0,126.0,438104867.0,-52996098.0,3.113,12.0,25.799999999999955,25.799999999999955,11.0,3.0,2.17
74,30,172.0,239,2024-02-25 07:04:53,,1238.09,3.236,10.0,126.0,438105040.0,-52996614.0,3.236,12.0,25.799999999999955,25.799999999999955,11.0,3.0,2.5
81,30,171.0,189,2024-02-25 07:04:54,,1241.74,3.338,10.0,126.0,438105105.0,-52997093.0,3.338,12.0,26.0,26.0,11.0,3.0,2.92
82,30,180.0,169,2024-02-25 07:04:55,,1244.91,3.371,12.0,128.0,438105196.0,-52997500.0,3.371,12.0,26.200000000000045,26.200000000000045,12.0,3.0,3.33
77,30,168.0,196,2024-02-25 07:04:56,,1247.63,3.305,17.0,128.0,438105327.0,-52997811.0,3.305,12.0,26.399999999999977,26.399999999999977,12.0,3.0,3.65
80,31,178.0,252,2024-02-25 07:04:57,,1250.13,3.103,20.0,128.0,438105469.0,-52998090.0,3.103,12.0,26.399999999999977,26.399999999999977,12.0,3.0,3.8
76,31,175.0,239,2024-02-25 07:04:58,,1252.6,2.946,22.0,129.0,438105540.0,-52998405.0,2.946,12.0,26.600000000000023,26.600000000000023,12.0,3.0,3.82
79,31,171.0,227,2024-02-25 07:04:59,,1255.37,2.911,23.0,130.0,438105546.0,-52998770.0,2.911,12.0,26.799999999999955,26.799999999999955,12.0,3.0,3.82
79,31,177.0,221,2024-02-25 07:05:00,,1257.95,3.006,22.0,131.0,438105520.0,-52999112.0,3.006,12.0,26.799999999999955,26.799999999999955,12.0,3.0,3.79
81,31,177.0,222,2024-02-25 07:05:01,,1260.33,3.119,21.0,132.0,438105640.0,-52999334.0,3.119,12.0,27.0,27.0,12.0,3.0,3.77
80,32,175.0,234,2024-02-25 07:05:02,,1263.32,3.119,20.0,132.0,438105953.0,-52999419.0,3.119,12.0,27.0,27.0,13.0,3.0,3.74
77,32,150.0,232,2024-02-25 07:05:03,,1266.25,2.89,19.0,132.0,438106258.0,-52999484.0,2.89,12.0,27.200000000000045,27.200000000000045,13.0,3.0,3.73
81,32,173.0,191,2024-02-25 07:05:04,,1268.27,2.513,18.0,132.0,438106465.0,-52999583.0,2.513,12.0,27.399999999999977,27.399999999999977,13.0,3.0,3.7
85,32,171.0,112,2024-02-25 07:05:05,,1270.97,2.32,17.0,132.0,438106686.0,-52999796.0,2.32,12.0,27.399999999999977,27.399999999999977,13.0,3.0,3.65
83,32,190.0,109,2024-02-25 07:05:06,,1274.89,2.484,16.0,134.0,438106940.0,-53000198.0,2.484,12.0,27.399999999999977,27.399999999999977,13.0,3.0,3.56
79,32,181.0,150,2024-02-25 07:05:07,,1279.39,3.016,15.0,135.0,438107108.0,-53000751.0,3.016,12.0,27.600000000000023,27.600000000000023,13.0,3.0,3.46
77,33,174.0,225,2024-02-25 07:05:08,,1284.05,3.402,14.0,136.0,438107219.0,-53001359.0,3.402,12.0,27.600000000000023,27.600000000000023,13.0,3.0,3.4
79,33,174.0,202,2024-02-25 07:05:09,,1287.98,3.64,14.0,136.0,438107335.0,-53001865.0,3.64,12.0,27.799999999999955,27.799999999999955,13.0,3.0,3.42
78,33,176.0,181,2024-02-25 07:05:10,,1291.8,3.712,13.0,136.0,438107446.0,-53002352.0,3.712,12.0,27.799999999999955,27.799999999999955,13.0,3.0,3.37
76,33,177.0,157,2024-02-25 07:05:11,,1295.27,3.745,12.0,135.0,438107562.0,-53002794.0,3.745,12.0,28.0,28.0,14.0,3.0,3.31
73,33,178.0,129,2024-02-25 07:05:12,,1298.51,3.718,12.0,135.0,438107634.0,-53003217.0,3.718,12.0,28.0,28.0,14.0,3.0,3.15
83,33,159.0,129,2024-02-25 07:05:13,,1302.04,3.649,12.0,135.0,438107659.0,-53003683.0,3.649,12.0,28.200000000000045,28.200000000000045,14.0,3.0,2.95
93,34,177.0,158,2024-02-25 07:05:14,,1305.57,3.602,11.0,135.0,438107639.0,-53004151.0,3.602,12.0,28.200000000000045,28.200000000000045,14.0,3.0,2.73
88,34,174.0,156,2024-02-25 07:05:15,,1309.06,3.557,11.0,134.0,438107554.0,-53004598.0,3.557,12.0,28.200000000000045,28.200000000000045,14.0,3.0,2.53
84,34,173.0,137,2024-02-25 07:05:16,,1312.52,3.517,10.0,134.0,438107359.0,-53004984.0,3.517,12.0,28.399999999999977,28.399999999999977,14.0,3.0,2.36
81,34,174.0,165,2024-02-25 07:05:17,,1315.83,3.425,11.0,136.0,438107086.0,-53005260.0,3.425,12.0,28.399999999999977,28.399999999999977,14.0,3.0,2.21
83,34,175.0,176,2024-02-25 07:05:18,,1318.88,3.344,12.0,137.0,438106813.0,-53005472.0,3.344,12.0,28.600000000000023,28.600000000000023,14.0,3.0,2.13
80,34,186.0,154,2024-02-25 07:05:19,,1321.51,3.333,12.0,137.0,438106579.0,-53005671.0,3.333,12.0,28.600000000000023,28.600000000000023,14.0,3.0,2.13
80,35,171.0,150,2024-02-25 07:05:20,,1324.06,3.333,12.0,136.0,438106378.0,-53005894.0,3.333,12.0,28.799999999999955,28.799999999999955,14.0,3.0,2.22
81,35,171.0,157,2024-02-25 07:05:21,,1326.81,3.333,12.0,136.0,438106190.0,-53006170.0,3.333,12.0,29.0,29.0,15.0,3.0,2.43
81,35,176.0,151,2024-02-25 07:05:22,,1329.72,3.069,12.0,136.0,438106053.0,-53006511.0,3.069,12.0,29.0,29.0,15.0,3.0,2.71
79,35,181.0,164,2024-02-25 07:05:23,,1332.85,2.805,12.0,136.0,438105936.0,-53006906.0,2.805,12.0,29.200000000000045,29.200000000000045,15.0,3.0,3.0
78,35,175.0,203,2024-02-25 07:05:24,,1335.75,2.922,11.0,136.0,438105884.0,-53007287.0,2.922,12.0,29.399999999999977,29.399999999999977,15.0,3.0,3.36
76,35,174.0,205,2024-02-25 07:05:25,,1338.11,2.84,12.0,135.0,438105884.0,-53007604.0,2.84,12.0,29.600000000000023,29.600000000000023,15.0,3.0,3.68
76,36,182.0,206,2024-02-25 07:05:26,,1339.92,2.391,12.0,135.0,438105884.0,-53007845.0,2.391,12.0,29.799999999999955,29.799999999999955,15.0,3.0,4.03
77,36,174.0,213,2024-02-25 07:05:27,,1341.57,1.898,13.0,134.0,438105904.0,-53008064.0,1.898,12.0,29.799999999999955,29.799999999999955,15.0,3.0,4.29
77,36,178.0,217,2024-02-25 07:05:28,,1343.11,1.716,14.0,135.0,438105930.0,-53008267.0,1.716,12.0,30.0,30.0,16.0,3.0,4.55
76,36,181.0,219,2024-02-25 07:05:29,,1344.59,1.634,14.0,134.0,438105949.0,-53008458.0,1.634,12.0,30.200000000000045,30.200000000000045,16.0,3.0,4.77
77,37,180.0,226,2024-02-25 07:05:30,,1346.51,1.703,13.0,135.0,438105975.0,-53008713.0,1.703,12.0,30.200000000000045,30.200000000000045,16.0,3.0,5.03
