cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,altitude,enhanced_altitude,temperature,ascent,descent,grade,left_right_balance
54,744,13812.31,1.379,4,151,438341723,-53277848,1.379,2024-04-09 15:53:08,,212.0,183.60000000000002,183.60000000000002,19.0,501.0,366.0,8.28,177.0
35,744,13812.82,1.32,4,150,438341701,-53277788,1.32,2024-04-09 15:53:09,,123.0,183.79999999999995,183.79999999999995,19.0,501.0,366.0,10.27,157.0
0,744,13813.72,1.135,4,149,438341613,-53277721,1.135,2024-04-09 15:53:10,,0.0,183.79999999999995,183.79999999999995,19.0,502.0,366.0,11.41,159.0
0,744,13814.91,1.06,5,150,438341498,-53277668,1.06,2024-04-09 15:53:11,,0.0,183.60000000000002,183.60000000000002,19.0,502.0,366.0,11.29,165.0
0,744,13816.38,1.263,5,151,438341342,-53277656,1.263,2024-04-09 15:53:12,,0.0,183.60000000000002,183.60000000000002,19.0,502.0,366.0,9.97,171.0
0,744,13818.5,1.839,5,151,438341114,-53277656,1.839,2024-04-09 15:53:13,,0.0,183.39999999999998,183.39999999999998,19.0,502.0,366.0,7.37,176.0
0,744,13820.91,2.316,5,151,438340863,-53277714,2.316,2024-04-09 15:53:14,,0.0,183.20000000000005,183.20000000000005,19.0,502.0,366.0,3.55,182.0
0,744,13823.35,2.422,4,150,438340613,-53277825,2.422,2024-04-09 15:53:15,,0.0,183.20000000000005,183.20000000000005,19.0,502.0,366.0,-0.7,188.0
0,744,13825.88,2.436,4,150,438340365,-53277935,2.436,2024-04-09 15:53:16,,0.0,183.0,183.0,19.0,502.0,367.0,-3.63,194.0
0,744,13828.34,2.436,5,149,438340113,-53278043,2.436,2024-04-09 15:53:17,,0.0,183.0,183.0,19.0,502.0,367.0,-5.31,199.0
0,744,13830.79,2.338,5,148,438339864,-53278151,2.338,2024-04-09 15:53:18,,0.0,182.79999999999995,182.79999999999995,19.0,502.0,367.0,-5.32,205.0
0,744,13833.44,2.315,5,148,438339590,-53278271,2.315,2024-04-09 15:53:19,,0.0,182.60000000000002,182.60000000000002,19.0,502.0,367.0,-5.06,211.0
0,744,13836.07,2.408,5,147,438339317,-53278382,2.408,2024-04-09 15:53:20,,0.0,182.60000000000002,182.60000000000002,19.0,502.0,367.0,-4.55,217.0
84,744,13838.42,2.408,5,148,438339088,-53278481,2.408,2024-04-09 15:53:21,,1.0,182.60000000000002,182.60000000000002,19.0,502.0,367.0,-4.09,222.0
81,744,13840.49,2.408,5,148,438338906,-53278597,2.408,2024-04-09 15:53:22,,2.0,182.60000000000002,182.60000000000002,19.0,502.0,367.0,-3.79,223.0
81,744,13842.5,2.408,4,149,438338702,-53278726,2.408,2024-04-09 15:53:23,,4.0,182.60000000000002,182.60000000000002,19.0,502.0,367.0,-3.53,223.0
52,744,13844.4,2.373,4,148,438338518,-53278845,2.373,2024-04-09 15:53:24,,13.0,182.39999999999998,182.39999999999998,19.0,502.0,367.0,-3.31,173.0
70,744,13845.92,2.126,4,149,438338403,-53278965,2.126,2024-04-09 15:53:25,,11.0,182.39999999999998,182.39999999999998,19.0,502.0,367.0,-3.04,189.0
0,744,13846.93,1.536,4,149,438338312,-53279057,1.536,2024-04-09 15:53:26,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,-2.72,
0,744,13847.3,0.595,4,150,438338264,-53279090,0.595,2024-04-09 15:53:27,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,-2.39,
0,744,13847.3,0.0,4,151,438338264,-53279090,0.0,2024-04-09 15:53:28,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,-1.61,
0,744,13847.3,0.0,4,152,438338264,-53279090,0.0,2024-04-09 15:53:29,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13847.3,0.0,4,151,438338264,-53279090,0.0,2024-04-09 15:53:30,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13847.3,0.0,4,152,438338264,-53279090,0.0,2024-04-09 15:53:31,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13847.3,0.985,6,154,438338535,-53279209,0.985,2024-04-09 15:54:01,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13847.91,1.325,6,153,438338626,-53279082,1.325,2024-04-09 15:54:02,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13849.15,1.212,6,151,438338718,-53278961,1.212,2024-04-09 15:54:03,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13850.3,1.078,6,148,438338809,-53278869,1.078,2024-04-09 15:54:04,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13851.25,0.879,6,145,438338877,-53278790,0.879,2024-04-09 15:54:05,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13851.68,0.353,5,142,438338923,-53278729,0.353,2024-04-09 15:54:06,,0.0,182.20000000000005,182.20000000000005,19.0,502.0,367.0,0.0,
0,744,13851.68,0.324,5,141,438338947,-53278709,0.324,2024-04-09 15:54:07,,0.0,182.0,182.0,19.0,502.0,367.0,0.0,
0,744,13851.68,0.351,5,141,438338947,-53278709,0.351,2024-04-09 15:54:08,,0.0,182.0,182.0,19.0,502.0,367.0,0.0,
0,744,13851.68,0.0,5,139,438338947,-53278709,0.0,2024-04-09 15:54:09,,0.0,182.0,182.0,19.0,502.0,367.0,0.0,
0,744,13851.68,1.011,7,140,438338630,-53278670,1.011,2024-04-09 15:54:26,,0.0,182.20000000000005,182.20000000000005,20.0,502.0,367.0,0.0,
0,744,13852.2,1.175,7,141,438338540,-53278746,1.175,2024-04-09 15:54:27,,0.0,182.39999999999998,182.39999999999998,20.0,502.0,367.0,0.0,
0,744,13853.55,1.329,7,142,438338450,-53278881,1.329,2024-04-09 15:54:28,,0.0,182.39999999999998,182.39999999999998,20.0,502.0,367.0,0.0,
0,744,13855.35,1.643,7,143,438338401,-53279109,1.643,2024-04-09 15:54:29,,0.0,182.20000000000005,182.20000000000005,20.0,502.0,367.0,0.0,
0,744,13857.29,1.81,7,144,438338401,-53279369,1.81,2024-04-09 15:54:30,,0.0,182.20000000000005,182.20000000000005,20.0,502.0,367.0,0.0,
0,744,13859.13,1.675,7,144,438338422,-53279610,1.675,2024-04-09 15:54:31,,0.0,181.79999999999995,181.79999999999995,20.0,502.0,367.0,0.0,
0,744,13860.78,1.508,7,142,438338489,-53279811,1.508,2024-04-09 15:54:32,,0.0,181.39999999999998,181.39999999999998,20.0,502.0,367.0,0.0,
0,744,13862.67,1.569,7,141,438338644,-53279978,1.569,2024-04-09 15:54:33,,0.0,181.0,181.0,20.0,502.0,368.0,-1.15,
0,744,13864.94,1.713,7,139,438338872,-53280111,1.713,2024-04-09 15:54:34,,0.0,180.39999999999998,180.39999999999998,20.0,502.0,369.0,-9.35,
0,744,13867.2,1.81,6,137,438339099,-53280210,1.81,2024-04-09 15:54:35,,0.0,179.79999999999995,179.79999999999995,20.0,502.0,369.0,-13.18,
0,744,13869.44,1.903,6,136,438339326,-53280310,1.903,2024-04-09 15:54:36,,0.0,179.20000000000005,179.20000000000005,20.0,502.0,370.0,-17.54,
0,744,13871.75,2.022,6,135,438339554,-53280428,2.022,2024-04-09 15:54:37,,0.0,178.60000000000002,178.60000000000002,20.0,502.0,370.0,-21.58,
0,744,13874.13,2.16,6,134,438339782,-53280568,2.16,2024-04-09 15:54:38,,0.0,178.0,178.0,20.0,502.0,371.0,-25.11,
0,744,13876.54,2.278,6,134,438340010,-53280715,2.278,2024-04-09 15:54:39,,0.0,177.39999999999998,177.39999999999998,20.0,502.0,371.0,-27.79,
0,744,13879.27,2.514,6,132,438340259,-53280909,2.514,2024-04-09 15:54:40,,0.0,176.60000000000002,176.60000000000002,20.0,502.0,372.0,-29.14,
0,744,13882.69,3.135,6,130,438340555,-53281179,3.135,2024-04-09 15:54:41,,0.0,175.79999999999995,175.79999999999995,20.0,502.0,373.0,-29.54,
0,744,13886.85,3.81,6,128,438340917,-53281516,3.81,2024-04-09 15:54:42,,0.0,175.20000000000005,175.20000000000005,20.0,502.0,373.0,-29.12,
0,744,13891.82,4.637,6,126,438341325,-53281957,4.637,2024-04-09 15:54:43,,0.0,174.79999999999995,174.79999999999995,20.0,502.0,374.0,-27.61,
0,744,13896.89,5.214,5,125,438341692,-53282467,5.214,2024-04-09 15:54:44,,0.0,174.39999999999998,174.39999999999998,20.0,502.0,375.0,-24.69,
0,744,13901.17,4.72,5,125,438341989,-53282898,4.72,2024-04-09 15:54:45,,0.0,174.20000000000005,174.20000000000005,20.0,502.0,375.0,-20.6,
0,744,13904.57,3.643,5,124,438342220,-53283228,3.643,2024-04-09 15:54:46,,0.0,174.20000000000005,174.20000000000005,20.0,502.0,376.0,-16.13,185.0
83,744,13907.35,3.064,5,124,438342401,-53283506,3.064,2024-04-09 15:54:47,,24.0,174.0,174.0,20.0,502.0,376.0,-12.08,185.0
87,744,13909.85,3.064,5,125,438342562,-53283784,3.064,2024-04-09 15:54:48,,62.0,174.0,174.0,20.0,502.0,376.0,-8.84,180.0
85,744,13912.29,3.064,5,126,438342655,-53284096,3.064,2024-04-09 15:54:49,,103.0,174.0,174.0,20.0,502.0,376.0,-6.39,180.0
84,744,13914.99,3.131,5,127,438342679,-53284452,3.131,2024-04-09 15:54:50,,165.0,174.0,174.0,20.0,502.0,376.0,-4.59,186.0
109,745,13918.38,3.203,5,127,438342679,-53284904,3.203,2024-04-09 15:54:51,,219.0,173.79999999999995,173.79999999999995,20.0,502.0,376.0,-3.27,170.0
0,745,13922.5,3.802,5,128,438342636,-53285447,3.802,2024-04-09 15:54:52,,0.0,173.79999999999995,173.79999999999995,20.0,502.0,376.0,-2.4,171.0
92,745,13927.06,4.464,5,128,438342501,-53286036,4.464,2024-04-09 15:54:53,,155.0,173.79999999999995,173.79999999999995,20.0,502.0,376.0,-1.84,172.0
106,745,13931.31,4.282,5,128,438342406,-53286586,4.282,2024-04-09 15:54:54,,440.0,174.0,174.0,20.0,502.0,376.0,-1.22,165.0
90,746,13934.73,3.536,4,130,438342449,-53287034,3.536,2024-04-09 15:54:55,,556.0,174.20000000000005,174.20000000000005,20.0,502.0,376.0,0.0,182.0
91,746,13937.72,2.914,4,131,438342562,-53287402,2.914,2024-04-09 15:54:56,,401.0,174.39999999999998,174.39999999999998,20.0,502.0,376.0,0.0,173.0
77,747,13940.39,2.889,5,132,438342699,-53287712,2.889,2024-04-09 15:54:57,,285.0,174.79999999999995,174.79999999999995,20.0,502.0,376.0,0.18,173.0
80,747,13942.78,2.889,5,134,438342857,-53287982,2.889,2024-04-09 15:54:58,,256.0,175.0,175.0,20.0,502.0,376.0,2.06,172.0
73,747,13944.99,2.533,5,135,438342995,-53288231,2.533,2024-04-09 15:54:59,,249.0,175.20000000000005,175.20000000000005,20.0,502.0,376.0,3.26,181.0
81,747,13947.01,2.069,5,135,438343086,-53288471,2.069,2024-04-09 15:55:00,,256.0,175.60000000000002,175.60000000000002,20.0,503.0,376.0,4.61,166.0
91,748,13948.99,1.982,4,136,438343178,-53288711,1.982,2024-04-09 15:55:01,,250.0,175.79999999999995,175.79999999999995,20.0,503.0,376.0,6.0,172.0
82,748,13950.86,1.972,4,137,438343247,-53288938,1.972,2024-04-09 15:55:02,,253.0,176.0,176.0,20.0,503.0,376.0,7.29,172.0
79,748,13952.55,2.052,4,138,438343292,-53289155,2.052,2024-04-09 15:55:03,,248.0,176.20000000000005,176.20000000000005,20.0,503.0,376.0,8.32,181.0
80,748,13954.22,2.072,4,139,438343338,-53289374,2.072,2024-04-09 15:55:04,,247.0,176.39999999999998,176.39999999999998,20.0,504.0,376.0,9.07,170.0
82,749,13955.96,1.987,4,139,438343361,-53289604,1.987,2024-04-09 15:55:05,,262.0,176.60000000000002,176.60000000000002,20.0,504.0,376.0,9.54,176.0
79,749,13957.75,1.959,4,140,438343383,-53289842,1.959,2024-04-09 15:55:06,,276.0,176.79999999999995,176.79999999999995,20.0,504.0,376.0,9.87,176.0
86,749,13959.5,1.898,4,141,438343407,-53290070,1.898,2024-04-09 15:55:07,,313.0,177.0,177.0,20.0,504.0,376.0,10.03,178.0
80,750,13961.17,1.83,4,141,438343429,-53290290,1.83,2024-04-09 15:55:08,,364.0,177.39999999999998,177.39999999999998,20.0,505.0,376.0,9.93,175.0
79,750,13962.76,1.771,4,143,438343452,-53290501,1.771,2024-04-09 15:55:09,,418.0,177.60000000000002,177.60000000000002,20.0,505.0,376.0,9.89,169.0
83,751,13964.28,1.713,4,145,438343431,-53290700,1.713,2024-04-09 15:55:10,,493.0,177.79999999999995,177.79999999999995,20.0,505.0,376.0,10.05,183.0
76,751,13965.94,1.694,4,147,438343407,-53290918,1.694,2024-04-09 15:55:11,,551.0,178.20000000000005,178.20000000000005,20.0,505.0,376.0,10.41,178.0
77,752,13967.8,1.73,4,149,438343385,-53291165,1.73,2024-04-09 15:55:12,,559.0,178.60000000000002,178.60000000000002,20.0,505.0,376.0,11.13,177.0
79,752,13969.68,1.733,4,151,438343383,-53291414,1.733,2024-04-09 15:55:13,,549.0,178.79999999999995,178.79999999999995,20.0,506.0,376.0,12.23,179.0
75,753,13971.4,1.702,4,153,438343407,-53291641,1.702,2024-04-09 15:55:14,,554.0,179.20000000000005,179.20000000000005,20.0,506.0,376.0,13.49,176.0
78,753,13973.04,1.703,4,154,438343407,-53291860,1.703,2024-04-09 15:55:15,,538.0,179.60000000000002,179.60000000000002,20.0,506.0,376.0,14.81,176.0
73,754,13974.68,1.69,4,157,438343407,-53292079,1.69,2024-04-09 15:55:16,,505.0,180.0,180.0,20.0,507.0,376.0,16.11,180.0
72,754,13976.19,1.663,4,159,438343429,-53292279,1.663,2024-04-09 15:55:17,,474.0,180.39999999999998,180.39999999999998,20.0,507.0,376.0,17.22,172.0
71,755,13977.56,1.626,4,162,438343474,-53292458,1.626,2024-04-09 15:55:18,,433.0,180.60000000000002,180.60000000000002,20.0,508.0,376.0,18.01,172.0
72,755,13979.08,1.612,4,164,438343498,-53292657,1.612,2024-04-09 15:55:19,,405.0,181.0,181.0,20.0,508.0,376.0,18.56,185.0
75,756,13980.65,1.612,4,166,438343520,-53292867,1.612,2024-04-09 15:55:20,,410.0,181.39999999999998,181.39999999999998,20.0,508.0,376.0,19.04,168.0
73,756,13982.15,1.611,4,167,438343543,-53293066,1.611,2024-04-09 15:55:21,,413.0,181.79999999999995,181.79999999999995,20.0,509.0,376.0,19.44,177.0
74,756,13983.78,1.672,4,168,438343543,-53293281,1.672,2024-04-09 15:55:22,,370.0,182.20000000000005,182.20000000000005,20.0,509.0,376.0,19.83,179.0
74,757,13985.58,1.764,4,169,438343543,-53293517,1.764,2024-04-09 15:55:23,,357.0,182.60000000000002,182.60000000000002,20.0,509.0,376.0,20.19,167.0
82,757,13987.45,1.704,4,170,438343522,-53293768,1.704,2024-04-09 15:55:24,,342.0,182.79999999999995,182.79999999999995,20.0,510.0,376.0,20.25,173.0
75,757,13989.46,1.624,4,171,438343498,-53294037,1.624,2024-04-09 15:55:25,,304.0,183.0,183.0,20.0,510.0,376.0,19.82,177.0
70,758,13991.48,1.648,4,171,438343520,-53294305,1.648,2024-04-09 15:55:26,,261.0,183.20000000000005,183.20000000000005,20.0,510.0,376.0,18.97,185.0
0,758,13993.4,1.685,4,170,438343565,-53294552,1.685,2024-04-09 15:55:27,,0.0,183.39999999999998,183.39999999999998,20.0,511.0,376.0,17.72,186.0
0,758,13995.34,1.754,4,171,438343654,-53294791,1.754,2024-04-09 15:55:28,,0.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,16.19,187.0
0,758,13997.4,1.837,4,171,438343726,-53295049,1.837,2024-04-09 15:55:29,,0.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,14.3,188.0
0,758,13999.73,2.169,4,169,438343747,-53295355,2.169,2024-04-09 15:55:30,,0.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,12.21,189.0
89,758,14002.79,2.8,4,168,438343814,-53295758,2.8,2024-04-09 15:55:31,,45.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,9.88,191.0
81,758,14006.6,3.564,4,168,438343862,-53296267,3.564,2024-04-09 15:55:32,,80.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,7.26,167.0
80,758,14010.91,4.254,4,167,438343797,-53296835,4.254,2024-04-09 15:55:33,,94.0,183.39999999999998,183.39999999999998,20.0,511.0,376.0,4.55,182.0
80,758,14015.61,4.66,4,166,438343617,-53297410,4.66,2024-04-09 15:55:34,,106.0,183.39999999999998,183.39999999999998,20.0,511.0,376.0,2.14,182.0
0,758,14020.41,4.833,4,165,438343303,-53297907,4.833,2024-04-09 15:55:35,,0.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,0.0,181.0
0,758,14025.37,4.874,4,164,438342849,-53298250,4.874,2024-04-09 15:55:36,,0.0,183.60000000000002,183.60000000000002,20.0,511.0,376.0,0.0,176.0
0,758,14030.54,4.718,4,162,438342327,-53298424,4.718,2024-04-09 15:55:37,,0.0,183.39999999999998,183.39999999999998,20.0,511.0,376.0,0.0,171.0
92,758,14035.74,4.659,4,161,438341782,-53298486,4.659,2024-04-09 15:55:38,,61.0,183.39999999999998,183.39999999999998,20.0,511.0,376.0,0.0,167.0
87,758,14040.93,4.833,4,161,438341214,-53298505,4.833,2024-04-09 15:55:39,,108.0,183.20000000000005,183.20000000000005,20.0,511.0,376.0,0.0,167.0
92,758,14046.22,4.889,4,160,438340642,-53298536,4.889,2024-04-09 15:55:40,,116.0,183.20000000000005,183.20000000000005,20.0,511.0,376.0,0.0,175.0
95,759,14051.83,5.135,4,160,438340047,-53298604,5.135,2024-04-09 15:55:41,,162.0,183.20000000000005,183.20000000000005,20.0,511.0,376.0,0.0,176.0
95,759,14057.78,5.566,4,159,438339413,-53298712,5.566,2024-04-09 15:55:42,,205.0,183.0,183.0,20.0,511.0,376.0,-0.02,176.0
95,759,14063.92,5.872,4,160,438338757,-53298830,5.872,2024-04-09 15:55:43,,213.0,182.79999999999995,182.79999999999995,20.0,511.0,377.0,-1.15,176.0
0,759,14070.05,5.944,4,160,438338097,-53298904,5.944,2024-04-09 15:55:44,,0.0,182.60000000000002,182.60000000000002,20.0,511.0,377.0,-1.41,175.0
0,759,14075.98,5.812,4,158,438337460,-53298886,5.812,2024-04-09 15:55:45,,0.0,182.39999999999998,182.39999999999998,20.0,511.0,377.0,-1.76,175.0
0,759,14081.67,5.533,4,157,438336864,-53298757,5.533,2024-04-09 15:55:46,,0.0,182.39999999999998,182.39999999999998,20.0,511.0,377.0,-1.92,174.0
24,759,14087.19,5.389,4,158,438336296,-53298539,5.389,2024-04-09 15:55:47,,23.0,182.39999999999998,182.39999999999998,20.0,511.0,377.0,-2.08,173.0
94,759,14092.56,5.425,4,157,438335747,-53298280,5.425,2024-04-09 15:55:48,,96.0,182.39999999999998,182.39999999999998,20.0,511.0,377.0,-2.02,172.0
94,759,14098.05,5.495,4,156,438335224,-53297955,5.495,2024-04-09 15:55:49,,125.0,182.60000000000002,182.60000000000002,20.0,511.0,377.0,-1.84,184.0
95,759,14103.79,5.528,4,156,438334699,-53297560,5.528,2024-04-09 15:55:50,,115.0,183.0,183.0,20.0,512.0,377.0,-1.37,181.0
96,760,14109.52,5.528,3,155,438334176,-53297191,5.528,2024-04-09 15:55:51,84.0,111.0,183.39999999999998,183.39999999999998,20.0,512.0,377.0,0.0,178.0
95,760,14115.09,5.528,3,156,438333611,-53296950,5.528,2024-04-09 15:55:52,,106.0,183.39999999999998,183.39999999999998,20.0,512.0,377.0,0.02,181.0
0,760,14120.61,5.528,3,156,438333021,-53296830,5.528,2024-04-09 15:55:53,,0.0,183.0,183.0,20.0,512.0,377.0,1.7,
0,760,14126.27,5.528,3,157,438332407,-53296777,5.528,2024-04-09 15:55:54,,0.0,182.39999999999998,182.39999999999998,20.0,512.0,377.0,1.98,
0,760,14132.11,5.528,4,156,438331769,-53296795,5.528,2024-04-09 15:55:55,,0.0,182.0,182.0,20.0,512.0,378.0,1.32,
0,760,14138.0,5.528,4,156,438331153,-53296943,5.528,2024-04-09 15:55:56,,0.0,181.60000000000002,181.60000000000002,20.0,512.0,378.0,0.02,
0,760,14143.67,5.55,4,155,438330606,-53297219,5.55,2024-04-09 15:55:57,,0.0,181.20000000000005,181.20000000000005,20.0,512.0,378.0,-1.68,
0,760,14148.99,5.438,4,153,438330107,-53297564,5.438,2024-04-09 15:55:58,,0.0,181.20000000000005,181.20000000000005,20.0,512.0,379.0,-3.25,
0,760,14153.86,5.424,4,152,438329627,-53297837,5.424,2024-04-09 15:55:59,,0.0,181.0,181.0,20.0,512.0,379.0,-4.5,
0,760,14158.68,5.548,4,152,438329128,-53297871,5.548,2024-04-09 15:56:00,,0.0,180.39999999999998,180.39999999999998,20.0,512.0,379.0,-5.37,
0,760,14164.06,5.546,4,151,438328580,-53297694,5.546,2024-04-09 15:56:01,,0.0,180.0,180.0,20.0,512.0,379.0,-5.62,
0,760,14170.0,5.953,4,151,438327991,-53297408,5.953,2024-04-09 15:56:02,,0.0,179.60000000000002,179.60000000000002,20.0,512.0,380.0,-5.51,
0,760,14176.37,6.52,4,151,438327357,-53297083,6.52,2024-04-09 15:56:03,,0.0,179.39999999999998,179.39999999999998,20.0,512.0,380.0,-5.33,
0,760,14183.01,6.694,4,150,438326719,-53296688,6.694,2024-04-09 15:56:04,,0.0,179.0,179.0,20.0,512.0,381.0,-5.23,
0,760,14189.71,6.611,4,150,438326103,-53296191,6.611,2024-04-09 15:56:05,,0.0,179.0,179.0,20.0,512.0,381.0,-5.13,
0,760,14196.29,6.444,4,150,438325556,-53295638,6.444,2024-04-09 15:56:06,,0.0,178.79999999999995,178.79999999999995,20.0,512.0,381.0,-4.97,
0,760,14202.74,6.361,4,150,438325056,-53295062,6.361,2024-04-09 15:56:07,,0.0,178.79999999999995,178.79999999999995,20.0,512.0,381.0,-4.56,
0,760,14209.08,6.397,4,148,438324555,-53294484,6.397,2024-04-09 15:56:08,,0.0,178.60000000000002,178.60000000000002,20.0,512.0,382.0,-3.88,
0,760,14215.39,6.44,4,147,438324033,-53293937,6.44,2024-04-09 15:56:09,,0.0,178.60000000000002,178.60000000000002,20.0,512.0,382.0,-3.07,
0,760,14221.91,6.458,4,147,438323466,-53293439,6.458,2024-04-09 15:56:10,,0.0,178.79999999999995,178.79999999999995,20.0,512.0,382.0,-2.31,
0,760,14228.75,6.719,4,146,438322831,-53292960,6.719,2024-04-09 15:56:11,,0.0,178.60000000000002,178.60000000000002,20.0,512.0,382.0,-1.51,
0,760,14236.17,7.198,4,143,438322125,-53292473,7.198,2024-04-09 15:56:12,,0.0,178.0,178.0,20.0,513.0,382.0,-1.18,
0,760,14244.03,7.629,4,143,438321397,-53291957,7.629,2024-04-09 15:56:13,,0.0,177.20000000000005,177.20000000000005,20.0,513.0,382.0,-1.43,
0,760,14252.31,8.11,5,142,438320622,-53291417,8.11,2024-04-09 15:56:14,,0.0,176.60000000000002,176.60000000000002,20.0,513.0,382.0,-2.19,
0,760,14260.94,8.389,5,138,438319800,-53290900,8.389,2024-04-09 15:56:15,,0.0,175.79999999999995,175.79999999999995,20.0,513.0,383.0,-3.28,
0,760,14269.49,8.389,5,136,438318962,-53290442,8.389,2024-04-09 15:56:16,,0.0,175.0,175.0,20.0,513.0,384.0,-4.61,
0,760,14278.0,8.389,5,135,438318099,-53290063,8.389,2024-04-09 15:56:17,,0.0,174.20000000000005,174.20000000000005,20.0,513.0,385.0,-5.75,
0,760,14286.61,8.345,4,136,438317209,-53289799,8.345,2024-04-09 15:56:18,,0.0,173.0,173.0,20.0,513.0,385.0,-6.93,
0,760,14294.99,8.297,4,135,438316299,-53289697,8.297,2024-04-09 15:56:19,,0.0,172.39999999999998,172.39999999999998,20.0,513.0,386.0,-7.99,
0,760,14302.92,8.067,4,135,438315437,-53289726,8.067,2024-04-09 15:56:20,,0.0,171.39999999999998,171.39999999999998,20.0,513.0,387.0,-8.56,
0,760,14310.44,7.633,4,134,438314660,-53289871,7.633,2024-04-09 15:56:21,,0.0,169.79999999999995,169.79999999999995,20.0,513.0,388.0,-8.97,
0,760,14317.52,7.29,4,134,438313932,-53290109,7.29,2024-04-09 15:56:22,,0.0,167.79999999999995,167.79999999999995,20.0,513.0,389.0,-9.73,
0,760,14324.5,7.046,4,133,438313206,-53290359,7.046,2024-04-09 15:56:23,,0.0,166.0,166.0,20.0,513.0,390.0,-11.03,
0,760,14331.36,6.734,4,133,438312477,-53290568,6.734,2024-04-09 15:56:24,,0.0,164.39999999999998,164.39999999999998,20.0,513.0,392.0,-12.71,
0,760,14337.87,6.452,4,133,438311769,-53290729,6.452,2024-04-09 15:56:25,,0.0,163.20000000000005,163.20000000000005,20.0,513.0,394.0,-14.54,
0,760,14344.3,6.408,4,132,438311087,-53290830,6.408,2024-04-09 15:56:26,,0.0,162.20000000000005,162.20000000000005,20.0,513.0,395.0,-16.18,
0,760,14350.71,6.412,4,131,438310405,-53290814,6.412,2024-04-09 15:56:27,,0.0,161.39999999999998,161.39999999999998,19.0,513.0,397.0,-17.31,
0,760,14357.26,6.506,4,131,438309721,-53290638,6.506,2024-04-09 15:56:28,,0.0,160.39999999999998,160.39999999999998,19.0,513.0,398.0,-17.95,
0,760,14364.08,6.77,4,130,438309038,-53290349,6.77,2024-04-09 15:56:29,,0.0,159.60000000000002,159.60000000000002,19.0,513.0,399.0,-17.94,
0,760,14371.18,6.953,4,130,438308313,-53290050,6.953,2024-04-09 15:56:30,,0.0,159.0,159.0,19.0,513.0,400.0,-16.8,
0,760,14378.52,6.953,4,130,438307558,-53289743,6.953,2024-04-09 15:56:31,,0.0,158.39999999999998,158.39999999999998,19.0,513.0,401.0,-15.06,
0,760,14386.06,6.962,4,130,438306808,-53289377,6.962,2024-04-09 15:56:32,,0.0,157.79999999999995,157.79999999999995,19.0,513.0,402.0,-13.01,
0,760,14393.91,7.289,4,130,438306013,-53289028,7.289,2024-04-09 15:56:33,,0.0,157.20000000000005,157.20000000000005,19.0,513.0,402.0,-11.27,
0,760,14401.96,7.433,4,130,438305170,-53288825,7.433,2024-04-09 15:56:34,,0.0,156.20000000000005,156.20000000000005,19.0,513.0,403.0,-10.02,
0,760,14410.05,7.665,4,131,438304308,-53288859,7.665,2024-04-09 15:56:35,,0.0,155.39999999999998,155.39999999999998,19.0,513.0,403.0,-9.41,
0,760,14418.32,8.24,4,130,438303445,-53289115,8.24,2024-04-09 15:56:36,,0.0,154.60000000000002,154.60000000000002,19.0,513.0,404.0,-9.1,
0,760,14426.92,8.364,4,131,438302579,-53289480,8.364,2024-04-09 15:56:37,,0.0,153.79999999999995,153.79999999999995,19.0,513.0,405.0,-8.93,
0,760,14435.54,8.193,4,130,438301714,-53289887,8.193,2024-04-09 15:56:38,,0.0,153.0,153.0,19.0,513.0,406.0,-8.85,
0,760,14443.87,7.981,4,130,438300871,-53290286,7.981,2024-04-09 15:56:39,,0.0,152.0,152.0,19.0,513.0,407.0,-9.0,
0,760,14451.5,7.67,4,130,438300095,-53290646,7.67,2024-04-09 15:56:40,,0.0,151.20000000000005,151.20000000000005,19.0,513.0,407.0,-9.22,
0,760,14458.32,6.976,4,131,438299413,-53290972,6.976,2024-04-09 15:56:41,,0.0,150.39999999999998,150.39999999999998,19.0,513.0,408.0,-9.33,
0,760,14464.99,6.583,4,131,438298730,-53291261,6.583,2024-04-09 15:56:42,,0.0,149.60000000000002,149.60000000000002,19.0,513.0,409.0,-9.29,
