timestamp,calories,heart_rate,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
2023-11-07 17:15:48,559.0,163.0,,6595.61,2.869,7.0,438354811.0,-53294493.0,2.869,13.0,207.39999999999998,207.39999999999998,209.0,63.0,4.04
2023-11-07 17:15:49,559.0,163.0,,6599.15,3.396,7.0,438355155.0,-53294288.0,3.396,13.0,207.20000000000005,207.20000000000005,209.0,63.0,3.27
2023-11-07 17:15:50,559.0,162.0,,6603.17,3.743,7.0,438355540.0,-53294022.0,3.743,13.0,207.20000000000005,207.20000000000005,209.0,63.0,2.32
2023-11-07 17:15:51,559.0,163.0,,6607.62,4.275,7.0,438355941.0,-53293690.0,4.275,13.0,207.0,207.0,209.0,63.0,0.64
2023-11-07 17:15:52,560.0,163.0,,6612.7,4.845,7.0,438356357.0,-53293264.0,4.845,13.0,206.60000000000002,206.60000000000002,209.0,63.0,0.0
2023-11-07 17:15:53,560.0,162.0,,6618.14,5.136,8.0,438356814.0,-53292805.0,5.136,13.0,206.39999999999998,206.39999999999998,209.0,63.0,-1.39
2023-11-07 17:15:54,560.0,161.0,,6623.84,5.455,7.0,438357334.0,-53292384.0,5.455,13.0,206.20000000000005,206.20000000000005,209.0,63.0,-2.8
2023-11-07 17:15:55,561.0,160.0,,6629.71,5.869,7.0,438357879.0,-53291995.0,5.869,13.0,206.0,206.0,209.0,64.0,-3.64
2023-11-07 17:15:56,561.0,159.0,,6635.43,5.812,7.0,438358425.0,-53291667.0,5.812,13.0,205.79999999999995,205.79999999999995,209.0,64.0,-4.03
2023-11-07 17:15:57,561.0,158.0,,6640.85,5.646,7.0,438358981.0,-53291482.0,5.646,13.0,205.79999999999995,205.79999999999995,209.0,64.0,-4.04
2023-11-07 17:15:58,561.0,158.0,,6645.82,5.368,7.0,438359525.0,-53291473.0,5.368,13.0,205.60000000000002,205.60000000000002,209.0,64.0,-3.74
2023-11-07 17:15:59,562.0,157.0,,6650.44,5.119,7.0,438359991.0,-53291619.0,5.119,13.0,205.60000000000002,205.60000000000002,209.0,64.0,-3.25
2023-11-07 17:16:00,562.0,156.0,,6654.81,5.119,7.0,438360401.0,-53291882.0,5.119,13.0,205.60000000000002,205.60000000000002,209.0,65.0,-2.7
2023-11-07 17:16:01,562.0,156.0,,6659.54,5.119,6.0,438360828.0,-53292230.0,5.119,13.0,205.39999999999998,205.39999999999998,209.0,65.0,-2.18
2023-11-07 17:16:02,562.0,157.0,,6664.17,4.913,6.0,438361249.0,-53292574.0,4.913,13.0,205.39999999999998,205.39999999999998,209.0,65.0,-1.74
2023-11-07 17:16:03,563.0,156.0,,6668.42,4.578,6.0,438361630.0,-53292877.0,4.578,13.0,205.39999999999998,205.39999999999998,209.0,65.0,-1.36
2023-11-07 17:16:04,563.0,156.0,,6672.55,4.58,6.0,438362040.0,-53293117.0,4.58,13.0,205.60000000000002,205.60000000000002,209.0,65.0,-0.62
2023-11-07 17:16:05,563.0,155.0,,6676.49,4.575,6.0,438362449.0,-53293263.0,4.575,13.0,205.60000000000002,205.60000000000002,209.0,65.0,0.0
2023-11-07 17:16:06,564.0,156.0,,6680.34,4.293,6.0,438362857.0,-53293338.0,4.293,13.0,205.79999999999995,205.79999999999995,209.0,65.0,0.0
2023-11-07 17:16:07,564.0,157.0,,6684.04,3.877,6.0,438363257.0,-53293353.0,3.877,13.0,205.79999999999995,205.79999999999995,209.0,65.0,0.0
2023-11-07 17:16:08,564.0,157.0,,6687.77,4.016,7.0,438363645.0,-53293324.0,4.016,13.0,206.0,206.0,209.0,65.0,0.0
2023-11-07 17:16:09,564.0,158.0,,6691.28,4.062,7.0,438364003.0,-53293263.0,4.062,13.0,206.20000000000005,206.20000000000005,209.0,65.0,0.5
2023-11-07 17:16:10,565.0,157.0,,6694.55,3.932,7.0,438364335.0,-53293130.0,3.932,13.0,206.39999999999998,206.39999999999998,209.0,65.0,1.57
2023-11-07 17:16:11,565.0,158.0,,6697.84,3.774,7.0,438364669.0,-53292963.0,3.774,13.0,206.60000000000002,206.60000000000002,209.0,65.0,2.1
2023-11-07 17:16:12,565.0,157.0,,6700.83,3.66,7.0,438364939.0,-53292773.0,3.66,13.0,206.60000000000002,206.60000000000002,209.0,65.0,2.56
2023-11-07 17:16:13,565.0,156.0,,6703.79,3.551,7.0,438365202.0,-53292539.0,3.551,13.0,206.79999999999995,206.79999999999995,210.0,65.0,2.96
2023-11-07 17:16:14,566.0,155.0,,6706.71,3.347,7.0,438365447.0,-53292285.0,3.347,13.0,207.0,207.0,210.0,65.0,3.28
2023-11-07 17:16:15,566.0,154.0,,6709.72,3.172,7.0,438365702.0,-53292015.0,3.172,13.0,207.20000000000005,207.20000000000005,210.0,65.0,3.56
2023-11-07 17:16:16,566.0,155.0,,6712.61,3.093,8.0,438365930.0,-53291757.0,3.093,13.0,207.39999999999998,207.39999999999998,210.0,65.0,3.83
2023-11-07 17:16:17,566.0,155.0,,6715.37,2.907,8.0,438366141.0,-53291497.0,2.907,13.0,207.60000000000002,207.60000000000002,210.0,65.0,4.12
2023-11-07 17:16:18,567.0,155.0,,6717.78,2.832,8.0,438366305.0,-53291262.0,2.832,13.0,207.79999999999995,207.79999999999995,210.0,65.0,4.42
2023-11-07 17:16:19,567.0,155.0,,6719.84,2.739,8.0,438366459.0,-53291057.0,2.739,13.0,208.0,208.0,211.0,65.0,4.8
2023-11-07 17:16:20,567.0,155.0,,6721.99,2.437,8.0,438366641.0,-53290862.0,2.437,13.0,208.39999999999998,208.39999999999998,211.0,65.0,5.25
2023-11-07 17:16:21,568.0,156.0,,6724.12,2.316,8.0,438366823.0,-53290694.0,2.316,13.0,208.60000000000002,208.60000000000002,211.0,65.0,5.8
2023-11-07 17:16:22,568.0,157.0,,6726.35,2.306,9.0,438367005.0,-53290515.0,2.306,13.0,208.79999999999995,208.79999999999995,211.0,65.0,6.37
2023-11-07 17:16:23,568.0,157.0,,6728.49,2.256,9.0,438367187.0,-53290336.0,2.256,13.0,209.0,209.0,212.0,65.0,6.9
2023-11-07 17:16:24,568.0,156.0,,6730.62,2.166,8.0,438367369.0,-53290156.0,2.166,13.0,209.20000000000005,209.20000000000005,212.0,65.0,7.35
2023-11-07 17:16:25,569.0,157.0,,6732.82,2.181,8.0,438367551.0,-53289993.0,2.181,13.0,209.20000000000005,209.20000000000005,212.0,65.0,7.69
2023-11-07 17:16:26,569.0,157.0,,6735.08,2.236,8.0,438367751.0,-53289859.0,2.236,13.0,209.39999999999998,209.39999999999998,212.0,65.0,7.99
2023-11-07 17:16:27,569.0,158.0,,6737.36,2.273,8.0,438367978.0,-53289724.0,2.273,13.0,209.60000000000002,209.60000000000002,212.0,65.0,8.23
2023-11-07 17:16:28,569.0,158.0,,6739.69,2.297,8.0,438368206.0,-53289574.0,2.297,13.0,209.79999999999995,209.79999999999995,213.0,65.0,8.35
2023-11-07 17:16:29,570.0,159.0,,6741.87,2.179,8.0,438368418.0,-53289458.0,2.179,13.0,210.0,210.0,213.0,65.0,8.42
2023-11-07 17:16:30,570.0,160.0,,6743.76,2.041,8.0,438368605.0,-53289383.0,2.041,13.0,210.20000000000005,210.20000000000005,213.0,65.0,8.49
2023-11-07 17:16:31,570.0,159.0,,6745.38,2.014,8.0,438368784.0,-53289331.0,2.014,13.0,210.39999999999998,210.39999999999998,213.0,65.0,8.6
2023-11-07 17:16:32,570.0,160.0,,6746.95,1.981,8.0,438368962.0,-53289277.0,1.981,13.0,210.60000000000002,210.60000000000002,214.0,65.0,8.64
2023-11-07 17:16:33,571.0,160.0,,6748.75,1.959,7.0,438369147.0,-53289196.0,1.959,13.0,210.79999999999995,210.79999999999995,214.0,65.0,8.55
2023-11-07 17:16:34,571.0,161.0,,6750.69,1.925,7.0,438369331.0,-53289109.0,1.925,13.0,210.79999999999995,210.79999999999995,214.0,65.0,8.17
2023-11-07 17:16:35,571.0,161.0,,6753.09,2.167,7.0,438369560.0,-53289006.0,2.167,13.0,210.79999999999995,210.79999999999995,214.0,65.0,7.41
2023-11-07 17:16:36,572.0,162.0,,6756.25,2.889,7.0,438369895.0,-53288895.0,2.889,13.0,210.60000000000002,210.60000000000002,214.0,65.0,6.16
2023-11-07 17:16:37,572.0,163.0,,6759.91,3.587,7.0,438370277.0,-53288805.0,3.587,13.0,210.60000000000002,210.60000000000002,214.0,65.0,0.84
2023-11-07 17:16:38,572.0,162.0,,6763.58,3.853,7.0,438370670.0,-53288731.0,3.853,13.0,210.60000000000002,210.60000000000002,214.0,65.0,1.8
2023-11-07 17:16:39,572.0,163.0,,6766.87,3.501,7.0,438371020.0,-53288677.0,3.501,13.0,210.60000000000002,210.60000000000002,214.0,65.0,0.31
2023-11-07 17:16:40,573.0,163.0,,6769.35,2.589,7.0,438371302.0,-53288646.0,2.589,13.0,210.60000000000002,210.60000000000002,214.0,65.0,0.0
2023-11-07 17:16:41,573.0,162.0,,6771.28,2.008,7.0,438371507.0,-53288650.0,2.008,13.0,210.79999999999995,210.79999999999995,214.0,65.0,0.0
2023-11-07 17:16:42,573.0,163.0,,6773.03,2.008,7.0,438371674.0,-53288682.0,2.008,13.0,211.0,211.0,214.0,65.0,0.0
2023-11-07 17:16:43,574.0,163.0,,6774.6,2.008,7.0,438371829.0,-53288686.0,2.008,13.0,211.0,211.0,214.0,65.0,0.0
2023-11-07 17:16:44,574.0,164.0,,6776.27,2.008,7.0,438372011.0,-53288676.0,2.008,13.0,211.20000000000005,211.20000000000005,214.0,65.0,1.17
2023-11-07 17:16:45,574.0,163.0,,6777.87,1.992,7.0,438372193.0,-53288682.0,1.992,13.0,211.39999999999998,211.39999999999998,214.0,65.0,2.5
2023-11-07 17:16:46,574.0,163.0,,6779.35,1.916,6.0,438372358.0,-53288701.0,1.916,13.0,211.60000000000002,211.60000000000002,214.0,65.0,3.87
2023-11-07 17:16:47,575.0,164.0,,6780.84,1.804,7.0,438372512.0,-53288722.0,1.804,13.0,211.79999999999995,211.79999999999995,215.0,65.0,5.33
2023-11-07 17:16:48,575.0,164.0,,6782.34,1.737,8.0,438372677.0,-53288747.0,1.737,13.0,212.0,212.0,215.0,65.0,6.74
2023-11-07 17:16:49,575.0,164.0,,6783.86,1.703,8.0,438372830.0,-53288796.0,1.703,13.0,212.39999999999998,212.39999999999998,215.0,65.0,7.9
2023-11-07 17:16:50,576.0,164.0,,6785.4,1.662,7.0,438372995.0,-53288856.0,1.662,13.0,212.60000000000002,212.60000000000002,215.0,65.0,8.77
2023-11-07 17:16:51,576.0,165.0,,6787.05,1.64,7.0,438373149.0,-53288930.0,1.64,13.0,212.79999999999995,212.79999999999995,216.0,65.0,9.51
2023-11-07 17:16:52,576.0,165.0,,6788.82,1.674,7.0,438373328.0,-53289038.0,1.674,13.0,213.0,213.0,216.0,65.0,10.23
2023-11-07 17:16:53,576.0,165.0,,6790.51,1.683,7.0,438373493.0,-53289162.0,1.683,13.0,213.20000000000005,213.20000000000005,216.0,65.0,10.97
2023-11-07 17:16:54,577.0,166.0,,6792.16,1.667,7.0,438373615.0,-53289302.0,1.667,13.0,213.60000000000002,213.60000000000002,216.0,65.0,11.73
2023-11-07 17:16:55,577.0,168.0,,6793.77,1.656,7.0,438373723.0,-53289447.0,1.656,13.0,213.79999999999995,213.79999999999995,216.0,65.0,12.43
2023-11-07 17:16:56,577.0,169.0,,6795.58,1.646,7.0,438373877.0,-53289606.0,1.646,13.0,214.20000000000005,214.20000000000005,217.0,65.0,13.02
2023-11-07 17:16:57,578.0,168.0,,6797.38,1.592,7.0,438374042.0,-53289766.0,1.592,13.0,214.60000000000002,214.60000000000002,217.0,65.0,13.63
2023-11-07 17:16:58,578.0,169.0,,6798.93,1.592,6.0,438374161.0,-53289910.0,1.592,13.0,214.79999999999995,214.79999999999995,217.0,65.0,14.41
2023-11-07 17:16:59,578.0,170.0,,6800.44,1.617,6.0,438374269.0,-53290037.0,1.617,13.0,215.20000000000005,215.20000000000005,218.0,65.0,15.29
2023-11-07 17:17:00,579.0,171.0,,6801.93,1.641,6.0,438374392.0,-53290170.0,1.641,13.0,215.60000000000002,215.60000000000002,218.0,65.0,16.2
2023-11-07 17:17:01,579.0,172.0,,6803.18,1.593,6.0,438374498.0,-53290291.0,1.593,13.0,215.79999999999995,215.79999999999995,218.0,65.0,17.12
2023-11-07 17:17:02,579.0,173.0,,6805.02,1.626,6.0,438374662.0,-53290421.0,1.626,13.0,216.20000000000005,216.20000000000005,219.0,65.0,17.95
2023-11-07 17:17:03,579.0,172.0,,6806.88,1.691,6.0,438374833.0,-53290547.0,1.691,13.0,216.60000000000002,216.60000000000002,219.0,65.0,18.56
2023-11-07 17:17:04,580.0,173.0,,6808.68,1.74,6.0,438374998.0,-53290675.0,1.74,13.0,216.79999999999995,216.79999999999995,219.0,65.0,18.85
2023-11-07 17:17:05,580.0,174.0,,6810.26,1.654,6.0,438375134.0,-53290809.0,1.654,13.0,217.20000000000005,217.20000000000005,220.0,65.0,18.79
2023-11-07 17:17:06,580.0,175.0,,6811.77,1.56,6.0,438375271.0,-53290935.0,1.56,13.0,217.39999999999998,217.39999999999998,220.0,65.0,18.34
2023-11-07 17:17:07,581.0,177.0,,6813.35,1.536,6.0,438375391.0,-53291075.0,1.536,13.0,217.79999999999995,217.79999999999995,220.0,65.0,17.73
2023-11-07 17:17:08,581.0,179.0,,6814.86,1.536,7.0,438375502.0,-53291216.0,1.536,13.0,218.0,218.0,221.0,65.0,17.32
2023-11-07 17:17:09,581.0,180.0,,6816.52,1.551,7.0,438375635.0,-53291365.0,1.551,13.0,218.39999999999998,218.39999999999998,221.0,65.0,17.12
2023-11-07 17:17:10,582.0,180.0,,6818.26,1.578,7.0,438375771.0,-53291535.0,1.578,13.0,218.60000000000002,218.60000000000002,221.0,65.0,17.01
2023-11-07 17:17:11,582.0,180.0,,6819.92,1.58,7.0,438375908.0,-53291673.0,1.58,13.0,219.0,219.0,221.0,65.0,16.97
2023-11-07 17:17:12,582.0,181.0,,6821.47,1.575,7.0,438376047.0,-53291783.0,1.575,13.0,219.20000000000005,219.20000000000005,222.0,65.0,17.0
2023-11-07 17:17:13,583.0,182.0,,6823.03,1.578,6.0,438376166.0,-53291920.0,1.578,13.0,219.60000000000002,219.60000000000002,222.0,65.0,16.97
2023-11-07 17:17:14,583.0,181.0,,6824.71,1.583,6.0,438376274.0,-53292100.0,1.583,13.0,219.79999999999995,219.79999999999995,222.0,65.0,16.8
2023-11-07 17:17:15,583.0,180.0,,6826.61,1.583,6.0,438376393.0,-53292304.0,1.583,13.0,220.0,220.0,223.0,65.0,16.52
2023-11-07 17:17:16,584.0,181.0,,6828.22,1.583,7.0,438376500.0,-53292465.0,1.583,13.0,220.39999999999998,220.39999999999998,223.0,65.0,16.25
2023-11-07 17:17:17,584.0,181.0,,6829.81,1.583,7.0,438376620.0,-53292621.0,1.583,13.0,220.60000000000002,220.60000000000002,223.0,65.0,16.01
2023-11-07 17:17:18,584.0,181.0,,6831.45,1.583,7.0,438376730.0,-53292795.0,1.583,13.0,220.79999999999995,220.79999999999995,223.0,65.0,15.84
2023-11-07 17:17:19,585.0,181.0,,6832.96,1.583,7.0,438376846.0,-53292936.0,1.583,13.0,221.0,221.0,224.0,65.0,15.8
2023-11-07 17:17:20,585.0,183.0,,6834.45,1.583,7.0,438376972.0,-53293041.0,1.583,13.0,221.20000000000005,221.20000000000005,224.0,65.0,16.04
2023-11-07 17:17:21,585.0,184.0,,6835.92,1.576,7.0,438377120.0,-53293120.0,1.576,13.0,221.60000000000002,221.60000000000002,224.0,65.0,16.49
2023-11-07 17:17:22,586.0,183.0,,6837.18,1.564,7.0,438377228.0,-53293200.0,1.564,13.0,222.0,222.0,225.0,65.0,17.14
2023-11-07 17:17:23,586.0,183.0,,6838.49,1.539,7.0,438377366.0,-53293287.0,1.539,13.0,222.39999999999998,222.39999999999998,225.0,65.0,17.81
2023-11-07 17:17:24,586.0,183.0,,6839.86,1.47,7.0,438377486.0,-53293401.0,1.47,13.0,222.60000000000002,222.60000000000002,225.0,65.0,18.35
2023-11-07 17:17:25,587.0,184.0,,6841.32,1.425,7.0,438377592.0,-53293537.0,1.425,13.0,222.79999999999995,222.79999999999995,226.0,65.0,18.64
2023-11-07 17:17:26,587.0,184.0,,6842.83,1.425,7.0,438377711.0,-53293655.0,1.425,13.0,223.20000000000005,223.20000000000005,226.0,65.0,18.7
2023-11-07 17:17:27,587.0,184.0,,6844.21,1.425,6.0,438377819.0,-53293750.0,1.425,13.0,223.39999999999998,223.39999999999998,226.0,65.0,18.51
2023-11-07 17:17:28,588.0,185.0,,6845.75,1.425,6.0,438377973.0,-53293861.0,1.425,13.0,223.60000000000002,223.60000000000002,226.0,65.0,18.13
2023-11-07 17:17:29,588.0,184.0,,6847.26,1.422,6.0,438378138.0,-53293936.0,1.422,13.0,224.0,224.0,227.0,65.0,17.55
2023-11-07 17:17:30,588.0,183.0,,6848.63,1.399,6.0,438378275.0,-53293976.0,1.399,13.0,224.20000000000005,224.20000000000005,227.0,65.0,17.01
2023-11-07 17:17:31,589.0,183.0,,6849.78,1.327,6.0,438378394.0,-53294016.0,1.327,13.0,224.39999999999998,224.39999999999998,227.0,65.0,16.46
2023-11-07 17:17:32,589.0,184.0,,6850.89,1.258,6.0,438378486.0,-53294065.0,1.258,13.0,224.60000000000002,224.60000000000002,227.0,65.0,15.92
2023-11-07 17:17:33,589.0,184.0,,6851.87,1.252,7.0,438378594.0,-53294109.0,1.252,13.0,224.79999999999995,224.79999999999995,228.0,65.0,15.38
2023-11-07 17:17:34,590.0,184.0,,6852.92,1.248,7.0,438378727.0,-53294120.0,1.248,13.0,225.0,225.0,228.0,65.0,14.86
2023-11-07 17:17:35,590.0,185.0,,6854.21,1.263,7.0,438378863.0,-53294120.0,1.263,13.0,225.20000000000005,225.20000000000005,228.0,65.0,14.44
2023-11-07 17:17:36,590.0,186.0,,6855.56,1.267,6.0,438378999.0,-53294120.0,1.267,13.0,225.39999999999998,225.39999999999998,228.0,65.0,14.07
2023-11-07 17:17:37,591.0,185.0,,6857.07,1.258,6.0,438379155.0,-53294114.0,1.258,13.0,225.60000000000002,225.60000000000002,228.0,65.0,13.75
2023-11-07 17:17:38,591.0,185.0,,6858.57,1.269,6.0,438379321.0,-53294094.0,1.269,13.0,225.60000000000002,225.60000000000002,229.0,65.0,13.5
2023-11-07 17:17:39,591.0,184.0,,6859.99,1.286,6.0,438379458.0,-53294074.0,1.286,13.0,225.79999999999995,225.79999999999995,229.0,65.0,13.24
2023-11-07 17:17:40,592.0,182.0,,6861.36,1.311,6.0,438379611.0,-53294069.0,1.311,13.0,226.0,226.0,229.0,65.0,12.93
2023-11-07 17:17:41,592.0,182.0,,6862.85,1.401,6.0,438379776.0,-53294089.0,1.401,13.0,226.20000000000005,226.20000000000005,229.0,65.0,12.5
2023-11-07 17:17:42,592.0,182.0,,6864.33,1.481,6.0,438379930.0,-53294094.0,1.481,13.0,226.20000000000005,226.20000000000005,229.0,65.0,11.99
2023-11-07 17:17:43,593.0,183.0,,6865.89,1.488,6.0,438380112.0,-53294074.0,1.488,13.0,226.39999999999998,226.39999999999998,229.0,65.0,11.38
2023-11-07 17:17:44,593.0,183.0,,6867.56,1.5,6.0,438380294.0,-53294054.0,1.5,13.0,226.60000000000002,226.60000000000002,230.0,65.0,10.7
2023-11-07 17:17:45,593.0,183.0,,6869.04,1.5,6.0,438380443.0,-53294040.0,1.5,13.0,226.60000000000002,226.60000000000002,230.0,65.0,9.98
2023-11-07 17:17:46,594.0,183.0,,6870.38,1.5,6.0,438380571.0,-53294040.0,1.5,13.0,226.79999999999995,226.79999999999995,230.0,65.0,9.27
2023-11-07 17:17:47,594.0,183.0,,6871.88,1.5,6.0,438380732.0,-53294025.0,1.5,13.0,227.0,227.0,230.0,65.0,8.67
2023-11-07 17:17:48,594.0,182.0,,6873.2,1.479,6.0,438380869.0,-53293994.0,1.479,13.0,227.20000000000005,227.20000000000005,230.0,65.0,8.27
2023-11-07 17:17:49,595.0,181.0,,6874.55,1.441,7.0,438381020.0,-53293975.0,1.441,13.0,227.20000000000005,227.20000000000005,230.0,65.0,8.16
2023-11-07 17:17:50,595.0,182.0,,6875.97,1.429,8.0,438381184.0,-53293946.0,1.429,13.0,227.39999999999998,227.39999999999998,230.0,65.0,8.28
2023-11-07 17:17:51,595.0,183.0,,6877.41,1.417,8.0,438381324.0,-53293899.0,1.417,13.0,227.60000000000002,227.60000000000002,231.0,65.0,8.58
2023-11-07 17:17:52,596.0,182.0,,6878.94,1.417,8.0,438381478.0,-53293849.0,1.417,13.0,227.79999999999995,227.79999999999995,231.0,65.0,8.98
2023-11-07 17:17:53,596.0,182.0,,6880.4,1.424,7.0,438381644.0,-53293808.0,1.424,13.0,228.0,228.0,231.0,65.0,9.5
2023-11-07 17:17:54,596.0,183.0,,6881.84,1.468,7.0,438381782.0,-53293736.0,1.468,13.0,228.20000000000005,228.20000000000005,231.0,65.0,10.16
2023-11-07 17:17:55,597.0,182.0,,6883.34,1.497,7.0,438381918.0,-53293633.0,1.497,13.0,228.39999999999998,228.39999999999998,231.0,65.0,10.91
2023-11-07 17:17:56,597.0,182.0,,6884.72,1.448,7.0,438382037.0,-53293537.0,1.448,13.0,228.79999999999995,228.79999999999995,231.0,65.0,11.72
2023-11-07 17:17:57,597.0,182.0,,6885.94,1.417,6.0,438382127.0,-53293419.0,1.417,13.0,229.0,229.0,232.0,65.0,12.52
2023-11-07 17:17:58,598.0,182.0,,6887.19,1.417,6.0,438382238.0,-53293307.0,1.417,13.0,229.20000000000005,229.20000000000005,232.0,65.0,13.26
2023-11-07 17:17:59,598.0,183.0,,6888.54,1.413,6.0,438382355.0,-53293193.0,1.413,13.0,229.60000000000002,229.60000000000002,232.0,65.0,13.98
2023-11-07 17:18:00,598.0,184.0,,6889.85,1.408,6.0,438382436.0,-53293053.0,1.408,13.0,229.79999999999995,229.79999999999995,232.0,65.0,14.7
2023-11-07 17:18:01,599.0,184.0,,6891.11,1.408,6.0,438382506.0,-53292911.0,1.408,13.0,230.20000000000005,230.20000000000005,233.0,65.0,15.41
2023-11-07 17:18:02,599.0,184.0,,6892.44,1.404,6.0,438382582.0,-53292775.0,1.404,13.0,230.39999999999998,230.39999999999998,233.0,65.0,16.08
2023-11-07 17:18:03,599.0,185.0,,6893.91,1.394,6.0,438382679.0,-53292637.0,1.394,13.0,230.79999999999995,230.79999999999995,233.0,65.0,16.72
2023-11-07 17:18:04,600.0,185.0,,6895.44,1.386,6.0,438382794.0,-53292485.0,1.386,13.0,231.0,231.0,234.0,65.0,17.33
2023-11-07 17:18:05,600.0,186.0,,6896.95,1.381,6.0,438382919.0,-53292343.0,1.381,13.0,231.20000000000005,231.20000000000005,234.0,65.0,17.77
2023-11-07 17:18:06,600.0,186.0,,6898.44,1.381,6.0,438383056.0,-53292223.0,1.381,13.0,231.39999999999998,231.39999999999998,234.0,65.0,17.93
2023-11-07 17:18:07,601.0,187.0,,6899.89,1.381,6.0,438383190.0,-53292115.0,1.381,12.0,231.60000000000002,231.60000000000002,234.0,65.0,17.81
2023-11-07 17:18:08,601.0,187.0,,6901.34,1.381,6.0,438383309.0,-53291995.0,1.381,12.0,231.79999999999995,231.79999999999995,235.0,65.0,17.36
2023-11-07 17:18:09,601.0,186.0,,6902.88,1.376,7.0,438383400.0,-53291842.0,1.376,12.0,232.0,232.0,235.0,65.0,16.71
2023-11-07 17:18:10,602.0,184.0,,6904.28,1.369,6.0,438383508.0,-53291708.0,1.369,12.0,232.20000000000005,232.20000000000005,235.0,65.0,15.94
2023-11-07 17:18:11,602.0,184.0,,6905.61,1.369,6.0,438383628.0,-53291597.0,1.369,12.0,232.39999999999998,232.39999999999998,235.0,65.0,15.1
2023-11-07 17:18:12,602.0,184.0,,6906.84,1.369,6.0,438383719.0,-53291492.0,1.369,12.0,232.60000000000002,232.60000000000002,235.0,65.0,14.23
2023-11-07 17:18:13,603.0,185.0,,6908.05,1.369,6.0,438383827.0,-53291388.0,1.369,12.0,232.60000000000002,232.60000000000002,236.0,65.0,13.25
2023-11-07 17:18:14,603.0,186.0,,6909.21,1.369,6.0,438383948.0,-53291313.0,1.369,12.0,232.79999999999995,232.79999999999995,236.0,65.0,12.28
2023-11-07 17:18:15,603.0,185.0,,6910.63,1.369,6.0,438384076.0,-53291230.0,1.369,12.0,232.79999999999995,232.79999999999995,236.0,65.0,11.13
2023-11-07 17:18:16,604.0,185.0,,6912.57,1.591,6.0,438384271.0,-53291116.0,1.591,12.0,232.79999999999995,232.79999999999995,236.0,65.0,9.65
2023-11-07 17:18:17,604.0,185.0,,6914.98,2.051,6.0,438384498.0,-53290988.0,2.051,12.0,232.60000000000002,232.60000000000002,236.0,65.0,7.81
2023-11-07 17:18:18,604.0,185.0,,6917.29,2.214,6.0,438384726.0,-53290855.0,2.214,12.0,232.39999999999998,232.39999999999998,236.0,65.0,5.37
2023-11-07 17:18:19,605.0,183.0,,6919.37,2.185,5.0,438384937.0,-53290750.0,2.185,12.0,232.39999999999998,232.39999999999998,236.0,65.0,2.67
2023-11-07 17:18:20,605.0,183.0,,6921.61,2.139,5.0,438385153.0,-53290679.0,2.139,12.0,232.20000000000005,232.20000000000005,236.0,65.0,-0.25
2023-11-07 17:18:21,605.0,182.0,,6924.16,2.411,6.0,438385426.0,-53290599.0,2.411,12.0,232.0,232.0,236.0,65.0,-2.49
2023-11-07 17:18:22,606.0,181.0,,6927.14,3.017,6.0,438385721.0,-53290453.0,3.017,12.0,231.79999999999995,231.79999999999995,236.0,65.0,-4.64
2023-11-07 17:18:23,606.0,181.0,,6930.53,3.258,6.0,438386047.0,-53290252.0,3.258,12.0,231.39999999999998,231.39999999999998,236.0,66.0,-6.36
2023-11-07 17:18:24,606.0,180.0,,6933.81,3.266,6.0,438386366.0,-53290043.0,3.266,12.0,231.20000000000005,231.20000000000005,236.0,66.0,-7.6
2023-11-07 17:18:25,607.0,178.0,,6936.95,3.259,6.0,438386680.0,-53289854.0,3.259,12.0,230.79999999999995,230.79999999999995,236.0,66.0,-8.48
2023-11-07 17:18:26,607.0,178.0,,6940.21,3.119,6.0,438386991.0,-53289654.0,3.119,12.0,230.39999999999998,230.39999999999998,236.0,66.0,-9.01
2023-11-07 17:18:27,607.0,177.0,,6943.91,3.053,6.0,438387333.0,-53289412.0,3.053,12.0,230.0,230.0,236.0,67.0,-9.29
2023-11-07 17:18:28,608.0,175.0,,6948.05,3.242,6.0,438387726.0,-53289185.0,3.242,12.0,229.60000000000002,229.60000000000002,236.0,67.0,-9.51
2023-11-07 17:18:29,608.0,174.0,,6952.12,3.563,6.0,438388135.0,-53289031.0,3.563,12.0,229.20000000000005,229.20000000000005,236.0,67.0,-9.72
2023-11-07 17:18:30,608.0,175.0,,6956.13,4.059,6.0,438388556.0,-53288971.0,4.059,12.0,228.79999999999995,228.79999999999995,236.0,68.0,-10.0
2023-11-07 17:18:31,609.0,175.0,,6960.43,4.309,6.0,438389021.0,-53289027.0,4.309,12.0,228.39999999999998,228.39999999999998,236.0,68.0,-10.32
2023-11-07 17:18:32,609.0,174.0,,6964.91,4.519,6.0,438389506.0,-53289152.0,4.519,12.0,228.20000000000005,228.20000000000005,236.0,69.0,-10.37
2023-11-07 17:18:33,609.0,173.0,,6969.06,4.431,6.0,438389951.0,-53289201.0,4.431,12.0,228.0,228.0,236.0,69.0,-9.88
2023-11-07 17:18:34,610.0,173.0,,6972.33,3.691,6.0,438390282.0,-53289118.0,3.691,12.0,228.0,228.0,236.0,69.0,-8.76
2023-11-07 17:18:35,610.0,172.0,,6974.73,2.583,6.0,438390487.0,-53288946.0,2.583,12.0,228.0,228.0,236.0,70.0,-7.16
