distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade,calories,heart_rate
6429.46,1.639,9,438481480,-53171810,1.639,2023-06-05 18:01:43,,21.0,271.4,317.0,87.0,271.4,5.0,454.0,167.0
6431.18,1.639,8,438481328,-53171778,1.639,2023-06-05 18:01:44,,21.0,271.6,317.0,87.0,271.6,5.43,454.0,167.0
6433.0,1.623,9,438481117,-53171793,1.623,2023-06-05 18:01:45,,21.0,271.79999999999995,318.0,87.0,271.79999999999995,6.07,455.0,168.0
6434.38,1.551,9,438480966,-53171779,1.551,2023-06-05 18:01:46,,21.0,272.0,318.0,87.0,272.0,6.92,455.0,166.0
6435.98,1.536,8,438480794,-53171742,1.536,2023-06-05 18:01:47,,21.0,272.4,318.0,87.0,272.4,7.96,455.0,166.0
6437.78,1.529,8,438480615,-53171721,1.529,2023-06-05 18:01:48,,21.0,272.6,318.0,87.0,272.6,9.17,456.0,166.0
6439.4,1.588,8,438480427,-53171685,1.588,2023-06-05 18:01:49,,21.0,272.79999999999995,318.0,87.0,272.79999999999995,10.44,456.0,166.0
6440.71,1.526,8,438480285,-53171678,1.526,2023-06-05 18:01:50,,21.0,273.0,319.0,87.0,273.0,11.63,456.0,167.0
6442.31,1.508,8,438480112,-53171660,1.508,2023-06-05 18:01:51,,21.0,273.4,319.0,87.0,273.4,12.62,456.0,167.0
6443.77,1.508,8,438479964,-53171608,1.508,2023-06-05 18:01:52,,21.0,273.6,319.0,87.0,273.6,13.5,457.0,167.0
6445.12,1.508,8,438479826,-53171565,1.508,2023-06-05 18:01:53,,21.0,274.0,319.0,87.0,274.0,14.25,457.0,167.0
6446.99,1.508,8,438479653,-53171473,1.508,2023-06-05 18:01:54,,21.0,274.20000000000005,320.0,87.0,274.20000000000005,14.74,457.0,168.0
6448.32,1.501,8,438479509,-53171409,1.501,2023-06-05 18:01:55,,21.0,274.4,320.0,87.0,274.4,14.96,458.0,168.0
6449.6,1.5,8,438479372,-53171380,1.5,2023-06-05 18:01:56,,21.0,274.6,320.0,87.0,274.6,15.02,458.0,169.0
6450.98,1.5,7,438479233,-53171328,1.5,2023-06-05 18:01:57,,21.0,274.79999999999995,320.0,87.0,274.79999999999995,14.92,458.0,170.0
6452.45,1.454,7,438479099,-53171286,1.454,2023-06-05 18:01:58,,21.0,275.0,321.0,87.0,275.0,14.67,459.0,170.0
6453.78,1.444,7,438478962,-53171261,1.444,2023-06-05 18:01:59,,21.0,275.20000000000005,321.0,87.0,275.20000000000005,14.31,459.0,171.0
6455.55,1.444,7,438478749,-53171276,1.444,2023-06-05 18:02:00,,21.0,275.4,321.0,87.0,275.4,13.85,459.0,170.0
6457.12,1.444,7,438478598,-53171313,1.444,2023-06-05 18:02:01,,21.0,275.6,321.0,87.0,275.6,13.38,459.0,171.0
6458.65,1.475,7,438478421,-53171353,1.475,2023-06-05 18:02:02,,21.0,275.79999999999995,321.0,87.0,275.79999999999995,12.99,460.0,171.0
6460.29,1.481,7,438478240,-53171374,1.481,2023-06-05 18:02:03,,21.0,276.0,322.0,87.0,276.0,12.67,460.0,172.0
6461.96,1.481,7,438478058,-53171395,1.481,2023-06-05 18:02:04,,21.0,276.20000000000005,322.0,87.0,276.20000000000005,12.26,460.0,172.0
6463.93,1.481,7,438477876,-53171399,1.481,2023-06-05 18:02:05,,21.0,276.20000000000005,322.0,87.0,276.20000000000005,11.72,461.0,171.0
6465.97,1.49,7,438477657,-53171366,1.49,2023-06-05 18:02:06,,21.0,276.4,322.0,87.0,276.4,11.11,461.0,173.0
6467.4,1.514,7,438477508,-53171327,1.514,2023-06-05 18:02:07,,21.0,276.6,322.0,87.0,276.6,10.43,461.0,172.0
6469.14,1.599,6,438477301,-53171288,1.599,2023-06-05 18:02:08,,21.0,276.6,322.0,87.0,276.6,9.7,462.0,171.0
6470.77,1.619,6,438477142,-53171247,1.619,2023-06-05 18:02:09,,21.0,276.79999999999995,323.0,87.0,276.79999999999995,9.05,462.0,170.0
6472.47,1.629,6,438476970,-53171175,1.629,2023-06-05 18:02:10,,21.0,276.79999999999995,323.0,87.0,276.79999999999995,8.4,462.0,171.0
6474.69,1.719,6,438476746,-53171108,1.719,2023-06-05 18:02:11,,21.0,277.0,323.0,87.0,277.0,7.62,463.0,169.0
6476.33,1.66,6,438476554,-53171117,1.66,2023-06-05 18:02:12,,21.0,277.0,323.0,87.0,277.0,6.63,463.0,169.0
6478.2,1.839,6,438476342,-53171134,1.839,2023-06-05 18:02:13,,21.0,277.0,323.0,87.0,277.0,5.45,463.0,170.0
6480.75,1.926,6,438476072,-53171171,1.926,2023-06-05 18:02:14,,21.0,276.79999999999995,323.0,87.0,276.79999999999995,4.15,463.0,168.0
6483.27,2.412,6,438475807,-53171177,2.412,2023-06-05 18:02:15,,21.0,276.79999999999995,323.0,87.0,276.79999999999995,2.66,464.0,167.0
6486.18,2.656,6,438475496,-53171145,2.656,2023-06-05 18:02:16,,21.0,276.79999999999995,323.0,87.0,276.79999999999995,1.12,464.0,168.0
6488.64,2.686,6,438475251,-53171059,2.686,2023-06-05 18:02:17,,21.0,276.6,323.0,87.0,276.6,-0.26,464.0,167.0
6491.04,2.663,6,438475056,-53170856,2.663,2023-06-05 18:02:18,,21.0,276.4,323.0,87.0,276.4,-1.59,465.0,166.0
6492.87,2.438,5,438474987,-53170639,2.438,2023-06-05 18:02:19,,21.0,276.20000000000005,323.0,87.0,276.20000000000005,-2.76,465.0,164.0
6495.14,2.394,6,438474980,-53170338,2.394,2023-06-05 18:02:20,,21.0,276.0,323.0,87.0,276.0,-3.64,465.0,164.0
6497.23,2.22,6,438475018,-53170065,2.22,2023-06-05 18:02:21,,21.0,276.0,323.0,88.0,276.0,-4.18,465.0,163.0
6498.92,2.186,6,438475139,-53169876,2.186,2023-06-05 18:02:22,,21.0,276.0,323.0,88.0,276.0,-4.37,466.0,163.0
6500.67,2.186,5,438475273,-53169734,2.186,2023-06-05 18:02:23,,21.0,276.0,323.0,88.0,276.0,-4.22,466.0,162.0
6502.58,2.084,5,438475450,-53169610,2.084,2023-06-05 18:02:24,,21.0,276.0,323.0,88.0,276.0,-3.71,466.0,163.0
6504.58,1.958,5,438475631,-53169491,1.958,2023-06-05 18:02:25,,21.0,276.20000000000005,323.0,88.0,276.20000000000005,-2.0,467.0,161.0
6506.59,1.913,5,438475850,-53169386,1.913,2023-06-05 18:02:26,,21.0,276.20000000000005,323.0,88.0,276.20000000000005,-0.37,467.0,161.0
6508.57,1.852,5,438476043,-53169301,1.852,2023-06-05 18:02:27,,21.0,276.20000000000005,323.0,88.0,276.20000000000005,-0.43,467.0,161.0
6510.35,1.835,5,438476223,-53169222,1.835,2023-06-05 18:02:28,,21.0,276.4,323.0,88.0,276.4,0.86,467.0,162.0
6512.5,1.817,5,438476444,-53169109,1.817,2023-06-05 18:02:29,,21.0,276.4,323.0,88.0,276.4,1.9,468.0,160.0
6514.16,1.807,5,438476596,-53169042,1.807,2023-06-05 18:02:30,,21.0,276.6,323.0,88.0,276.6,2.65,468.0,161.0
6515.85,1.799,6,438476770,-53168980,1.799,2023-06-05 18:02:31,,21.0,276.6,323.0,88.0,276.6,3.22,468.0,160.0
6517.66,1.797,6,438476985,-53168938,1.797,2023-06-05 18:02:32,,21.0,276.79999999999995,324.0,88.0,276.79999999999995,3.67,469.0,160.0
6519.44,1.797,6,438477178,-53168883,1.797,2023-06-05 18:02:33,,21.0,276.79999999999995,324.0,88.0,276.79999999999995,4.03,469.0,160.0
6521.2,1.797,6,438477323,-53168807,1.797,2023-06-05 18:02:34,,21.0,277.0,324.0,88.0,277.0,4.38,469.0,158.0
6522.98,1.797,6,438477498,-53168727,1.797,2023-06-05 18:02:35,,21.0,277.0,324.0,88.0,277.0,4.7,469.0,157.0
6524.86,1.788,6,438477718,-53168662,1.788,2023-06-05 18:02:36,,21.0,277.20000000000005,324.0,88.0,277.20000000000005,4.94,470.0,157.0
6526.56,1.786,6,438477905,-53168619,1.786,2023-06-05 18:02:37,,21.0,277.4,324.0,88.0,277.4,5.09,470.0,156.0
6528.58,1.728,6,438478085,-53168547,1.728,2023-06-05 18:02:38,,21.0,277.4,324.0,88.0,277.4,5.32,470.0,156.0
6530.11,1.705,6,438478270,-53168485,1.705,2023-06-05 18:02:39,,21.0,277.6,324.0,88.0,277.6,5.66,470.0,156.0
6531.64,1.703,6,438478415,-53168423,1.703,2023-06-05 18:02:40,,21.0,277.79999999999995,324.0,88.0,277.79999999999995,6.05,471.0,155.0
6533.13,1.673,6,438478590,-53168398,1.673,2023-06-05 18:02:41,,21.0,278.0,325.0,88.0,278.0,6.46,471.0,155.0
6534.95,1.667,6,438478773,-53168429,1.667,2023-06-05 18:02:42,,21.0,278.0,325.0,88.0,278.0,6.89,471.0,154.0
6536.49,1.667,6,438478916,-53168449,1.667,2023-06-05 18:02:43,,21.0,278.20000000000005,325.0,88.0,278.20000000000005,7.26,471.0,154.0
6538.12,1.667,6,438479087,-53168485,1.667,2023-06-05 18:02:44,,21.0,278.4,325.0,88.0,278.4,7.6,472.0,154.0
6539.86,1.69,6,438479271,-53168544,1.69,2023-06-05 18:02:45,,21.0,278.6,325.0,88.0,278.6,7.86,472.0,155.0
6541.7,1.694,6,438479493,-53168555,1.694,2023-06-05 18:02:46,,21.0,278.79999999999995,325.0,88.0,278.79999999999995,8.08,472.0,153.0
6543.39,1.701,6,438479679,-53168522,1.701,2023-06-05 18:02:47,,21.0,278.79999999999995,326.0,88.0,278.79999999999995,8.24,473.0,153.0
6545.36,1.945,5,438479860,-53168483,1.945,2023-06-05 18:02:48,,21.0,279.0,326.0,88.0,279.0,8.31,473.0,153.0
6547.31,1.794,5,438480083,-53168442,1.794,2023-06-05 18:02:49,,21.0,279.20000000000005,326.0,88.0,279.20000000000005,8.35,473.0,153.0
6549.18,1.773,6,438480274,-53168449,1.773,2023-06-05 18:02:50,,21.0,279.4,326.0,88.0,279.4,8.29,473.0,153.0
6551.04,1.785,6,438480455,-53168485,1.785,2023-06-05 18:02:51,,21.0,279.4,326.0,88.0,279.4,8.08,474.0,154.0
6553.03,1.786,6,438480669,-53168542,1.786,2023-06-05 18:02:52,,21.0,279.6,326.0,88.0,279.6,7.75,474.0,153.0
6554.97,1.901,6,438480902,-53168569,1.901,2023-06-05 18:02:53,,21.0,279.79999999999995,326.0,88.0,279.79999999999995,7.38,474.0,154.0
6557.15,2.145,6,438481131,-53168572,2.145,2023-06-05 18:02:54,,21.0,279.79999999999995,327.0,88.0,279.79999999999995,7.0,474.0,154.0
6559.37,2.216,6,438481359,-53168557,2.216,2023-06-05 18:02:55,,21.0,280.0,327.0,88.0,280.0,6.63,475.0,156.0
6561.93,2.497,6,438481627,-53168555,2.497,2023-06-05 18:02:56,,21.0,280.0,327.0,88.0,280.0,6.24,475.0,155.0
6563.82,2.588,5,438481853,-53168536,2.588,2023-06-05 18:02:57,,21.0,280.20000000000005,327.0,88.0,280.20000000000005,5.86,475.0,155.0
6565.89,2.281,5,438482048,-53168499,2.281,2023-06-05 18:02:58,,21.0,280.20000000000005,327.0,88.0,280.20000000000005,5.39,475.0,156.0
6568.72,2.169,5,438482345,-53168478,2.169,2023-06-05 18:02:59,,21.0,280.4,327.0,88.0,280.4,4.9,476.0,155.0
6570.91,2.08,5,438482588,-53168456,2.08,2023-06-05 18:03:00,,21.0,280.4,327.0,88.0,280.4,4.44,476.0,154.0
6572.48,2.064,5,438482777,-53168471,2.064,2023-06-05 18:03:01,,21.0,280.6,327.0,88.0,280.6,4.07,476.0,154.0
6574.46,2.071,5,438482998,-53168508,2.071,2023-06-05 18:03:02,,21.0,280.6,327.0,88.0,280.6,3.84,476.0,156.0
6576.61,2.135,5,438483220,-53168482,2.135,2023-06-05 18:03:03,,21.0,280.79999999999995,328.0,88.0,280.79999999999995,3.77,477.0,153.0
6578.41,2.125,5,438483414,-53168475,2.125,2023-06-05 18:03:04,,21.0,280.79999999999995,328.0,88.0,280.79999999999995,3.83,477.0,154.0
6580.62,2.157,5,438483627,-53168475,2.157,2023-06-05 18:03:05,,21.0,281.0,328.0,88.0,281.0,3.93,477.0,153.0
6582.97,2.24,5,438483898,-53168522,2.24,2023-06-05 18:03:06,,21.0,281.0,328.0,88.0,281.0,4.02,478.0,153.0
6584.96,2.091,5,438484095,-53168597,2.091,2023-06-05 18:03:07,,21.0,281.20000000000005,328.0,88.0,281.20000000000005,4.08,478.0,153.0
6587.0,2.146,5,438484312,-53168662,2.146,2023-06-05 18:03:08,,21.0,281.20000000000005,328.0,88.0,281.20000000000005,4.1,478.0,153.0
6589.23,2.225,5,438484540,-53168720,2.225,2023-06-05 18:03:09,,21.0,281.4,328.0,88.0,281.4,4.08,478.0,154.0
6591.9,2.608,6,438484811,-53168817,2.608,2023-06-05 18:03:10,,21.0,281.4,328.0,88.0,281.4,4.01,479.0,152.0
6594.05,2.735,6,438485044,-53168866,2.735,2023-06-05 18:03:11,,21.0,281.4,328.0,88.0,281.4,3.83,479.0,152.0
6596.46,2.572,5,438485310,-53168939,2.572,2023-06-05 18:03:12,,21.0,281.4,328.0,88.0,281.4,3.5,479.0,152.0
6599.39,2.51,7,438485621,-53169019,2.51,2023-06-05 18:03:13,,21.0,281.4,328.0,88.0,281.4,3.06,479.0,150.0
6601.29,2.501,7,438485825,-53169065,2.501,2023-06-05 18:03:14,,21.0,281.4,328.0,88.0,281.4,2.54,480.0,151.0
6603.25,2.283,7,438486004,-53169104,2.283,2023-06-05 18:03:15,,21.0,281.6,328.0,88.0,281.6,2.01,480.0,148.0
6605.53,2.289,7,438486267,-53169160,2.289,2023-06-05 18:03:16,,21.0,281.6,328.0,88.0,281.6,1.56,480.0,148.0
6607.64,2.305,7,438486463,-53169221,2.305,2023-06-05 18:03:17,,21.0,281.6,329.0,88.0,281.6,1.19,480.0,148.0
6609.88,2.313,7,438486722,-53169279,2.313,2023-06-05 18:03:18,,21.0,281.6,329.0,88.0,281.6,0.94,481.0,146.0
6612.72,2.336,7,438487021,-53169384,2.336,2023-06-05 18:03:19,,21.0,281.6,329.0,88.0,281.6,0.56,481.0,147.0
6615.19,2.473,7,438487237,-53169507,2.473,2023-06-05 18:03:20,,21.0,281.6,329.0,88.0,281.6,0.0,481.0,147.0
6618.45,2.54,6,438487574,-53169681,2.54,2023-06-05 18:03:21,,21.0,281.6,329.0,88.0,281.6,0.0,481.0,145.0
6620.71,2.554,6,438487780,-53169821,2.554,2023-06-05 18:03:22,,21.0,281.6,329.0,88.0,281.6,0.0,482.0,145.0
6623.5,2.672,6,438488043,-53169980,2.672,2023-06-05 18:03:23,,21.0,281.6,329.0,88.0,281.6,0.0,482.0,145.0
6626.51,2.711,7,438488356,-53170140,2.711,2023-06-05 18:03:24,,21.0,281.6,329.0,88.0,281.6,0.0,482.0,146.0
6629.57,2.714,7,438488636,-53170313,2.714,2023-06-05 18:03:25,,21.0,281.4,329.0,88.0,281.4,0.0,482.0,144.0
6632.57,2.822,7,438488948,-53170461,2.822,2023-06-05 18:03:26,,21.0,281.4,329.0,88.0,281.4,0.0,482.0,144.0
6635.63,2.858,7,438489258,-53170614,2.858,2023-06-05 18:03:27,,21.0,281.4,329.0,88.0,281.4,0.0,483.0,144.0
6638.59,2.861,7,438489543,-53170775,2.861,2023-06-05 18:03:28,,21.0,281.4,329.0,88.0,281.4,-0.23,483.0,145.0
6641.11,2.861,7,438489774,-53170964,2.861,2023-06-05 18:03:29,,21.0,281.20000000000005,329.0,88.0,281.20000000000005,-0.86,483.0,144.0
6644.42,2.861,7,438490116,-53171099,2.861,2023-06-05 18:03:30,,21.0,281.20000000000005,329.0,88.0,281.20000000000005,-1.06,483.0,143.0
6648.53,2.861,7,438490552,-53171185,2.861,2023-06-05 18:03:31,,21.0,281.20000000000005,329.0,88.0,281.20000000000005,-1.17,484.0,143.0
6651.66,2.884,7,438490864,-53171233,2.884,2023-06-05 18:03:32,,21.0,281.20000000000005,329.0,88.0,281.20000000000005,-1.15,484.0,143.0
6654.9,3.074,7,438491212,-53171273,3.074,2023-06-05 18:03:33,,21.0,281.4,329.0,88.0,281.4,-0.77,484.0,143.0
6658.18,3.111,6,438491570,-53171261,3.111,2023-06-05 18:03:34,,21.0,281.4,329.0,88.0,281.4,0.0,484.0,144.0
6661.27,3.067,6,438491924,-53171275,3.067,2023-06-05 18:03:35,,21.0,281.4,329.0,88.0,281.4,0.02,485.0,143.0
6664.75,2.973,6,438492292,-53171280,2.973,2023-06-05 18:03:36,,21.0,281.4,329.0,88.0,281.4,0.23,485.0,144.0
6667.46,3.378,6,438492591,-53171247,3.378,2023-06-05 18:03:37,,21.0,281.6,329.0,88.0,281.6,0.73,485.0,143.0
6669.47,2.973,6,438492790,-53171187,2.973,2023-06-05 18:03:38,,21.0,281.6,329.0,88.0,281.6,1.2,485.0,142.0
6672.49,2.635,6,438493077,-53171049,2.635,2023-06-05 18:03:39,,21.0,281.79999999999995,329.0,88.0,281.79999999999995,1.57,486.0,142.0
6675.11,2.547,6,438493364,-53170919,2.547,2023-06-05 18:03:40,,21.0,281.79999999999995,329.0,88.0,281.79999999999995,1.88,486.0,141.0
6677.13,2.52,6,438493562,-53170833,2.52,2023-06-05 18:03:41,,21.0,282.0,329.0,88.0,282.0,2.15,486.0,141.0
6679.38,2.476,6,438493778,-53170690,2.476,2023-06-05 18:03:42,,21.0,282.0,329.0,88.0,282.0,2.41,486.0,141.0
6681.84,2.45,6,438494007,-53170548,2.45,2023-06-05 18:03:43,,21.0,282.20000000000005,329.0,88.0,282.20000000000005,2.63,486.0,140.0
6684.46,2.6,6,438494265,-53170379,2.6,2023-06-05 18:03:44,,21.0,282.20000000000005,329.0,88.0,282.20000000000005,2.82,487.0,140.0
6687.0,2.538,6,438494512,-53170208,2.538,2023-06-05 18:03:45,,21.0,282.4,329.0,88.0,282.4,3.03,487.0,140.0
6688.81,2.457,6,438494666,-53170099,2.457,2023-06-05 18:03:46,,21.0,282.4,329.0,88.0,282.4,3.28,487.0,141.0
6690.67,2.311,6,438494836,-53169968,2.311,2023-06-05 18:03:47,,21.0,282.6,330.0,88.0,282.6,3.49,487.0,140.0
6692.76,2.253,6,438495018,-53169830,2.253,2023-06-05 18:03:48,,21.0,282.6,330.0,88.0,282.6,3.6,488.0,140.0
6695.12,2.278,6,438495276,-53169707,2.278,2023-06-05 18:03:49,,21.0,282.79999999999995,330.0,88.0,282.79999999999995,3.63,488.0,140.0
6697.21,2.23,6,438495476,-53169605,2.23,2023-06-05 18:03:50,,21.0,282.79999999999995,330.0,88.0,282.79999999999995,3.63,488.0,141.0
6699.19,2.168,6,438495659,-53169469,2.168,2023-06-05 18:03:51,,21.0,282.79999999999995,330.0,88.0,282.79999999999995,3.58,488.0,140.0
6700.94,2.103,6,438495800,-53169316,2.103,2023-06-05 18:03:52,,21.0,283.0,330.0,88.0,283.0,3.48,488.0,140.0
6702.64,2.085,7,438495939,-53169207,2.085,2023-06-05 18:03:53,,21.0,283.0,330.0,88.0,283.0,3.31,489.0,140.0
6704.09,1.651,7,438496074,-53169092,1.651,2023-06-05 18:03:54,,21.0,283.0,330.0,88.0,283.0,3.1,489.0,139.0
6705.38,1.013,7,438496211,-53169005,1.013,2023-06-05 18:03:55,,21.0,283.20000000000005,330.0,88.0,283.20000000000005,2.9,489.0,140.0
6706.39,1.37,7,438496309,-53168960,1.37,2023-06-05 18:03:56,,21.0,283.20000000000005,330.0,88.0,283.20000000000005,2.68,489.0,139.0
6707.63,1.244,7,438496401,-53168833,1.244,2023-06-05 18:03:57,,21.0,283.20000000000005,330.0,88.0,283.20000000000005,2.43,490.0,140.0
6709.29,1.506,6,438496492,-53168663,1.506,2023-06-05 18:03:58,,21.0,283.0,330.0,88.0,283.0,1.82,490.0,139.0
6711.11,1.564,7,438496620,-53168469,1.564,2023-06-05 18:03:59,,21.0,283.0,330.0,88.0,283.0,0.0,490.0,139.0
6713.0,2.215,8,438496758,-53168281,2.215,2023-06-05 18:04:00,,21.0,283.0,330.0,88.0,283.0,0.02,490.0,138.0
6715.64,2.443,8,438496933,-53168018,2.443,2023-06-05 18:04:01,,21.0,282.79999999999995,330.0,88.0,282.79999999999995,-0.14,490.0,136.0
6719.12,2.8,8,438497192,-53167676,2.8,2023-06-05 18:04:02,,21.0,282.79999999999995,330.0,88.0,282.79999999999995,-1.35,491.0,136.0
6722.17,2.962,8,438497427,-53167401,2.962,2023-06-05 18:04:03,,21.0,282.6,330.0,88.0,282.6,-2.33,491.0,134.0
6725.29,3.027,8,438497691,-53167126,3.027,2023-06-05 18:04:04,,21.0,282.6,330.0,88.0,282.6,-2.9,491.0,134.0
6728.05,3.13,7,438497927,-53166914,3.13,2023-06-05 18:04:05,,21.0,282.6,330.0,88.0,282.6,-3.12,491.0,133.0
6732.35,3.288,7,438498348,-53166646,3.288,2023-06-05 18:04:06,,21.0,282.4,330.0,89.0,282.4,-3.11,492.0,132.0
6736.68,3.833,7,438498766,-53166400,3.833,2023-06-05 18:04:07,,21.0,282.20000000000005,330.0,89.0,282.20000000000005,-3.13,492.0,131.0
6741.34,4.333,7,438499205,-53166152,4.333,2023-06-05 18:04:08,,21.0,282.0,330.0,89.0,282.0,-3.24,492.0,131.0
6746.42,4.815,7,438499744,-53165940,4.815,2023-06-05 18:04:09,,21.0,281.6,330.0,89.0,281.6,-3.59,492.0,130.0
6751.36,5.433,7,438500255,-53165808,5.433,2023-06-05 18:04:10,,21.0,281.20000000000005,330.0,89.0,281.20000000000005,-4.18,492.0,129.0
6758.08,5.528,7,438500946,-53165588,5.528,2023-06-05 18:04:11,,21.0,280.79999999999995,330.0,89.0,280.79999999999995,-4.92,493.0,128.0
6763.18,5.497,7,438501445,-53165280,5.497,2023-06-05 18:04:12,,21.0,280.4,330.0,90.0,280.4,-5.6,493.0,126.0
6769.31,5.482,7,438501899,-53164711,5.482,2023-06-05 18:04:13,,21.0,280.20000000000005,330.0,90.0,280.20000000000005,-5.98,493.0,125.0
6773.66,5.263,7,438502116,-53164195,5.263,2023-06-05 18:04:14,,21.0,280.0,330.0,91.0,280.0,-5.99,493.0,124.0
6779.43,4.941,7,438502188,-53163432,4.941,2023-06-05 18:04:15,,21.0,280.20000000000005,330.0,91.0,280.20000000000005,-5.57,493.0,123.0
6784.23,4.751,7,438502082,-53162809,4.751,2023-06-05 18:04:16,,21.0,280.20000000000005,330.0,91.0,280.20000000000005,-4.78,493.0,123.0
6788.35,4.104,7,438501945,-53162275,4.104,2023-06-05 18:04:17,,21.0,280.4,330.0,91.0,280.4,-3.31,494.0,124.0
6791.76,3.652,7,438501807,-53161852,3.652,2023-06-05 18:04:18,,21.0,280.6,330.0,91.0,280.6,0.0,494.0,124.0
6794.55,2.814,7,438501708,-53161506,2.814,2023-06-05 18:04:19,,21.0,280.79999999999995,330.0,91.0,280.79999999999995,0.01,494.0,125.0
6796.82,2.582,6,438501618,-53161241,2.582,2023-06-05 18:04:20,,21.0,280.79999999999995,331.0,91.0,280.79999999999995,0.24,494.0,126.0
6799.04,2.293,6,438501489,-53160998,2.293,2023-06-05 18:04:21,,21.0,281.0,331.0,91.0,281.0,1.43,494.0,127.0
6801.22,2.036,6,438501318,-53160796,2.036,2023-06-05 18:04:22,,21.0,281.20000000000005,331.0,91.0,281.20000000000005,2.49,495.0,128.0
6803.35,1.959,6,438501131,-53160626,1.959,2023-06-05 18:04:23,,21.0,281.4,331.0,91.0,281.4,3.4,495.0,130.0
6805.42,1.82,6,438500947,-53160466,1.82,2023-06-05 18:04:24,,21.0,281.6,331.0,91.0,281.6,4.22,495.0,131.0
6807.08,1.758,6,438500771,-53160358,1.758,2023-06-05 18:04:25,,21.0,281.79999999999995,332.0,91.0,281.79999999999995,5.09,495.0,132.0
6808.97,1.954,6,438500585,-53160239,1.954,2023-06-05 18:04:26,,21.0,282.0,332.0,91.0,282.0,6.01,495.0,133.0
6810.73,1.959,6,438500441,-53160119,1.959,2023-06-05 18:04:27,,21.0,282.20000000000005,332.0,91.0,282.20000000000005,6.97,496.0,134.0
6812.49,1.82,6,438500265,-53160033,1.82,2023-06-05 18:04:28,,21.0,282.4,332.0,91.0,282.4,7.92,496.0,135.0
6814.38,1.797,6,438500083,-53159973,1.797,2023-06-05 18:04:29,,21.0,282.6,332.0,91.0,282.6,8.75,496.0,136.0
6816.26,1.758,6,438499869,-53159899,1.758,2023-06-05 18:04:30,,21.0,282.79999999999995,333.0,91.0,282.79999999999995,9.32,496.0,136.0
6818.16,1.75,6,438499679,-53159787,1.75,2023-06-05 18:04:31,,21.0,283.20000000000005,333.0,91.0,283.20000000000005,9.72,497.0,138.0
6820.22,1.75,6,438499493,-53159631,1.75,2023-06-05 18:04:32,,21.0,283.4,333.0,91.0,283.4,10.06,497.0,139.0
6822.45,1.75,6,438499312,-53159453,1.75,2023-06-05 18:04:33,,21.0,283.6,333.0,91.0,283.6,10.36,497.0,141.0
6824.51,1.79,6,438499129,-53159275,1.79,2023-06-05 18:04:34,,21.0,283.79999999999995,334.0,91.0,283.79999999999995,10.65,497.0,141.0
6826.63,2.028,6,438498984,-53159098,2.028,2023-06-05 18:04:35,,21.0,284.0,334.0,91.0,284.0,10.94,497.0,142.0
6828.67,2.06,5,438498815,-53158909,2.06,2023-06-05 18:04:36,,21.0,284.20000000000005,334.0,91.0,284.20000000000005,11.14,498.0,143.0
6830.81,2.08,5,438498668,-53158706,2.08,2023-06-05 18:04:37,,21.0,284.4,334.0,91.0,284.4,11.13,498.0,144.0
6832.93,2.099,5,438498491,-53158505,2.099,2023-06-05 18:04:38,,21.0,284.6,334.0,91.0,284.6,10.86,498.0,144.0
6834.82,1.925,5,438498348,-53158306,1.925,2023-06-05 18:04:39,,21.0,284.79999999999995,335.0,91.0,284.79999999999995,10.5,498.0,145.0
6836.69,1.879,5,438498250,-53158088,1.879,2023-06-05 18:04:40,,21.0,285.0,335.0,91.0,285.0,9.99,499.0,147.0
6838.48,1.88,5,438498160,-53157873,1.88,2023-06-05 18:04:41,,21.0,285.20000000000005,335.0,91.0,285.20000000000005,9.47,499.0,147.0
6840.01,1.881,5,438498106,-53157683,1.881,2023-06-05 18:04:42,,21.0,285.4,335.0,91.0,285.4,9.11,499.0,147.0
6841.29,1.881,5,438498061,-53157520,1.881,2023-06-05 18:04:43,,21.0,285.6,335.0,91.0,285.6,8.89,499.0,147.0
6842.99,1.864,5,438498054,-53157295,1.864,2023-06-05 18:04:44,,21.0,285.79999999999995,336.0,91.0,285.79999999999995,8.82,500.0,148.0
6844.62,1.854,6,438498054,-53157079,1.854,2023-06-05 18:04:45,,21.0,286.0,336.0,91.0,286.0,8.82,500.0,147.0
6846.43,1.876,7,438498015,-53156839,1.876,2023-06-05 18:04:46,,21.0,286.20000000000005,336.0,91.0,286.20000000000005,8.93,500.0,147.0
6848.36,1.881,7,438498008,-53156584,1.881,2023-06-05 18:04:47,,21.0,286.4,336.0,91.0,286.4,9.01,500.0,147.0
6850.28,1.881,7,438498008,-53156327,1.881,2023-06-05 18:04:48,,21.0,286.6,336.0,91.0,286.6,8.93,501.0,147.0
6851.9,1.865,7,438497934,-53156121,1.865,2023-06-05 18:04:49,,21.0,286.6,337.0,91.0,286.6,8.86,501.0,147.0
6854.09,1.861,7,438497879,-53155835,1.861,2023-06-05 18:04:50,,21.0,286.79999999999995,337.0,91.0,286.79999999999995,8.69,501.0,147.0
6856.19,1.877,7,438497872,-53155555,1.877,2023-06-05 18:04:51,,21.0,287.0,337.0,91.0,287.0,8.51,501.0,147.0
6858.05,1.864,7,438497910,-53155311,1.864,2023-06-05 18:04:52,,21.0,287.20000000000005,337.0,91.0,287.20000000000005,8.47,502.0,147.0
