calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade
638,116,2023-04-06 17:59:19,,8028.82,6.381,7.0,438281551.0,-53124367.0,6.381,14.0,81.39999999999998,279.0,221.0,81.39999999999998,-7.13
638,117,2023-04-06 17:59:20,,8036.02,6.385,7.0,438281223.0,-53123494.0,6.385,14.0,81.0,279.0,221.0,81.0,-7.54
638,116,2023-04-06 17:59:21,,8042.89,6.408,8.0,438280862.0,-53122694.0,6.408,14.0,80.60000000000002,279.0,222.0,80.60000000000002,-7.93
639,115,2023-04-06 17:59:22,,8048.74,6.227,9.0,438280488.0,-53122079.0,6.227,14.0,80.20000000000005,279.0,223.0,80.20000000000005,-8.07
639,114,2023-04-06 17:59:23,,8053.48,5.227,9.0,438280078.0,-53121684.0,5.227,14.0,79.79999999999995,279.0,223.0,79.79999999999995,-7.95
639,113,2023-04-06 17:59:24,,8058.23,4.816,9.0,438279666.0,-53121291.0,4.816,14.0,79.39999999999998,279.0,224.0,79.39999999999998,-7.59
639,113,2023-04-06 17:59:25,,8063.12,5.037,9.0,438279288.0,-53120828.0,5.037,14.0,79.20000000000005,279.0,224.0,79.20000000000005,-7.12
639,112,2023-04-06 17:59:26,,8067.37,5.194,9.0,438279077.0,-53120333.0,5.194,14.0,78.79999999999995,279.0,224.0,78.79999999999995,-6.65
639,112,2023-04-06 17:59:27,,8072.01,5.194,8.0,438278988.0,-53119733.0,5.194,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-6.14
640,110,2023-04-06 17:59:28,,8076.28,5.115,8.0,438279149.0,-53119208.0,5.115,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-5.61
640,109,2023-04-06 17:59:29,,8080.46,4.742,9.0,438279444.0,-53118773.0,4.742,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-5.04
640,109,2023-04-06 17:59:30,,8084.52,4.568,9.0,438279762.0,-53118394.0,4.568,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-4.42
640,109,2023-04-06 17:59:31,,8088.18,4.14,10.0,438280078.0,-53118077.0,4.14,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-3.71
640,110,2023-04-06 17:59:32,,8091.76,4.269,10.0,438280369.0,-53117774.0,4.269,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-2.88
640,111,2023-04-06 17:59:33,,8095.07,3.292,9.0,438280604.0,-53117472.0,3.292,14.0,78.60000000000002,279.0,225.0,78.60000000000002,-1.97
640,112,2023-04-06 17:59:34,,8097.91,2.797,9.0,438280831.0,-53117211.0,2.797,14.0,78.79999999999995,279.0,225.0,78.79999999999995,-1.12
641,112,2023-04-06 17:59:35,,8101.17,2.851,9.0,438281127.0,-53116976.0,2.851,14.0,78.79999999999995,279.0,225.0,78.79999999999995,-0.32
641,113,2023-04-06 17:59:36,,8105.02,3.114,8.0,438281521.0,-53116759.0,3.114,14.0,79.0,279.0,225.0,79.0,0.38
641,114,2023-04-06 17:59:37,,8108.72,3.181,8.0,438281847.0,-53116532.0,3.181,14.0,79.0,279.0,225.0,79.0,1.0
641,114,2023-04-06 17:59:38,,8112.3,3.471,8.0,438282196.0,-53116281.0,3.471,14.0,79.20000000000005,279.0,225.0,79.20000000000005,1.6
641,114,2023-04-06 17:59:39,,8114.92,3.528,10.0,438282437.0,-53116085.0,3.528,14.0,79.20000000000005,279.0,225.0,79.20000000000005,2.13
641,115,2023-04-06 17:59:40,,8117.98,3.111,11.0,438282710.0,-53115868.0,3.111,14.0,79.39999999999998,279.0,225.0,79.39999999999998,2.56
642,115,2023-04-06 17:59:41,,8121.04,3.084,10.0,438283015.0,-53115716.0,3.084,14.0,79.60000000000002,279.0,225.0,79.60000000000002,2.84
642,116,2023-04-06 17:59:42,,8123.85,2.937,10.0,438283292.0,-53115573.0,2.937,14.0,79.79999999999995,279.0,225.0,79.79999999999995,3.0
642,117,2023-04-06 17:59:43,,8126.48,2.869,9.0,438283553.0,-53115419.0,2.869,14.0,80.0,280.0,225.0,80.0,3.34
642,119,2023-04-06 17:59:44,,8129.1,2.869,9.0,438283790.0,-53115274.0,2.869,14.0,80.39999999999998,280.0,225.0,80.39999999999998,3.85
642,120,2023-04-06 17:59:45,,8131.7,2.856,9.0,438284041.0,-53115091.0,2.856,14.0,80.60000000000002,280.0,225.0,80.60000000000002,4.61
642,122,2023-04-06 17:59:46,,8134.37,2.66,9.0,438284184.0,-53114803.0,2.66,14.0,81.0,280.0,225.0,81.0,5.56
643,123,2023-04-06 17:59:47,,8136.67,1.992,8.0,438284352.0,-53114562.0,1.992,14.0,81.20000000000005,281.0,225.0,81.20000000000005,6.58
643,125,2023-04-06 17:59:48,,8138.5,1.853,8.0,438284432.0,-53114346.0,1.853,14.0,81.60000000000002,281.0,225.0,81.60000000000002,7.58
643,127,2023-04-06 17:59:49,,8140.54,1.917,8.0,438284479.0,-53114081.0,1.917,14.0,81.79999999999995,281.0,225.0,81.79999999999995,8.51
643,128,2023-04-06 17:59:50,,8142.33,2.148,8.0,438284516.0,-53113846.0,2.148,14.0,82.20000000000005,281.0,225.0,82.20000000000005,9.5
643,130,2023-04-06 17:59:51,,8144.18,2.029,8.0,438284524.0,-53113599.0,2.029,14.0,82.60000000000002,282.0,225.0,82.60000000000002,10.62
644,131,2023-04-06 17:59:52,,8146.41,2.047,8.0,438284553.0,-53113308.0,2.047,14.0,82.79999999999995,282.0,225.0,82.79999999999995,11.73
644,135,2023-04-06 17:59:53,,8148.32,2.116,7.0,438284516.0,-53113057.0,2.116,14.0,83.20000000000005,282.0,225.0,83.20000000000005,12.79
644,135,2023-04-06 17:59:54,,8149.0,2.055,8.0,438284506.0,-53112972.0,2.055,14.0,83.39999999999998,283.0,225.0,83.39999999999998,13.63
644,137,2023-04-06 17:59:55,,8149.62,1.676,8.0,438284455.0,-53112916.0,1.676,14.0,83.79999999999995,283.0,225.0,83.79999999999995,13.98
644,138,2023-04-06 17:59:56,,8151.01,1.58,8.0,438284371.0,-53112771.0,1.58,14.0,84.0,283.0,225.0,84.0,13.96
645,139,2023-04-06 17:59:57,,8152.55,1.564,9.0,438284309.0,-53112597.0,1.564,14.0,84.39999999999998,284.0,225.0,84.39999999999998,13.89
645,140,2023-04-06 17:59:58,,8154.61,1.558,9.0,438284181.0,-53112362.0,1.558,14.0,84.60000000000002,284.0,225.0,84.60000000000002,14.04
645,142,2023-04-06 17:59:59,,8156.44,1.517,9.0,438284090.0,-53112152.0,1.517,14.0,84.79999999999995,284.0,225.0,84.79999999999995,14.38
645,143,2023-04-06 18:00:00,,8158.16,1.464,9.0,438283997.0,-53111954.0,1.464,14.0,85.20000000000005,285.0,225.0,85.20000000000005,14.8
646,143,2023-04-06 18:00:01,,8160.04,1.467,10.0,438283915.0,-53111713.0,1.467,14.0,85.39999999999998,285.0,225.0,85.39999999999998,15.35
646,144,2023-04-06 18:00:02,,8162.14,1.472,10.0,438283860.0,-53111447.0,1.472,14.0,85.60000000000002,285.0,225.0,85.60000000000002,15.85
646,144,2023-04-06 18:00:03,,8164.49,1.549,9.0,438283796.0,-53111144.0,1.549,14.0,86.0,285.0,225.0,86.0,16.12
646,145,2023-04-06 18:00:04,,8166.69,2.035,9.0,438283833.0,-53110857.0,2.035,14.0,86.20000000000005,286.0,225.0,86.20000000000005,16.08
647,145,2023-04-06 18:00:05,,8168.09,2.089,9.0,438283824.0,-53110671.0,2.089,14.0,86.39999999999998,286.0,225.0,86.39999999999998,15.8
647,146,2023-04-06 18:00:06,,8169.69,1.968,9.0,438283769.0,-53110475.0,1.968,14.0,86.79999999999995,286.0,225.0,86.79999999999995,15.27
647,147,2023-04-06 18:00:07,,8171.46,1.877,9.0,438283662.0,-53110282.0,1.877,14.0,87.0,286.0,225.0,87.0,14.45
647,147,2023-04-06 18:00:08,,8173.83,1.825,8.0,438283497.0,-53110010.0,1.825,14.0,87.20000000000005,287.0,225.0,87.20000000000005,13.56
648,149,2023-04-06 18:00:09,,8175.74,1.845,8.0,438283415.0,-53109783.0,1.845,14.0,87.60000000000002,287.0,225.0,87.60000000000002,12.89
648,149,2023-04-06 18:00:10,,8177.24,1.761,9.0,438283360.0,-53109608.0,1.761,14.0,87.79999999999995,287.0,225.0,87.79999999999995,12.49
648,150,2023-04-06 18:00:11,,8178.57,1.631,11.0,438283279.0,-53109459.0,1.631,14.0,88.20000000000005,288.0,225.0,88.20000000000005,12.42
648,150,2023-04-06 18:00:12,,8180.44,1.581,10.0,438283233.0,-53109218.0,1.581,14.0,88.39999999999998,288.0,225.0,88.39999999999998,12.63
649,152,2023-04-06 18:00:13,,8182.78,1.766,10.0,438283180.0,-53108915.0,1.766,14.0,88.60000000000002,288.0,225.0,88.60000000000002,13.11
649,152,2023-04-06 18:00:14,,8185.15,1.878,10.0,438283096.0,-53108606.0,1.878,14.0,88.79999999999995,288.0,225.0,88.79999999999995,13.55
649,153,2023-04-06 18:00:15,,8188.09,1.966,9.0,438283059.0,-53108213.0,1.966,14.0,89.20000000000005,289.0,225.0,89.20000000000005,13.78
649,154,2023-04-06 18:00:16,,8190.48,2.099,9.0,438283059.0,-53107897.0,2.099,14.0,89.39999999999998,289.0,225.0,89.39999999999998,13.68
650,155,2023-04-06 18:00:17,,8193.2,2.365,9.0,438283084.0,-53107539.0,2.365,14.0,89.60000000000002,289.0,225.0,89.60000000000002,13.36
650,157,2023-04-06 18:00:18,,8196.15,2.587,8.0,438283188.0,-53107165.0,2.587,14.0,89.79999999999995,289.0,225.0,89.79999999999995,12.74
650,157,2023-04-06 18:00:19,,8199.07,2.688,8.0,438283150.0,-53106781.0,2.688,14.0,90.0,290.0,225.0,90.0,11.88
650,158,2023-04-06 18:00:20,,8202.06,2.767,8.0,438283150.0,-53106382.0,2.767,14.0,90.20000000000005,290.0,225.0,90.20000000000005,10.81
651,159,2023-04-06 18:00:21,,8204.66,2.727,8.0,438283168.0,-53106035.0,2.727,14.0,90.39999999999998,290.0,225.0,90.39999999999998,9.71
651,159,2023-04-06 18:00:22,,8207.02,2.634,7.0,438283226.0,-53105730.0,2.634,14.0,90.60000000000002,290.0,225.0,90.60000000000002,8.6
651,161,2023-04-06 18:00:23,,8209.37,2.529,7.0,438283119.0,-53105442.0,2.529,14.0,90.60000000000002,290.0,225.0,90.60000000000002,7.55
651,160,2023-04-06 18:00:24,,8212.33,2.464,7.0,438282936.0,-53105117.0,2.464,14.0,90.60000000000002,291.0,225.0,90.60000000000002,6.57
652,160,2023-04-06 18:00:25,,8214.85,2.477,8.0,438282755.0,-53104865.0,2.477,14.0,90.60000000000002,291.0,225.0,90.60000000000002,5.6
652,159,2023-04-06 18:00:26,,8217.47,2.491,8.0,438282566.0,-53104625.0,2.491,14.0,90.60000000000002,291.0,225.0,90.60000000000002,4.6
652,159,2023-04-06 18:00:27,,8220.98,2.722,8.0,438282326.0,-53104250.0,2.722,14.0,90.60000000000002,291.0,225.0,90.60000000000002,3.57
653,157,2023-04-06 18:00:28,,8224.97,3.516,8.0,438282057.0,-53103815.0,3.516,14.0,90.39999999999998,291.0,225.0,90.39999999999998,0.08
653,158,2023-04-06 18:00:29,,8229.19,4.288,8.0,438281822.0,-53103350.0,4.288,14.0,90.20000000000005,291.0,226.0,90.20000000000005,0.94
653,156,2023-04-06 18:00:30,,8233.94,4.395,8.0,438281510.0,-53102832.0,4.395,14.0,90.0,291.0,226.0,90.0,-0.54
653,155,2023-04-06 18:00:31,,8239.15,4.557,8.0,438281227.0,-53102242.0,4.557,14.0,89.60000000000002,291.0,226.0,89.60000000000002,-1.98
654,154,2023-04-06 18:00:32,,8244.39,5.012,7.0,438280897.0,-53101690.0,5.012,14.0,89.39999999999998,291.0,226.0,89.39999999999998,-3.15
654,154,2023-04-06 18:00:33,,8250.14,5.279,8.0,438280487.0,-53101120.0,5.279,14.0,88.79999999999995,291.0,226.0,88.79999999999995,-4.1
654,152,2023-04-06 18:00:34,,8256.24,5.888,9.0,438280077.0,-53100472.0,5.888,14.0,88.39999999999998,291.0,227.0,88.39999999999998,-4.85
654,151,2023-04-06 18:00:35,,8262.87,6.185,9.0,438279666.0,-53099741.0,6.185,14.0,88.0,291.0,227.0,88.0,-5.43
655,150,2023-04-06 18:00:36,,8269.53,6.32,9.0,438279305.0,-53098971.0,6.32,14.0,87.39999999999998,291.0,227.0,87.39999999999998,-5.97
655,149,2023-04-06 18:00:37,,8276.56,6.483,8.0,438278886.0,-53098199.0,6.483,14.0,86.60000000000002,291.0,228.0,86.60000000000002,-6.5
655,148,2023-04-06 18:00:38,,8283.8,6.714,8.0,438278399.0,-53097455.0,6.714,14.0,86.0,291.0,228.0,86.0,-7.04
655,147,2023-04-06 18:00:39,,8290.42,6.705,8.0,438277884.0,-53096823.0,6.705,14.0,85.20000000000005,291.0,229.0,85.20000000000005,-7.52
656,147,2023-04-06 18:00:40,,8297.63,6.658,8.0,438277381.0,-53096103.0,6.658,14.0,84.60000000000002,291.0,230.0,84.60000000000002,-7.95
656,146,2023-04-06 18:00:41,,8305.51,6.618,7.0,438276878.0,-53095237.0,6.618,14.0,83.79999999999995,291.0,230.0,83.79999999999995,-8.33
656,146,2023-04-06 18:00:42,,8313.67,6.637,7.0,438276432.0,-53094302.0,6.637,14.0,83.0,291.0,231.0,83.0,-8.72
656,145,2023-04-06 18:00:43,,8321.77,7.628,7.0,438276090.0,-53093317.0,7.628,14.0,82.20000000000005,291.0,232.0,82.20000000000005,-9.13
657,143,2023-04-06 18:00:44,,8331.61,8.726,7.0,438275763.0,-53092062.0,8.726,14.0,81.39999999999998,291.0,233.0,81.39999999999998,-9.49
657,142,2023-04-06 18:00:45,,8341.27,8.913,6.0,438275459.0,-53090826.0,8.913,14.0,80.39999999999998,291.0,233.0,80.39999999999998,-9.77
657,141,2023-04-06 18:00:46,,8352.3,9.108,6.0,438275184.0,-53089393.0,9.108,14.0,79.39999999999998,291.0,234.0,79.39999999999998,-9.91
657,140,2023-04-06 18:00:47,,8363.07,9.738,6.0,438274896.0,-53088005.0,9.738,14.0,78.39999999999998,291.0,235.0,78.39999999999998,-9.92
658,139,2023-04-06 18:00:48,,8373.93,10.153,6.0,438274535.0,-53086625.0,10.153,14.0,77.20000000000005,291.0,236.0,77.20000000000005,-9.85
658,138,2023-04-06 18:00:49,,8385.62,10.579,6.0,438274177.0,-53085133.0,10.579,14.0,76.39999999999998,291.0,237.0,76.39999999999998,-9.71
658,137,2023-04-06 18:00:50,,8396.87,10.936,5.0,438273861.0,-53083682.0,10.936,14.0,75.79999999999995,291.0,238.0,75.79999999999995,-9.4
658,137,2023-04-06 18:00:51,,8407.74,10.855,5.0,438273533.0,-53082291.0,10.855,14.0,75.20000000000005,291.0,239.0,75.20000000000005,-8.95
658,137,2023-04-06 18:00:52,,8418.49,10.388,5.0,438273166.0,-53080920.0,10.388,14.0,75.0,291.0,240.0,75.0,-8.33
659,135,2023-04-06 18:00:53,,8428.65,10.119,5.0,438272798.0,-53079636.0,10.119,14.0,74.79999999999995,291.0,241.0,74.79999999999995,-7.46
659,135,2023-04-06 18:00:54,,8437.54,9.901,5.0,438272449.0,-53078534.0,9.901,14.0,74.60000000000002,291.0,241.0,74.60000000000002,-6.39
659,134,2023-04-06 18:00:55,,8445.83,8.714,5.0,438272121.0,-53077518.0,8.714,14.0,74.60000000000002,291.0,241.0,74.60000000000002,-5.23
659,134,2023-04-06 18:00:56,,8453.99,8.379,4.0,438271758.0,-53076525.0,8.379,14.0,74.60000000000002,291.0,241.0,74.60000000000002,-4.07
659,134,2023-04-06 18:00:57,,8461.75,8.074,4.0,438271436.0,-53075568.0,8.074,14.0,74.60000000000002,291.0,242.0,74.60000000000002,-2.98
660,133,2023-04-06 18:00:58,,8469.66,7.785,4.0,438271069.0,-53074604.0,7.785,14.0,74.60000000000002,291.0,242.0,74.60000000000002,-2.03
660,132,2023-04-06 18:00:59,,8478.35,7.641,4.0,438270672.0,-53073569.0,7.641,14.0,74.39999999999998,291.0,242.0,74.39999999999998,-1.34
660,131,2023-04-06 18:01:00,,8484.68,7.455,4.0,438270330.0,-53072835.0,7.455,14.0,74.39999999999998,291.0,242.0,74.39999999999998,-0.09
660,131,2023-04-06 18:01:01,,8491.72,7.374,4.0,438269936.0,-53072016.0,7.374,14.0,74.39999999999998,291.0,242.0,74.39999999999998,0.0
661,130,2023-04-06 18:01:02,,8499.07,7.405,5.0,438269555.0,-53071173.0,7.405,14.0,74.39999999999998,291.0,242.0,74.39999999999998,-0.39
661,130,2023-04-06 18:01:03,,8505.83,7.641,5.0,438269155.0,-53070413.0,7.641,14.0,74.20000000000005,291.0,242.0,74.20000000000005,-0.43
661,131,2023-04-06 18:01:04,,8513.11,7.454,5.0,438268734.0,-53069598.0,7.454,14.0,74.0,291.0,242.0,74.0,-0.54
661,131,2023-04-06 18:01:05,,8519.71,7.374,5.0,438268350.0,-53068853.0,7.374,14.0,73.79999999999995,291.0,242.0,73.79999999999995,-0.73
661,130,2023-04-06 18:01:06,,8526.22,7.314,5.0,438268005.0,-53068105.0,7.314,14.0,73.60000000000002,291.0,242.0,73.60000000000002,-0.98
662,130,2023-04-06 18:01:07,,8533.07,7.19,5.0,438267604.0,-53067330.0,7.19,14.0,73.60000000000002,291.0,242.0,73.60000000000002,-1.22
662,129,2023-04-06 18:01:08,,8539.82,7.139,5.0,438267222.0,-53066572.0,7.139,14.0,73.39999999999998,291.0,242.0,73.39999999999998,-1.42
662,127,2023-04-06 18:01:09,,8546.89,7.139,5.0,438266779.0,-53065792.0,7.139,14.0,73.20000000000005,291.0,243.0,73.20000000000005,-1.63
662,126,2023-04-06 18:01:10,,8554.33,7.139,6.0,438266314.0,-53064982.0,7.139,14.0,73.0,291.0,243.0,73.0,-1.85
662,125,2023-04-06 18:01:11,,8561.76,7.139,6.0,438265796.0,-53064225.0,7.139,14.0,72.60000000000002,291.0,243.0,72.60000000000002,-2.02
663,123,2023-04-06 18:01:12,,8569.14,7.148,5.0,438265243.0,-53063510.0,7.148,14.0,72.39999999999998,291.0,243.0,72.39999999999998,-2.22
663,123,2023-04-06 18:01:13,,8576.66,7.186,5.0,438264667.0,-53062816.0,7.186,14.0,72.0,291.0,243.0,72.0,-2.48
663,121,2023-04-06 18:01:14,,8584.3,7.186,5.0,438264078.0,-53062127.0,7.186,14.0,71.60000000000002,291.0,244.0,71.60000000000002,-2.81
663,120,2023-04-06 18:01:15,,8591.56,7.186,5.0,438263496.0,-53061444.0,7.186,14.0,71.20000000000005,291.0,244.0,71.20000000000005,-3.15
663,118,2023-04-06 18:01:16,,8598.57,7.186,5.0,438262996.0,-53060761.0,7.186,14.0,71.0,291.0,244.0,71.0,-3.5
663,115,2023-04-06 18:01:17,,8605.73,7.201,5.0,438262491.0,-53060052.0,7.201,14.0,70.60000000000002,291.0,245.0,70.60000000000002,-3.8
664,113,2023-04-06 18:01:18,,8612.95,7.278,5.0,438261946.0,-53059356.0,7.278,14.0,70.20000000000005,291.0,245.0,70.20000000000005,-3.99
664,112,2023-04-06 18:01:19,,8620.35,7.287,5.0,438261404.0,-53058626.0,7.287,14.0,69.79999999999995,291.0,245.0,69.79999999999995,-4.14
664,110,2023-04-06 18:01:20,,8627.91,7.333,5.0,438260897.0,-53057850.0,7.333,14.0,69.60000000000002,291.0,246.0,69.60000000000002,-4.2
664,108,2023-04-06 18:01:21,,8635.65,7.347,5.0,438260359.0,-53057052.0,7.347,14.0,69.20000000000005,291.0,246.0,69.20000000000005,-4.14
664,106,2023-04-06 18:01:22,,8643.37,7.417,5.0,438259856.0,-53056230.0,7.417,14.0,69.0,291.0,246.0,69.0,-4.05
664,102,2023-04-06 18:01:23,,8651.44,7.417,5.0,438259341.0,-53055362.0,7.417,14.0,68.60000000000002,291.0,247.0,68.60000000000002,-4.0
664,100,2023-04-06 18:01:24,,8659.61,7.428,5.0,438258838.0,-53054478.0,7.428,14.0,68.20000000000005,291.0,247.0,68.20000000000005,-3.98
665,101,2023-04-06 18:01:25,,8667.49,7.512,5.0,438258356.0,-53053610.0,7.512,14.0,67.79999999999995,291.0,247.0,67.79999999999995,-3.98
665,102,2023-04-06 18:01:26,,8675.75,7.714,5.0,438257864.0,-53052686.0,7.714,14.0,67.60000000000002,291.0,248.0,67.60000000000002,-4.01
665,102,2023-04-06 18:01:27,,8683.51,7.714,5.0,438257397.0,-53051830.0,7.714,14.0,67.39999999999998,291.0,248.0,67.39999999999998,-4.01
665,102,2023-04-06 18:01:28,,8690.43,7.61,5.0,438256891.0,-53051130.0,7.61,14.0,67.0,291.0,248.0,67.0,-3.93
665,101,2023-04-06 18:01:29,,8696.83,6.912,5.0,438256328.0,-53050640.0,6.912,14.0,66.79999999999995,291.0,249.0,66.79999999999995,-3.88
665,100,2023-04-06 18:01:30,,8703.21,6.139,6.0,438255707.0,-53050341.0,6.139,14.0,66.39999999999998,291.0,249.0,66.39999999999998,-3.78
665,99,2023-04-06 18:01:31,,8709.6,6.252,6.0,438255028.0,-53050158.0,6.252,14.0,66.20000000000005,291.0,249.0,66.20000000000005,-3.66
665,100,2023-04-06 18:01:32,,8716.87,6.893,6.0,438254246.0,-53050001.0,6.893,14.0,65.79999999999995,291.0,249.0,65.79999999999995,-3.61
666,100,2023-04-06 18:01:33,,8724.48,7.325,6.0,438253457.0,-53049851.0,7.325,14.0,65.39999999999998,291.0,250.0,65.39999999999998,-3.69
666,101,2023-04-06 18:01:34,,8732.16,7.325,5.0,438252657.0,-53049671.0,7.325,14.0,65.0,291.0,250.0,65.0,-3.85
666,102,2023-04-06 18:01:35,,8740.02,7.437,5.0,438251822.0,-53049446.0,7.437,14.0,64.60000000000002,291.0,251.0,64.60000000000002,-4.09
666,104,2023-04-06 18:01:36,,8748.41,8.044,5.0,438250917.0,-53049206.0,8.044,14.0,64.20000000000005,291.0,251.0,64.20000000000005,-4.36
666,105,2023-04-06 18:01:37,,8756.88,8.308,5.0,438250047.0,-53048972.0,8.308,14.0,63.60000000000002,291.0,251.0,63.60000000000002,-4.64
666,107,2023-04-06 18:01:38,,8765.33,8.361,6.0,438249143.0,-53048763.0,8.361,14.0,63.0,291.0,252.0,63.0,-4.88
666,108,2023-04-06 18:01:39,,8773.92,8.303,7.0,438248236.0,-53048585.0,8.303,14.0,62.39999999999998,291.0,252.0,62.39999999999998,-5.08
667,108,2023-04-06 18:01:40,,8782.56,8.039,7.0,438247315.0,-53048422.0,8.039,14.0,62.0,291.0,253.0,62.0,-5.21
667,107,2023-04-06 18:01:41,,8791.36,8.286,7.0,438246369.0,-53048241.0,8.286,14.0,61.799999999999955,291.0,253.0,61.799999999999955,-5.23
667,105,2023-04-06 18:01:42,,8799.77,8.286,7.0,438245500.0,-53048034.0,8.286,14.0,61.60000000000002,291.0,254.0,61.60000000000002,-5.14
667,103,2023-04-06 18:01:43,,8808.0,8.175,8.0,438244612.0,-53047791.0,8.175,14.0,61.60000000000002,291.0,254.0,61.60000000000002,-4.87
667,100,2023-04-06 18:01:44,,8815.45,7.648,8.0,438243832.0,-53047589.0,7.648,14.0,61.60000000000002,291.0,254.0,61.60000000000002,-4.39
667,99,2023-04-06 18:01:45,,8822.04,7.104,7.0,438243155.0,-53047433.0,7.104,14.0,61.60000000000002,291.0,255.0,61.60000000000002,-3.68
667,102,2023-04-06 18:01:46,,8828.66,6.576,7.0,438242428.0,-53047274.0,6.576,14.0,61.799999999999955,291.0,255.0,61.799999999999955,-2.76
667,104,2023-04-06 18:01:47,,8834.42,6.067,7.0,438241822.0,-53047150.0,6.067,14.0,62.200000000000045,291.0,255.0,62.200000000000045,-0.25
668,105,2023-04-06 18:01:48,,8839.88,5.46,7.0,438241261.0,-53047090.0,5.46,14.0,62.39999999999998,291.0,255.0,62.39999999999998,-0.57
668,107,2023-04-06 18:01:49,,8844.82,4.942,7.0,438240724.0,-53047021.0,4.942,14.0,62.60000000000002,291.0,255.0,62.60000000000002,0.26
668,109,2023-04-06 18:01:50,,8849.27,4.358,7.0,438240249.0,-53046926.0,4.358,14.0,62.799999999999955,291.0,255.0,62.799999999999955,1.19
668,110,2023-04-06 18:01:51,,8853.58,4.226,7.0,438239792.0,-53046825.0,4.226,14.0,63.0,292.0,255.0,63.0,2.01
668,110,2023-04-06 18:01:52,,8857.75,4.082,7.0,438239343.0,-53046724.0,4.082,14.0,63.200000000000045,292.0,255.0,63.200000000000045,2.7
668,110,2023-04-06 18:01:53,,8861.4,3.793,7.0,438238983.0,-53046629.0,3.793,14.0,63.39999999999998,292.0,255.0,63.39999999999998,3.24
669,110,2023-04-06 18:01:54,,8865.15,3.686,7.0,438238574.0,-53046546.0,3.686,14.0,63.39999999999998,292.0,255.0,63.39999999999998,3.6
669,110,2023-04-06 18:01:55,,8868.94,3.689,7.0,438238163.0,-53046446.0,3.689,14.0,63.60000000000002,293.0,255.0,63.60000000000002,3.78
669,111,2023-04-06 18:01:56,,8872.76,3.722,7.0,438237758.0,-53046332.0,3.722,14.0,63.60000000000002,293.0,255.0,63.60000000000002,3.79
669,111,2023-04-06 18:01:57,,8876.65,3.814,7.0,438237375.0,-53046246.0,3.814,14.0,63.60000000000002,293.0,255.0,63.60000000000002,3.61
669,112,2023-04-06 18:01:58,,8880.62,3.814,7.0,438236963.0,-53046143.0,3.814,14.0,63.60000000000002,293.0,255.0,63.60000000000002,3.27
669,112,2023-04-06 18:01:59,,8884.94,3.875,7.0,438236508.0,-53046023.0,3.875,14.0,63.60000000000002,293.0,255.0,63.60000000000002,2.78
669,112,2023-04-06 18:02:00,,8889.54,4.247,7.0,438236010.0,-53045865.0,4.247,14.0,63.60000000000002,293.0,255.0,63.60000000000002,2.15
670,113,2023-04-06 18:02:01,,8894.38,4.65,6.0,438235507.0,-53045698.0,4.65,14.0,63.39999999999998,293.0,255.0,63.39999999999998,0.2
670,113,2023-04-06 18:02:02,,8899.38,4.857,6.0,438235002.0,-53045503.0,4.857,14.0,63.39999999999998,293.0,255.0,63.39999999999998,0.52
670,114,2023-04-06 18:02:03,,8904.4,4.942,6.0,438234463.0,-53045322.0,4.942,14.0,63.39999999999998,293.0,255.0,63.39999999999998,-0.02
670,115,2023-04-06 18:02:04,,8909.64,5.034,6.0,438233942.0,-53045150.0,5.034,14.0,63.200000000000045,293.0,255.0,63.200000000000045,-0.62
670,116,2023-04-06 18:02:05,,8915.01,5.363,6.0,438233353.0,-53045008.0,5.363,14.0,63.200000000000045,293.0,255.0,63.200000000000045,-1.04
670,116,2023-04-06 18:02:06,,8920.0,5.456,6.0,438232853.0,-53044891.0,5.456,14.0,63.200000000000045,293.0,255.0,63.200000000000045,-1.23
671,117,2023-04-06 18:02:07,,8925.27,5.288,6.0,438232291.0,-53044764.0,5.288,14.0,63.200000000000045,293.0,255.0,63.200000000000045,-1.22
671,118,2023-04-06 18:02:08,,8930.44,5.184,6.0,438231747.0,-53044629.0,5.184,14.0,63.200000000000045,293.0,255.0,63.200000000000045,-0.12
671,119,2023-04-06 18:02:09,,8935.6,5.018,6.0,438231178.0,-53044485.0,5.018,14.0,63.0,293.0,255.0,63.0,-0.87
671,119,2023-04-06 18:02:10,,8941.01,5.111,6.0,438230623.0,-53044314.0,5.111,14.0,62.799999999999955,293.0,255.0,62.799999999999955,-0.99
671,118,2023-04-06 18:02:11,,8946.85,5.141,6.0,438230011.0,-53044165.0,5.141,14.0,62.39999999999998,293.0,255.0,62.39999999999998,-1.19
671,118,2023-04-06 18:02:12,,8952.53,5.331,6.0,438229417.0,-53044014.0,5.331,14.0,62.200000000000045,293.0,255.0,62.200000000000045,-1.55
672,118,2023-04-06 18:02:13,,8958.89,5.754,5.0,438228742.0,-53043852.0,5.754,14.0,61.799999999999955,293.0,256.0,61.799999999999955,-2.08
