cadence,calories,timestamp,heart_rate,power,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_right_balance
90,696,2024-03-11 16:32:09,132.0,171.0,14.600000000000023,121.0,,127.0,24437.74,14.600000000000023,7.686,4.0,0.0,437644802.0,-53404668.0,7.686,17.0,168.0
91,696,2024-03-11 16:32:10,131.0,141.0,14.600000000000023,121.0,,127.0,24445.66,14.600000000000023,7.693,4.0,0.0,437644209.0,-53403919.0,7.693,17.0,169.0
87,696,2024-03-11 16:32:11,130.0,147.0,14.399999999999977,121.0,,127.0,24453.46,14.399999999999977,7.716,4.0,0.0,437643616.0,-53403173.0,7.716,17.0,155.0
90,696,2024-03-11 16:32:12,132.0,185.0,14.399999999999977,121.0,,127.0,24461.13,14.399999999999977,7.722,4.0,0.0,437643038.0,-53402421.0,7.722,17.0,176.0
88,697,2024-03-11 16:32:13,127.0,222.0,14.600000000000023,121.0,,127.0,24468.92,14.600000000000023,7.724,4.0,0.0,437642479.0,-53401671.0,7.724,17.0,171.0
90,697,2024-03-11 16:32:14,128.0,248.0,14.600000000000023,121.0,,127.0,24476.59,14.600000000000023,7.731,4.0,0.0,437641887.0,-53400937.0,7.731,17.0,171.0
85,697,2024-03-11 16:32:15,130.0,221.0,14.600000000000023,121.0,,127.0,24484.18,14.600000000000023,7.731,4.0,0.0,437641306.0,-53400215.0,7.731,17.0,179.0
89,697,2024-03-11 16:32:16,131.0,167.0,14.600000000000023,121.0,,127.0,24491.71,14.600000000000023,7.731,4.0,0.0,437640749.0,-53399492.0,7.731,17.0,176.0
86,697,2024-03-11 16:32:17,131.0,179.0,14.600000000000023,121.0,,127.0,24499.17,14.600000000000023,7.731,4.0,0.0,437640168.0,-53398795.0,7.731,17.0,174.0
86,698,2024-03-11 16:32:18,130.0,206.0,14.600000000000023,121.0,,127.0,24506.56,14.600000000000023,7.716,4.0,0.0,437639619.0,-53398094.0,7.716,17.0,187.0
87,698,2024-03-11 16:32:19,132.0,199.0,14.600000000000023,121.0,,127.0,24513.79,14.600000000000023,7.664,4.0,0.0,437639082.0,-53397410.0,7.664,17.0,174.0
87,698,2024-03-11 16:32:20,133.0,155.0,14.600000000000023,121.0,,127.0,24521.07,14.600000000000023,7.604,4.0,0.0,437638539.0,-53396725.0,7.604,17.0,156.0
84,698,2024-03-11 16:32:21,134.0,114.0,14.600000000000023,121.0,,127.0,24528.43,14.600000000000023,7.503,4.0,0.0,437637962.0,-53396048.0,7.503,17.0,139.0
72,698,2024-03-11 16:32:22,129.0,34.0,14.399999999999977,121.0,,127.0,24535.75,14.399999999999977,7.453,4.0,0.0,437637325.0,-53395436.0,7.453,17.0,142.0
0,698,2024-03-11 16:32:23,130.0,0.0,14.399999999999977,121.0,,127.0,24543.13,14.399999999999977,7.453,4.0,0.0,437636667.0,-53394921.0,7.453,17.0,145.0
0,698,2024-03-11 16:32:24,131.0,0.0,14.200000000000045,121.0,,127.0,24551.02,14.200000000000045,7.657,4.0,0.0,437635905.0,-53394481.0,7.657,17.0,147.0
0,698,2024-03-11 16:32:25,131.0,0.0,13.799999999999955,121.0,,127.0,24559.95,13.799999999999955,8.536,4.0,0.0,437634993.0,-53394110.0,8.536,17.0,150.0
0,698,2024-03-11 16:32:26,132.0,0.0,13.0,121.0,,127.0,24569.74,13.0,9.428,4.0,-0.98,437633961.0,-53393762.0,9.428,17.0,153.0
0,698,2024-03-11 16:32:27,132.0,0.0,12.399999999999977,121.0,,127.0,24579.58,12.399999999999977,9.778,4.0,-1.81,437632960.0,-53393439.0,9.778,17.0,155.0
0,698,2024-03-11 16:32:28,131.0,0.0,11.600000000000023,121.0,,128.0,24589.02,11.600000000000023,9.663,4.0,-2.76,437631991.0,-53393062.0,9.663,17.0,158.0
0,698,2024-03-11 16:32:29,129.0,0.0,11.0,121.0,,128.0,24597.9,11.0,9.203,4.0,-3.75,437631151.0,-53392516.0,9.203,17.0,160.0
0,698,2024-03-11 16:32:30,128.0,0.0,10.399999999999977,121.0,,129.0,24606.74,10.399999999999977,8.833,4.0,-4.62,437630394.0,-53391781.0,8.833,17.0,163.0
0,698,2024-03-11 16:32:31,127.0,0.0,10.0,121.0,,130.0,24615.53,10.0,8.75,4.0,-5.28,437629736.0,-53390931.0,8.75,17.0,166.0
0,698,2024-03-11 16:32:32,125.0,0.0,9.600000000000023,121.0,,130.0,24623.95,9.600000000000023,8.647,4.0,-5.62,437629166.0,-53390057.0,8.647,17.0,168.0
0,698,2024-03-11 16:32:33,125.0,0.0,9.199999999999989,121.0,,131.0,24631.51,9.199999999999989,8.034,4.0,-5.71,437628666.0,-53389289.0,8.034,17.0,171.0
0,698,2024-03-11 16:32:34,125.0,0.0,9.0,121.0,,131.0,24637.9,9.0,6.849,4.0,-5.54,437628179.0,-53388674.0,6.849,17.0,174.0
0,698,2024-03-11 16:32:35,125.0,0.0,8.600000000000023,121.0,,132.0,24643.4,8.600000000000023,5.811,5.0,-5.2,437627768.0,-53388126.0,5.811,17.0,176.0
0,698,2024-03-11 16:32:36,126.0,0.0,8.199999999999989,121.0,,132.0,24648.18,8.199999999999989,4.95,5.0,-4.81,437627483.0,-53387622.0,4.95,17.0,179.0
0,698,2024-03-11 16:32:37,125.0,0.0,7.800000000000011,121.0,,132.0,24652.31,7.800000000000011,4.308,5.0,-4.51,437627175.0,-53387204.0,4.308,17.0,182.0
0,698,2024-03-11 16:32:38,124.0,0.0,7.600000000000023,121.0,,133.0,24655.52,7.600000000000023,3.515,5.0,-4.36,437626914.0,-53386910.0,3.515,17.0,184.0
0,698,2024-03-11 16:32:39,122.0,0.0,7.399999999999977,121.0,,133.0,24658.52,7.399999999999977,3.02,4.0,-4.37,437626709.0,-53386616.0,3.02,17.0,187.0
84,698,2024-03-11 16:32:40,123.0,9.0,7.399999999999977,121.0,,133.0,24661.33,7.399999999999977,2.889,4.0,-4.56,437626595.0,-53386274.0,2.889,17.0,189.0
87,698,2024-03-11 16:32:41,121.0,40.0,7.199999999999989,121.0,,133.0,24663.94,7.199999999999989,2.839,4.0,-4.9,437626550.0,-53385930.0,2.839,17.0,191.0
90,698,2024-03-11 16:32:42,122.0,167.0,7.399999999999977,121.0,,134.0,24666.18,7.399999999999977,2.605,4.0,-5.05,437626493.0,-53385640.0,2.605,17.0,183.0
87,698,2024-03-11 16:32:43,118.0,213.0,7.399999999999977,121.0,,134.0,24668.17,7.399999999999977,2.195,5.0,-4.84,437626402.0,-53385399.0,2.195,17.0,184.0
79,699,2024-03-11 16:32:44,120.0,269.0,7.600000000000023,121.0,,134.0,24669.92,7.600000000000023,1.758,5.0,-4.07,437626300.0,-53385206.0,1.758,17.0,170.0
77,699,2024-03-11 16:32:45,123.0,290.0,7.800000000000011,121.0,,134.0,24671.7,7.800000000000011,1.768,5.0,-2.76,437626174.0,-53385023.0,1.768,17.0,177.0
78,699,2024-03-11 16:32:46,124.0,267.0,7.800000000000011,121.0,,134.0,24673.49,7.800000000000011,1.808,5.0,-0.71,437626072.0,-53384829.0,1.808,17.0,172.0
84,700,2024-03-11 16:32:47,127.0,231.0,7.800000000000011,121.0,,134.0,24675.18,7.800000000000011,1.87,5.0,0.72,437625947.0,-53384642.0,1.87,17.0,180.0
71,700,2024-03-11 16:32:48,127.0,171.0,8.0,121.0,,134.0,24677.01,8.0,1.925,5.0,2.07,437625844.0,-53384453.0,1.925,17.0,185.0
83,700,2024-03-11 16:32:49,124.0,152.0,8.0,121.0,,134.0,24678.84,8.0,1.842,5.0,3.36,437625697.0,-53384295.0,1.842,17.0,177.0
86,700,2024-03-11 16:32:50,125.0,125.0,8.0,121.0,,134.0,24680.82,8.0,1.842,5.0,4.14,437625515.0,-53384141.0,1.842,17.0,158.0
95,700,2024-03-11 16:32:51,127.0,83.0,8.0,121.0,,134.0,24682.66,8.0,1.842,5.0,4.24,437625333.0,-53384008.0,1.842,17.0,191.0
91,700,2024-03-11 16:32:52,127.0,67.0,8.0,121.0,,134.0,24684.53,8.0,1.842,5.0,3.8,437625162.0,-53383883.0,1.842,17.0,156.0
97,700,2024-03-11 16:32:53,126.0,52.0,8.0,121.0,,134.0,24686.36,8.0,1.842,5.0,3.07,437625025.0,-53383732.0,1.842,17.0,203.0
86,700,2024-03-11 16:32:54,126.0,44.0,8.0,121.0,,134.0,24688.27,8.0,1.861,5.0,2.22,437624877.0,-53383560.0,1.861,17.0,190.0
95,700,2024-03-11 16:32:55,126.0,74.0,8.0,121.0,,134.0,24690.4,8.0,1.917,5.0,1.36,437624694.0,-53383385.0,1.917,17.0,173.0
77,700,2024-03-11 16:32:56,126.0,61.0,8.0,121.0,,134.0,24692.68,8.0,1.938,5.0,0.35,437624513.0,-53383179.0,1.938,17.0,204.0
80,700,2024-03-11 16:32:57,125.0,84.0,8.0,121.0,,134.0,24694.89,8.0,2.019,4.0,0.0,437624331.0,-53382989.0,2.019,17.0,186.0
86,701,2024-03-11 16:32:58,126.0,103.0,7.800000000000011,121.0,,134.0,24697.48,7.800000000000011,2.258,5.0,0.0,437624126.0,-53382761.0,2.258,17.0,156.0
91,701,2024-03-11 16:32:59,126.0,89.0,7.800000000000011,121.0,,134.0,24700.51,7.800000000000011,2.938,5.0,-0.77,437623864.0,-53382484.0,2.938,17.0,165.0
87,701,2024-03-11 16:33:00,126.0,96.0,7.600000000000023,121.0,,134.0,24703.8,7.600000000000023,3.416,5.0,-1.36,437623638.0,-53382158.0,3.416,17.0,163.0
93,701,2024-03-11 16:33:01,124.0,92.0,7.600000000000023,121.0,,134.0,24707.34,7.600000000000023,3.645,5.0,-1.65,437623410.0,-53381790.0,3.645,17.0,184.0
84,701,2024-03-11 16:33:02,124.0,86.0,7.600000000000023,121.0,,134.0,24711.08,7.600000000000023,3.782,5.0,-1.84,437623172.0,-53381393.0,3.782,17.0,178.0
82,701,2024-03-11 16:33:03,124.0,102.0,7.600000000000023,121.0,,134.0,24714.96,7.600000000000023,3.901,5.0,-1.84,437622899.0,-53380994.0,3.901,17.0,172.0
54,701,2024-03-11 16:33:04,123.0,107.0,7.600000000000023,121.0,,134.0,24719.1,7.600000000000023,3.876,5.0,-1.68,437622614.0,-53380567.0,3.876,17.0,184.0
86,701,2024-03-11 16:33:05,121.0,60.0,7.600000000000023,121.0,,134.0,24723.46,7.600000000000023,3.698,5.0,-1.43,437622294.0,-53380124.0,3.698,17.0,177.0
83,701,2024-03-11 16:33:06,122.0,113.0,7.600000000000023,121.0,,134.0,24727.98,7.600000000000023,3.992,5.0,-1.13,437621976.0,-53379668.0,3.992,17.0,212.0
80,701,2024-03-11 16:33:07,122.0,141.0,7.600000000000023,121.0,,134.0,24732.58,7.600000000000023,4.216,5.0,-0.35,437621659.0,-53379200.0,4.216,17.0,176.0
87,702,2024-03-11 16:33:08,123.0,186.0,7.600000000000023,121.0,,134.0,24737.46,7.600000000000023,4.638,5.0,0.0,437621328.0,-53378709.0,4.638,17.0,175.0
91,702,2024-03-11 16:33:09,124.0,176.0,7.600000000000023,121.0,,134.0,24742.41,7.600000000000023,4.838,5.0,0.0,437620964.0,-53378220.0,4.838,17.0,170.0
88,702,2024-03-11 16:33:10,125.0,151.0,7.600000000000023,121.0,,134.0,24747.57,7.600000000000023,4.947,5.0,0.0,437620600.0,-53377699.0,4.947,17.0,193.0
82,702,2024-03-11 16:33:11,125.0,151.0,7.600000000000023,121.0,,134.0,24753.05,7.600000000000023,5.117,5.0,0.0,437620223.0,-53377146.0,5.117,17.0,173.0
86,702,2024-03-11 16:33:12,127.0,172.0,7.600000000000023,121.0,,134.0,24758.9,7.600000000000023,5.545,5.0,0.0,437619814.0,-53376546.0,5.545,17.0,174.0
85,702,2024-03-11 16:33:13,127.0,158.0,7.600000000000023,121.0,,134.0,24764.87,7.600000000000023,5.619,5.0,0.0,437619416.0,-53375930.0,5.619,17.0,168.0
87,703,2024-03-11 16:33:14,127.0,153.0,7.600000000000023,121.0,,134.0,24770.66,7.600000000000023,5.604,5.0,0.0,437619041.0,-53375313.0,5.604,17.0,166.0
86,703,2024-03-11 16:33:15,128.0,136.0,7.600000000000023,121.0,,134.0,24776.47,7.600000000000023,5.546,4.0,0.0,437618653.0,-53374695.0,5.546,17.0,174.0
90,703,2024-03-11 16:33:16,126.0,112.0,7.800000000000011,121.0,,134.0,24782.14,7.800000000000011,5.519,4.0,0.0,437618324.0,-53374082.0,5.519,17.0,174.0
86,703,2024-03-11 16:33:17,127.0,119.0,7.800000000000011,121.0,,134.0,24787.94,7.800000000000011,5.522,5.0,0.0,437617945.0,-53373458.0,5.522,17.0,168.0
87,703,2024-03-11 16:33:18,127.0,132.0,7.800000000000011,121.0,,134.0,24793.86,7.800000000000011,5.528,5.0,0.0,437617535.0,-53372848.0,5.528,17.0,174.0
87,703,2024-03-11 16:33:19,126.0,136.0,7.800000000000011,121.0,,134.0,24799.59,7.800000000000011,5.535,5.0,0.0,437617142.0,-53372264.0,5.535,17.0,173.0
91,703,2024-03-11 16:33:20,125.0,174.0,7.800000000000011,121.0,,134.0,24805.08,7.800000000000011,5.57,4.0,0.0,437616762.0,-53371695.0,5.57,17.0,174.0
90,704,2024-03-11 16:33:21,125.0,179.0,7.800000000000011,121.0,,134.0,24811.19,7.800000000000011,5.631,4.0,0.0,437616311.0,-53371094.0,5.631,17.0,161.0
84,704,2024-03-11 16:33:22,125.0,174.0,7.600000000000023,121.0,,134.0,24817.46,7.600000000000023,5.688,4.0,0.0,437615900.0,-53370448.0,5.688,17.0,172.0
94,704,2024-03-11 16:33:23,126.0,161.0,7.399999999999977,121.0,,134.0,24823.58,7.399999999999977,5.75,4.0,0.0,437615512.0,-53369770.0,5.75,17.0,176.0
87,704,2024-03-11 16:33:24,129.0,136.0,7.399999999999977,121.0,,134.0,24829.5,7.399999999999977,5.762,4.0,0.0,437615184.0,-53369102.0,5.762,17.0,172.0
89,704,2024-03-11 16:33:25,129.0,125.0,7.399999999999977,121.0,,134.0,24835.48,7.399999999999977,5.813,4.0,0.0,437614808.0,-53368455.0,5.813,17.0,163.0
91,704,2024-03-11 16:33:26,128.0,106.0,7.399999999999977,121.0,,134.0,24841.53,7.399999999999977,5.863,4.0,-0.67,437614400.0,-53367832.0,5.863,17.0,206.0
94,704,2024-03-11 16:33:27,128.0,108.0,7.399999999999977,121.0,,134.0,24847.78,7.399999999999977,5.879,4.0,-1.15,437613978.0,-53367189.0,5.879,17.0,178.0
94,705,2024-03-11 16:33:28,128.0,115.0,7.399999999999977,121.0,,134.0,24854.24,7.399999999999977,5.936,4.0,-1.13,437613521.0,-53366537.0,5.936,17.0,163.0
91,705,2024-03-11 16:33:29,128.0,143.0,7.399999999999977,121.0,,134.0,24860.59,7.399999999999977,6.022,4.0,-0.39,437613065.0,-53365898.0,6.022,17.0,178.0
83,705,2024-03-11 16:33:30,127.0,162.0,7.399999999999977,121.0,,134.0,24867.05,7.399999999999977,6.033,4.0,0.0,437612611.0,-53365259.0,6.033,17.0,166.0
99,705,2024-03-11 16:33:31,130.0,178.0,7.199999999999989,121.0,,134.0,24873.52,7.199999999999989,6.086,4.0,0.0,437612168.0,-53364585.0,6.086,17.0,165.0
81,705,2024-03-11 16:33:32,133.0,154.0,7.0,121.0,,134.0,24880.45,7.0,6.392,4.0,0.0,437611748.0,-53363823.0,6.392,17.0,211.0
89,705,2024-03-11 16:33:33,130.0,100.0,6.600000000000023,121.0,,134.0,24888.34,6.600000000000023,7.341,5.0,0.0,437611290.0,-53362928.0,7.341,17.0,192.0
87,705,2024-03-11 16:33:34,132.0,99.0,6.399999999999977,121.0,,135.0,24896.83,6.399999999999977,8.436,5.0,-0.67,437610836.0,-53361953.0,8.436,17.0,170.0
82,706,2024-03-11 16:33:35,132.0,159.0,6.199999999999989,121.0,,135.0,24905.29,6.199999999999989,8.433,4.0,-1.49,437610383.0,-53360962.0,8.433,17.0,173.0
84,706,2024-03-11 16:33:36,131.0,151.0,6.199999999999989,121.0,,135.0,24913.81,6.199999999999989,8.416,4.0,-2.05,437609926.0,-53359971.0,8.416,17.0,155.0
78,706,2024-03-11 16:33:37,129.0,53.0,6.0,121.0,,136.0,24922.24,6.0,8.368,4.0,-2.4,437609482.0,-53358993.0,8.368,17.0,175.0
84,706,2024-03-11 16:33:38,129.0,77.0,6.0,121.0,,136.0,24930.49,6.0,8.308,4.0,-2.48,437609075.0,-53358028.0,8.308,17.0,172.0
85,706,2024-03-11 16:33:39,127.0,151.0,6.0,121.0,,136.0,24938.73,6.0,8.314,4.0,-2.31,437608664.0,-53357047.0,8.314,17.0,179.0
85,706,2024-03-11 16:33:40,126.0,151.0,6.0,121.0,,136.0,24947.02,6.0,8.314,4.0,-1.95,437608257.0,-53356062.0,8.314,17.0,174.0
85,706,2024-03-11 16:33:41,127.0,159.0,6.0,121.0,,136.0,24955.44,6.0,8.314,4.0,-1.45,437607822.0,-53355091.0,8.314,17.0,171.0
80,706,2024-03-11 16:33:42,127.0,171.0,6.0,121.0,,136.0,24963.8,6.0,8.314,4.0,-0.5,437607311.0,-53354171.0,8.314,17.0,173.0
81,707,2024-03-11 16:33:43,125.0,171.0,6.199999999999989,121.0,,136.0,24972.19,6.199999999999989,8.312,4.0,0.0,437606751.0,-53353300.0,8.312,17.0,173.0
81,707,2024-03-11 16:33:44,131.0,179.0,6.0,121.0,,136.0,24980.6,6.0,8.306,4.0,0.0,437606155.0,-53352436.0,8.306,17.0,165.0
92,707,2024-03-11 16:33:45,131.0,178.0,6.199999999999989,121.0,,136.0,24988.8,6.199999999999989,8.291,4.0,0.0,437605567.0,-53351613.0,8.291,17.0,182.0
92,707,2024-03-11 16:33:46,130.0,153.0,6.199999999999989,121.0,,136.0,24996.45,6.199999999999989,8.131,5.0,0.0,437604984.0,-53350892.0,8.131,17.0,199.0
92,707,2024-03-11 16:33:47,128.0,126.0,6.199999999999989,121.0,,136.0,25003.82,6.199999999999989,7.728,6.0,0.0,437604393.0,-53350235.0,7.728,17.0,180.0
92,707,2024-03-11 16:33:48,128.0,121.0,6.399999999999977,121.0,,136.0,25011.01,6.399999999999977,7.667,8.0,0.0,437603835.0,-53349604.0,7.667,17.0,180.0
0,707,2024-03-11 16:33:49,127.0,0.0,6.199999999999989,121.0,,136.0,25018.44,6.199999999999989,7.77,9.0,0.0,437603249.0,-53348929.0,7.77,17.0,178.0
0,707,2024-03-11 16:33:50,130.0,0.0,6.199999999999989,121.0,,136.0,25025.89,6.199999999999989,8.083,12.0,0.0,437602664.0,-53348234.0,8.083,17.0,176.0
1,707,2024-03-11 16:33:51,128.0,0.0,6.199999999999989,121.0,,136.0,25033.86,6.199999999999989,8.076,11.0,0.0,437602027.0,-53347540.0,8.076,17.0,174.0
86,707,2024-03-11 16:33:52,128.0,86.0,6.199999999999989,121.0,,136.0,25041.56,6.199999999999989,7.993,11.0,0.0,437601348.0,-53346950.0,7.993,17.0,172.0
87,708,2024-03-11 16:33:53,126.0,145.0,6.199999999999989,121.0,,136.0,25048.2,6.199999999999989,7.792,10.0,0.0,437600787.0,-53346368.0,7.792,17.0,169.0
100,708,2024-03-11 16:33:54,127.0,140.0,6.199999999999989,121.0,,136.0,25055.74,6.199999999999989,7.73,9.0,0.0,437600169.0,-53345731.0,7.73,17.0,175.0
97,708,2024-03-11 16:33:55,127.0,122.0,6.0,121.0,,136.0,25063.27,6.0,7.632,9.0,0.0,437599641.0,-53345001.0,7.632,17.0,183.0
99,708,2024-03-11 16:33:56,128.0,113.0,6.0,121.0,,136.0,25070.46,6.0,7.514,9.0,0.0,437599235.0,-53344187.0,7.514,17.0,190.0
94,708,2024-03-11 16:33:57,128.0,189.0,6.0,121.0,,136.0,25077.16,6.0,7.305,8.0,0.0,437599027.0,-53343340.0,7.305,17.0,169.0
86,709,2024-03-11 16:33:58,130.0,278.0,6.199999999999989,121.0,,136.0,25083.67,6.199999999999989,6.531,8.0,0.0,437599038.0,-53342470.0,6.531,17.0,154.0
45,709,2024-03-11 16:33:59,130.0,283.0,6.600000000000023,121.0,,136.0,25089.37,6.600000000000023,5.577,7.0,0.0,437599117.0,-53341723.0,5.577,17.0,197.0
80,709,2024-03-11 16:34:00,129.0,113.0,6.800000000000011,121.0,,136.0,25094.42,6.800000000000011,4.924,7.0,0.0,437599311.0,-53341093.0,4.924,17.0,186.0
82,709,2024-03-11 16:34:01,130.0,107.0,7.0,122.0,,136.0,25099.22,7.0,4.631,7.0,0.71,437599571.0,-53340555.0,4.631,17.0,179.0
87,709,2024-03-11 16:34:02,130.0,144.0,7.199999999999989,122.0,,136.0,25104.03,7.199999999999989,4.64,6.0,1.57,437599938.0,-53340084.0,4.64,17.0,160.0
98,709,2024-03-11 16:34:03,130.0,126.0,7.399999999999977,122.0,,136.0,25108.89,7.399999999999977,4.757,6.0,2.17,437600315.0,-53339644.0,4.757,17.0,170.0
97,709,2024-03-11 16:34:04,129.0,100.0,7.399999999999977,122.0,,136.0,25113.82,7.399999999999977,4.963,6.0,2.72,437600716.0,-53339199.0,4.963,17.0,158.0
80,709,2024-03-11 16:34:05,130.0,76.0,7.600000000000023,122.0,,136.0,25118.59,7.600000000000023,4.806,6.0,3.11,437601077.0,-53338746.0,4.806,17.0,175.0
85,710,2024-03-11 16:34:06,129.0,83.0,7.600000000000023,122.0,,136.0,25123.56,7.600000000000023,4.806,5.0,3.19,437601443.0,-53338278.0,4.806,17.0,176.0
85,710,2024-03-11 16:34:07,128.0,111.0,7.800000000000011,123.0,,136.0,25128.51,7.800000000000011,4.806,5.0,3.0,437601803.0,-53337801.0,4.806,17.0,173.0
88,710,2024-03-11 16:34:08,128.0,123.0,7.800000000000011,123.0,,136.0,25133.4,7.800000000000011,4.787,5.0,2.69,437602157.0,-53337315.0,4.787,17.0,184.0
94,710,2024-03-11 16:34:09,129.0,177.0,8.0,123.0,,136.0,25137.87,8.0,4.642,5.0,2.39,437602476.0,-53336863.0,4.642,17.0,161.0
91,710,2024-03-11 16:34:10,129.0,192.0,8.199999999999989,123.0,,136.0,25141.88,8.199999999999989,4.175,5.0,2.26,437602772.0,-53336455.0,4.175,17.0,175.0
85,710,2024-03-11 16:34:11,129.0,199.0,8.600000000000023,123.0,,136.0,25144.75,8.600000000000023,3.194,5.0,2.38,437602964.0,-53336157.0,3.194,17.0,182.0
86,711,2024-03-11 16:34:12,128.0,247.0,8.800000000000011,123.0,,136.0,25146.79,8.800000000000011,2.011,5.0,2.76,437603067.0,-53335928.0,2.011,17.0,178.0
85,711,2024-03-11 16:34:13,130.0,395.0,9.199999999999989,124.0,,136.0,25148.63,9.199999999999989,1.82,5.0,3.4,437603192.0,-53335733.0,1.82,17.0,176.0
87,712,2024-03-11 16:34:14,130.0,506.0,9.600000000000023,124.0,,136.0,25150.42,9.600000000000023,1.811,4.0,4.34,437603295.0,-53335542.0,1.811,17.0,173.0
85,712,2024-03-11 16:34:15,131.0,513.0,10.0,124.0,,136.0,25152.34,10.0,1.889,4.0,5.7,437603419.0,-53335331.0,1.889,17.0,171.0
81,713,2024-03-11 16:34:16,132.0,462.0,10.399999999999977,125.0,,136.0,25154.15,10.399999999999977,2.056,4.0,7.52,437603522.0,-53335131.0,2.056,17.0,180.0
85,713,2024-03-11 16:34:17,133.0,417.0,10.600000000000023,125.0,,136.0,25156.12,10.600000000000023,2.0,4.0,9.83,437603658.0,-53334933.0,2.0,17.0,170.0
87,713,2024-03-11 16:34:18,135.0,318.0,10.800000000000011,125.0,,136.0,25158.12,10.800000000000011,2.0,4.0,12.28,437603803.0,-53334737.0,2.0,17.0,180.0
81,713,2024-03-11 16:34:19,132.0,208.0,11.0,126.0,,136.0,25160.4,11.0,2.0,4.0,14.17,437603978.0,-53334523.0,2.0,17.0,167.0
86,714,2024-03-11 16:34:20,133.0,106.0,11.399999999999977,126.0,,136.0,25162.61,11.399999999999977,2.0,4.0,14.79,437604090.0,-53334271.0,2.0,17.0,208.0
82,714,2024-03-11 16:34:21,135.0,69.0,11.600000000000023,126.0,,136.0,25164.96,11.600000000000023,2.0,4.0,14.09,437604113.0,-53333963.0,2.0,17.0,197.0
78,714,2024-03-11 16:34:22,135.0,66.0,11.600000000000023,126.0,,136.0,25167.49,11.600000000000023,2.0,4.0,12.64,437604044.0,-53333638.0,2.0,17.0,185.0
0,714,2024-03-11 16:34:23,135.0,0.0,11.800000000000011,127.0,,136.0,25169.5,11.800000000000011,2.09,4.0,11.03,437603931.0,-53333400.0,2.09,17.0,184.0
0,714,2024-03-11 16:34:24,136.0,0.0,12.0,127.0,,136.0,25170.22,12.0,1.761,4.0,9.6,437603897.0,-53333311.0,1.761,17.0,182.0
66,714,2024-03-11 16:34:32,132.0,40.0,12.0,127.0,,136.0,25170.64,12.0,1.33,4.0,0.0,437603863.0,-53333022.0,1.33,17.0,166.0
75,714,2024-03-11 16:34:33,132.0,213.0,12.0,127.0,,136.0,25172.49,12.0,1.665,4.0,0.0,437603897.0,-53332774.0,1.665,17.0,165.0
81,714,2024-03-11 16:34:34,132.0,213.0,12.0,127.0,,136.0,25175.0,12.0,2.381,4.0,0.0,437603908.0,-53332442.0,2.381,17.0,181.0
0,714,2024-03-11 16:34:35,133.0,0.0,12.0,127.0,,136.0,25177.92,12.0,2.769,4.0,0.0,437603942.0,-53332056.0,2.769,17.0,179.0
80,714,2024-03-11 16:34:36,133.0,40.0,12.0,127.0,,136.0,25180.97,12.0,2.777,4.0,0.0,437603942.0,-53331647.0,2.777,17.0,173.0
79,714,2024-03-11 16:34:37,132.0,89.0,12.0,127.0,,136.0,25183.69,12.0,2.797,4.0,0.0,437603931.0,-53331286.0,2.797,17.0,168.0
85,714,2024-03-11 16:34:38,130.0,127.0,12.0,127.0,,136.0,25186.65,12.0,2.785,4.0,0.0,437603897.0,-53330895.0,2.785,17.0,167.0
91,715,2024-03-11 16:34:39,130.0,115.0,11.800000000000011,127.0,,136.0,25190.0,11.800000000000011,2.931,4.0,0.0,437603885.0,-53330449.0,2.931,17.0,196.0
86,715,2024-03-11 16:34:40,130.0,107.0,11.800000000000011,127.0,,136.0,25193.61,11.800000000000011,3.516,4.0,0.0,437603828.0,-53329970.0,3.516,17.0,173.0
81,715,2024-03-11 16:34:41,130.0,122.0,11.600000000000023,127.0,,136.0,25197.39,11.600000000000023,3.737,4.0,-0.53,437603737.0,-53329476.0,3.737,17.0,167.0
87,715,2024-03-11 16:34:42,128.0,135.0,11.600000000000023,127.0,,136.0,25201.55,11.600000000000023,4.063,4.0,-1.17,437603635.0,-53328938.0,4.063,17.0,171.0
94,715,2024-03-11 16:34:43,128.0,128.0,11.600000000000023,127.0,63.0,136.0,25205.94,11.600000000000023,4.294,4.0,-1.28,437603510.0,-53328369.0,4.294,17.0,174.0
82,715,2024-03-11 16:34:44,129.0,126.0,11.600000000000023,127.0,,136.0,25210.58,11.600000000000023,4.492,4.0,-1.23,437603408.0,-53327764.0,4.492,17.0,168.0
88,715,2024-03-11 16:34:45,128.0,127.0,11.600000000000023,127.0,,136.0,25215.51,11.600000000000023,4.75,4.0,-0.6,437603262.0,-53327135.0,4.75,17.0,174.0
90,715,2024-03-11 16:34:46,128.0,123.0,11.600000000000023,127.0,,136.0,25220.7,11.600000000000023,4.986,4.0,0.0,437603066.0,-53326494.0,4.986,17.0,170.0
83,716,2024-03-11 16:34:47,128.0,143.0,11.600000000000023,127.0,,136.0,25225.92,11.600000000000023,5.179,4.0,0.0,437602838.0,-53325851.0,5.179,17.0,182.0
91,716,2024-03-11 16:34:48,127.0,173.0,11.600000000000023,127.0,,136.0,25231.38,11.600000000000023,5.34,4.0,0.0,437602621.0,-53325168.0,5.34,17.0,152.0
