cadence,calories,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
85,685,117,2024-02-05 17:01:03,,26998.6,5.755,12.0,128.0,438029613.0,-52870773.0,5.755,12.0,187.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
86,685,121,2024-02-05 17:01:04,,27005.42,5.842,11.0,129.0,438030257.0,-52870409.0,5.842,12.0,179.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
87,685,133,2024-02-05 17:01:05,,27012.23,5.92,11.0,130.0,438030934.0,-52870015.0,5.92,12.0,170.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
86,686,131,2024-02-05 17:01:06,,27019.01,6.11,10.0,130.0,438031576.0,-52869624.0,6.11,12.0,168.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
87,686,106,2024-02-05 17:01:07,,27025.82,6.214,10.0,129.0,438032258.0,-52869272.0,6.214,12.0,167.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
86,686,93,2024-02-05 17:01:08,,27032.52,6.226,10.0,129.0,438032934.0,-52868953.0,6.226,12.0,173.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
93,686,85,2024-02-05 17:01:09,,27039.09,6.297,10.0,129.0,438033579.0,-52868630.0,6.297,12.0,151.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:10,,27045.69,6.297,10.0,128.0,438034255.0,-52868293.0,6.297,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:11,,27052.23,6.312,10.0,129.0,438034899.0,-52867986.0,6.312,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:12,,27058.55,6.369,10.0,129.0,438035555.0,-52867701.0,6.369,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:13,,27063.97,6.063,12.0,128.0,438036047.0,-52867380.0,6.063,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:14,,27068.61,5.165,12.0,127.0,438036476.0,-52867056.0,5.165,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:15,,27071.45,4.788,12.0,127.0,438036749.0,-52866831.0,4.788,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:16,,27074.7,3.551,11.0,126.0,438037022.0,-52866564.0,3.551,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:17,,27077.46,3.307,11.0,125.0,438037289.0,-52866377.0,3.307,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:18,,27079.58,2.918,11.0,125.0,438037488.0,-52866272.0,2.918,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:19,,27080.07,2.379,10.0,125.0,438037527.0,-52866253.0,2.379,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:32,,27080.29,1.095,11.0,122.0,438037730.0,-52866153.0,1.095,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:33,,27081.9,1.342,11.0,123.0,438037880.0,-52866121.0,1.342,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,686,0,2024-02-05 17:01:34,,27084.36,1.698,11.0,124.0,438038114.0,-52866012.0,1.698,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
92,686,102,2024-02-05 17:01:35,,27087.64,2.806,10.0,123.0,438038387.0,-52865741.0,2.806,12.0,182.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
84,686,325,2024-02-05 17:01:36,,27090.8,2.854,10.0,123.0,438038667.0,-52865475.0,2.854,12.0,173.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
91,687,287,2024-02-05 17:01:37,,27094.56,3.198,10.0,123.0,438038979.0,-52865142.0,3.198,12.0,184.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
99,687,279,2024-02-05 17:01:38,,27099.4,3.694,9.0,123.0,438039224.0,-52864592.0,3.694,12.0,173.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
99,687,280,2024-02-05 17:01:39,,27103.9,4.361,9.0,123.0,438039309.0,-52864002.0,4.361,12.0,173.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
45,687,248,2024-02-05 17:01:40,,27108.11,4.341,9.0,123.0,438039340.0,-52863446.0,4.341,12.0,173.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,687,0,2024-02-05 17:01:41,,27112.63,4.231,9.0,124.0,438039281.0,-52862845.0,4.231,12.0,172.0,1.0,1.0,39.0,45.0,0.0
0,687,0,2024-02-05 17:01:42,,27118.1,4.231,9.0,124.0,438039152.0,-52862133.0,4.231,12.0,171.0,1.0,1.0,39.0,45.0,-0.77
0,687,0,2024-02-05 17:01:43,,27123.27,4.205,9.0,124.0,438039067.0,-52861458.0,4.205,12.0,170.0,1.0,1.0,39.0,45.0,-1.08
0,687,0,2024-02-05 17:01:44,,27127.59,4.105,9.0,124.0,438039043.0,-52860885.0,4.105,12.0,169.0,1.0,1.0,39.0,45.0,-1.15
0,687,0,2024-02-05 17:01:45,,27131.54,4.371,9.0,124.0,438039127.0,-52860366.0,4.371,12.0,168.0,1.1999999999999886,1.1999999999999886,39.0,45.0,-1.1
44,687,23,2024-02-05 17:01:46,,27134.57,4.278,13.0,125.0,438039158.0,-52859962.0,4.278,12.0,167.0,1.1999999999999886,1.1999999999999886,39.0,45.0,-0.26
75,688,183,2024-02-05 17:01:47,,27137.94,4.061,16.0,127.0,438039106.0,-52859521.0,4.061,12.0,166.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
101,688,272,2024-02-05 17:01:48,,27141.74,4.056,17.0,128.0,438039009.0,-52859024.0,4.056,12.0,174.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
82,688,229,2024-02-05 17:01:49,,27145.69,4.041,17.0,130.0,438038867.0,-52858538.0,4.041,12.0,172.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
87,688,137,2024-02-05 17:01:50,,27149.54,3.963,16.0,131.0,438038675.0,-52858074.0,3.963,12.0,168.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
90,688,133,2024-02-05 17:01:51,,27153.37,4.028,15.0,132.0,438038455.0,-52857628.0,4.028,12.0,172.0,1.0,1.0,39.0,45.0,0.0
95,689,117,2024-02-05 17:01:52,,27157.66,4.043,14.0,133.0,438038273.0,-52857121.0,4.043,12.0,164.0,1.0,1.0,39.0,45.0,0.0
96,689,91,2024-02-05 17:01:53,,27162.37,4.186,14.0,133.0,438038112.0,-52856522.0,4.186,12.0,159.0,1.0,1.0,39.0,45.0,0.0
0,689,0,2024-02-05 17:01:54,,27167.66,4.455,13.0,133.0,438038060.0,-52855818.0,4.455,12.0,161.0,1.0,1.0,39.0,45.0,0.0
0,689,0,2024-02-05 17:01:55,,27171.71,4.182,12.0,133.0,438037968.0,-52855293.0,4.182,12.0,164.0,1.0,1.0,39.0,45.0,0.0
0,689,0,2024-02-05 17:01:56,,27174.91,3.996,12.0,132.0,438037891.0,-52854874.0,3.996,12.0,166.0,1.0,1.0,39.0,45.0,0.0
0,689,0,2024-02-05 17:01:57,,27177.52,3.01,11.0,133.0,438037917.0,-52854537.0,3.01,12.0,169.0,1.0,1.0,39.0,45.0,0.0
35,689,58,2024-02-05 17:01:58,,27180.64,2.692,11.0,130.0,438038112.0,-52854199.0,2.692,12.0,172.0,1.0,1.0,39.0,45.0,0.0
64,689,386,2024-02-05 17:01:59,,27184.48,3.5,10.0,130.0,438038412.0,-52853868.0,3.5,12.0,175.0,1.0,1.0,39.0,45.0,0.0
71,690,462,2024-02-05 17:02:00,,27189.3,3.708,10.0,130.0,438038847.0,-52853470.0,3.708,12.0,175.0,1.0,1.0,39.0,45.0,0.0
0,690,0,2024-02-05 17:02:01,,27193.55,4.237,9.0,129.0,438039146.0,-52853070.0,4.237,12.0,173.0,1.0,1.0,39.0,45.0,0.0
24,690,4,2024-02-05 17:02:02,,27197.29,4.241,9.0,128.0,438039321.0,-52852631.0,4.241,12.0,169.0,1.0,1.0,39.0,45.0,0.0
81,690,31,2024-02-05 17:02:03,,27201.08,3.781,8.0,129.0,438039465.0,-52852154.0,3.781,12.0,167.0,1.0,1.0,39.0,45.0,0.0
87,690,95,2024-02-05 17:02:04,,27205.54,3.875,8.0,129.0,438039661.0,-52851607.0,3.875,12.0,174.0,1.0,1.0,39.0,45.0,0.0
84,690,113,2024-02-05 17:02:05,,27209.7,4.119,8.0,129.0,438039941.0,-52851161.0,4.119,12.0,185.0,1.0,1.0,39.0,45.0,0.0
86,690,126,2024-02-05 17:02:06,,27213.68,3.9,8.0,130.0,438040288.0,-52850880.0,3.9,12.0,171.0,1.0,1.0,39.0,45.0,0.0
85,690,159,2024-02-05 17:02:07,,27218.21,3.941,7.0,131.0,438040778.0,-52850742.0,3.941,12.0,167.0,1.0,1.0,39.0,45.0,0.0
87,691,157,2024-02-05 17:02:08,,27222.7,4.411,7.0,131.0,438041241.0,-52850716.0,4.411,12.0,167.0,1.0,1.0,39.0,45.0,0.0
86,691,135,2024-02-05 17:02:09,,27227.42,4.661,7.0,132.0,438041746.0,-52850623.0,4.661,12.0,175.0,1.0,1.0,39.0,45.0,0.0
90,691,128,2024-02-05 17:02:10,,27232.26,4.812,7.0,132.0,438042255.0,-52850464.0,4.812,12.0,180.0,1.0,1.0,39.0,45.0,0.0
90,691,134,2024-02-05 17:02:11,,27237.31,5.02,7.0,132.0,438042786.0,-52850307.0,5.02,12.0,172.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
86,691,139,2024-02-05 17:02:12,,27242.4,5.138,6.0,133.0,438043289.0,-52850161.0,5.138,12.0,173.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
90,691,166,2024-02-05 17:02:13,,27246.87,4.959,7.0,133.0,438043769.0,-52850123.0,4.959,12.0,165.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
55,692,209,2024-02-05 17:02:14,,27250.21,3.769,9.0,133.0,438044120.0,-52850236.0,3.769,12.0,165.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:15,,27253.21,3.52,9.0,134.0,438044393.0,-52850437.0,3.52,12.0,159.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
55,692,16,2024-02-05 17:02:16,,27256.81,3.512,10.0,135.0,438044674.0,-52850790.0,3.512,12.0,154.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
84,692,63,2024-02-05 17:02:17,,27260.96,3.572,10.0,134.0,438044992.0,-52851196.0,3.572,12.0,149.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
87,692,111,2024-02-05 17:02:18,,27265.06,3.952,10.0,135.0,438045312.0,-52851568.0,3.952,12.0,167.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
85,692,112,2024-02-05 17:02:19,,27269.75,4.152,10.0,135.0,438045631.0,-52852015.0,4.152,12.0,179.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
87,692,89,2024-02-05 17:02:20,,27274.52,4.667,10.0,134.0,438045943.0,-52852520.0,4.667,12.0,168.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
20,692,69,2024-02-05 17:02:21,,27279.3,4.765,10.0,135.0,438046202.0,-52853080.0,4.765,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:22,,27283.94,4.656,10.0,135.0,438046384.0,-52853658.0,4.656,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:23,,27288.53,4.697,10.0,133.0,438046559.0,-52854240.0,4.697,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:24,,27292.32,4.471,10.0,132.0,438046696.0,-52854716.0,4.471,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:25,,27294.9,3.161,10.0,131.0,438046818.0,-52855006.0,3.161,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:26,,27295.43,2.516,11.0,130.0,438046857.0,-52855040.0,2.516,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:27,,27295.43,0.0,10.0,129.0,438046857.0,-52855040.0,0.0,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:28,,27295.43,0.0,11.0,129.0,438046857.0,-52855040.0,0.0,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:29,,27295.43,0.0,11.0,128.0,438046857.0,-52855040.0,0.0,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:30,,27295.43,0.0,10.0,126.0,438046857.0,-52855040.0,0.0,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:31,,27295.43,0.0,10.0,125.0,438046857.0,-52855040.0,0.0,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,692,0,2024-02-05 17:02:59,,27295.79,1.926,9.0,121.0,438047307.0,-52854980.0,1.926,12.0,,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
0,692,0,2024-02-05 17:03:00,,27298.26,2.317,9.0,120.0,438047580.0,-52854952.0,2.317,12.0,,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
53,692,73,2024-02-05 17:03:01,,27301.16,2.724,9.0,118.0,438047868.0,-52854903.0,2.724,12.0,187.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
54,692,240,2024-02-05 17:03:02,,27304.59,2.937,9.0,111.0,438048241.0,-52854903.0,2.937,12.0,187.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
63,693,297,2024-02-05 17:03:03,,27308.51,3.288,9.0,109.0,438048655.0,-52854900.0,3.288,12.0,178.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
75,693,386,2024-02-05 17:03:04,,27312.84,3.875,9.0,109.0,438049123.0,-52854878.0,3.875,12.0,173.0,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
86,693,351,2024-02-05 17:03:05,,27317.64,4.239,9.0,111.0,438049661.0,-52854864.0,4.239,12.0,168.0,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
90,694,250,2024-02-05 17:03:06,,27322.31,4.333,9.0,111.0,438050148.0,-52854864.0,4.333,12.0,184.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:07,,27325.84,4.283,10.0,112.0,438050518.0,-52854842.0,4.283,12.0,182.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
2,694,0,2024-02-05 17:03:08,,27327.44,3.972,10.0,112.0,438050641.0,-52854667.0,3.972,12.0,174.0,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
85,694,100,2024-02-05 17:03:09,,27330.61,3.852,10.0,111.0,438050714.0,-52854263.0,3.852,12.0,167.0,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
92,694,196,2024-02-05 17:03:10,,27335.92,4.221,11.0,112.0,438050943.0,-52853612.0,4.221,12.0,168.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
93,694,178,2024-02-05 17:03:11,,27341.09,5.056,13.0,111.0,438051191.0,-52852990.0,5.056,12.0,169.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:12,,27347.2,5.053,12.0,112.0,438051568.0,-52852320.0,5.053,12.0,169.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:13,,27353.52,5.035,12.0,112.0,438052023.0,-52851699.0,5.035,12.0,169.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:14,,27359.35,5.009,11.0,112.0,438052470.0,-52851181.0,5.009,12.0,168.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:15,,27365.0,4.941,12.0,111.0,438052943.0,-52850711.0,4.941,12.0,168.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:16,,27370.29,5.218,12.0,111.0,438053448.0,-52850379.0,5.218,12.0,168.0,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:17,,27375.54,5.226,11.0,110.0,438053997.0,-52850191.0,5.226,12.0,168.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:18,,27380.82,5.241,11.0,110.0,438054550.0,-52850068.0,5.241,12.0,167.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:19,,27386.24,5.287,11.0,110.0,438055134.0,-52849917.0,5.287,12.0,167.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:20,,27391.79,5.384,10.0,109.0,438055718.0,-52849720.0,5.384,12.0,167.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,694,0,2024-02-05 17:03:21,,27396.53,5.377,10.0,109.0,438056209.0,-52849667.0,5.377,12.0,167.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
80,695,27,2024-02-05 17:03:22,,27400.9,4.947,10.0,108.0,438056670.0,-52849765.0,4.947,12.0,166.0,1.0,1.0,39.0,45.0,0.0
84,695,127,2024-02-05 17:03:23,,27405.54,4.85,10.0,108.0,438057164.0,-52849848.0,4.85,12.0,166.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
90,695,141,2024-02-05 17:03:24,,27410.06,4.811,10.0,110.0,438057634.0,-52849814.0,4.811,12.0,174.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
85,695,127,2024-02-05 17:03:25,,27414.93,4.679,9.0,112.0,438058174.0,-52849717.0,4.679,12.0,170.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:26,,27419.82,4.639,9.0,114.0,438058684.0,-52849615.0,4.639,12.0,171.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:27,,27424.66,4.666,9.0,116.0,438059221.0,-52849524.0,4.666,12.0,171.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:28,,27429.42,4.771,10.0,116.0,438059713.0,-52849462.0,4.771,12.0,172.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:29,,27433.79,4.509,10.0,115.0,438060168.0,-52849404.0,4.509,12.0,173.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:30,,27437.53,4.242,10.0,112.0,438060597.0,-52849367.0,4.242,12.0,174.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:31,,27440.11,2.937,9.0,109.0,438060856.0,-52849472.0,2.937,12.0,174.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
5,695,0,2024-02-05 17:03:32,,27441.96,2.737,9.0,107.0,438061038.0,-52849576.0,2.737,12.0,175.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
61,695,104,2024-02-05 17:03:33,,27443.75,2.43,9.0,106.0,438061226.0,-52849576.0,2.43,12.0,176.0,1.0,1.0,39.0,45.0,0.0
52,695,164,2024-02-05 17:03:34,,27446.37,2.363,10.0,107.0,438061474.0,-52849484.0,2.363,12.0,176.0,1.0,1.0,39.0,45.0,0.0
0,695,0,2024-02-05 17:03:35,,27449.66,2.971,10.0,108.0,438061846.0,-52849422.0,2.971,12.0,177.0,1.0,1.0,39.0,45.0,0.0
85,695,31,2024-02-05 17:03:36,,27453.29,3.119,9.0,109.0,438062221.0,-52849398.0,3.119,12.0,178.0,1.0,1.0,39.0,45.0,0.0
96,695,100,2024-02-05 17:03:37,,27455.36,3.045,9.0,110.0,438062390.0,-52849572.0,3.045,12.0,157.0,1.0,1.0,39.0,45.0,0.0
97,696,174,2024-02-05 17:03:38,,27457.62,2.593,9.0,111.0,438062496.0,-52849833.0,2.593,12.0,165.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-0.64
82,696,220,2024-02-05 17:03:39,,27460.56,2.473,9.0,113.0,438062676.0,-52850140.0,2.473,12.0,177.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.27
90,696,258,2024-02-05 17:03:40,,27464.51,3.017,9.0,113.0,438062852.0,-52850624.0,3.017,12.0,179.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.51
88,696,239,2024-02-05 17:03:41,,27468.41,3.194,12.0,113.0,438062988.0,-52851124.0,3.194,12.0,167.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.58
91,697,262,2024-02-05 17:03:42,,27471.74,3.403,14.0,114.0,438063146.0,-52851523.0,3.403,12.0,171.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.5
88,697,207,2024-02-05 17:03:43,,27475.74,3.553,13.0,114.0,438063418.0,-52851917.0,3.553,12.0,162.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.35
85,697,215,2024-02-05 17:03:44,,27479.52,3.658,13.0,116.0,438063692.0,-52852302.0,3.658,12.0,173.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-1.18
82,697,260,2024-02-05 17:03:45,,27483.81,4.051,14.0,116.0,438063964.0,-52852756.0,4.051,12.0,161.0,0.8000000000000114,0.8000000000000114,39.0,45.0,-0.45
52,698,284,2024-02-05 17:03:46,,27488.93,4.113,14.0,116.0,438064250.0,-52853325.0,4.113,12.0,187.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
72,698,133,2024-02-05 17:03:47,,27494.5,4.389,15.0,116.0,438064594.0,-52853942.0,4.389,12.0,167.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
82,698,120,2024-02-05 17:03:48,,27498.8,4.716,15.0,117.0,438064829.0,-52854451.0,4.716,12.0,173.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
86,698,270,2024-02-05 17:03:49,,27503.85,4.799,15.0,117.0,438065102.0,-52855030.0,4.799,12.0,164.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
91,698,261,2024-02-05 17:03:50,,27509.04,4.892,15.0,117.0,438065389.0,-52855605.0,4.892,12.0,178.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
94,699,213,2024-02-05 17:03:51,,27514.46,5.0,15.0,119.0,438065752.0,-52856173.0,5.0,12.0,170.0,1.0,1.0,39.0,45.0,0.0
84,699,217,2024-02-05 17:03:52,,27519.78,5.014,15.0,120.0,438066128.0,-52856706.0,5.014,12.0,176.0,0.8000000000000114,0.8000000000000114,39.0,45.0,0.0
88,699,248,2024-02-05 17:03:53,,27525.94,5.162,14.0,121.0,438066630.0,-52857288.0,5.162,12.0,172.0,1.0,1.0,39.0,45.0,0.0
90,699,280,2024-02-05 17:03:54,,27532.39,5.449,14.0,122.0,438067073.0,-52857929.0,5.449,12.0,174.0,1.0,1.0,39.0,45.0,0.0
93,700,276,2024-02-05 17:03:55,,27538.07,5.313,14.0,123.0,438067458.0,-52858525.0,5.313,12.0,177.0,1.0,1.0,39.0,45.0,0.0
95,700,237,2024-02-05 17:03:56,,27545.61,5.83,14.0,124.0,438067938.0,-52859333.0,5.83,12.0,176.0,1.0,1.0,39.0,45.0,0.0
91,700,179,2024-02-05 17:03:57,,27552.41,5.881,14.0,125.0,438068311.0,-52860105.0,5.881,12.0,173.0,1.0,1.0,39.0,45.0,0.0
87,700,173,2024-02-05 17:03:58,,27558.97,6.015,14.0,126.0,438068711.0,-52860825.0,6.015,12.0,170.0,1.0,1.0,39.0,45.0,0.0
86,700,238,2024-02-05 17:03:59,,27564.82,6.099,14.0,126.0,438069089.0,-52861471.0,6.099,12.0,173.0,1.0,1.0,39.0,45.0,0.0
87,701,215,2024-02-05 17:04:00,,27571.44,5.83,14.0,127.0,438069536.0,-52862151.0,5.83,12.0,172.0,1.0,1.0,39.0,45.0,0.0
86,701,174,2024-02-05 17:04:01,,27578.46,5.881,14.0,127.0,438070014.0,-52862855.0,5.881,12.0,176.0,1.0,1.0,39.0,45.0,0.0
85,701,168,2024-02-05 17:04:02,,27585.88,5.992,14.0,127.0,438070534.0,-52863600.0,5.992,12.0,166.0,1.0,1.0,39.0,45.0,0.0
87,701,152,2024-02-05 17:04:03,,27591.33,5.992,14.0,126.0,438070895.0,-52864190.0,5.992,12.0,154.0,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
74,701,145,2024-02-05 17:04:04,,27597.73,5.917,14.0,127.0,438071266.0,-52864903.0,5.917,12.0,,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
45,701,115,2024-02-05 17:04:05,,27604.51,5.61,14.0,126.0,438071656.0,-52865663.0,5.61,12.0,,1.1999999999999886,1.1999999999999886,39.0,45.0,0.0
0,701,0,2024-02-05 17:04:06,,27609.04,6.019,13.0,126.0,438071915.0,-52866170.0,6.019,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,701,0,2024-02-05 17:04:07,,27612.13,4.534,13.0,126.0,438072104.0,-52866513.0,4.534,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,701,0,2024-02-05 17:04:08,,27614.75,4.131,13.0,125.0,438072318.0,-52866770.0,4.131,12.0,,1.3999999999999773,1.3999999999999773,39.0,45.0,0.0
0,701,0,2024-02-05 17:04:09,,27616.98,3.04,13.0,125.0,438072446.0,-52867019.0,3.04,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.0
0,701,0,2024-02-05 17:04:10,,27618.81,2.732,15.0,124.0,438072539.0,-52867216.0,2.732,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,0.57
0,701,0,2024-02-05 17:04:11,,27620.26,2.412,16.0,123.0,438072637.0,-52867378.0,2.412,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,1.13
0,701,0,2024-02-05 17:04:12,,27621.8,2.242,16.0,122.0,438072759.0,-52867533.0,2.242,12.0,,1.6000000000000227,1.6000000000000227,39.0,45.0,1.22
0,701,0,2024-02-05 17:04:13,,27622.21,1.798,18.0,121.0,438072798.0,-52867567.0,1.798,12.0,,1.8000000000000114,1.8000000000000114,39.0,45.0,1.34
0,701,0,2024-02-05 17:04:29,,27622.69,1.453,14.0,131.0,438072924.0,-52867974.0,1.453,12.0,,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
90,702,99,2024-02-05 17:04:30,,27625.86,2.035,14.0,130.0,438073166.0,-52868277.0,2.035,12.0,192.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
85,702,352,2024-02-05 17:04:31,,27629.37,3.362,14.0,129.0,438073491.0,-52868501.0,3.362,12.0,176.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
91,702,360,2024-02-05 17:04:32,,27633.72,3.801,15.0,129.0,438073867.0,-52868796.0,3.801,12.0,172.0,1.8000000000000114,1.8000000000000114,39.0,45.0,0.0
