cadence,calories,heart_rate,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade
0,881,135,0,2024-02-13 16:59:12,,33505.0,5.147,10.0,437981956.0,-52852104.0,5.147,16.0,188.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
0,881,133,0,2024-02-13 16:59:13,,33510.8,5.147,10.0,437982448.0,-52852611.0,5.147,16.0,185.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
0,881,132,0,2024-02-13 16:59:14,,33515.69,5.147,13.0,437982855.0,-52853012.0,5.147,16.0,183.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
0,881,130,0,2024-02-13 16:59:15,,33520.36,5.147,13.0,437983221.0,-52853423.0,5.147,16.0,180.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
0,881,128,0,2024-02-13 16:59:16,,33524.98,5.143,12.0,437983627.0,-52853822.0,5.143,16.0,178.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
78,881,128,20,2024-02-13 16:59:17,,33529.71,5.089,12.0,437983994.0,-52854216.0,5.089,16.0,175.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
80,881,127,82,2024-02-13 16:59:18,,33534.78,5.08,11.0,437984450.0,-52854620.0,5.08,16.0,173.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
81,881,128,109,2024-02-13 16:59:19,72.0,33539.64,5.329,11.0,437984859.0,-52855039.0,5.329,16.0,171.0,7.199999999999989,97.0,104.0,7.199999999999989,0.0
80,881,127,105,2024-02-13 16:59:20,,33544.2,5.137,11.0,437985221.0,-52855458.0,5.137,16.0,173.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
78,881,128,99,2024-02-13 16:59:21,,33548.9,5.029,11.0,437985586.0,-52855874.0,5.029,16.0,176.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
78,881,131,131,2024-02-13 16:59:22,,33553.44,4.908,10.0,437985949.0,-52856286.0,4.908,16.0,170.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
80,881,135,175,2024-02-13 16:59:23,,33557.91,4.798,10.0,437986313.0,-52856680.0,4.798,16.0,166.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
95,881,135,153,2024-02-13 16:59:24,,33562.39,4.719,10.0,437986680.0,-52857022.0,4.719,16.0,180.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
95,882,133,109,2024-02-13 16:59:25,,33566.96,4.697,10.0,437987086.0,-52857386.0,4.697,16.0,180.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
0,882,131,0,2024-02-13 16:59:26,,33571.03,4.665,9.0,437987394.0,-52857765.0,4.665,16.0,180.0,7.399999999999977,97.0,104.0,7.399999999999977,0.0
0,882,129,0,2024-02-13 16:59:27,,33574.89,4.485,9.0,437987617.0,-52858194.0,4.485,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,882,127,0,2024-02-13 16:59:28,,33577.91,4.313,9.0,437987797.0,-52858532.0,4.313,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,882,125,0,2024-02-13 16:59:29,,33579.74,3.704,8.0,437987974.0,-52858673.0,3.704,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,882,125,0,2024-02-13 16:59:30,,33581.35,3.183,8.0,437988068.0,-52858830.0,3.183,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,882,124,0,2024-02-13 16:59:31,,33582.93,2.659,8.0,437988205.0,-52858979.0,2.659,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
53,882,124,142,2024-02-13 16:59:32,,33585.02,1.365,8.0,437988333.0,-52859200.0,1.365,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
60,882,125,305,2024-02-13 16:59:33,,33587.22,2.39,8.0,437988396.0,-52859476.0,2.39,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
72,882,125,272,2024-02-13 16:59:34,,33589.84,2.799,8.0,437988628.0,-52859710.0,2.799,16.0,187.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
70,883,126,241,2024-02-13 16:59:35,,33592.93,3.207,8.0,437988908.0,-52859879.0,3.207,16.0,162.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
86,883,126,180,2024-02-13 16:59:36,,33596.1,3.333,8.0,437989260.0,-52859988.0,3.333,16.0,166.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
91,883,126,124,2024-02-13 16:59:37,,33598.71,3.352,8.0,437989487.0,-52860170.0,3.352,16.0,185.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
86,883,125,98,2024-02-13 16:59:38,,33601.62,3.565,7.0,437989723.0,-52860412.0,3.565,16.0,185.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,124,0,2024-02-13 16:59:39,,33605.13,3.749,7.0,437990046.0,-52860690.0,3.749,16.0,187.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,125,0,2024-02-13 16:59:40,,33608.96,3.825,8.0,437990407.0,-52860952.0,3.825,16.0,190.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,122,0,2024-02-13 16:59:41,,33612.51,3.787,8.0,437990726.0,-52861212.0,3.787,16.0,192.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,118,0,2024-02-13 16:59:42,,33616.12,3.417,9.0,437991034.0,-52861503.0,3.417,16.0,195.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,116,0,2024-02-13 16:59:43,,33618.93,3.377,8.0,437991268.0,-52861696.0,3.377,16.0,197.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,883,114,0,2024-02-13 16:59:44,,33621.29,2.961,8.0,437991531.0,-52861816.0,2.961,16.0,199.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
74,883,117,197,2024-02-13 16:59:45,,33623.59,2.547,8.0,437991717.0,-52861955.0,2.547,16.0,202.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
72,883,117,302,2024-02-13 16:59:46,,33626.03,2.59,8.0,437991950.0,-52862120.0,2.59,16.0,199.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
78,884,117,232,2024-02-13 16:59:47,,33629.12,3.07,8.0,437992230.0,-52862336.0,3.07,16.0,174.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
82,884,115,184,2024-02-13 16:59:48,,33632.7,3.703,8.0,437992593.0,-52862562.0,3.703,16.0,173.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
75,884,114,155,2024-02-13 16:59:49,,33636.82,3.743,9.0,437992962.0,-52862841.0,3.743,16.0,180.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
72,884,114,99,2024-02-13 16:59:50,,33641.2,4.162,10.0,437993370.0,-52863114.0,4.162,16.0,166.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
72,884,115,52,2024-02-13 16:59:51,,33645.4,4.203,10.0,437993782.0,-52863321.0,4.203,16.0,149.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,884,115,0,2024-02-13 16:59:52,,33649.09,4.16,10.0,437994184.0,-52863419.0,4.16,16.0,151.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
0,884,116,0,2024-02-13 16:59:53,,33651.83,3.659,9.0,437994493.0,-52863480.0,3.659,16.0,155.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
3,884,118,0,2024-02-13 16:59:54,,33654.04,2.762,10.0,437994722.0,-52863588.0,2.762,16.0,158.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
68,884,117,77,2024-02-13 16:59:55,,33656.59,1.974,12.0,437994950.0,-52863754.0,1.974,16.0,162.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
66,884,118,156,2024-02-13 16:59:56,,33659.44,2.832,13.0,437995180.0,-52863983.0,2.832,16.0,199.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
72,885,116,134,2024-02-13 16:59:57,,33662.49,3.194,13.0,437995457.0,-52864190.0,3.194,16.0,192.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
79,885,115,160,2024-02-13 16:59:58,,33666.11,3.194,15.0,437995777.0,-52864466.0,3.194,16.0,167.0,7.600000000000023,97.0,104.0,7.600000000000023,0.0
87,885,116,169,2024-02-13 16:59:59,,33669.54,3.194,15.0,437996094.0,-52864702.0,3.194,16.0,170.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
84,885,118,214,2024-02-13 17:00:00,,33672.92,3.194,17.0,437996416.0,-52864920.0,3.194,16.0,162.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
86,885,118,261,2024-02-13 17:00:01,,33676.39,3.194,17.0,437996781.0,-52865095.0,3.194,16.0,169.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
85,886,118,247,2024-02-13 17:00:02,,33680.3,3.212,16.0,437997155.0,-52865250.0,3.212,16.0,168.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
84,886,120,187,2024-02-13 17:00:03,,33684.48,3.382,16.0,437997608.0,-52865362.0,3.382,16.0,180.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
79,886,120,148,2024-02-13 17:00:04,,33689.2,3.478,15.0,437998063.0,-52865589.0,3.478,16.0,175.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
79,886,121,138,2024-02-13 17:00:05,,33693.87,4.336,14.0,437998512.0,-52865937.0,4.336,16.0,186.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
78,886,123,145,2024-02-13 17:00:06,,33698.64,4.581,14.0,437998884.0,-52866325.0,4.581,16.0,178.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
81,886,122,157,2024-02-13 17:00:07,,33703.7,4.83,14.0,437999340.0,-52866694.0,4.83,16.0,161.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
0,886,123,0,2024-02-13 17:00:08,,33709.01,5.111,13.0,437999794.0,-52867150.0,5.111,16.0,160.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
0,886,122,0,2024-02-13 17:00:09,,33714.23,5.108,13.0,438000247.0,-52867560.0,5.108,16.0,159.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
0,886,123,0,2024-02-13 17:00:10,,33719.23,5.077,12.0,438000704.0,-52867940.0,5.077,16.0,158.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
0,886,122,0,2024-02-13 17:00:11,,33724.32,5.109,12.0,438001155.0,-52868279.0,5.109,16.0,157.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
0,886,121,0,2024-02-13 17:00:12,,33728.41,5.087,11.0,438001560.0,-52868446.0,5.087,16.0,156.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
65,887,121,156,2024-02-13 17:00:13,,33731.79,4.668,11.0,438001912.0,-52868268.0,4.668,16.0,155.0,7.800000000000011,97.0,104.0,7.800000000000011,0.0
77,887,121,295,2024-02-13 17:00:14,,33735.32,4.59,11.0,438002140.0,-52867905.0,4.59,16.0,159.0,8.0,97.0,104.0,8.0,0.0
90,887,122,296,2024-02-13 17:00:15,,33739.48,4.661,11.0,438002367.0,-52867421.0,4.661,16.0,177.0,8.0,97.0,104.0,8.0,0.0
97,888,125,287,2024-02-13 17:00:16,,33744.11,4.688,11.0,438002596.0,-52866876.0,4.688,16.0,176.0,8.0,97.0,104.0,8.0,0.0
102,888,126,270,2024-02-13 17:00:17,,33748.91,4.701,11.0,438002827.0,-52866310.0,4.701,16.0,156.0,8.0,97.0,104.0,8.0,0.0
0,888,126,0,2024-02-13 17:00:18,,33753.35,4.686,12.0,438003104.0,-52865818.0,4.686,16.0,158.0,8.0,97.0,104.0,8.0,0.0
0,888,128,0,2024-02-13 17:00:19,,33758.01,4.763,12.0,438003438.0,-52865357.0,4.763,16.0,161.0,8.0,97.0,104.0,8.0,0.0
0,888,128,0,2024-02-13 17:00:20,,33763.44,5.472,12.0,438003888.0,-52864920.0,5.472,16.0,164.0,8.0,97.0,104.0,8.0,0.0
0,888,127,0,2024-02-13 17:00:21,,33768.06,5.323,12.0,438004279.0,-52864502.0,5.323,16.0,167.0,8.0,97.0,104.0,8.0,0.0
71,888,126,29,2024-02-13 17:00:22,,33771.07,3.791,12.0,438004520.0,-52864287.0,3.791,16.0,171.0,8.0,97.0,104.0,8.0,0.0
86,888,127,67,2024-02-13 17:00:23,,33774.3,3.564,12.0,438004887.0,-52864322.0,3.564,16.0,174.0,8.0,97.0,104.0,8.0,0.0
84,888,127,176,2024-02-13 17:00:24,,33778.38,3.59,12.0,438005296.0,-52864495.0,3.59,16.0,174.0,8.0,97.0,104.0,8.0,0.0
87,888,125,209,2024-02-13 17:00:25,,33782.79,3.867,11.0,438005690.0,-52864828.0,3.867,16.0,179.0,8.0,97.0,104.0,8.0,0.0
91,889,125,169,2024-02-13 17:00:26,,33786.98,3.925,11.0,438005925.0,-52865281.0,3.925,16.0,173.0,8.0,97.0,104.0,8.0,0.0
87,889,125,144,2024-02-13 17:00:27,,33791.45,3.964,12.0,438006241.0,-52865734.0,3.964,16.0,173.0,8.199999999999989,97.0,104.0,8.199999999999989,0.0
82,889,125,174,2024-02-13 17:00:28,,33796.3,4.464,13.0,438006612.0,-52866196.0,4.464,16.0,172.0,8.199999999999989,97.0,104.0,8.199999999999989,0.0
85,889,126,198,2024-02-13 17:00:29,,33800.98,4.464,16.0,438006976.0,-52866633.0,4.464,16.0,165.0,8.199999999999989,97.0,104.0,8.199999999999989,0.0
82,889,127,183,2024-02-13 17:00:30,,33805.8,4.464,15.0,438007345.0,-52867071.0,4.464,16.0,174.0,8.399999999999977,97.0,104.0,8.399999999999977,0.0
84,889,129,173,2024-02-13 17:00:31,,33810.62,4.464,15.0,438007750.0,-52867489.0,4.464,16.0,177.0,8.399999999999977,97.0,104.0,8.399999999999977,0.41
83,890,129,160,2024-02-13 17:00:32,,33815.31,4.466,15.0,438008115.0,-52867949.0,4.466,16.0,177.0,8.399999999999977,97.0,104.0,8.399999999999977,1.12
86,890,130,150,2024-02-13 17:00:33,,33820.27,4.506,15.0,438008488.0,-52868384.0,4.506,16.0,179.0,8.600000000000023,97.0,104.0,8.600000000000023,1.17
85,890,130,159,2024-02-13 17:00:34,,33825.43,4.636,14.0,438008937.0,-52868841.0,4.636,16.0,179.0,8.600000000000023,97.0,104.0,8.600000000000023,1.19
83,890,131,162,2024-02-13 17:00:35,,33830.5,4.539,14.0,438009339.0,-52869286.0,4.539,16.0,177.0,8.600000000000023,97.0,104.0,8.600000000000023,1.19
85,890,131,148,2024-02-13 17:00:36,,33835.41,4.647,14.0,438009657.0,-52869793.0,4.647,16.0,171.0,8.600000000000023,97.0,104.0,8.600000000000023,1.19
84,890,130,133,2024-02-13 17:00:37,,33840.23,4.679,14.0,438010022.0,-52870255.0,4.679,16.0,177.0,8.800000000000011,97.0,104.0,8.800000000000011,1.16
85,890,130,134,2024-02-13 17:00:38,,33845.38,5.043,13.0,438010379.0,-52870786.0,5.043,16.0,174.0,8.800000000000011,97.0,104.0,8.800000000000011,1.13
82,891,130,141,2024-02-13 17:00:39,,33851.04,5.074,13.0,438010656.0,-52871461.0,5.074,16.0,177.0,8.800000000000011,97.0,104.0,8.800000000000011,1.12
83,891,129,138,2024-02-13 17:00:40,,33855.59,5.043,13.0,438010979.0,-52871898.0,5.043,16.0,174.0,9.0,97.0,104.0,9.0,1.13
80,891,128,128,2024-02-13 17:00:41,,33860.2,4.65,14.0,438011347.0,-52872322.0,4.65,16.0,177.0,9.0,97.0,104.0,9.0,1.14
82,891,127,120,2024-02-13 17:00:42,,33864.78,4.596,15.0,438011710.0,-52872739.0,4.596,16.0,174.0,9.0,97.0,104.0,9.0,1.16
80,891,127,126,2024-02-13 17:00:43,,33869.46,4.749,15.0,438012066.0,-52873164.0,4.749,16.0,174.0,9.199999999999989,97.0,104.0,9.199999999999989,1.18
83,891,127,115,2024-02-13 17:00:44,,33873.37,4.73,14.0,438012390.0,-52873496.0,4.73,16.0,185.0,9.199999999999989,97.0,104.0,9.199999999999989,1.19
82,891,126,103,2024-02-13 17:00:45,,33877.3,4.291,14.0,438012755.0,-52873730.0,4.291,16.0,192.0,9.199999999999989,97.0,104.0,9.199999999999989,1.19
80,891,127,104,2024-02-13 17:00:46,,33881.19,4.342,14.0,438013114.0,-52873490.0,4.342,16.0,165.0,9.199999999999989,98.0,104.0,9.199999999999989,1.18
60,892,126,101,2024-02-13 17:00:47,,33884.7,4.308,14.0,438013433.0,-52873215.0,4.308,16.0,168.0,9.399999999999977,98.0,104.0,9.399999999999977,1.15
34,892,127,73,2024-02-13 17:00:48,,33889.31,3.95,13.0,438013741.0,-52872747.0,3.95,16.0,173.0,9.399999999999977,98.0,104.0,9.399999999999977,1.1
0,892,128,0,2024-02-13 17:00:49,,33892.09,3.803,15.0,438013914.0,-52872428.0,3.803,16.0,174.0,9.399999999999977,98.0,104.0,9.399999999999977,0.7
0,892,128,0,2024-02-13 17:00:50,,33893.54,2.235,18.0,438014022.0,-52872331.0,2.235,16.0,177.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
78,892,129,45,2024-02-13 17:00:51,,33896.05,2.122,18.0,438014295.0,-52872238.0,2.122,16.0,179.0,9.199999999999989,98.0,104.0,9.199999999999989,0.0
76,892,126,144,2024-02-13 17:00:52,,33898.48,2.436,19.0,438014564.0,-52872173.0,2.436,16.0,181.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
80,892,125,180,2024-02-13 17:00:53,,33900.87,2.436,18.0,438014803.0,-52872095.0,2.436,16.0,178.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
81,892,126,186,2024-02-13 17:00:54,,33903.95,2.522,18.0,438015128.0,-52872038.0,2.522,16.0,178.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
84,892,126,180,2024-02-13 17:00:55,,33908.06,3.361,17.0,438015542.0,-52871984.0,3.361,16.0,180.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
83,893,126,167,2024-02-13 17:00:56,,33912.3,3.366,16.0,438015996.0,-52872006.0,3.366,16.0,180.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
86,893,127,187,2024-02-13 17:00:57,,33915.92,3.405,15.0,438016396.0,-52872030.0,3.405,16.0,169.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
82,893,127,213,2024-02-13 17:00:58,,33919.16,3.406,15.0,438016741.0,-52872128.0,3.406,16.0,181.0,9.600000000000023,98.0,104.0,9.600000000000023,0.39
85,893,126,192,2024-02-13 17:00:59,,33923.21,3.517,14.0,438017171.0,-52872278.0,3.517,16.0,174.0,9.600000000000023,98.0,104.0,9.600000000000023,1.3
86,893,128,152,2024-02-13 17:01:00,,33926.87,3.554,14.0,438017531.0,-52872485.0,3.554,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,1.48
86,893,128,111,2024-02-13 17:01:01,,33930.71,3.611,14.0,438017859.0,-52872770.0,3.611,16.0,180.0,9.800000000000011,98.0,104.0,9.800000000000011,1.53
86,893,128,95,2024-02-13 17:01:02,,33935.2,3.68,13.0,438018268.0,-52873107.0,3.68,16.0,175.0,9.800000000000011,98.0,104.0,9.800000000000011,1.47
87,894,127,88,2024-02-13 17:01:03,,33939.7,3.936,12.0,438018666.0,-52873463.0,3.936,16.0,167.0,9.800000000000011,98.0,104.0,9.800000000000011,1.37
88,894,129,76,2024-02-13 17:01:04,,33943.33,4.095,12.0,438018934.0,-52873785.0,4.095,16.0,157.0,9.800000000000011,98.0,104.0,9.800000000000011,1.25
0,894,129,0,2024-02-13 17:01:05,,33946.82,3.875,11.0,438019161.0,-52874147.0,3.875,16.0,159.0,9.800000000000011,98.0,104.0,9.800000000000011,1.12
0,894,128,0,2024-02-13 17:01:06,,33950.32,3.788,11.0,438019380.0,-52874547.0,3.788,16.0,161.0,10.0,98.0,104.0,10.0,0.7
0,894,129,0,2024-02-13 17:01:07,,33952.63,3.675,13.0,438019509.0,-52874795.0,3.675,16.0,164.0,10.0,98.0,104.0,10.0,0.0
41,894,129,40,2024-02-13 17:01:08,,33953.38,2.897,13.0,438019550.0,-52874883.0,2.897,16.0,166.0,10.0,98.0,104.0,10.0,0.0
0,894,122,0,2024-02-13 17:01:11,,33953.53,1.987,13.0,438019745.0,-52874750.0,1.987,16.0,169.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,121,0,2024-02-13 17:01:12,,33955.1,1.881,13.0,438019882.0,-52874607.0,1.881,16.0,169.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,120,0,2024-02-13 17:01:13,,33957.02,1.894,13.0,438020013.0,-52874413.0,1.894,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,120,0,2024-02-13 17:01:14,,33958.73,1.828,13.0,438020121.0,-52874256.0,1.828,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,119,0,2024-02-13 17:01:15,,33961.15,1.788,13.0,438020386.0,-52874121.0,1.788,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,119,0,2024-02-13 17:01:16,,33963.18,1.847,12.0,438020568.0,-52874007.0,1.847,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
0,894,119,0,2024-02-13 17:01:17,,33964.92,1.82,12.0,438020750.0,-52873957.0,1.82,16.0,171.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
45,894,119,30,2024-02-13 17:01:18,,33966.94,1.851,12.0,438020944.0,-52874035.0,1.851,16.0,171.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
86,894,119,180,2024-02-13 17:01:19,,33969.85,1.978,12.0,438021273.0,-52874086.0,1.978,16.0,171.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
90,895,120,258,2024-02-13 17:01:20,,33973.61,3.016,12.0,438021682.0,-52874013.0,3.016,16.0,188.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
82,895,122,234,2024-02-13 17:01:21,,33977.75,3.545,12.0,438022093.0,-52873831.0,3.545,16.0,171.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
87,895,124,231,2024-02-13 17:01:22,,33982.17,3.923,12.0,438022510.0,-52873607.0,3.923,16.0,164.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
86,895,125,254,2024-02-13 17:01:23,,33987.05,4.25,12.0,438023012.0,-52873352.0,4.25,16.0,170.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
87,896,131,231,2024-02-13 17:01:24,,33992.11,4.252,11.0,438023509.0,-52873117.0,4.252,16.0,177.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
91,896,132,190,2024-02-13 17:01:25,,33996.46,4.278,11.0,438023962.0,-52872916.0,4.278,16.0,181.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
94,896,130,181,2024-02-13 17:01:26,,34001.26,4.413,11.0,438024426.0,-52872689.0,4.413,16.0,182.0,9.800000000000011,98.0,104.0,9.800000000000011,0.0
33,896,130,154,2024-02-13 17:01:27,,34007.05,4.833,11.0,438025014.0,-52872396.0,4.833,16.0,182.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
0,896,130,0,2024-02-13 17:01:28,,34012.18,4.835,11.0,438025517.0,-52872155.0,4.835,16.0,180.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
0,896,129,0,2024-02-13 17:01:29,,34017.51,4.87,12.0,438026069.0,-52871874.0,4.87,16.0,179.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
28,896,128,18,2024-02-13 17:01:30,,34023.58,5.036,12.0,438026656.0,-52871585.0,5.036,16.0,178.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
30,896,127,79,2024-02-13 17:01:31,,34028.83,5.034,12.0,438027199.0,-52871363.0,5.034,16.0,176.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
0,896,126,0,2024-02-13 17:01:32,,34033.9,5.011,12.0,438027703.0,-52871147.0,5.011,16.0,175.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
0,896,125,0,2024-02-13 17:01:33,,34038.93,5.015,13.0,438028240.0,-52870925.0,5.015,16.0,173.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
82,896,124,47,2024-02-13 17:01:34,,34043.52,4.911,12.0,438028704.0,-52870704.0,4.911,16.0,172.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
79,897,124,147,2024-02-13 17:01:35,,34049.66,4.868,12.0,438029298.0,-52870385.0,4.868,16.0,171.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
80,897,124,174,2024-02-13 17:01:36,,34056.42,5.299,12.0,438029896.0,-52869920.0,5.299,16.0,174.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
78,897,124,142,2024-02-13 17:01:37,,34062.96,5.647,12.0,438030531.0,-52869539.0,5.647,16.0,176.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
79,897,126,131,2024-02-13 17:01:38,,34069.53,5.934,11.0,438031164.0,-52869146.0,5.934,16.0,177.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
80,897,127,127,2024-02-13 17:01:39,,34075.43,6.429,11.0,438031753.0,-52868820.0,6.429,16.0,176.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
79,897,124,127,2024-02-13 17:01:40,,34080.85,5.574,11.0,438032304.0,-52868603.0,5.574,16.0,183.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
81,897,123,123,2024-02-13 17:01:41,,34086.2,5.377,11.0,438032891.0,-52868426.0,5.377,16.0,186.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
81,897,121,113,2024-02-13 17:01:42,,34091.67,5.369,11.0,438033451.0,-52868238.0,5.369,16.0,181.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
84,898,120,100,2024-02-13 17:01:43,,34098.18,5.454,10.0,438034128.0,-52867996.0,5.454,16.0,171.0,9.600000000000023,98.0,104.0,9.600000000000023,0.0
84,898,121,89,2024-02-13 17:01:44,,34104.61,6.282,10.0,438034762.0,-52867654.0,6.282,16.0,170.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
0,898,122,0,2024-02-13 17:01:45,,34110.79,6.254,10.0,438035347.0,-52867329.0,6.254,16.0,173.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
0,898,123,0,2024-02-13 17:01:46,,34116.31,6.206,10.0,438035900.0,-52867081.0,6.206,16.0,176.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
0,898,124,0,2024-02-13 17:01:47,,34121.98,5.733,10.0,438036484.0,-52866771.0,5.733,16.0,180.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
69,898,124,23,2024-02-13 17:01:48,,34127.16,5.167,11.0,438036983.0,-52866555.0,5.167,16.0,183.0,9.399999999999977,98.0,104.0,9.399999999999977,0.0
87,898,124,113,2024-02-13 17:01:49,,34131.94,5.326,11.0,438037493.0,-52866370.0,5.326,16.0,185.0,9.199999999999989,98.0,104.0,9.199999999999989,0.0
86,898,124,139,2024-02-13 17:01:50,,34137.8,5.989,11.0,438038068.0,-52866114.0,5.989,16.0,172.0,9.199999999999989,98.0,104.0,9.199999999999989,0.0
86,898,124,124,2024-02-13 17:01:51,,34142.13,5.114,11.0,438038512.0,-52865890.0,5.114,16.0,179.0,9.199999999999989,98.0,104.0,9.199999999999989,0.0
88,898,125,117,2024-02-13 17:01:52,,34145.95,3.915,11.0,438038830.0,-52865573.0,3.915,16.0,178.0,9.0,98.0,104.0,9.0,0.0
