battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,90,18,109,128,2024-02-23 16:16:46,16.0,999.21,4.619,9.0,438048754.0,-52853545.0,4.619,164.0,79.0,79.0,2.0,4.0,0.0
,80,19,107,142,2024-02-23 16:16:47,16.0,1003.52,4.184,9.0,438048357.0,-52853247.0,4.184,175.0,79.20000000000005,79.20000000000005,2.0,4.0,0.0
,88,19,109,171,2024-02-23 16:16:48,16.0,1007.85,3.861,8.0,438048144.0,-52852753.0,3.861,162.0,79.39999999999998,79.39999999999998,2.0,4.0,0.0
,88,19,110,207,2024-02-23 16:16:49,16.0,1013.19,3.861,8.0,438047905.0,-52852114.0,3.861,170.0,79.39999999999998,79.39999999999998,2.0,4.0,0.32
,91,19,109,156,2024-02-23 16:16:50,16.0,1018.5,4.3,8.0,438047560.0,-52851539.0,4.3,182.0,79.39999999999998,79.39999999999998,2.0,4.0,1.06
,94,19,111,109,2024-02-23 16:16:51,16.0,1023.32,4.657,8.0,438047168.0,-52851097.0,4.657,165.0,79.20000000000005,79.20000000000005,2.0,4.0,0.78
,88,19,111,105,2024-02-23 16:16:52,16.0,1028.2,4.711,8.0,438046758.0,-52850708.0,4.711,168.0,79.20000000000005,79.20000000000005,2.0,4.0,0.0
,84,19,110,114,2024-02-23 16:16:53,16.0,1032.85,4.768,9.0,438046347.0,-52850385.0,4.768,181.0,79.20000000000005,79.20000000000005,2.0,4.0,0.0
,78,20,113,137,2024-02-23 16:16:54,16.0,1037.32,4.746,11.0,438045885.0,-52850211.0,4.746,178.0,79.0,79.0,2.0,4.0,0.0
,82,20,114,133,2024-02-23 16:16:55,16.0,1042.23,4.681,14.0,438045357.0,-52850124.0,4.681,172.0,79.0,79.0,2.0,4.0,0.0
,85,20,116,98,2024-02-23 16:16:56,16.0,1047.64,4.786,14.0,438044785.0,-52850068.0,4.786,173.0,79.0,79.0,2.0,4.0,0.0
,85,20,113,93,2024-02-23 16:16:57,16.0,1053.18,4.974,15.0,438044195.0,-52850061.0,4.974,162.0,78.79999999999995,78.79999999999995,2.0,4.0,-0.33
,51,20,114,81,2024-02-23 16:16:58,16.0,1058.91,5.39,16.0,438043582.0,-52850091.0,5.39,162.0,78.79999999999995,78.79999999999995,2.0,4.0,-1.24
,0,20,114,0,2024-02-23 16:16:59,16.0,1064.93,5.885,15.0,438042919.0,-52850130.0,5.885,163.0,78.60000000000002,78.60000000000002,2.0,4.0,-1.36
,0,20,115,0,2024-02-23 16:17:00,16.0,1070.25,6.096,15.0,438042338.0,-52850092.0,6.096,165.0,78.60000000000002,78.60000000000002,2.0,4.0,-1.43
,76,20,114,12,2024-02-23 16:17:01,16.0,1074.62,5.22,14.0,438041940.0,-52850234.0,5.22,166.0,78.39999999999998,78.39999999999998,2.0,4.0,-1.47
,74,20,122,44,2024-02-23 16:17:02,16.0,1077.71,4.339,13.0,438041674.0,-52850461.0,4.339,167.0,78.39999999999998,78.39999999999998,2.0,4.0,-1.55
,80,20,122,68,2024-02-23 16:17:03,16.0,1080.44,3.616,16.0,438041447.0,-52850698.0,3.616,180.0,78.39999999999998,78.39999999999998,2.0,4.0,-1.51
,0,20,128,0,2024-02-23 16:17:04,16.0,1083.95,3.132,17.0,438041219.0,-52851076.0,3.132,178.0,78.39999999999998,78.39999999999998,2.0,4.0,-1.33
,0,20,127,0,2024-02-23 16:17:05,16.0,1088.15,3.78,17.0,438040913.0,-52851491.0,3.78,171.0,78.39999999999998,78.39999999999998,2.0,4.0,-1.18
,0,20,125,0,2024-02-23 16:17:06,16.0,1092.68,4.473,16.0,438040496.0,-52851785.0,4.473,164.0,78.39999999999998,78.39999999999998,2.0,4.0,-0.81
,72,20,123,23,2024-02-23 16:17:07,16.0,1096.9,4.583,16.0,438040066.0,-52851936.0,4.583,157.0,78.60000000000002,78.60000000000002,2.0,4.0,0.0
,71,20,126,136,2024-02-23 16:17:08,16.0,1101.13,4.561,15.0,438039633.0,-52852025.0,4.561,153.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,39,21,125,130,2024-02-23 16:17:09,16.0,1104.68,4.491,15.0,438039257.0,-52852001.0,4.491,154.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,0,21,125,0,2024-02-23 16:17:10,16.0,1107.46,4.164,19.0,438039042.0,-52851776.0,4.164,162.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,68,21,124,17,2024-02-23 16:17:11,16.0,1110.76,3.953,25.0,438038879.0,-52851378.0,3.953,169.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,76,21,124,110,2024-02-23 16:17:12,16.0,1114.69,3.996,26.0,438038670.0,-52850932.0,3.996,174.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,95,21,123,238,2024-02-23 16:17:13,16.0,1118.91,4.039,25.0,438038366.0,-52850531.0,4.039,182.0,78.39999999999998,78.39999999999998,2.0,4.0,0.0
,95,21,120,374,2024-02-23 16:17:14,16.0,1123.93,4.475,24.0,438037924.0,-52850142.0,4.475,182.0,78.20000000000005,78.20000000000005,2.0,4.0,0.0
,0,22,121,0,2024-02-23 16:17:15,16.0,1129.27,4.797,22.0,438037449.0,-52849721.0,4.797,179.0,78.20000000000005,78.20000000000005,2.0,4.0,0.0
,88,22,123,90,2024-02-23 16:17:16,16.0,1134.25,4.691,21.0,438037020.0,-52849342.0,4.691,169.0,78.20000000000005,78.20000000000005,2.0,4.0,0.0
,90,22,124,290,2024-02-23 16:17:17,16.0,1139.52,4.742,21.0,438036508.0,-52849117.0,4.742,166.0,78.0,78.0,2.0,4.0,0.0
,88,22,123,234,2024-02-23 16:17:18,16.0,1145.52,5.409,20.0,438035865.0,-52849046.0,5.409,172.0,78.0,78.0,2.0,4.0,0.0
,90,22,122,156,2024-02-23 16:17:19,16.0,1151.73,5.842,20.0,438035180.0,-52849048.0,5.842,173.0,78.0,78.0,2.0,4.0,-0.29
,82,23,121,165,2024-02-23 16:17:20,16.0,1158.09,5.842,20.0,438034498.0,-52849136.0,5.842,191.0,78.0,78.0,2.0,5.0,-1.09
,84,23,126,130,2024-02-23 16:17:21,16.0,1164.17,5.837,19.0,438033892.0,-52849377.0,5.837,170.0,77.79999999999995,77.79999999999995,2.0,5.0,-1.06
,85,23,124,121,2024-02-23 16:17:22,16.0,1169.02,4.628,18.0,438033424.0,-52849638.0,4.628,174.0,77.79999999999995,77.79999999999995,2.0,5.0,-1.02
,82,23,126,151,2024-02-23 16:17:23,16.0,1173.47,3.731,17.0,438033016.0,-52849946.0,3.731,178.0,77.60000000000002,77.60000000000002,2.0,5.0,-0.74
,85,23,125,173,2024-02-23 16:17:24,16.0,1179.19,4.539,17.0,438032554.0,-52850471.0,4.539,172.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,88,23,127,203,2024-02-23 16:17:25,16.0,1186.16,5.322,16.0,438032025.0,-52851120.0,5.322,165.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,92,24,129,187,2024-02-23 16:17:26,16.0,1193.28,5.67,15.0,438031481.0,-52851762.0,5.67,165.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,91,24,128,159,2024-02-23 16:17:27,16.0,1199.7,5.838,14.0,438030935.0,-52852286.0,5.838,170.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,91,24,129,150,2024-02-23 16:17:28,16.0,1205.95,5.837,14.0,438030390.0,-52852768.0,5.837,168.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,93,24,133,145,2024-02-23 16:17:29,16.0,1212.66,5.833,14.0,438029817.0,-52853319.0,5.833,173.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,91,24,130,146,2024-02-23 16:17:30,16.0,1219.61,5.971,13.0,438029225.0,-52853908.0,5.971,172.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,90,24,130,150,2024-02-23 16:17:31,16.0,1226.28,5.878,13.0,438028658.0,-52854474.0,5.878,170.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,88,24,132,154,2024-02-23 16:17:32,16.0,1232.46,5.926,13.0,438028140.0,-52854963.0,5.926,175.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,89,25,132,165,2024-02-23 16:17:33,16.0,1238.46,6.084,12.0,438027614.0,-52855408.0,6.084,180.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,87,25,129,195,2024-02-23 16:17:34,16.0,1244.76,6.092,12.0,438027041.0,-52855879.0,6.092,165.0,78.0,78.0,2.0,5.0,0.0
,87,25,131,228,2024-02-23 16:17:35,16.0,1251.24,6.092,12.0,438026450.0,-52856364.0,6.092,177.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,87,25,134,231,2024-02-23 16:17:36,16.0,1257.47,5.797,11.0,438025909.0,-52856833.0,5.797,172.0,78.0,78.0,2.0,5.0,0.0
,86,25,133,241,2024-02-23 16:17:37,16.0,1263.35,5.575,11.0,438025409.0,-52857290.0,5.575,173.0,78.0,78.0,2.0,5.0,0.0
,87,26,134,254,2024-02-23 16:17:38,16.0,1268.8,5.667,11.0,438024935.0,-52857735.0,5.667,174.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,86,26,134,260,2024-02-23 16:17:39,16.0,1274.44,5.629,13.0,438024453.0,-52858206.0,5.629,171.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,87,26,133,254,2024-02-23 16:17:40,16.0,1280.23,5.626,14.0,438023978.0,-52858691.0,5.626,174.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,87,26,133,245,2024-02-23 16:17:41,16.0,1286.05,5.686,15.0,438023496.0,-52859193.0,5.686,176.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,87,27,137,249,2024-02-23 16:17:42,16.0,1292.19,5.664,14.0,438023021.0,-52859757.0,5.664,175.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,86,27,140,253,2024-02-23 16:17:43,16.0,1298.39,5.606,14.0,438022540.0,-52860319.0,5.606,172.0,77.39999999999998,77.39999999999998,2.0,5.0,-0.27
,85,27,138,234,2024-02-23 16:17:44,16.0,1304.43,5.559,14.0,438022040.0,-52860856.0,5.559,178.0,77.39999999999998,77.39999999999998,2.0,5.0,-1.16
,92,27,141,225,2024-02-23 16:17:45,16.0,1309.95,5.393,14.0,438021592.0,-52861347.0,5.393,170.0,77.60000000000002,77.60000000000002,2.0,5.0,-0.92
,97,28,140,215,2024-02-23 16:17:46,16.0,1315.04,5.251,14.0,438021183.0,-52861801.0,5.251,179.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,90,28,136,207,2024-02-23 16:17:47,16.0,1320.08,5.144,14.0,438020799.0,-52862260.0,5.144,176.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,80,28,140,212,2024-02-23 16:17:48,16.0,1325.21,5.126,13.0,438020408.0,-52862718.0,5.126,168.0,78.0,78.0,2.0,5.0,0.0
,81,28,140,230,2024-02-23 16:17:49,16.0,1330.26,5.063,13.0,438019998.0,-52863165.0,5.063,168.0,78.0,78.0,2.0,5.0,0.21
,91,28,140,179,2024-02-23 16:17:50,16.0,1335.1,4.872,13.0,438019640.0,-52863639.0,4.872,180.0,78.0,78.0,2.0,5.0,1.09
,90,29,138,114,2024-02-23 16:17:51,16.0,1340.44,4.766,13.0,438019270.0,-52864190.0,4.766,175.0,78.0,78.0,2.0,5.0,1.38
,88,29,139,124,2024-02-23 16:17:52,16.0,1347.1,5.721,12.0,438018835.0,-52864898.0,5.721,180.0,78.0,78.0,2.0,5.0,1.43
,90,29,141,147,2024-02-23 16:17:53,16.0,1354.89,6.593,12.0,438018381.0,-52865762.0,6.593,176.0,78.0,78.0,2.0,5.0,1.24
,90,29,145,175,2024-02-23 16:17:54,16.0,1362.36,6.824,11.0,438017978.0,-52866619.0,6.824,173.0,78.0,78.0,2.0,5.0,0.84
,92,29,145,178,2024-02-23 16:17:55,16.0,1369.18,6.818,11.0,438017613.0,-52867414.0,6.818,161.0,78.0,78.0,2.0,5.0,0.0
,94,29,145,164,2024-02-23 16:17:56,16.0,1375.52,5.872,11.0,438017274.0,-52868157.0,5.872,171.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,90,30,145,152,2024-02-23 16:17:57,16.0,1380.65,5.222,11.0,438017034.0,-52868778.0,5.222,164.0,78.0,78.0,2.0,5.0,0.0
,90,30,148,140,2024-02-23 16:17:58,16.0,1384.87,5.033,11.0,438016904.0,-52869312.0,5.033,164.0,78.0,78.0,2.0,5.0,0.0
,90,30,147,123,2024-02-23 16:17:59,16.0,1388.23,4.71,11.0,438016865.0,-52869753.0,4.71,164.0,78.20000000000005,78.20000000000005,2.0,5.0,0.0
,0,30,146,0,2024-02-23 16:18:00,16.0,1391.94,4.754,10.0,438016735.0,-52870209.0,4.754,165.0,78.0,78.0,2.0,5.0,0.0
,0,30,144,0,2024-02-23 16:18:01,16.0,1397.09,4.9,10.0,438016352.0,-52870645.0,4.9,165.0,78.0,78.0,2.0,5.0,0.0
,82,30,143,17,2024-02-23 16:18:02,16.0,1402.3,4.908,10.0,438015849.0,-52870718.0,4.908,166.0,78.0,78.0,2.0,5.0,0.0
,82,30,142,33,2024-02-23 16:18:03,16.0,1407.04,4.726,9.0,438015374.0,-52870834.0,4.726,167.0,78.0,78.0,2.0,5.0,0.0
,0,30,140,0,2024-02-23 16:18:04,16.0,1411.48,4.48,9.0,438015050.0,-52871253.0,4.48,168.0,78.0,78.0,2.0,5.0,0.0
,80,30,139,46,2024-02-23 16:18:05,16.0,1415.85,4.409,9.0,438014823.0,-52871761.0,4.409,169.0,78.0,78.0,2.0,5.0,0.0
,81,30,139,163,2024-02-23 16:18:06,16.0,1422.2,4.424,9.0,438014413.0,-52872424.0,4.424,169.0,78.0,78.0,2.0,5.0,0.0
,84,30,140,146,2024-02-23 16:18:07,16.0,1429.77,4.875,8.0,438013811.0,-52873090.0,4.875,168.0,78.0,78.0,2.0,5.0,0.0
,84,30,139,110,2024-02-23 16:18:08,16.0,1435.36,5.422,9.0,438013281.0,-52873267.0,5.422,172.0,78.0,78.0,2.0,5.0,0.0
,86,30,138,102,2024-02-23 16:18:09,16.0,1439.89,5.436,10.0,438012828.0,-52873035.0,5.436,172.0,78.0,78.0,2.0,5.0,0.0
,86,31,137,135,2024-02-23 16:18:10,16.0,1444.48,5.19,13.0,438012374.0,-52872749.0,5.19,173.0,78.0,78.0,2.0,5.0,0.0
,91,31,137,145,2024-02-23 16:18:11,16.0,1449.23,5.059,14.0,438011916.0,-52872453.0,5.059,159.0,78.0,78.0,2.0,5.0,0.0
,94,31,136,131,2024-02-23 16:18:12,16.0,1454.5,5.117,15.0,438011459.0,-52872067.0,5.117,172.0,78.0,78.0,2.0,5.0,0.0
,84,31,136,125,2024-02-23 16:18:13,16.0,1459.99,5.345,15.0,438011007.0,-52871612.0,5.345,174.0,78.0,78.0,2.0,5.0,0.0
,82,31,136,131,2024-02-23 16:18:14,16.0,1465.56,5.472,15.0,438010528.0,-52871146.0,5.472,168.0,78.0,78.0,2.0,5.0,0.0
,41,31,136,98,2024-02-23 16:18:15,16.0,1471.34,5.265,15.0,438010024.0,-52870672.0,5.265,202.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,87,31,136,45,2024-02-23 16:18:16,16.0,1477.49,5.148,14.0,438009472.0,-52870253.0,5.148,170.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,90,31,135,88,2024-02-23 16:18:17,16.0,1483.74,5.318,14.0,438008933.0,-52869798.0,5.318,167.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,52,31,135,83,2024-02-23 16:18:18,16.0,1489.84,5.452,14.0,438008382.0,-52869339.0,5.452,167.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,0,31,135,0,2024-02-23 16:18:19,16.0,1495.87,5.556,13.0,438007841.0,-52868887.0,5.556,168.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,0,31,133,0,2024-02-23 16:18:20,16.0,1501.95,5.662,13.0,438007287.0,-52868454.0,5.662,169.0,77.79999999999995,77.79999999999995,2.0,5.0,0.0
,0,31,133,0,2024-02-23 16:18:21,16.0,1508.04,5.71,13.0,438006695.0,-52868137.0,5.71,170.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,0,31,133,0,2024-02-23 16:18:22,16.0,1513.96,5.722,12.0,438006102.0,-52867854.0,5.722,171.0,77.60000000000002,77.60000000000002,2.0,5.0,0.0
,0,31,132,0,2024-02-23 16:18:23,16.0,1519.86,5.722,12.0,438005511.0,-52867602.0,5.722,172.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,0,31,131,0,2024-02-23 16:18:24,16.0,1525.5,5.717,12.0,438004921.0,-52867383.0,5.717,172.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,0,31,130,0,2024-02-23 16:18:25,16.0,1531.53,5.846,12.0,438004538.0,-52866824.0,5.846,173.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,26,32,129,22,2024-02-23 16:18:26,16.0,1536.79,5.945,11.0,438004257.0,-52866233.0,5.945,174.0,77.20000000000005,77.20000000000005,2.0,5.0,0.0
,88,32,127,112,2024-02-23 16:18:27,15.0,1541.1,5.145,11.0,438003887.0,-52865884.0,5.145,175.0,77.20000000000005,77.20000000000005,2.0,5.0,-0.16
,93,32,126,163,2024-02-23 16:18:28,15.0,1544.99,4.51,11.0,438003505.0,-52865657.0,4.51,168.0,77.20000000000005,77.20000000000005,2.0,5.0,-1.03
,93,32,125,139,2024-02-23 16:18:29,15.0,1548.69,4.615,11.0,438003138.0,-52865545.0,4.615,168.0,77.20000000000005,77.20000000000005,2.0,5.0,-1.09
,81,32,125,49,2024-02-23 16:18:30,15.0,1552.69,4.587,12.0,438002749.0,-52865678.0,4.587,175.0,77.0,77.0,2.0,5.0,-1.07
,82,32,124,104,2024-02-23 16:18:31,15.0,1558.15,4.492,11.0,438002340.0,-52866184.0,4.492,180.0,77.0,77.0,2.0,5.0,-0.86
,83,32,124,251,2024-02-23 16:18:32,15.0,1563.45,4.485,11.0,438002007.0,-52866761.0,4.485,176.0,77.0,77.0,2.0,5.0,0.0
,87,33,124,333,2024-02-23 16:18:33,15.0,1567.45,4.471,11.0,438001786.0,-52867223.0,4.471,167.0,77.0,77.0,2.0,5.0,0.0
,87,33,124,282,2024-02-23 16:18:34,15.0,1571.55,4.464,10.0,438001579.0,-52867704.0,4.464,172.0,77.0,77.0,2.0,5.0,0.0
,87,33,124,146,2024-02-23 16:18:35,15.0,1576.21,4.639,10.0,438001326.0,-52868244.0,4.639,172.0,77.0,77.0,2.0,5.0,0.0
,0,33,124,0,2024-02-23 16:18:36,15.0,1581.08,5.03,10.0,438001052.0,-52868790.0,5.03,172.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,0,33,123,0,2024-02-23 16:18:37,15.0,1585.75,4.828,10.0,438000701.0,-52869236.0,4.828,172.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,0,33,123,0,2024-02-23 16:18:38,15.0,1590.15,4.495,10.0,438000265.0,-52869340.0,4.495,172.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,85,33,122,25,2024-02-23 16:18:39,15.0,1594.26,4.505,9.0,437999888.0,-52869113.0,4.505,172.0,77.0,77.0,2.0,5.0,0.0
,88,33,120,79,2024-02-23 16:18:40,15.0,1598.67,4.701,9.0,437999519.0,-52868764.0,4.701,166.0,77.0,77.0,2.0,5.0,0.0
,89,33,121,159,2024-02-23 16:18:41,15.0,1603.72,4.889,9.0,437999082.0,-52868374.0,4.889,173.0,77.0,77.0,2.0,5.0,0.0
,83,34,123,167,2024-02-23 16:18:42,15.0,1609.01,4.941,9.0,437998600.0,-52867975.0,4.941,170.0,77.0,77.0,2.0,5.0,0.0
,82,34,126,168,2024-02-23 16:18:43,15.0,1614.42,4.976,9.0,437998101.0,-52867578.0,4.976,169.0,77.0,77.0,2.0,5.0,0.0
,87,34,128,205,2024-02-23 16:18:44,15.0,1619.97,5.095,10.0,437997600.0,-52867193.0,5.095,161.0,77.0,77.0,2.0,5.0,0.0
,84,34,129,180,2024-02-23 16:18:45,15.0,1625.46,5.167,11.0,437997099.0,-52866814.0,5.167,172.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,85,34,130,134,2024-02-23 16:18:46,15.0,1631.09,5.258,12.0,437996545.0,-52866491.0,5.258,174.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,84,34,129,115,2024-02-23 16:18:47,15.0,1636.64,5.325,13.0,437995981.0,-52866248.0,5.325,164.0,77.0,77.0,2.0,5.0,0.0
,89,35,128,111,2024-02-23 16:18:48,15.0,1642.05,5.361,14.0,437995436.0,-52865997.0,5.361,180.0,77.0,77.0,2.0,5.0,0.0
,86,35,127,102,2024-02-23 16:18:49,15.0,1647.51,5.389,17.0,437994917.0,-52865673.0,5.389,173.0,77.20000000000005,77.20000000000005,2.0,5.0,0.0
,90,35,126,125,2024-02-23 16:18:50,15.0,1653.08,5.389,19.0,437994441.0,-52865259.0,5.389,179.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,85,35,127,140,2024-02-23 16:18:51,15.0,1659.0,5.416,18.0,437993959.0,-52864754.0,5.416,179.0,77.39999999999998,77.39999999999998,2.0,5.0,0.0
,87,35,126,123,2024-02-23 16:18:52,15.0,1665.38,5.462,17.0,437993381.0,-52864250.0,5.462,177.0,77.20000000000005,77.20000000000005,2.0,5.0,0.0
,95,35,126,99,2024-02-23 16:18:53,15.0,1671.76,5.487,16.0,437992796.0,-52863808.0,5.487,147.0,77.20000000000005,77.20000000000005,2.0,5.0,0.0
,79,35,125,121,2024-02-23 16:18:54,15.0,1678.02,5.523,16.0,437992249.0,-52863357.0,5.523,168.0,77.20000000000005,77.20000000000005,2.0,5.0,0.0
,82,35,125,125,2024-02-23 16:18:55,15.0,1684.74,5.684,15.0,437991624.0,-52862914.0,5.684,156.0,77.0,77.0,2.0,5.0,0.0
,81,35,125,127,2024-02-23 16:18:56,15.0,1691.32,5.813,14.0,437990969.0,-52862578.0,5.813,173.0,77.0,77.0,2.0,5.0,0.0
,86,36,124,105,2024-02-23 16:18:57,15.0,1697.73,5.833,13.0,437990331.0,-52862253.0,5.833,191.0,77.0,77.0,2.0,5.0,0.0
,81,36,124,101,2024-02-23 16:18:58,15.0,1704.11,5.892,13.0,437989720.0,-52861872.0,5.892,191.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,0,36,124,0,2024-02-23 16:18:59,15.0,1710.22,5.961,12.0,437989130.0,-52861497.0,5.961,188.0,76.79999999999995,76.79999999999995,2.0,5.0,-0.14
,66,36,124,0,2024-02-23 16:19:00,15.0,1716.08,5.981,11.0,437988563.0,-52861129.0,5.981,185.0,76.79999999999995,76.79999999999995,2.0,5.0,-0.89
,66,36,124,4,2024-02-23 16:19:01,15.0,1721.44,5.709,11.0,437988068.0,-52860785.0,5.709,182.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,0,36,124,0,2024-02-23 16:19:02,15.0,1725.84,5.137,10.0,437987639.0,-52860545.0,5.137,179.0,76.79999999999995,76.79999999999995,2.0,5.0,0.0
,0,36,124,0,2024-02-23 16:19:03,15.0,1728.95,4.347,10.0,437987309.0,-52860412.0,4.347,177.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,48,36,124,89,2024-02-23 16:19:04,15.0,1731.66,3.418,10.0,437987061.0,-52860256.0,3.418,174.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,75,36,124,214,2024-02-23 16:19:05,15.0,1734.94,3.37,9.0,437986781.0,-52859975.0,3.37,171.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,79,36,124,310,2024-02-23 16:19:06,15.0,1738.81,3.72,9.0,437986489.0,-52859605.0,3.72,160.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,84,37,125,178,2024-02-23 16:19:07,15.0,1742.83,3.936,9.0,437986241.0,-52859186.0,3.936,190.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,81,37,125,127,2024-02-23 16:19:08,15.0,1746.42,3.9,8.0,437985987.0,-52858839.0,3.9,176.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,98,37,126,147,2024-02-23 16:19:09,15.0,1750.24,3.861,8.0,437985662.0,-52858524.0,3.861,166.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,90,37,128,157,2024-02-23 16:19:10,15.0,1754.64,4.426,8.0,437985272.0,-52858173.0,4.426,176.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,87,37,126,151,2024-02-23 16:19:11,15.0,1759.4,4.864,8.0,437984840.0,-52857808.0,4.864,170.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,93,37,127,128,2024-02-23 16:19:12,15.0,1764.37,4.908,8.0,437984410.0,-52857409.0,4.908,178.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,87,37,128,123,2024-02-23 16:19:13,15.0,1769.69,5.088,8.0,437983972.0,-52856979.0,5.088,183.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,83,37,128,138,2024-02-23 16:19:14,15.0,1775.23,5.361,7.0,437983517.0,-52856518.0,5.361,172.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,89,38,129,136,2024-02-23 16:19:15,15.0,1781.14,5.671,7.0,437983010.0,-52856018.0,5.671,170.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,91,38,129,128,2024-02-23 16:19:16,15.0,1787.19,5.904,8.0,437982517.0,-52855491.0,5.904,166.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,85,38,129,120,2024-02-23 16:19:17,15.0,1793.35,6.016,8.0,437982036.0,-52854921.0,6.016,196.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,85,38,129,122,2024-02-23 16:19:18,15.0,1799.54,6.103,8.0,437981561.0,-52854346.0,6.103,196.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,0,38,128,0,2024-02-23 16:19:19,15.0,1805.56,6.139,8.0,437981105.0,-52853774.0,6.139,191.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,0,38,127,0,2024-02-23 16:19:20,15.0,1811.4,5.867,8.0,437980649.0,-52853232.0,5.867,186.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,74,38,126,59,2024-02-23 16:19:21,15.0,1817.28,5.719,8.0,437980222.0,-52852660.0,5.719,180.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,76,38,125,130,2024-02-23 16:19:22,15.0,1823.58,5.758,8.0,437979786.0,-52852008.0,5.758,178.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,49,38,124,145,2024-02-23 16:19:23,15.0,1829.83,5.79,8.0,437979356.0,-52851378.0,5.79,197.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,86,39,124,171,2024-02-23 16:19:24,15.0,1835.88,5.82,8.0,437978921.0,-52850793.0,5.82,173.0,76.60000000000002,76.60000000000002,2.0,5.0,0.0
,84,39,124,179,2024-02-23 16:19:25,15.0,1841.87,5.905,10.0,437978465.0,-52850216.0,5.905,170.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,83,39,125,178,2024-02-23 16:19:26,15.0,1847.83,5.878,11.0,437978011.0,-52849662.0,5.878,168.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
,87,39,126,165,2024-02-23 16:19:27,15.0,1853.61,5.782,12.0,437977555.0,-52849137.0,5.782,169.0,76.39999999999998,76.39999999999998,2.0,5.0,0.0
