battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,enhanced_altitude,ascent,descent,grade
,731,7136.99,1.731,7,160,438562863,-53137360,1.731,2023-06-21 18:19:43,26.0,326.4,326.4,388.0,79.0,7.65
,731,7139.0,1.731,7,160,438562953,-53137599,1.731,2023-06-21 18:19:44,26.0,326.6,326.6,389.0,79.0,7.88
,731,7140.98,1.786,7,161,438563000,-53137856,1.786,2023-06-21 18:19:45,26.0,326.6,326.6,389.0,79.0,8.09
,732,7142.91,1.786,7,161,438563091,-53138095,1.786,2023-06-21 18:19:46,26.0,326.79999999999995,326.79999999999995,389.0,79.0,8.21
,732,7144.89,1.778,6,159,438563182,-53138317,1.778,2023-06-21 18:19:47,26.0,327.0,327.0,389.0,79.0,8.22
,732,7145.69,1.52,6,158,438563226,-53138409,1.52,2023-06-21 18:19:48,26.0,327.0,327.0,389.0,79.0,8.08
,732,7145.69,0.0,7,158,438563226,-53138409,0.0,2023-06-21 18:19:49,26.0,327.20000000000005,327.20000000000005,389.0,79.0,7.67
,733,7145.69,0.0,7,157,438563226,-53138409,0.0,2023-06-21 18:19:50,26.0,327.20000000000005,327.20000000000005,389.0,79.0,2.45
,733,7145.69,0.0,7,156,438563226,-53138409,0.0,2023-06-21 18:19:51,26.0,327.20000000000005,327.20000000000005,389.0,79.0,0.0
,733,7145.69,0.0,7,157,438563226,-53138409,0.0,2023-06-21 18:19:52,26.0,327.4,327.4,389.0,79.0,0.0
,734,7145.69,0.0,7,155,438563226,-53138409,0.0,2023-06-21 18:19:53,26.0,327.4,327.4,389.0,79.0,0.0
,734,7145.72,1.086,7,155,438563272,-53138692,1.086,2023-06-21 18:20:11,26.0,327.6,327.6,389.0,79.0,0.0
,734,7147.05,1.202,7,157,438563319,-53138853,1.202,2023-06-21 18:20:12,26.0,327.6,327.6,389.0,79.0,0.0
,734,7148.6,1.438,7,157,438563408,-53139048,1.438,2023-06-21 18:20:13,26.0,327.6,327.6,389.0,79.0,0.0
,735,7150.25,1.635,9,157,438563457,-53139254,1.635,2023-06-21 18:20:14,26.0,327.6,327.6,389.0,79.0,0.0
,735,7152.3,1.758,8,159,438563550,-53139498,1.758,2023-06-21 18:20:15,26.0,327.6,327.6,389.0,79.0,0.0
,735,7154.13,1.747,8,158,438563638,-53139708,1.747,2023-06-21 18:20:16,26.0,327.79999999999995,327.79999999999995,390.0,79.0,1.27
,735,7155.84,1.439,8,156,438563727,-53139903,1.439,2023-06-21 18:20:17,26.0,327.79999999999995,327.79999999999995,390.0,79.0,2.29
,736,7157.59,1.632,8,157,438563819,-53140126,1.632,2023-06-21 18:20:18,26.0,328.0,328.0,390.0,79.0,2.99
,736,7159.64,1.715,8,155,438563912,-53140371,1.715,2023-06-21 18:20:19,26.0,328.20000000000005,328.20000000000005,390.0,79.0,3.61
,736,7161.55,1.731,8,155,438564002,-53140601,1.731,2023-06-21 18:20:20,26.0,328.20000000000005,328.20000000000005,390.0,79.0,4.25
,736,7163.53,1.76,9,155,438564092,-53140836,1.76,2023-06-21 18:20:21,26.0,328.4,328.4,391.0,79.0,4.96
,737,7165.44,1.853,9,155,438564182,-53141072,1.853,2023-06-21 18:20:22,26.0,328.6,328.6,391.0,79.0,5.64
,737,7167.56,1.903,8,155,438564273,-53141313,1.903,2023-06-21 18:20:23,26.0,328.6,328.6,391.0,79.0,6.23
,737,7169.67,1.957,8,157,438564410,-53141554,1.957,2023-06-21 18:20:24,26.0,328.79999999999995,328.79999999999995,391.0,79.0,6.65
,737,7171.73,1.984,8,157,438564501,-53141814,1.984,2023-06-21 18:20:25,26.0,329.0,329.0,391.0,79.0,6.94
,738,7173.96,2.046,8,156,438564596,-53142080,2.046,2023-06-21 18:20:26,26.0,329.20000000000005,329.20000000000005,391.0,79.0,7.15
,738,7175.86,2.008,8,156,438564690,-53142302,2.008,2023-06-21 18:20:27,26.0,329.4,329.4,391.0,79.0,7.34
,738,7177.76,1.984,8,156,438564821,-53142511,1.984,2023-06-21 18:20:28,26.0,329.6,329.6,392.0,79.0,7.53
,739,7179.62,1.951,8,156,438564910,-53142725,1.951,2023-06-21 18:20:29,26.0,329.79999999999995,329.79999999999995,392.0,79.0,7.73
,739,7181.44,1.936,7,158,438564959,-53142949,1.936,2023-06-21 18:20:30,26.0,330.0,330.0,392.0,79.0,7.97
,739,7183.3,1.935,7,158,438565095,-53143148,1.935,2023-06-21 18:20:31,26.0,330.20000000000005,330.20000000000005,392.0,79.0,8.26
,739,7185.13,1.898,7,157,438565229,-53143344,1.898,2023-06-21 18:20:32,26.0,330.4,330.4,392.0,79.0,8.64
,740,7187.13,1.978,7,157,438565322,-53143564,1.978,2023-06-21 18:20:33,26.0,330.6,330.6,393.0,79.0,9.07
,740,7188.9,1.889,7,159,438565411,-53143782,1.889,2023-06-21 18:20:34,26.0,331.0,331.0,393.0,79.0,9.54
,740,7190.61,1.878,7,159,438565456,-53144003,1.878,2023-06-21 18:20:35,26.0,331.20000000000005,331.20000000000005,393.0,79.0,10.03
,740,7192.29,1.796,7,158,438565456,-53144230,1.796,2023-06-21 18:20:36,26.0,331.4,331.4,393.0,79.0,10.5
,741,7193.85,1.778,7,159,438565456,-53144436,1.778,2023-06-21 18:20:37,26.0,331.6,331.6,394.0,79.0,10.91
,741,7195.58,1.778,8,158,438565503,-53144653,1.778,2023-06-21 18:20:38,26.0,331.79999999999995,331.79999999999995,394.0,79.0,11.21
,741,7197.33,1.769,8,158,438565594,-53144852,1.769,2023-06-21 18:20:39,26.0,332.20000000000005,332.20000000000005,394.0,79.0,11.4
,742,7199.15,1.765,8,158,438565737,-53145041,1.765,2023-06-21 18:20:40,26.0,332.4,332.4,394.0,79.0,11.52
,742,7200.82,1.694,8,159,438565867,-53145211,1.694,2023-06-21 18:20:41,26.0,332.6,332.6,395.0,79.0,11.56
,742,7202.75,1.694,8,159,438565961,-53145420,1.694,2023-06-21 18:20:42,26.0,332.79999999999995,332.79999999999995,395.0,79.0,11.53
,742,7204.7,1.694,8,158,438566049,-53145651,1.694,2023-06-21 18:20:43,26.0,333.0,333.0,395.0,79.0,11.35
,743,7206.85,1.694,8,158,438566144,-53145922,1.694,2023-06-21 18:20:44,26.0,333.20000000000005,333.20000000000005,395.0,79.0,11.06
,743,7208.99,1.707,7,158,438566236,-53146175,1.707,2023-06-21 18:20:45,26.0,333.20000000000005,333.20000000000005,395.0,79.0,10.62
,743,7211.12,1.937,7,159,438566369,-53146407,1.937,2023-06-21 18:20:46,26.0,333.4,333.4,396.0,79.0,9.98
,743,7213.44,1.992,7,157,438566549,-53146667,1.992,2023-06-21 18:20:47,26.0,333.4,333.4,396.0,79.0,9.12
,744,7215.69,2.028,8,158,438566642,-53146926,2.028,2023-06-21 18:20:48,26.0,333.4,333.4,396.0,79.0,8.02
,744,7218.12,2.408,9,157,438566777,-53147202,2.408,2023-06-21 18:20:49,26.0,333.6,333.6,396.0,79.0,6.74
,744,7220.62,2.478,9,157,438566913,-53147498,2.478,2023-06-21 18:20:50,26.0,333.6,333.6,396.0,79.0,5.43
,745,7223.36,2.708,9,158,438567014,-53147830,2.708,2023-06-21 18:20:51,26.0,333.6,333.6,396.0,79.0,4.24
,745,7225.92,2.576,9,157,438567195,-53148107,2.576,2023-06-21 18:20:52,26.0,333.6,333.6,396.0,79.0,3.26
,745,7228.71,2.736,9,157,438567370,-53148398,2.736,2023-06-21 18:20:53,26.0,333.79999999999995,333.79999999999995,396.0,79.0,2.52
,745,7231.25,2.587,9,158,438567552,-53148653,2.587,2023-06-21 18:20:54,26.0,333.79999999999995,333.79999999999995,396.0,79.0,2.03
,746,7233.7,2.472,10,158,438567734,-53148911,2.472,2023-06-21 18:20:55,26.0,333.79999999999995,333.79999999999995,396.0,79.0,1.76
,746,7236.6,2.821,10,158,438567916,-53149228,2.821,2023-06-21 18:20:56,26.0,333.79999999999995,333.79999999999995,396.0,79.0,1.65
,746,7239.89,3.117,10,157,438568109,-53149584,3.117,2023-06-21 18:20:57,26.0,334.0,334.0,396.0,79.0,1.63
,746,7243.0,3.113,10,156,438568327,-53149890,3.113,2023-06-21 18:20:58,26.0,334.0,334.0,396.0,79.0,1.6
,747,7246.54,3.359,9,156,438568567,-53150266,3.359,2023-06-21 18:20:59,26.0,334.0,334.0,396.0,79.0,1.49
,747,7250.18,3.528,9,157,438568827,-53150645,3.528,2023-06-21 18:21:00,26.0,333.79999999999995,333.79999999999995,396.0,79.0,1.25
,747,7254.26,3.726,10,155,438569162,-53150993,3.726,2023-06-21 18:21:01,26.0,333.79999999999995,333.79999999999995,396.0,79.0,0.54
,747,7258.32,3.853,9,155,438569511,-53151298,3.853,2023-06-21 18:21:02,26.0,333.79999999999995,333.79999999999995,396.0,80.0,0.11
,748,7262.22,3.861,9,155,438569879,-53151555,3.861,2023-06-21 18:21:03,26.0,333.79999999999995,333.79999999999995,396.0,80.0,-0.04
,748,7266.67,3.905,9,155,438570315,-53151787,3.905,2023-06-21 18:21:04,26.0,333.6,333.6,396.0,80.0,-0.52
,748,7272.22,4.524,8,154,438570895,-53152017,4.524,2023-06-21 18:21:05,26.0,333.6,333.6,396.0,80.0,-0.94
,749,7276.95,4.616,8,153,438571379,-53152128,4.616,2023-06-21 18:21:06,26.0,333.4,333.4,396.0,80.0,-1.31
,749,7280.64,4.388,8,153,438571740,-53151966,4.388,2023-06-21 18:21:07,26.0,333.20000000000005,333.20000000000005,396.0,80.0,-1.63
,749,7284.94,4.226,8,152,438572063,-53151514,4.226,2023-06-21 18:21:08,26.0,333.20000000000005,333.20000000000005,396.0,80.0,-1.88
,749,7289.71,4.39,8,151,438572194,-53150906,4.39,2023-06-21 18:21:09,26.0,333.0,333.0,396.0,80.0,-2.11
,750,7294.99,5.011,7,150,438572238,-53150204,5.011,2023-06-21 18:21:10,26.0,332.79999999999995,332.79999999999995,396.0,80.0,-2.32
,750,7301.21,5.159,7,150,438572288,-53149374,5.159,2023-06-21 18:21:11,26.0,332.6,332.6,396.0,80.0,-2.53
,750,7306.93,5.333,8,149,438572386,-53148631,5.333,2023-06-21 18:21:12,26.0,332.4,332.4,396.0,81.0,-2.72
,750,7312.61,5.47,8,148,438572610,-53147908,5.47,2023-06-21 18:21:13,26.0,332.4,332.4,396.0,81.0,-2.88
,751,7318.27,5.647,9,147,438572877,-53147234,5.647,2023-06-21 18:21:14,26.0,332.20000000000005,332.20000000000005,396.0,81.0,-2.97
,751,7323.46,5.647,9,146,438573231,-53146714,5.647,2023-06-21 18:21:15,26.0,332.0,332.0,396.0,81.0,-2.93
