altitude,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature
194.20000000000005,350,3716.75,194.20000000000005,1.425,5,176,438371659,-53197386,1.425,2023-06-15 18:17:16,175.0,,17.0,18.55,28.0
194.60000000000002,350,3718.26,194.60000000000002,1.434,4,176,438371705,-53197583,1.434,2023-06-15 18:17:17,175.0,,17.0,18.37,28.0
194.79999999999995,350,3719.65,194.79999999999995,1.427,4,177,438371715,-53197764,1.427,2023-06-15 18:17:18,176.0,,17.0,18.14,28.0
195.20000000000005,351,3721.0,195.20000000000005,1.434,4,177,438371715,-53197944,1.434,2023-06-15 18:17:19,176.0,,17.0,17.88,28.0
195.39999999999998,351,3722.44,195.39999999999998,1.449,4,177,438371643,-53198122,1.449,2023-06-15 18:17:20,176.0,,17.0,17.56,28.0
195.60000000000002,351,3724.06,195.60000000000002,1.44,5,178,438371624,-53198333,1.44,2023-06-15 18:17:21,176.0,,17.0,17.18,28.0
195.79999999999995,352,3725.61,195.79999999999995,1.449,5,177,438371624,-53198539,1.449,2023-06-15 18:17:22,177.0,,17.0,16.79,28.0
196.20000000000005,352,3727.13,196.20000000000005,1.453,5,177,438371660,-53198737,1.453,2023-06-15 18:17:23,177.0,,17.0,16.39,28.0
196.39999999999998,352,3728.52,196.39999999999998,1.446,4,179,438371704,-53198915,1.446,2023-06-15 18:17:24,177.0,,17.0,16.03,28.0
196.60000000000002,353,3729.95,196.60000000000002,1.451,4,177,438371750,-53199091,1.451,2023-06-15 18:17:25,177.0,,17.0,15.73,28.0
196.79999999999995,353,3731.54,196.79999999999995,1.453,4,178,438371796,-53199288,1.453,2023-06-15 18:17:26,178.0,,17.0,15.47,28.0
197.0,353,3733.02,197.0,1.468,4,178,438371877,-53199474,1.468,2023-06-15 18:17:27,178.0,,17.0,15.27,28.0
197.39999999999998,354,3734.49,197.39999999999998,1.472,4,179,438371931,-53199663,1.472,2023-06-15 18:17:28,178.0,,17.0,15.17,28.0
197.60000000000002,354,3736.27,197.60000000000002,1.479,4,178,438371942,-53199899,1.479,2023-06-15 18:17:29,178.0,,17.0,15.16,28.0
197.79999999999995,354,3737.89,197.79999999999995,1.51,4,177,438371942,-53200114,1.51,2023-06-15 18:17:30,179.0,,17.0,15.14,28.0
198.0,355,3739.63,198.0,1.519,4,179,438371942,-53200344,1.519,2023-06-15 18:17:31,179.0,88.0,17.0,15.08,28.0
198.39999999999998,355,3741.17,198.39999999999998,1.519,5,177,438371942,-53200548,1.519,2023-06-15 18:17:32,179.0,,17.0,14.97,28.0
198.60000000000002,355,3743.01,198.60000000000002,1.8,5,179,438371942,-53200790,1.8,2023-06-15 18:17:33,179.0,,17.0,14.82,28.0
198.79999999999995,356,3744.63,198.79999999999995,1.643,5,177,438371942,-53201001,1.643,2023-06-15 18:17:34,180.0,,17.0,14.63,28.0
199.0,356,3746.16,199.0,1.553,5,177,438371978,-53201200,1.553,2023-06-15 18:17:35,180.0,,17.0,14.35,28.0
199.20000000000005,356,3747.53,199.20000000000005,1.525,4,178,438372060,-53201369,1.525,2023-06-15 18:17:36,180.0,,17.0,13.99,28.0
199.39999999999998,356,3749.34,199.39999999999998,1.541,4,179,438372079,-53201605,1.541,2023-06-15 18:17:37,180.0,,17.0,13.59,28.0
199.79999999999995,357,3751.04,199.79999999999995,1.547,4,178,438372079,-53201833,1.547,2023-06-15 18:17:38,181.0,,17.0,13.26,28.0
200.0,357,3752.45,200.0,1.547,4,177,438372079,-53202019,1.547,2023-06-15 18:17:39,181.0,,17.0,13.03,28.0
200.20000000000005,357,3753.88,200.20000000000005,1.518,4,178,438372114,-53202209,1.518,2023-06-15 18:17:40,181.0,,17.0,12.93,28.0
200.39999999999998,358,3755.41,200.39999999999998,1.508,4,177,438372124,-53202411,1.508,2023-06-15 18:17:41,181.0,,17.0,12.9,28.0
200.60000000000002,358,3757.01,200.60000000000002,1.502,4,176,438372124,-53202626,1.502,2023-06-15 18:17:42,181.0,,17.0,12.86,28.0
200.79999999999995,358,3758.54,200.79999999999995,1.5,4,178,438372124,-53202831,1.5,2023-06-15 18:17:43,182.0,,17.0,12.71,28.0
201.0,359,3759.85,201.0,1.507,4,177,438372160,-53203000,1.507,2023-06-15 18:17:44,182.0,,17.0,12.41,28.0
201.0,359,3761.46,201.0,1.508,4,178,438372205,-53203202,1.508,2023-06-15 18:17:45,182.0,,17.0,12.01,28.0
201.20000000000005,359,3762.99,201.20000000000005,1.539,4,177,438372251,-53203390,1.539,2023-06-15 18:17:46,182.0,,17.0,11.58,28.0
201.39999999999998,360,3764.55,201.39999999999998,1.547,4,179,438372333,-53203585,1.547,2023-06-15 18:17:47,182.0,,17.0,11.11,28.0
201.60000000000002,360,3766.09,201.60000000000002,1.547,4,178,438372388,-53203769,1.547,2023-06-15 18:17:48,183.0,,17.0,10.56,28.0
201.60000000000002,360,3767.82,201.60000000000002,1.591,4,178,438372468,-53203977,1.591,2023-06-15 18:17:49,183.0,,17.0,9.94,28.0
201.79999999999995,361,3769.41,201.79999999999995,1.603,4,178,438372524,-53204180,1.603,2023-06-15 18:17:50,183.0,,17.0,9.35,28.0
202.0,361,3770.95,202.0,1.625,4,179,438372570,-53204381,1.625,2023-06-15 18:17:51,183.0,,17.0,8.84,28.0
202.0,361,3772.59,202.0,1.631,4,178,438372615,-53204596,1.631,2023-06-15 18:17:52,183.0,,17.0,8.4,28.0
202.20000000000005,362,3774.31,202.20000000000005,1.637,4,178,438372660,-53204813,1.637,2023-06-15 18:17:53,183.0,,17.0,8.01,28.0
202.20000000000005,362,3775.82,202.20000000000005,1.639,4,178,438372706,-53205004,1.639,2023-06-15 18:17:54,183.0,,17.0,7.63,28.0
202.39999999999998,362,3777.65,202.39999999999998,1.639,4,177,438372787,-53205230,1.639,2023-06-15 18:17:55,183.0,,17.0,7.26,28.0
202.39999999999998,363,3779.95,202.39999999999998,1.639,4,176,438372916,-53205499,1.639,2023-06-15 18:17:56,184.0,,17.0,6.86,28.0
202.39999999999998,363,3781.81,202.39999999999998,2.227,5,177,438373015,-53205712,2.227,2023-06-15 18:17:57,184.0,,17.0,6.36,28.0
202.39999999999998,363,3783.66,202.39999999999998,2.067,5,175,438373106,-53205928,2.067,2023-06-15 18:17:58,184.0,,17.0,5.72,28.0
202.39999999999998,364,3785.52,202.39999999999998,1.9,5,175,438373233,-53206132,1.9,2023-06-15 18:17:59,184.0,,17.0,4.84,28.0
202.39999999999998,364,3788.03,202.39999999999998,2.193,5,173,438373406,-53206377,2.193,2023-06-15 18:18:00,184.0,,17.0,2.98,28.0
202.20000000000005,364,3791.61,202.20000000000005,2.757,4,172,438373658,-53206730,2.757,2023-06-15 18:18:01,184.0,,17.0,0.31,28.0
202.0,364,3796.02,202.0,3.694,4,171,438374074,-53207031,3.694,2023-06-15 18:18:02,184.0,,17.0,0.64,28.0
201.60000000000002,365,3800.9,201.60000000000002,4.648,5,169,438374587,-53207212,4.648,2023-06-15 18:18:03,184.0,,18.0,-1.42,28.0
201.20000000000005,365,3806.78,201.20000000000005,5.503,5,170,438375218,-53207233,5.503,2023-06-15 18:18:04,184.0,,18.0,-3.55,28.0
201.0,365,3812.88,201.0,5.916,5,169,438375859,-53207071,5.916,2023-06-15 18:18:05,184.0,,18.0,-5.13,28.0
200.79999999999995,366,3818.79,200.79999999999995,5.981,5,167,438376423,-53206778,5.981,2023-06-15 18:18:06,184.0,,18.0,-5.86,28.0
200.79999999999995,366,3824.08,200.79999999999995,5.568,5,167,438376930,-53206430,5.568,2023-06-15 18:18:07,184.0,,19.0,-5.75,28.0
200.60000000000002,366,3828.93,200.60000000000002,4.855,4,168,438377363,-53206100,4.855,2023-06-15 18:18:08,184.0,,19.0,-5.14,28.0
200.39999999999998,367,3833.51,200.39999999999998,4.694,4,166,438377807,-53205783,4.694,2023-06-15 18:18:09,184.0,,19.0,-4.38,28.0
200.39999999999998,367,3838.03,200.39999999999998,4.694,4,166,438378228,-53205481,4.694,2023-06-15 18:18:10,184.0,,19.0,-3.68,28.0
200.20000000000005,367,3842.68,200.20000000000005,4.76,4,167,438378636,-53205137,4.76,2023-06-15 18:18:11,184.0,,19.0,-3.09,28.0
200.0,367,3847.42,200.0,4.806,4,166,438379047,-53204777,4.806,2023-06-15 18:18:12,184.0,,19.0,-2.7,28.0
199.79999999999995,368,3852.3,199.79999999999995,4.814,4,166,438379491,-53204407,4.814,2023-06-15 18:18:13,184.0,,20.0,-2.48,28.0
199.79999999999995,368,3857.28,199.79999999999995,4.814,4,164,438379912,-53204025,4.814,2023-06-15 18:18:14,184.0,,20.0,-2.43,28.0
199.79999999999995,368,3862.13,199.79999999999995,4.814,4,165,438380360,-53203678,4.814,2023-06-15 18:18:15,184.0,,20.0,-2.41,28.0
199.60000000000002,369,3867.03,199.60000000000002,4.814,4,163,438380813,-53203371,4.814,2023-06-15 18:18:16,184.0,,20.0,-2.36,28.0
199.39999999999998,369,3871.95,199.39999999999998,4.814,4,162,438381303,-53203092,4.814,2023-06-15 18:18:17,184.0,,20.0,-2.27,28.0
199.39999999999998,369,3876.95,199.39999999999998,4.823,4,162,438381805,-53202828,4.823,2023-06-15 18:18:18,184.0,,20.0,-2.17,28.0
199.20000000000005,369,3881.83,199.20000000000005,4.831,4,161,438382291,-53202621,4.831,2023-06-15 18:18:19,184.0,,20.0,-2.09,28.0
199.0,370,3886.9,199.0,4.833,4,160,438382829,-53202500,4.833,2023-06-15 18:18:20,184.0,,20.0,-2.05,28.0
199.0,370,3891.56,199.0,4.833,4,160,438383348,-53202509,4.833,2023-06-15 18:18:21,184.0,,21.0,-2.07,28.0
198.79999999999995,370,3896.53,198.79999999999995,4.862,4,159,438383852,-53202688,4.862,2023-06-15 18:18:22,184.0,,21.0,-2.15,28.0
198.60000000000002,371,3901.8,198.60000000000002,4.906,4,159,438384349,-53202983,4.906,2023-06-15 18:18:23,184.0,,21.0,-2.26,28.0
198.60000000000002,371,3907.04,198.60000000000002,4.938,4,158,438384815,-53203365,4.938,2023-06-15 18:18:24,184.0,,21.0,-2.38,28.0
198.39999999999998,371,3912.22,198.39999999999998,4.951,4,157,438385241,-53203801,4.951,2023-06-15 18:18:25,184.0,,21.0,-2.49,28.0
198.20000000000005,371,3917.29,198.20000000000005,5.019,4,156,438385575,-53204330,5.019,2023-06-15 18:18:26,184.0,,21.0,-2.56,28.0
198.0,372,3922.24,198.0,5.036,4,155,438385817,-53204920,5.036,2023-06-15 18:18:27,184.0,,21.0,-2.59,28.0
198.0,372,3927.12,198.0,4.971,3,153,438386011,-53205527,4.971,2023-06-15 18:18:28,184.0,,22.0,-2.59,28.0
198.0,372,3931.7,198.0,4.946,3,153,438386158,-53206109,4.946,2023-06-15 18:18:29,184.0,,22.0,-2.53,28.0
197.79999999999995,372,3935.96,197.79999999999995,4.769,3,153,438386295,-53206660,4.769,2023-06-15 18:18:30,184.0,,22.0,-2.4,28.0
197.79999999999995,373,3940.34,197.79999999999995,4.694,3,151,438386395,-53207224,4.694,2023-06-15 18:18:31,184.0,,22.0,-2.25,28.0
197.60000000000002,373,3944.98,197.60000000000002,4.686,4,151,438386522,-53207828,4.686,2023-06-15 18:18:32,184.0,,22.0,-2.06,28.0
197.60000000000002,373,3949.6,197.60000000000002,4.686,4,150,438386587,-53208444,4.686,2023-06-15 18:18:33,184.0,,22.0,-1.9,28.0
197.39999999999998,373,3954.36,197.39999999999998,4.686,4,151,438386597,-53209081,4.686,2023-06-15 18:18:34,184.0,,22.0,-1.84,28.0
197.0,374,3959.16,197.0,4.686,4,151,438386668,-53209712,4.686,2023-06-15 18:18:35,184.0,,22.0,-1.94,28.0
196.79999999999995,374,3964.02,196.79999999999995,4.686,4,150,438386795,-53210337,4.686,2023-06-15 18:18:36,184.0,,22.0,-2.2,28.0
196.79999999999995,374,3968.8,196.79999999999995,4.576,5,150,438387005,-53210912,4.576,2023-06-15 18:18:37,184.0,,23.0,-2.53,28.0
196.79999999999995,374,3973.17,196.79999999999995,4.488,5,150,438387232,-53211437,4.488,2023-06-15 18:18:38,184.0,,23.0,-2.78,28.0
196.79999999999995,375,3977.5,196.79999999999995,4.472,4,150,438387423,-53211967,4.472,2023-06-15 18:18:39,184.0,,23.0,-2.82,28.0
196.79999999999995,375,3981.5,196.79999999999995,4.088,4,150,438387604,-53212453,4.088,2023-06-15 18:18:40,184.0,,23.0,-2.59,28.0
197.0,375,3985.12,197.0,3.692,4,149,438387818,-53212863,3.692,2023-06-15 18:18:41,184.0,,23.0,-2.09,28.0
197.20000000000005,375,3988.24,197.20000000000005,3.002,4,151,438388013,-53213174,3.002,2023-06-15 18:18:42,184.0,,23.0,-1.33,28.0
197.39999999999998,376,3990.94,197.39999999999998,2.621,4,150,438388233,-53213406,2.621,2023-06-15 18:18:43,184.0,,23.0,-0.38,28.0
197.39999999999998,376,3993.41,197.39999999999998,2.492,4,151,438388424,-53213639,2.492,2023-06-15 18:18:44,184.0,,23.0,0.67,28.0
197.60000000000002,376,3995.96,197.60000000000002,2.422,5,152,438388607,-53213879,2.422,2023-06-15 18:18:45,184.0,,23.0,1.71,28.0
197.79999999999995,376,3998.25,197.79999999999995,2.305,5,151,438388789,-53214100,2.305,2023-06-15 18:18:46,185.0,,23.0,2.69,28.0
198.0,377,4000.56,198.0,2.504,5,152,438388971,-53214321,2.504,2023-06-15 18:18:47,185.0,,23.0,3.65,28.0
198.20000000000005,377,4001.98,198.20000000000005,2.12,5,151,438389081,-53214444,2.12,2023-06-15 18:18:48,185.0,,23.0,4.64,28.0
198.79999999999995,377,4002.23,198.79999999999995,1.039,6,151,438389263,-53214669,1.039,2023-06-15 18:18:58,185.0,,23.0,0.0,28.0
198.79999999999995,377,4003.39,198.79999999999995,1.164,6,153,438389386,-53214790,1.164,2023-06-15 18:18:59,185.0,,23.0,0.0,28.0
198.79999999999995,378,4005.03,198.79999999999995,1.344,6,154,438389525,-53214947,1.344,2023-06-15 18:19:00,185.0,,23.0,0.0,28.0
199.0,378,4006.81,199.0,1.864,6,156,438389663,-53215094,1.864,2023-06-15 18:19:01,185.0,,23.0,0.0,28.0
199.0,378,4008.7,199.0,1.771,6,156,438389836,-53215250,1.771,2023-06-15 18:19:02,185.0,,23.0,0.49,28.0
199.20000000000005,379,4010.72,199.20000000000005,1.925,5,155,438390018,-53215378,1.925,2023-06-15 18:19:03,186.0,,23.0,3.16,28.0
199.20000000000005,379,4012.77,199.20000000000005,1.981,5,156,438390200,-53215497,1.981,2023-06-15 18:19:04,186.0,,23.0,3.64,28.0
199.39999999999998,379,4015.11,199.39999999999998,1.773,5,154,438390450,-53215628,1.773,2023-06-15 18:19:05,186.0,,23.0,4.2,28.0
199.60000000000002,379,4017.5,199.60000000000002,1.923,5,154,438390654,-53215784,1.923,2023-06-15 18:19:06,186.0,,23.0,5.1,28.0
199.79999999999995,380,4019.88,199.79999999999995,1.989,5,153,438390872,-53215975,1.989,2023-06-15 18:19:07,186.0,,23.0,5.47,28.0
200.0,380,4022.01,200.0,1.992,5,153,438391065,-53216144,1.992,2023-06-15 18:19:08,187.0,,23.0,5.87,28.0
200.0,380,4023.93,200.0,1.992,5,153,438391246,-53216221,1.992,2023-06-15 18:19:09,187.0,,23.0,6.25,28.0
200.20000000000005,380,4025.87,200.20000000000005,1.992,5,154,438391429,-53216296,1.992,2023-06-15 18:19:10,187.0,,23.0,6.55,28.0
200.39999999999998,381,4027.8,200.39999999999998,1.992,6,152,438391645,-53216375,1.992,2023-06-15 18:19:11,187.0,,23.0,6.74,28.0
200.39999999999998,381,4030.15,200.39999999999998,1.992,6,152,438391907,-53216455,1.992,2023-06-15 18:19:12,187.0,,23.0,6.81,28.0
200.60000000000002,381,4032.73,200.60000000000002,2.204,6,154,438392180,-53216503,2.204,2023-06-15 18:19:13,187.0,,23.0,6.75,28.0
200.79999999999995,381,4035.21,200.79999999999995,2.332,6,152,438392419,-53216543,2.332,2023-06-15 18:19:14,187.0,,23.0,6.62,28.0
201.0,382,4037.64,201.0,2.38,6,154,438392684,-53216570,2.38,2023-06-15 18:19:15,188.0,,23.0,6.45,28.0
201.0,382,4040.04,201.0,2.395,5,152,438392956,-53216543,2.395,2023-06-15 18:19:16,188.0,,23.0,6.3,28.0
201.20000000000005,382,4042.47,201.20000000000005,2.412,6,152,438393192,-53216486,2.412,2023-06-15 18:19:17,188.0,,23.0,6.05,28.0
201.20000000000005,382,4045.22,201.20000000000005,2.702,6,151,438393493,-53216427,2.702,2023-06-15 18:19:18,188.0,,23.0,5.62,28.0
201.20000000000005,383,4048.16,201.20000000000005,2.906,6,150,438393811,-53216384,2.906,2023-06-15 18:19:19,188.0,,23.0,5.09,28.0
201.39999999999998,383,4051.3,201.39999999999998,3.099,6,150,438394133,-53216357,3.099,2023-06-15 18:19:20,188.0,,23.0,4.46,28.0
201.39999999999998,383,4054.28,201.39999999999998,3.006,6,151,438394448,-53216384,3.006,2023-06-15 18:19:21,188.0,,23.0,3.82,28.0
201.39999999999998,383,4057.31,201.39999999999998,3.026,6,151,438394764,-53216534,3.026,2023-06-15 18:19:22,188.0,,23.0,3.2,28.0
201.60000000000002,384,4060.38,201.60000000000002,3.059,5,150,438395047,-53216743,3.059,2023-06-15 18:19:23,188.0,,23.0,2.69,28.0
201.60000000000002,384,4063.36,201.60000000000002,3.0,5,149,438395286,-53216996,3.0,2023-06-15 18:19:24,188.0,,23.0,2.33,28.0
201.60000000000002,384,4066.28,201.60000000000002,2.93,5,149,438395515,-53217286,2.93,2023-06-15 18:19:25,189.0,,23.0,2.13,28.0
201.79999999999995,384,4069.22,201.79999999999995,2.933,6,149,438395671,-53217618,2.933,2023-06-15 18:19:26,189.0,,23.0,2.08,28.0
201.79999999999995,385,4071.97,201.79999999999995,2.848,6,148,438395845,-53217926,2.848,2023-06-15 18:19:27,189.0,,23.0,2.14,28.0
202.0,385,4074.91,202.0,2.934,5,149,438396026,-53218239,2.934,2023-06-15 18:19:28,189.0,,23.0,2.23,28.0
202.0,385,4077.71,202.0,2.845,6,148,438396171,-53218569,2.845,2023-06-15 18:19:29,189.0,,23.0,2.34,28.0
202.20000000000005,385,4080.53,202.20000000000005,2.832,6,147,438396307,-53218909,2.832,2023-06-15 18:19:30,189.0,,23.0,2.47,28.0
202.20000000000005,386,4083.24,202.20000000000005,2.79,6,147,438396444,-53219214,2.79,2023-06-15 18:19:31,189.0,,23.0,2.64,28.0
202.39999999999998,386,4085.76,202.39999999999998,2.61,6,147,438396580,-53219513,2.61,2023-06-15 18:19:32,189.0,,23.0,2.82,28.0
202.60000000000002,386,4088.24,202.60000000000002,2.564,6,146,438396717,-53219798,2.564,2023-06-15 18:19:33,189.0,,23.0,3.04,28.0
202.79999999999995,386,4090.72,202.79999999999995,2.542,6,146,438396818,-53220090,2.542,2023-06-15 18:19:34,189.0,,23.0,3.31,28.0
203.0,387,4092.75,203.0,2.496,6,146,438396941,-53220317,2.496,2023-06-15 18:19:35,190.0,,23.0,3.65,28.0
203.0,387,4094.87,203.0,2.381,6,146,438397080,-53220556,2.381,2023-06-15 18:19:36,190.0,,23.0,4.06,28.0
203.20000000000005,387,4096.81,203.20000000000005,2.322,6,146,438397182,-53220783,2.322,2023-06-15 18:19:37,190.0,,23.0,4.54,28.0
203.39999999999998,387,4098.68,203.39999999999998,2.292,6,147,438397272,-53220999,2.292,2023-06-15 18:19:38,190.0,,23.0,5.05,28.0
203.60000000000002,388,4100.36,203.60000000000002,2.251,5,147,438397363,-53221189,2.251,2023-06-15 18:19:39,190.0,,23.0,5.55,28.0
203.79999999999995,388,4102.07,203.79999999999995,2.059,5,149,438397490,-53221366,2.059,2023-06-15 18:19:40,190.0,,23.0,6.03,28.0
204.0,388,4104.02,204.0,1.952,5,148,438397626,-53221547,1.952,2023-06-15 18:19:41,191.0,,23.0,6.45,28.0
204.20000000000005,388,4105.87,204.20000000000005,1.834,5,148,438397798,-53221693,1.834,2023-06-15 18:19:42,191.0,,23.0,6.79,28.0
204.39999999999998,389,4107.75,204.39999999999998,1.777,5,148,438397982,-53221817,1.777,2023-06-15 18:19:43,191.0,,23.0,7.06,28.0
204.60000000000002,389,4109.57,204.60000000000002,1.754,5,150,438398162,-53221922,1.754,2023-06-15 18:19:44,191.0,,23.0,7.27,28.0
204.60000000000002,389,4111.4,204.60000000000002,1.728,6,149,438398344,-53222020,1.728,2023-06-15 18:19:45,191.0,,23.0,7.46,28.0
204.79999999999995,389,4112.99,204.79999999999995,1.722,6,150,438398490,-53222090,1.722,2023-06-15 18:19:46,191.0,,23.0,7.66,28.0
205.0,390,4114.66,205.0,1.695,6,151,438398663,-53222131,1.695,2023-06-15 18:19:47,192.0,,23.0,7.87,28.0
205.20000000000005,390,4116.32,205.20000000000005,1.686,7,152,438398842,-53222169,1.686,2023-06-15 18:19:48,192.0,,23.0,8.0,28.0
205.20000000000005,390,4118.14,205.20000000000005,1.779,7,151,438399022,-53222208,1.779,2023-06-15 18:19:49,192.0,,23.0,8.02,28.0
205.39999999999998,390,4119.87,205.39999999999998,1.735,7,152,438399204,-53222248,1.735,2023-06-15 18:19:50,192.0,,23.0,8.02,28.0
205.60000000000002,391,4121.55,205.60000000000002,1.688,7,152,438399393,-53222321,1.688,2023-06-15 18:19:51,192.0,,23.0,8.01,28.0
205.79999999999995,391,4123.23,205.79999999999995,1.687,7,154,438399576,-53222369,1.687,2023-06-15 18:19:52,192.0,,23.0,8.05,28.0
206.0,391,4124.9,206.0,1.643,7,155,438399755,-53222408,1.643,2023-06-15 18:19:53,193.0,,23.0,8.14,28.0
206.20000000000005,391,4126.58,206.20000000000005,1.631,7,154,438399934,-53222465,1.631,2023-06-15 18:19:54,193.0,,23.0,8.27,28.0
206.39999999999998,392,4128.32,206.39999999999998,1.631,7,156,438400114,-53222540,1.631,2023-06-15 18:19:55,193.0,,23.0,8.45,28.0
206.60000000000002,392,4129.89,206.60000000000002,1.631,7,155,438400262,-53222589,1.631,2023-06-15 18:19:56,193.0,,23.0,8.69,28.0
206.60000000000002,392,4131.75,206.60000000000002,1.631,6,157,438400438,-53222644,1.631,2023-06-15 18:19:57,193.0,,23.0,8.96,28.0
206.79999999999995,392,4133.48,206.79999999999995,1.631,6,157,438400616,-53222704,1.631,2023-06-15 18:19:58,193.0,,23.0,9.12,28.0
207.0,393,4135.41,207.0,1.631,6,158,438400833,-53222792,1.631,2023-06-15 18:19:59,194.0,,23.0,9.15,28.0
207.20000000000005,393,4137.3,207.20000000000005,1.81,7,156,438401029,-53222895,1.81,2023-06-15 18:20:00,194.0,,23.0,9.08,28.0
207.20000000000005,393,4139.24,207.20000000000005,1.927,7,157,438401213,-53222980,1.927,2023-06-15 18:20:01,194.0,,23.0,8.87,28.0
207.39999999999998,394,4141.4,207.39999999999998,2.118,7,156,438401425,-53223102,2.118,2023-06-15 18:20:02,194.0,,23.0,8.57,28.0
207.39999999999998,394,4144.02,207.39999999999998,2.198,7,157,438401656,-53223289,2.198,2023-06-15 18:20:03,194.0,,23.0,8.14,28.0
207.60000000000002,394,4146.21,207.60000000000002,2.097,6,156,438401849,-53223458,2.097,2023-06-15 18:20:04,194.0,,23.0,7.58,28.0
207.79999999999995,394,4148.98,207.79999999999995,2.05,6,156,438402101,-53223678,2.05,2023-06-15 18:20:05,194.0,,23.0,6.97,28.0
208.0,395,4151.26,208.0,2.063,6,156,438402300,-53223839,2.063,2023-06-15 18:20:06,195.0,,23.0,6.43,28.0
208.0,395,4153.55,208.0,2.262,6,156,438402485,-53224011,2.262,2023-06-15 18:20:07,195.0,,23.0,6.04,28.0
208.20000000000005,395,4155.86,208.20000000000005,2.305,6,155,438402699,-53224201,2.305,2023-06-15 18:20:08,195.0,,23.0,5.84,28.0
208.39999999999998,395,4158.07,208.39999999999998,2.224,6,154,438402893,-53224384,2.224,2023-06-15 18:20:09,195.0,,23.0,5.83,28.0
208.60000000000002,396,4159.91,208.60000000000002,1.897,6,156,438403073,-53224485,1.897,2023-06-15 18:20:10,195.0,,23.0,5.94,28.0
208.79999999999995,396,4161.81,208.79999999999995,1.903,6,154,438403259,-53224553,1.903,2023-06-15 18:20:11,195.0,,23.0,6.09,28.0
208.79999999999995,396,4163.86,208.79999999999995,2.029,6,154,438403443,-53224662,2.029,2023-06-15 18:20:12,196.0,,23.0,6.29,28.0
209.0,396,4165.87,209.0,2.005,6,156,438403661,-53224763,2.005,2023-06-15 18:20:13,196.0,,23.0,6.47,28.0
209.20000000000005,397,4168.13,209.20000000000005,2.237,6,154,438403889,-53224864,2.237,2023-06-15 18:20:14,196.0,,23.0,6.68,28.0
209.39999999999998,397,4170.31,209.39999999999998,2.197,6,156,438404109,-53224977,2.197,2023-06-15 18:20:15,196.0,,23.0,6.96,28.0
209.60000000000002,397,4172.54,209.60000000000002,2.223,6,154,438404336,-53225036,2.223,2023-06-15 18:20:16,196.0,,23.0,7.31,28.0
209.79999999999995,398,4174.67,209.79999999999995,2.14,6,156,438404568,-53225059,2.14,2023-06-15 18:20:17,196.0,,23.0,7.61,28.0
210.0,398,4176.77,210.0,2.101,6,154,438404801,-53225094,2.101,2023-06-15 18:20:18,197.0,,23.0,7.71,28.0
210.0,398,4178.65,210.0,1.92,6,154,438404989,-53225133,1.92,2023-06-15 18:20:19,197.0,,23.0,7.54,28.0
210.20000000000005,398,4180.4,210.20000000000005,1.778,6,153,438405167,-53225202,1.778,2023-06-15 18:20:20,197.0,,23.0,7.25,28.0
210.20000000000005,399,4182.16,210.20000000000005,1.763,6,155,438405352,-53225270,1.763,2023-06-15 18:20:21,197.0,,23.0,6.87,28.0
210.39999999999998,399,4184.07,210.39999999999998,1.95,6,155,438405557,-53225342,1.95,2023-06-15 18:20:22,197.0,,23.0,6.46,28.0
210.39999999999998,399,4186.35,210.39999999999998,2.173,6,154,438405789,-53225406,2.173,2023-06-15 18:20:23,197.0,,23.0,6.03,28.0
210.60000000000002,399,4189.09,210.60000000000002,2.25,6,154,438406059,-53225452,2.25,2023-06-15 18:20:24,197.0,,23.0,5.57,28.0
210.60000000000002,400,4191.56,210.60000000000002,2.321,6,155,438406328,-53225491,2.321,2023-06-15 18:20:25,197.0,,23.0,5.1,28.0
210.60000000000002,400,4193.99,210.60000000000002,2.424,5,154,438406603,-53225518,2.424,2023-06-15 18:20:26,198.0,,23.0,4.6,28.0
210.79999999999995,400,4196.29,210.79999999999995,2.31,5,153,438406845,-53225523,2.31,2023-06-15 18:20:27,198.0,,23.0,4.09,28.0
210.79999999999995,400,4198.58,210.79999999999995,2.298,5,153,438407074,-53225586,2.298,2023-06-15 18:20:28,198.0,,23.0,3.61,28.0
211.0,401,4201.05,211.0,2.435,5,154,438407331,-53225616,2.435,2023-06-15 18:20:29,198.0,,23.0,3.23,28.0
211.0,401,4203.11,211.0,2.494,5,154,438407573,-53225620,2.494,2023-06-15 18:20:30,198.0,,23.0,3.03,28.0
211.20000000000005,401,4204.93,211.20000000000005,2.043,5,154,438407761,-53225637,2.043,2023-06-15 18:20:31,198.0,,23.0,2.97,28.0
211.20000000000005,401,4206.96,211.20000000000005,2.041,5,156,438407983,-53225656,2.041,2023-06-15 18:20:32,198.0,,23.0,3.01,28.0
211.39999999999998,402,4208.98,211.39999999999998,2.021,6,156,438408206,-53225690,2.021,2023-06-15 18:20:33,198.0,,23.0,3.17,28.0
211.39999999999998,402,4211.44,211.39999999999998,2.022,6,155,438408467,-53225730,2.022,2023-06-15 18:20:34,198.0,,23.0,3.42,28.0
211.60000000000002,402,4213.64,211.60000000000002,2.058,7,156,438408708,-53225757,2.058,2023-06-15 18:20:35,198.0,,23.0,3.8,28.0
