cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,heart_rate,power,battery_soc,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
0,19,866.5,3.954,13,438060081,-52848625,3.954,2024-01-29 15:21:03,116.0,0.0,,16.0,,13.799999999999955,13.799999999999955,0.0,5.0,-1.5
0,19,870.7,3.686,12,438059646,-52848675,3.686,2024-01-29 15:21:04,116.0,0.0,,16.0,,14.0,14.0,0.0,6.0,-2.98
0,19,874.61,3.517,12,438059235,-52848707,3.517,2024-01-29 15:21:05,115.0,0.0,,16.0,,13.799999999999955,13.799999999999955,0.0,6.0,-2.57
0,19,877.99,3.079,11,438058866,-52848737,3.079,2024-01-29 15:21:06,115.0,0.0,,16.0,,13.799999999999955,13.799999999999955,0.0,6.0,-2.13
0,19,880.88,2.797,11,438058548,-52848777,2.797,2024-01-29 15:21:07,114.0,0.0,,16.0,,14.0,14.0,0.0,6.0,-1.66
0,19,882.85,2.797,11,438058331,-52848807,2.797,2024-01-29 15:21:08,114.0,0.0,,16.0,,14.0,14.0,0.0,6.0,-0.72
0,19,883.61,1.94,12,438058260,-52848816,1.94,2024-01-29 15:21:09,114.0,0.0,,16.0,,14.0,14.0,0.0,6.0,0.0
0,19,884.1,0.762,11,438058214,-52848826,0.762,2024-01-29 15:21:10,114.0,0.0,,16.0,,14.0,14.0,0.0,6.0,0.0
0,19,884.32,0.36,11,438058189,-52848839,0.36,2024-01-29 15:21:11,115.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.32,0.0,11,438058189,-52848839,0.0,2024-01-29 15:21:12,116.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.48
0,19,884.43,0.378,12,438058189,-52848847,0.378,2024-01-29 15:21:13,116.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.54
0,19,884.72,0.742,12,438058169,-52848856,0.742,2024-01-29 15:21:14,116.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.93,0.335,12,438058143,-52848856,0.335,2024-01-29 15:21:15,116.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.93,0.0,11,438058143,-52848856,0.0,2024-01-29 15:21:16,117.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.93,0.0,11,438058143,-52848856,0.0,2024-01-29 15:21:17,119.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.93,0.0,11,438058143,-52848856,0.0,2024-01-29 15:21:18,119.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,19,884.93,0.0,11,438058143,-52848856,0.0,2024-01-29 15:21:19,119.0,0.0,,16.0,,14.200000000000045,14.200000000000045,0.0,6.0,0.0
77,19,886.07,1.623,12,438057846,-52848900,1.623,2024-01-29 15:21:22,118.0,326.0,,16.0,168.0,14.200000000000045,14.200000000000045,0.0,6.0,0.0
89,20,889.04,2.492,12,438057525,-52848981,2.492,2024-01-29 15:21:23,119.0,445.0,,16.0,179.0,14.0,14.0,0.0,6.0,0.0
93,20,892.89,3.807,12,438057095,-52849015,3.807,2024-01-29 15:21:24,120.0,436.0,,16.0,168.0,14.0,14.0,0.0,6.0,0.0
87,20,897.36,4.266,11,438056622,-52849009,4.266,2024-01-29 15:21:25,120.0,387.0,,16.0,196.0,14.0,14.0,0.0,6.0,0.0
91,21,902.25,4.671,11,438056103,-52849005,4.671,2024-01-29 15:21:26,120.0,340.0,,16.0,176.0,14.0,14.0,0.0,6.0,0.0
90,21,907.36,4.927,11,438055552,-52849032,4.927,2024-01-29 15:21:27,121.0,305.0,,16.0,153.0,14.0,14.0,0.0,6.0,0.0
90,21,912.35,5.008,11,438055025,-52849104,5.008,2024-01-29 15:21:28,122.0,208.0,,16.0,153.0,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,21,916.74,4.431,11,438054563,-52849216,4.431,2024-01-29 15:21:29,122.0,0.0,,16.0,162.0,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,21,920.37,3.373,10,438054172,-52849300,3.373,2024-01-29 15:21:30,123.0,0.0,,16.0,171.0,14.200000000000045,14.200000000000045,0.0,6.0,0.0
0,21,923.17,2.808,10,438053881,-52849383,2.808,2024-01-29 15:21:31,124.0,0.0,,16.0,181.0,14.399999999999977,14.399999999999977,0.0,6.0,0.0
0,21,925.37,2.41,10,438053698,-52849532,2.41,2024-01-29 15:21:32,125.0,0.0,,16.0,190.0,14.399999999999977,14.399999999999977,0.0,6.0,0.0
58,21,927.52,2.307,10,438053512,-52849724,2.307,2024-01-29 15:21:33,126.0,44.0,,16.0,199.0,14.399999999999977,14.399999999999977,0.0,6.0,0.45
70,21,930.02,2.374,10,438053312,-52849960,2.374,2024-01-29 15:21:34,127.0,131.0,,16.0,188.0,14.600000000000023,14.600000000000023,0.0,6.0,1.1
97,22,933.5,3.049,11,438053067,-52850306,3.049,2024-01-29 15:21:35,128.0,441.0,,16.0,174.0,14.600000000000023,14.600000000000023,0.0,6.0,1.34
98,23,938.27,4.142,12,438052689,-52850712,4.142,2024-01-29 15:21:36,129.0,679.0,,16.0,179.0,14.600000000000023,14.600000000000023,0.0,6.0,1.57
88,23,943.66,5.036,12,438052185,-52851093,5.036,2024-01-29 15:21:37,130.0,530.0,,16.0,172.0,14.600000000000023,14.600000000000023,0.0,6.0,1.79
89,23,949.25,5.607,13,438051641,-52851410,5.607,2024-01-29 15:21:38,130.0,354.0,,16.0,175.0,14.799999999999955,14.799999999999955,0.0,6.0,1.94
87,24,955.13,5.713,12,438051039,-52851608,5.713,2024-01-29 15:21:39,131.0,299.0,,16.0,173.0,14.799999999999955,14.799999999999955,0.0,6.0,1.92
86,24,961.07,5.737,12,438050425,-52851756,5.737,2024-01-29 15:21:40,133.0,227.0,,16.0,165.0,14.799999999999955,14.799999999999955,1.0,6.0,1.7
87,24,966.99,5.65,12,438049801,-52851847,5.65,2024-01-29 15:21:41,133.0,175.0,,16.0,172.0,14.799999999999955,14.799999999999955,1.0,6.0,1.35
90,24,972.85,5.599,12,438049164,-52851806,5.599,2024-01-29 15:21:42,134.0,139.0,,16.0,180.0,14.600000000000023,14.600000000000023,1.0,6.0,0.63
81,24,978.92,5.69,12,438048526,-52851633,5.69,2024-01-29 15:21:43,134.0,128.0,,16.0,180.0,14.600000000000023,14.600000000000023,1.0,6.0,0.0
87,25,985.21,5.707,12,438047890,-52851385,5.707,2024-01-29 15:21:44,133.0,137.0,,16.0,178.0,14.600000000000023,14.600000000000023,1.0,6.0,0.0
84,25,991.42,5.735,12,438047254,-52851127,5.735,2024-01-29 15:21:45,133.0,154.0,,16.0,182.0,14.399999999999977,14.399999999999977,1.0,6.0,0.0
84,25,997.64,5.784,12,438046617,-52850841,5.784,2024-01-29 15:21:46,133.0,156.0,,16.0,179.0,14.399999999999977,14.399999999999977,1.0,6.0,0.0
85,25,1003.96,5.87,12,438045979,-52850515,5.87,2024-01-29 15:21:47,133.0,163.0,,16.0,179.0,14.399999999999977,14.399999999999977,1.0,6.0,0.0
87,25,1010.53,5.93,11,438045320,-52850186,5.93,2024-01-29 15:21:48,133.0,182.0,,16.0,173.0,14.200000000000045,14.200000000000045,1.0,6.0,0.0
86,25,1017.28,5.965,11,438044628,-52849988,5.965,2024-01-29 15:21:49,134.0,186.0,,16.0,176.0,14.200000000000045,14.200000000000045,1.0,6.0,-0.45
86,26,1024.06,6.029,11,438043923,-52849937,6.029,2024-01-29 15:21:50,134.0,166.0,,16.0,174.0,14.200000000000045,14.200000000000045,1.0,6.0,-1.02
87,26,1030.78,6.126,10,438043208,-52849901,6.126,2024-01-29 15:21:51,134.0,141.0,,16.0,170.0,14.0,14.0,1.0,6.0,-1.03
86,26,1037.44,6.307,10,438042480,-52849899,6.307,2024-01-29 15:21:52,134.0,125.0,,16.0,176.0,13.799999999999955,13.799999999999955,1.0,6.0,-1.08
85,26,1044.03,6.436,11,438041772,-52849954,6.436,2024-01-29 15:21:53,135.0,120.0,,16.0,180.0,13.799999999999955,13.799999999999955,1.0,6.0,-1.17
87,26,1050.36,6.334,11,438041116,-52850123,6.334,2024-01-29 15:21:54,135.0,140.0,,16.0,175.0,13.799999999999955,13.799999999999955,1.0,6.0,-1.24
85,26,1056.44,6.203,11,438040506,-52850429,6.203,2024-01-29 15:21:55,135.0,177.0,,16.0,171.0,13.799999999999955,13.799999999999955,1.0,6.0,-1.26
84,26,1062.34,6.203,13,438039934,-52850784,6.203,2024-01-29 15:21:56,135.0,189.0,,16.0,178.0,13.799999999999955,13.799999999999955,1.0,6.0,-1.22
86,27,1067.97,6.203,14,438039368,-52851035,6.203,2024-01-29 15:21:57,133.0,179.0,,16.0,168.0,13.799999999999955,13.799999999999955,1.0,6.0,-0.69
81,27,1073.65,6.16,13,438038756,-52851126,6.16,2024-01-29 15:21:58,134.0,170.0,,16.0,183.0,13.600000000000023,13.600000000000023,1.0,6.0,0.0
82,27,1079.61,6.103,13,438038122,-52851042,6.103,2024-01-29 15:21:59,135.0,154.0,,16.0,179.0,13.600000000000023,13.600000000000023,1.0,6.0,0.0
84,27,1085.72,6.098,13,438037525,-52850760,6.098,2024-01-29 15:22:00,135.0,143.0,,16.0,178.0,13.399999999999977,13.399999999999977,1.0,6.0,0.0
85,27,1091.8,6.068,13,438036955,-52850366,6.068,2024-01-29 15:22:01,136.0,140.0,,16.0,183.0,13.399999999999977,13.399999999999977,1.0,6.0,0.0
82,27,1097.51,5.949,13,438036383,-52850089,5.949,2024-01-29 15:22:02,137.0,148.0,,16.0,181.0,13.200000000000045,13.200000000000045,1.0,6.0,0.0
84,28,1103.17,5.833,13,438035798,-52850028,5.833,2024-01-29 15:22:03,139.0,156.0,,16.0,174.0,13.200000000000045,13.200000000000045,1.0,6.0,0.0
81,28,1109.26,5.818,13,438035142,-52850085,5.818,2024-01-29 15:22:04,139.0,163.0,,16.0,178.0,13.200000000000045,13.200000000000045,1.0,7.0,-0.43
85,28,1115.44,5.804,13,438034478,-52850182,5.804,2024-01-29 15:22:05,139.0,167.0,,16.0,167.0,13.200000000000045,13.200000000000045,1.0,7.0,-1.06
81,28,1121.46,5.814,13,438033841,-52850325,5.814,2024-01-29 15:22:06,138.0,159.0,,16.0,176.0,13.200000000000045,13.200000000000045,1.0,7.0,-0.65
81,28,1127.59,5.822,13,438033204,-52850538,5.822,2024-01-29 15:22:07,138.0,141.0,,16.0,176.0,13.200000000000045,13.200000000000045,1.0,7.0,0.0
84,28,1133.8,5.833,13,438032566,-52850815,5.833,2024-01-29 15:22:08,137.0,121.0,,16.0,168.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
81,28,1140.34,5.825,13,438031930,-52851188,5.825,2024-01-29 15:22:09,136.0,115.0,,16.0,182.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
85,29,1146.51,5.814,13,438031370,-52851622,5.814,2024-01-29 15:22:10,136.0,141.0,,16.0,170.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
84,29,1152.61,5.814,13,438030837,-52852086,5.814,2024-01-29 15:22:11,136.0,178.0,,16.0,173.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
86,29,1159.88,5.858,12,438030199,-52852640,5.858,2024-01-29 15:22:12,135.0,196.0,,16.0,173.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
86,29,1166.7,5.92,12,438029601,-52853182,5.92,2024-01-29 15:22:13,135.0,191.0,,16.0,171.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
86,29,1173.47,5.977,12,438029057,-52853763,5.977,2024-01-29 15:22:14,135.0,177.0,,16.0,170.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
86,29,1180.2,6.078,12,438028512,-52854367,6.078,2024-01-29 15:22:15,134.0,165.0,,16.0,169.0,13.399999999999977,13.399999999999977,1.0,7.0,0.0
85,30,1186.87,6.119,12,438027983,-52854977,6.119,2024-01-29 15:22:16,134.0,159.0,,16.0,179.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
86,30,1192.9,6.252,12,438027519,-52855526,6.252,2024-01-29 15:22:17,134.0,173.0,,16.0,180.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
85,30,1198.73,6.442,12,438027052,-52856027,6.442,2024-01-29 15:22:18,135.0,184.0,,16.0,179.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
85,30,1205.76,6.464,11,438026471,-52856634,6.464,2024-01-29 15:22:19,135.0,186.0,,16.0,166.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
87,30,1213.22,6.464,11,438025867,-52857299,6.464,2024-01-29 15:22:20,135.0,179.0,,16.0,171.0,13.600000000000023,13.600000000000023,1.0,7.0,0.0
85,31,1219.21,6.471,11,438025380,-52857826,6.471,2024-01-29 15:22:21,136.0,169.0,,16.0,174.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
89,31,1225.03,6.489,11,438024914,-52858329,6.489,2024-01-29 15:22:22,136.0,176.0,,16.0,171.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
86,31,1231.89,6.5,12,438024346,-52858926,6.5,2024-01-29 15:22:23,136.0,185.0,,16.0,164.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
87,31,1238.58,6.492,14,438023800,-52859526,6.492,2024-01-29 15:22:24,136.0,175.0,,16.0,182.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
88,31,1245.09,6.489,16,438023286,-52860107,6.489,2024-01-29 15:22:25,135.0,152.0,,16.0,175.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
81,31,1251.78,6.492,16,438022751,-52860704,6.492,2024-01-29 15:22:26,135.0,135.0,,16.0,179.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
85,31,1258.21,6.481,16,438022252,-52861289,6.481,2024-01-29 15:22:27,135.0,101.0,,16.0,162.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
85,32,1264.77,6.275,16,438021737,-52861891,6.275,2024-01-29 15:22:28,134.0,68.0,,16.0,162.0,13.799999999999955,13.799999999999955,1.0,7.0,0.0
0,32,1270.94,5.781,16,438021249,-52862464,5.781,2024-01-29 15:22:29,134.0,0.0,,16.0,165.0,14.0,14.0,1.0,7.0,0.0
0,32,1275.81,5.221,16,438020875,-52862908,5.221,2024-01-29 15:22:30,133.0,0.0,,16.0,170.0,14.0,14.0,1.0,7.0,0.0
0,32,1280.18,4.639,15,438020543,-52863304,4.639,2024-01-29 15:22:31,133.0,0.0,,16.0,174.0,14.200000000000045,14.200000000000045,1.0,7.0,0.0
84,32,1284.03,4.319,15,438020215,-52863651,4.319,2024-01-29 15:22:32,132.0,67.0,,16.0,178.0,14.200000000000045,14.200000000000045,1.0,7.0,0.0
86,32,1287.88,4.417,15,438019905,-52863995,4.417,2024-01-29 15:22:33,132.0,181.0,,16.0,178.0,14.200000000000045,14.200000000000045,1.0,7.0,0.0
90,32,1292.12,4.653,15,438019577,-52864372,4.653,2024-01-29 15:22:34,132.0,207.0,,16.0,172.0,14.200000000000045,14.200000000000045,1.0,7.0,0.43
82,32,1295.98,4.603,14,438019287,-52864730,4.603,2024-01-29 15:22:35,132.0,169.0,,16.0,205.0,14.399999999999977,14.399999999999977,1.0,7.0,1.17
82,32,1300.43,4.497,14,438018989,-52865177,4.497,2024-01-29 15:22:36,133.0,120.0,,16.0,205.0,14.399999999999977,14.399999999999977,1.0,7.0,1.25
0,32,1305.16,4.675,13,438018697,-52865698,4.675,2024-01-29 15:22:37,134.0,0.0,,16.0,195.0,14.399999999999977,14.399999999999977,1.0,7.0,1.2
15,32,1309.93,4.933,12,438018413,-52866234,4.933,2024-01-29 15:22:38,135.0,21.0,,16.0,182.0,14.399999999999977,14.399999999999977,1.0,7.0,0.69
71,32,1314.27,4.779,12,438018167,-52866731,4.779,2024-01-29 15:22:39,135.0,75.0,,16.0,170.0,14.399999999999977,14.399999999999977,1.0,7.0,0.0
82,33,1318.61,4.463,11,438017930,-52867238,4.463,2024-01-29 15:22:40,136.0,104.0,,16.0,163.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
64,33,1322.97,4.399,11,438017712,-52867747,4.399,2024-01-29 15:22:41,136.0,74.0,,16.0,163.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
0,33,1327.02,4.326,11,438017457,-52868188,4.326,2024-01-29 15:22:42,135.0,0.0,,16.0,162.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
0,33,1330.35,3.987,10,438017211,-52868490,3.987,2024-01-29 15:22:43,135.0,0.0,,16.0,161.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
0,33,1333.08,3.36,10,438016974,-52868708,3.36,2024-01-29 15:22:44,135.0,0.0,,16.0,160.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
45,33,1335.58,3.075,10,438016792,-52868952,3.075,2024-01-29 15:22:45,136.0,151.0,,16.0,159.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
67,33,1338.5,2.943,9,438016628,-52869285,2.943,2024-01-29 15:22:46,136.0,302.0,,16.0,159.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
73,33,1342.1,3.007,9,438016473,-52869720,3.007,2024-01-29 15:22:47,137.0,388.0,,16.0,159.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
43,34,1345.83,3.325,9,438016291,-52870169,3.325,2024-01-29 15:22:48,137.0,283.0,,16.0,154.0,14.799999999999955,14.799999999999955,1.0,7.0,0.41
72,34,1349.58,3.553,9,438016110,-52870619,3.553,2024-01-29 15:22:49,137.0,131.0,,16.0,159.0,14.799999999999955,14.799999999999955,1.0,7.0,1.13
53,34,1353.49,3.651,9,438015927,-52871090,3.651,2024-01-29 15:22:50,137.0,81.0,,16.0,159.0,15.0,15.0,1.0,7.0,1.19
0,34,1357.08,3.614,9,438015745,-52871510,3.614,2024-01-29 15:22:51,136.0,0.0,,16.0,164.0,14.799999999999955,14.799999999999955,1.0,7.0,1.17
0,34,1360.55,3.531,9,438015509,-52871859,3.531,2024-01-29 15:22:52,136.0,0.0,,16.0,168.0,14.799999999999955,14.799999999999955,1.0,7.0,0.69
78,34,1363.72,3.611,8,438015228,-52872102,3.611,2024-01-29 15:22:53,136.0,59.0,,16.0,172.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
84,34,1366.54,3.554,9,438014965,-52872240,3.554,2024-01-29 15:22:54,136.0,141.0,,16.0,194.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
79,34,1370.34,3.42,9,438014628,-52872530,3.42,2024-01-29 15:22:55,136.0,139.0,,16.0,189.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
77,35,1374.28,3.419,9,438014336,-52872929,3.419,2024-01-29 15:22:56,135.0,155.0,,16.0,170.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
79,35,1377.98,3.436,9,438014098,-52873311,3.436,2024-01-29 15:22:57,134.0,146.0,,16.0,172.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
85,35,1382.09,3.594,9,438013780,-52873645,3.594,2024-01-29 15:22:58,133.0,132.0,,16.0,164.0,14.799999999999955,14.799999999999955,1.0,7.0,0.0
82,35,1385.85,4.059,8,438013388,-52873798,4.059,2024-01-29 15:22:59,133.0,113.0,,16.0,172.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
36,35,1390.23,4.397,9,438012923,-52873831,4.397,2024-01-29 15:23:00,132.0,102.0,,16.0,207.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
75,35,1394.3,4.184,9,438012515,-52873670,4.184,2024-01-29 15:23:01,132.0,79.0,,16.0,174.0,14.600000000000023,14.600000000000023,1.0,7.0,0.0
78,35,1398.52,3.85,9,438012106,-52873386,3.85,2024-01-29 15:23:02,133.0,98.0,,15.0,170.0,14.399999999999977,14.399999999999977,1.0,7.0,-0.38
80,35,1402.65,3.844,10,438011732,-52873098,3.844,2024-01-29 15:23:03,133.0,149.0,,15.0,177.0,14.399999999999977,14.399999999999977,1.0,7.0,-1.08
84,35,1406.49,3.894,10,438011376,-52872843,3.894,2024-01-29 15:23:04,133.0,131.0,,15.0,168.0,14.200000000000045,14.200000000000045,1.0,7.0,-1.22
85,36,1410.25,3.468,11,438011022,-52872622,3.468,2024-01-29 15:23:05,133.0,94.0,,15.0,181.0,14.200000000000045,14.200000000000045,1.0,7.0,-1.4
87,36,1412.97,2.742,12,438010750,-52872483,2.742,2024-01-29 15:23:06,132.0,81.0,,15.0,177.0,14.0,14.0,1.0,7.0,-1.55
80,36,1416.28,3.403,13,438010405,-52872311,3.403,2024-01-29 15:23:07,131.0,83.0,,15.0,190.0,14.0,14.0,1.0,7.0,-1.74
77,36,1421.32,4.362,14,438009915,-52872033,4.362,2024-01-29 15:23:08,130.0,91.0,,15.0,174.0,14.0,14.0,1.0,7.0,-1.95
77,36,1427.22,4.278,14,438009394,-52871613,4.278,2024-01-29 15:23:09,128.0,100.0,,15.0,171.0,13.799999999999955,13.799999999999955,1.0,7.0,-2.15
79,36,1432.51,4.231,13,438008956,-52871161,4.231,2024-01-29 15:23:10,126.0,94.0,,15.0,169.0,13.799999999999955,13.799999999999955,1.0,7.0,-2.25
79,36,1437.25,4.167,13,438008629,-52870704,4.167,2024-01-29 15:23:11,125.0,76.0,,15.0,183.0,13.600000000000023,13.600000000000023,1.0,7.0,-2.24
79,36,1442.08,4.167,12,438008397,-52870130,4.167,2024-01-29 15:23:12,124.0,66.0,,15.0,188.0,13.600000000000023,13.600000000000023,1.0,7.0,-2.13
80,36,1447.3,4.167,12,438008121,-52869534,4.167,2024-01-29 15:23:13,124.0,67.0,,15.0,169.0,13.600000000000023,13.600000000000023,1.0,8.0,-1.95
48,36,1451.92,4.167,12,438007782,-52869079,4.167,2024-01-29 15:23:14,123.0,49.0,,15.0,169.0,13.399999999999977,13.399999999999977,1.0,8.0,-1.76
0,36,1456.36,4.167,14,438007420,-52868675,4.167,2024-01-29 15:23:15,122.0,0.0,,15.0,169.0,13.399999999999977,13.399999999999977,1.0,8.0,-1.63
0,36,1460.87,4.355,15,438007033,-52868301,4.355,2024-01-29 15:23:16,121.0,0.0,,15.0,170.0,13.399999999999977,13.399999999999977,1.0,8.0,-1.55
0,36,1465.39,4.554,15,438006644,-52867946,4.554,2024-01-29 15:23:17,120.0,0.0,,15.0,170.0,13.200000000000045,13.200000000000045,1.0,8.0,-1.52
0,36,1470.41,4.5,14,438006239,-52867512,4.5,2024-01-29 15:23:18,119.0,0.0,,15.0,170.0,13.200000000000045,13.200000000000045,1.0,8.0,-1.48
0,36,1476.05,4.874,13,438005824,-52866981,4.874,2024-01-29 15:23:19,117.0,0.0,,15.0,170.0,13.200000000000045,13.200000000000045,1.0,8.0,-1.4
0,36,1481.72,5.495,13,438005399,-52866429,5.495,2024-01-29 15:23:20,116.0,0.0,,15.0,171.0,13.200000000000045,13.200000000000045,1.0,8.0,-1.31
0,36,1486.94,5.695,12,438004941,-52866014,5.695,2024-01-29 15:23:21,116.0,0.0,,15.0,171.0,13.0,13.0,1.0,8.0,-1.2
93,36,1491.13,5.093,11,438004551,-52865741,5.093,2024-01-29 15:23:22,116.0,38.0,,15.0,171.0,13.0,13.0,1.0,8.0,-0.72
51,36,1494.59,4.128,11,438004207,-52865611,4.128,2024-01-29 15:23:23,117.0,86.0,,15.0,171.0,13.0,13.0,1.0,8.0,0.0
0,36,1497.8,3.73,11,438003868,-52865652,3.73,2024-01-29 15:23:24,117.0,0.0,,15.0,172.0,13.0,13.0,1.0,8.0,0.0
74,37,1501.32,3.587,11,438003544,-52865886,3.587,2024-01-29 15:23:25,115.0,86.0,,15.0,172.0,13.200000000000045,13.200000000000045,1.0,8.0,0.0
86,37,1505.41,3.808,10,438003271,-52866300,3.808,2024-01-29 15:23:26,116.0,225.0,,15.0,170.0,13.200000000000045,13.200000000000045,1.0,8.0,0.0
86,37,1509.87,4.136,10,438003017,-52866789,4.136,2024-01-29 15:23:27,116.0,200.0,,15.0,163.0,13.200000000000045,13.200000000000045,1.0,8.0,0.0
85,37,1514.47,4.504,10,438002748,-52867307,4.504,2024-01-29 15:23:28,117.0,145.0,,15.0,175.0,13.200000000000045,13.200000000000045,1.0,8.0,0.0
44,37,1519.32,4.8,10,438002431,-52867831,4.8,2024-01-29 15:23:29,118.0,100.0,,15.0,174.0,13.200000000000045,13.200000000000045,1.0,8.0,0.0
0,37,1524.25,4.908,10,438002113,-52868346,4.908,2024-01-29 15:23:30,118.0,0.0,,15.0,164.0,13.0,13.0,1.0,8.0,0.0
0,37,1529.03,4.799,10,438001733,-52868737,4.799,2024-01-29 15:23:31,118.0,0.0,,15.0,155.0,13.0,13.0,1.0,8.0,0.0
86,37,1533.78,4.753,9,438001236,-52868871,4.753,2024-01-29 15:23:32,118.0,13.0,,15.0,145.0,13.0,13.0,1.0,8.0,0.0
78,37,1538.51,4.739,9,438000731,-52868779,4.739,2024-01-29 15:23:33,119.0,76.0,,15.0,170.0,13.0,13.0,1.0,8.0,0.0
82,38,1543.51,4.646,9,438000214,-52868582,4.646,2024-01-29 15:23:34,120.0,156.0,,15.0,174.0,13.0,13.0,1.0,8.0,0.0
85,38,1548.91,4.908,9,437999663,-52868317,4.908,2024-01-29 15:23:35,121.0,181.0,,15.0,174.0,13.0,13.0,1.0,8.0,0.0
86,38,1554.21,5.242,8,437999164,-52868019,5.242,2024-01-29 15:23:36,123.0,142.0,,15.0,162.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
86,38,1559.44,5.235,8,437998662,-52867725,5.235,2024-01-29 15:23:37,124.0,102.0,,15.0,179.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
74,38,1564.69,5.239,8,437998161,-52867395,5.239,2024-01-29 15:23:38,124.0,100.0,,15.0,167.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
75,38,1569.85,5.175,8,437997660,-52867064,5.175,2024-01-29 15:23:39,124.0,111.0,,15.0,179.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
80,38,1574.89,5.063,8,437997159,-52866800,5.063,2024-01-29 15:23:40,125.0,120.0,,15.0,173.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
76,38,1580.42,5.037,8,437996599,-52866584,5.037,2024-01-29 15:23:41,125.0,126.0,,15.0,172.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
77,39,1585.74,5.033,11,437996049,-52866358,5.033,2024-01-29 15:23:42,127.0,127.0,,15.0,173.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
77,39,1590.49,5.141,13,437995594,-52866096,5.141,2024-01-29 15:23:43,127.0,117.0,,15.0,185.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
78,39,1595.9,5.367,13,437995112,-52865720,5.367,2024-01-29 15:23:44,127.0,104.0,,15.0,174.0,12.799999999999955,12.799999999999955,1.0,8.0,0.0
78,39,1601.39,5.473,13,437994653,-52865247,5.473,2024-01-29 15:23:45,127.0,93.0,,15.0,179.0,12.600000000000023,12.600000000000023,1.0,8.0,0.0
78,39,1606.84,5.454,12,437994204,-52864776,5.454,2024-01-29 15:23:46,126.0,75.0,,15.0,167.0,12.600000000000023,12.600000000000023,1.0,8.0,0.0
78,39,1612.2,5.372,12,437993704,-52864394,5.372,2024-01-29 15:23:47,126.0,62.0,,15.0,167.0,12.600000000000023,12.600000000000023,1.0,8.0,0.0
0,39,1617.45,5.265,11,437993222,-52864064,5.265,2024-01-29 15:23:48,125.0,0.0,,15.0,168.0,12.600000000000023,12.600000000000023,1.0,8.0,0.0
