battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,ascent,descent,enhanced_altitude,grade
,733,10004.79,3.734,6,121,438236684,-53094965,3.734,2023-05-31 18:55:53,20.0,148.79999999999995,324.0,278.0,148.79999999999995,3.07
,734,10008.35,3.476,6,121,438236274,-53094975,3.476,2023-05-31 18:55:54,20.0,149.0,324.0,278.0,149.0,3.38
,734,10011.25,3.06,5,122,438235964,-53094933,3.06,2023-05-31 18:55:55,20.0,149.20000000000005,324.0,278.0,149.20000000000005,3.68
,734,10013.76,2.646,5,122,438235702,-53094875,2.646,2023-05-31 18:55:56,20.0,149.39999999999998,324.0,278.0,149.39999999999998,4.0
,734,10015.92,2.364,5,123,438235475,-53094798,2.364,2023-05-31 18:55:57,20.0,149.60000000000002,324.0,278.0,149.60000000000002,4.36
,734,10017.93,2.029,6,123,438235292,-53094761,2.029,2023-05-31 18:55:58,20.0,150.0,325.0,278.0,150.0,4.88
,734,10020.0,1.953,6,124,438235058,-53094745,1.953,2023-05-31 18:55:59,20.0,150.20000000000005,325.0,278.0,150.20000000000005,5.55
,735,10021.82,1.83,6,125,438234840,-53094766,1.83,2023-05-31 18:56:00,20.0,150.39999999999998,325.0,278.0,150.39999999999998,6.31
,735,10023.67,1.835,6,125,438234659,-53094781,1.835,2023-05-31 18:56:01,20.0,150.39999999999998,325.0,278.0,150.39999999999998,7.1
,735,10025.47,2.046,6,125,438234478,-53094781,2.046,2023-05-31 18:56:02,20.0,150.60000000000002,326.0,278.0,150.60000000000002,7.87
,735,10027.36,2.029,5,126,438234247,-53094781,2.029,2023-05-31 18:56:03,20.0,150.79999999999995,326.0,278.0,150.79999999999995,8.5
,735,10029.4,1.961,5,127,438234023,-53094775,1.961,2023-05-31 18:56:04,20.0,151.0,326.0,278.0,151.0,8.89
,736,10031.33,1.869,5,127,438233836,-53094715,1.869,2023-05-31 18:56:05,20.0,151.20000000000005,326.0,278.0,151.20000000000005,8.9
,736,10033.44,1.866,5,127,438233609,-53094636,1.866,2023-05-31 18:56:06,20.0,151.39999999999998,326.0,278.0,151.39999999999998,8.56
,736,10035.51,1.841,5,128,438233391,-53094553,1.841,2023-05-31 18:56:07,20.0,151.39999999999998,326.0,278.0,151.39999999999998,8.1
,736,10037.25,1.829,5,128,438233244,-53094445,1.829,2023-05-31 18:56:08,20.0,151.60000000000002,327.0,278.0,151.60000000000002,7.81
,736,10039.13,1.806,6,129,438233062,-53094329,1.806,2023-05-31 18:56:09,20.0,151.79999999999995,327.0,278.0,151.79999999999995,7.6
,737,10040.95,1.806,7,130,438232886,-53094227,1.806,2023-05-31 18:56:10,20.0,152.0,327.0,278.0,152.0,7.49
,737,10042.79,1.81,7,130,438232740,-53094087,1.81,2023-05-31 18:56:11,20.0,152.0,327.0,278.0,152.0,7.34
,737,10045.11,1.842,7,129,438232522,-53093893,1.842,2023-05-31 18:56:12,20.0,152.20000000000005,327.0,278.0,152.20000000000005,7.12
,737,10047.36,1.846,7,128,438232385,-53093647,1.846,2023-05-31 18:56:13,20.0,152.20000000000005,327.0,278.0,152.20000000000005,6.79
,737,10049.74,1.873,7,128,438232250,-53093380,1.873,2023-05-31 18:56:14,20.0,152.20000000000005,327.0,278.0,152.20000000000005,6.26
,738,10051.78,1.897,7,128,438232121,-53093163,1.897,2023-05-31 18:56:15,20.0,152.20000000000005,327.0,278.0,152.20000000000005,5.59
,738,10053.75,1.895,7,128,438232021,-53092928,1.895,2023-05-31 18:56:16,20.0,152.20000000000005,328.0,278.0,152.20000000000005,4.69
,738,10055.55,1.881,8,127,438231885,-53092759,1.881,2023-05-31 18:56:17,20.0,152.0,328.0,278.0,152.0,3.52
,738,10057.1,1.881,8,126,438231755,-53092645,1.881,2023-05-31 18:56:18,20.0,151.79999999999995,328.0,278.0,151.79999999999995,2.13
,738,10059.23,2.024,8,126,438231664,-53092400,2.024,2023-05-31 18:56:19,20.0,151.39999999999998,328.0,278.0,151.39999999999998,0.14
,739,10062.48,3.012,8,126,438231568,-53091983,3.012,2023-05-31 18:56:20,20.0,150.79999999999995,328.0,278.0,150.79999999999995,-2.66
,739,10067.29,3.946,9,125,438231430,-53091358,3.946,2023-05-31 18:56:21,20.0,150.0,328.0,278.0,150.0,-6.31
,739,10073.17,5.602,11,124,438231294,-53090590,5.602,2023-05-31 18:56:22,20.0,149.39999999999998,328.0,279.0,149.39999999999998,-10.35
,739,10079.74,6.416,12,123,438231156,-53089730,6.416,2023-05-31 18:56:23,20.0,148.60000000000002,328.0,279.0,148.60000000000002,-13.63
,739,10086.67,6.562,13,122,438231024,-53088827,6.562,2023-05-31 18:56:24,20.0,148.20000000000005,328.0,280.0,148.20000000000005,-15.05
,739,10094.11,6.889,13,122,438230886,-53087848,6.889,2023-05-31 18:56:25,20.0,147.60000000000002,328.0,281.0,147.60000000000002,-14.28
,740,10101.19,6.768,12,122,438230748,-53086912,6.768,2023-05-31 18:56:26,20.0,147.20000000000005,328.0,282.0,147.20000000000005,-12.53
,740,10107.19,5.705,12,122,438230604,-53086133,5.705,2023-05-31 18:56:27,20.0,146.79999999999995,328.0,282.0,146.79999999999995,-10.63
,740,10111.49,4.046,11,122,438230413,-53085604,4.046,2023-05-31 18:56:28,20.0,146.39999999999998,328.0,282.0,146.39999999999998,-8.97
,740,10114.91,5.599,11,122,438230173,-53085276,5.599,2023-05-31 18:56:29,20.0,146.0,328.0,283.0,146.0,-7.7
,740,10119.04,5.171,12,121,438229824,-53084954,5.171,2023-05-31 18:56:30,20.0,145.60000000000002,328.0,283.0,145.60000000000002,-6.92
,741,10124.5,4.942,13,121,438229327,-53084535,4.942,2023-05-31 18:56:31,20.0,145.0,328.0,284.0,145.0,-6.61
,741,10130.37,5.255,13,120,438228819,-53084089,5.255,2023-05-31 18:56:32,20.0,144.39999999999998,328.0,284.0,144.39999999999998,-6.7
,741,10136.64,5.409,13,120,438228215,-53083691,5.409,2023-05-31 18:56:33,20.0,144.0,328.0,285.0,144.0,-7.2
,741,10145.31,5.415,13,120,438227391,-53083148,5.415,2023-05-31 18:56:34,20.0,143.39999999999998,328.0,285.0,143.39999999999998,-7.83
,741,10153.0,5.408,13,120,438226708,-53082583,5.408,2023-05-31 18:56:35,20.0,142.60000000000002,328.0,286.0,142.60000000000002,-8.5
,741,10160.4,5.522,13,120,438226002,-53082113,5.522,2023-05-31 18:56:36,20.0,142.0,328.0,286.0,142.0,-8.92
,742,10168.8,6.413,13,119,438225162,-53081685,6.413,2023-05-31 18:56:37,20.0,141.39999999999998,328.0,287.0,141.39999999999998,-9.3
,742,10178.02,7.964,13,119,438224280,-53081153,7.964,2023-05-31 18:56:38,20.0,140.79999999999995,328.0,287.0,140.79999999999995,-9.64
,742,10186.52,7.903,13,118,438223529,-53080544,7.903,2023-05-31 18:56:39,20.0,140.20000000000005,328.0,288.0,140.20000000000005,-9.69
,742,10194.8,7.5,12,118,438222852,-53079815,7.5,2023-05-31 18:56:40,20.0,139.60000000000002,328.0,289.0,139.60000000000002,-9.46
,742,10204.63,7.342,12,117,438222043,-53078947,7.342,2023-05-31 18:56:41,20.0,139.0,328.0,289.0,139.0,-8.94
,742,10214.34,7.413,11,117,438221204,-53078161,7.413,2023-05-31 18:56:42,20.0,138.60000000000002,328.0,290.0,138.60000000000002,-8.38
,743,10224.4,8.036,10,117,438220419,-53077248,8.036,2023-05-31 18:56:43,20.0,138.0,328.0,291.0,138.0,-7.75
,743,10233.31,8.807,10,116,438219652,-53076571,8.807,2023-05-31 18:56:44,20.0,137.39999999999998,328.0,291.0,137.39999999999998,-7.11
,743,10243.2,9.092,10,116,438218760,-53075867,9.092,2023-05-31 18:56:45,20.0,137.0,328.0,292.0,137.0,-6.71
,743,10252.58,8.992,9,115,438217912,-53075168,8.992,2023-05-31 18:56:46,20.0,136.39999999999998,328.0,292.0,136.39999999999998,-6.36
,743,10260.83,8.291,9,114,438217157,-53074567,8.291,2023-05-31 18:56:47,20.0,136.0,328.0,293.0,136.0,-6.11
,743,10267.96,7.521,9,114,438216524,-53074058,7.521,2023-05-31 18:56:48,20.0,135.60000000000002,328.0,293.0,135.60000000000002,-5.8
,744,10274.62,6.951,9,114,438215910,-53073594,6.951,2023-05-31 18:56:49,20.0,135.20000000000005,328.0,294.0,135.20000000000005,-5.42
,744,10281.01,6.213,8,114,438215324,-53073128,6.213,2023-05-31 18:56:50,20.0,134.79999999999995,328.0,294.0,134.79999999999995,-5.11
,744,10285.29,5.157,8,115,438214928,-53072856,5.157,2023-05-31 18:56:51,20.0,134.60000000000002,328.0,294.0,134.60000000000002,-4.86
,744,10288.77,5.175,8,115,438214616,-53072624,5.175,2023-05-31 18:56:52,20.0,134.20000000000005,328.0,295.0,134.20000000000005,-4.74
,744,10291.83,4.823,8,116,438214303,-53072410,4.823,2023-05-31 18:56:53,20.0,134.0,328.0,295.0,134.0,-4.63
,744,10294.98,4.314,8,116,438214017,-53072197,4.314,2023-05-31 18:56:54,20.0,133.79999999999995,328.0,295.0,133.79999999999995,-4.53
,745,10298.71,4.036,8,118,438213694,-53071933,4.036,2023-05-31 18:56:55,20.0,133.60000000000002,328.0,296.0,133.60000000000002,-4.49
,745,10302.79,4.047,8,118,438213336,-53071640,4.047,2023-05-31 18:56:56,20.0,133.39999999999998,328.0,296.0,133.39999999999998,-4.46
,745,10306.91,4.067,8,120,438212961,-53071331,4.067,2023-05-31 18:56:57,20.0,133.20000000000005,328.0,296.0,133.20000000000005,-4.51
,745,10311.3,4.173,8,120,438212559,-53071003,4.173,2023-05-31 18:56:58,20.0,132.79999999999995,328.0,296.0,132.79999999999995,-4.6
,745,10316.28,4.644,9,122,438212100,-53070635,4.644,2023-05-31 18:56:59,20.0,132.39999999999998,328.0,297.0,132.39999999999998,-4.74
,745,10321.7,5.12,9,123,438211638,-53070226,5.12,2023-05-31 18:57:00,20.0,132.0,328.0,297.0,132.0,-5.1
,746,10327.72,5.345,11,124,438211067,-53069838,5.345,2023-05-31 18:57:01,20.0,131.60000000000002,328.0,297.0,131.60000000000002,-5.61
,746,10333.99,5.946,11,124,438210467,-53069505,5.946,2023-05-31 18:57:02,20.0,131.20000000000005,328.0,298.0,131.20000000000005,-6.14
,746,10341.19,6.636,11,123,438209725,-53069140,6.636,2023-05-31 18:57:03,20.0,131.0,328.0,298.0,131.0,-6.51
,746,10348.56,7.316,10,122,438209008,-53068790,7.316,2023-05-31 18:57:04,20.0,130.60000000000002,328.0,298.0,130.60000000000002,-6.54
,746,10356.63,7.381,10,123,438208192,-53068414,7.381,2023-05-31 18:57:05,20.0,130.20000000000005,328.0,299.0,130.20000000000005,-6.29
,747,10365.0,7.769,10,121,438207353,-53067999,7.769,2023-05-31 18:57:06,20.0,129.79999999999995,328.0,299.0,129.79999999999995,-5.93
,747,10372.81,7.927,9,121,438206582,-53067578,7.927,2023-05-31 18:57:07,20.0,129.20000000000005,328.0,299.0,129.20000000000005,-5.57
,747,10380.89,8.232,9,120,438205776,-53067120,8.232,2023-05-31 18:57:08,20.0,128.79999999999995,328.0,300.0,128.79999999999995,-5.3
,747,10389.29,8.278,8,118,438204989,-53066579,8.278,2023-05-31 18:57:09,20.0,128.60000000000002,328.0,300.0,128.60000000000002,-5.06
,747,10397.65,8.505,8,116,438204255,-53065975,8.505,2023-05-31 18:57:10,20.0,128.20000000000005,328.0,301.0,128.20000000000005,-4.79
,747,10406.31,8.547,8,115,438203585,-53065190,8.547,2023-05-31 18:57:11,20.0,127.79999999999995,328.0,301.0,127.79999999999995,-4.61
,748,10414.75,8.483,8,115,438203111,-53064222,8.483,2023-05-31 18:57:12,20.0,127.39999999999998,328.0,301.0,127.39999999999998,-4.48
,748,10422.82,8.075,8,115,438202914,-53063179,8.075,2023-05-31 18:57:13,20.0,127.20000000000005,328.0,302.0,127.20000000000005,-4.33
,748,10430.53,8.075,7,115,438202927,-53062149,8.075,2023-05-31 18:57:14,20.0,127.0,328.0,302.0,127.0,-4.06
,748,10437.95,8.075,7,115,438203020,-53061168,8.075,2023-05-31 18:57:15,20.0,127.0,328.0,303.0,127.0,-3.68
,748,10445.87,8.075,7,115,438203162,-53060123,8.075,2023-05-31 18:57:16,20.0,126.79999999999995,328.0,303.0,126.79999999999995,-3.28
,748,10453.22,8.052,7,116,438203297,-53059152,8.052,2023-05-31 18:57:17,20.0,126.60000000000002,328.0,303.0,126.60000000000002,-2.94
,749,10460.59,7.878,7,116,438203430,-53058186,7.878,2023-05-31 18:57:18,20.0,126.60000000000002,328.0,303.0,126.60000000000002,-2.62
,749,10468.28,7.637,7,118,438203580,-53057174,7.637,2023-05-31 18:57:19,20.0,126.39999999999998,328.0,303.0,126.39999999999998,-2.32
,749,10475.4,7.583,7,118,438203760,-53056249,7.583,2023-05-31 18:57:20,20.0,126.39999999999998,328.0,303.0,126.39999999999998,-1.97
,749,10482.58,7.566,7,118,438203935,-53055316,7.566,2023-05-31 18:57:21,20.0,126.39999999999998,328.0,303.0,126.39999999999998,-1.66
,749,10489.82,7.454,7,117,438204071,-53054363,7.454,2023-05-31 18:57:22,20.0,126.20000000000005,328.0,304.0,126.20000000000005,-1.41
,749,10496.81,7.386,7,117,438204198,-53053439,7.386,2023-05-31 18:57:23,20.0,126.20000000000005,328.0,304.0,126.20000000000005,-1.22
,750,10504.09,7.288,6,116,438204290,-53052474,7.288,2023-05-31 18:57:24,20.0,126.0,328.0,304.0,126.0,-1.08
,750,10511.3,7.216,6,116,438204382,-53051520,7.216,2023-05-31 18:57:25,20.0,126.0,328.0,304.0,126.0,-0.97
,750,10518.73,7.168,6,114,438204483,-53050535,7.168,2023-05-31 18:57:26,20.0,125.79999999999995,328.0,304.0,125.79999999999995,-0.9
,750,10525.67,7.128,7,114,438204605,-53049620,7.128,2023-05-31 18:57:27,20.0,125.60000000000002,328.0,304.0,125.60000000000002,-0.92
,750,10532.29,7.111,8,112,438204650,-53048740,7.111,2023-05-31 18:57:28,20.0,125.60000000000002,328.0,304.0,125.60000000000002,-1.0
,750,10538.64,7.111,9,112,438204678,-53047891,7.111,2023-05-31 18:57:29,20.0,125.60000000000002,328.0,304.0,125.60000000000002,-1.09
,751,10544.9,7.111,9,112,438204577,-53047064,7.111,2023-05-31 18:57:30,20.0,125.39999999999998,328.0,304.0,125.39999999999998,-1.21
,751,10551.67,7.047,9,113,438204366,-53046202,7.047,2023-05-31 18:57:31,20.0,125.39999999999998,328.0,304.0,125.39999999999998,-1.29
,751,10557.89,6.686,9,112,438204060,-53045446,6.686,2023-05-31 18:57:32,20.0,125.20000000000005,328.0,304.0,125.20000000000005,-1.32
,751,10564.0,6.571,9,113,438203790,-53044715,6.571,2023-05-31 18:57:33,20.0,125.20000000000005,328.0,305.0,125.20000000000005,-1.32
,751,10570.29,6.47,11,113,438203455,-53043995,6.47,2023-05-31 18:57:34,20.0,125.0,328.0,305.0,125.0,-1.29
,751,10576.39,6.409,12,113,438203050,-53043334,6.409,2023-05-31 18:57:35,20.0,124.79999999999995,328.0,305.0,124.79999999999995,-1.3
,752,10582.0,6.008,12,113,438202722,-53042717,6.008,2023-05-31 18:57:36,20.0,124.79999999999995,328.0,305.0,124.79999999999995,-1.32
,752,10587.44,5.231,11,114,438202368,-53042120,5.231,2023-05-31 18:57:37,20.0,124.60000000000002,328.0,305.0,124.60000000000002,-1.35
,752,10593.13,5.231,11,113,438202049,-53041482,5.231,2023-05-31 18:57:38,20.0,124.60000000000002,328.0,305.0,124.60000000000002,-1.42
,752,10598.63,5.234,11,113,438201739,-53040845,5.234,2023-05-31 18:57:39,20.0,124.39999999999998,328.0,305.0,124.39999999999998,-1.48
81.0,752,10604.17,5.302,10,113,438201462,-53040207,5.302,2023-05-31 18:57:40,20.0,124.39999999999998,328.0,305.0,124.39999999999998,-1.54
,752,10610.34,5.639,10,113,438201078,-53039529,5.639,2023-05-31 18:57:41,20.0,124.39999999999998,328.0,305.0,124.39999999999998,-1.54
,752,10616.39,5.63,10,113,438200679,-53038881,5.63,2023-05-31 18:57:42,20.0,124.39999999999998,328.0,306.0,124.39999999999998,-1.46
,753,10622.18,5.542,9,113,438200314,-53038269,5.542,2023-05-31 18:57:43,20.0,124.20000000000005,328.0,306.0,124.20000000000005,-1.37
,753,10627.72,5.342,9,113,438199954,-53037687,5.342,2023-05-31 18:57:44,20.0,124.0,328.0,306.0,124.0,-1.31
,753,10633.51,5.342,9,113,438199538,-53037083,5.342,2023-05-31 18:57:45,20.0,123.79999999999995,328.0,306.0,123.79999999999995,-1.41
,753,10639.21,5.348,8,110,438199132,-53036526,5.348,2023-05-31 18:57:46,20.0,123.60000000000002,328.0,306.0,123.60000000000002,-1.62
,753,10645.3,5.406,8,108,438198651,-53036000,5.406,2023-05-31 18:57:47,20.0,123.60000000000002,328.0,306.0,123.60000000000002,-1.8
,753,10650.89,5.454,8,106,438198151,-53035573,5.454,2023-05-31 18:57:48,20.0,123.39999999999998,328.0,306.0,123.39999999999998,-1.98
,754,10656.44,5.465,7,106,438197614,-53035194,5.465,2023-05-31 18:57:49,20.0,123.20000000000005,328.0,306.0,123.20000000000005,-2.13
,754,10662.5,5.472,7,105,438197018,-53034880,5.472,2023-05-31 18:57:50,20.0,123.0,328.0,306.0,123.0,-2.32
,754,10668.83,5.565,7,107,438196374,-53034608,5.565,2023-05-31 18:57:51,20.0,122.79999999999995,328.0,307.0,122.79999999999995,-2.44
,754,10675.67,6.319,7,109,438195674,-53034391,6.319,2023-05-31 18:57:52,20.0,122.60000000000002,328.0,307.0,122.60000000000002,-2.51
,754,10682.39,6.463,7,110,438194976,-53034196,6.463,2023-05-31 18:57:53,20.0,122.39999999999998,328.0,307.0,122.39999999999998,-2.61
,754,10689.22,6.583,7,112,438194257,-53033914,6.583,2023-05-31 18:57:54,20.0,122.0,328.0,307.0,122.0,-2.79
,754,10696.63,7.018,6,114,438193574,-53033466,7.018,2023-05-31 18:57:55,20.0,122.0,328.0,307.0,122.0,-3.02
,755,10703.87,7.389,6,115,438192898,-53032973,7.389,2023-05-31 18:57:56,20.0,122.0,328.0,308.0,122.0,-3.16
,755,10711.53,7.385,6,118,438192192,-53032429,7.385,2023-05-31 18:57:57,20.0,122.0,328.0,308.0,122.0,-3.03
,755,10719.01,7.302,6,120,438191526,-53031891,7.302,2023-05-31 18:57:58,20.0,121.79999999999995,328.0,308.0,121.79999999999995,-2.65
,755,10726.3,7.0,6,120,438190858,-53031348,7.0,2023-05-31 18:57:59,20.0,121.79999999999995,328.0,308.0,121.79999999999995,-2.13
,755,10733.46,6.96,6,121,438190274,-53030758,6.96,2023-05-31 18:58:00,20.0,121.60000000000002,328.0,308.0,121.60000000000002,-1.68
,755,10740.46,7.013,5,121,438189694,-53030165,7.013,2023-05-31 18:58:01,20.0,121.39999999999998,328.0,308.0,121.39999999999998,-1.37
,756,10747.79,7.051,6,120,438189103,-53029496,7.051,2023-05-31 18:58:02,20.0,121.20000000000005,328.0,308.0,121.20000000000005,-1.22
,756,10755.1,7.099,9,121,438188554,-53028792,7.099,2023-05-31 18:58:03,20.0,121.0,328.0,308.0,121.0,-1.27
,756,10761.67,7.123,10,121,438188086,-53028148,7.123,2023-05-31 18:58:04,20.0,120.79999999999995,328.0,309.0,120.79999999999995,-1.5
,756,10766.77,6.019,12,120,438187763,-53027588,6.019,2023-05-31 18:58:05,20.0,120.60000000000002,328.0,309.0,120.60000000000002,-1.8
,756,10771.68,5.255,13,120,438187501,-53027034,5.255,2023-05-31 18:58:06,20.0,120.60000000000002,328.0,309.0,120.60000000000002,-2.07
,756,10776.77,4.917,13,120,438187232,-53026420,4.917,2023-05-31 18:58:07,20.0,120.39999999999998,328.0,309.0,120.39999999999998,-2.2
,757,10781.39,4.844,12,119,438187055,-53025841,4.844,2023-05-31 18:58:08,20.0,120.39999999999998,328.0,309.0,120.39999999999998,-2.21
,757,10785.56,4.357,12,118,438186920,-53025320,4.357,2023-05-31 18:58:09,20.0,120.20000000000005,328.0,310.0,120.20000000000005,-2.13
,757,10789.19,3.757,11,117,438186792,-53024863,3.757,2023-05-31 18:58:10,20.0,120.20000000000005,328.0,310.0,120.20000000000005,-2.01
,757,10792.35,3.048,11,115,438186699,-53024460,3.048,2023-05-31 18:58:11,20.0,120.20000000000005,328.0,310.0,120.20000000000005,-1.87
,757,10794.77,1.878,11,115,438186615,-53024140,1.878,2023-05-31 18:58:12,20.0,120.20000000000005,328.0,310.0,120.20000000000005,-1.74
,757,10794.77,0.0,10,115,438186576,-53024057,0.0,2023-05-31 18:58:14,20.0,120.20000000000005,328.0,310.0,120.20000000000005,-0.58
,758,10794.77,0.0,10,115,438186576,-53024057,0.0,2023-05-31 18:58:15,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,758,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:16,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,758,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:17,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,758,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:18,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,758,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:19,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,758,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:20,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:21,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,117,438186576,-53024057,0.0,2023-05-31 18:58:22,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,117,438186576,-53024057,0.0,2023-05-31 18:58:23,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,116,438186576,-53024057,0.0,2023-05-31 18:58:24,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,117,438186576,-53024057,0.0,2023-05-31 18:58:25,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,759,10794.77,0.0,9,118,438186576,-53024057,0.0,2023-05-31 18:58:26,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,9,118,438186576,-53024057,0.0,2023-05-31 18:58:27,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,10,118,438186576,-53024057,0.0,2023-05-31 18:58:28,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,10,120,438186576,-53024057,0.0,2023-05-31 18:58:29,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,9,120,438186576,-53024057,0.0,2023-05-31 18:58:30,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,9,121,438186576,-53024057,0.0,2023-05-31 18:58:31,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,760,10794.77,0.0,9,122,438186576,-53024057,0.0,2023-05-31 18:58:32,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,761,10794.77,0.0,8,121,438186576,-53024057,0.0,2023-05-31 18:58:33,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,761,10794.77,0.0,8,121,438186576,-53024057,0.0,2023-05-31 18:58:34,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,761,10794.77,0.0,8,120,438186576,-53024043,0.0,2023-05-31 18:58:35,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,761,10794.96,0.086,8,121,438186576,-53023912,0.086,2023-05-31 18:58:36,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,761,10796.29,0.623,8,122,438186560,-53023740,0.623,2023-05-31 18:58:37,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,762,10797.87,0.82,9,122,438186420,-53023602,0.82,2023-05-31 18:58:38,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,762,10799.41,1.019,10,124,438186285,-53023484,1.019,2023-05-31 18:58:39,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,762,10800.86,1.035,10,126,438186159,-53023356,1.035,2023-05-31 18:58:40,20.0,120.20000000000005,328.0,310.0,120.20000000000005,0.0
,762,10802.38,1.143,11,129,438186100,-53023183,1.143,2023-05-31 18:58:41,20.0,120.0,328.0,310.0,120.0,0.0
,762,10804.68,1.466,12,129,438185969,-53022913,1.466,2023-05-31 18:58:42,20.0,120.0,328.0,310.0,120.0,0.0
,763,10808.44,2.977,12,131,438185822,-53022443,2.977,2023-05-31 18:58:43,20.0,120.0,328.0,310.0,120.0,0.0
,763,10811.97,3.047,12,133,438185650,-53022010,3.047,2023-05-31 18:58:44,20.0,120.0,328.0,310.0,120.0,0.0
,763,10815.78,3.358,11,135,438185507,-53021534,3.358,2023-05-31 18:58:45,20.0,119.79999999999995,328.0,310.0,119.79999999999995,0.0
,763,10819.72,3.59,11,135,438185313,-53021072,3.59,2023-05-31 18:58:46,20.0,119.60000000000002,328.0,310.0,119.60000000000002,0.0
,763,10823.77,4.299,10,136,438185086,-53020635,4.299,2023-05-31 18:58:47,20.0,119.60000000000002,328.0,310.0,119.60000000000002,-1.87
,764,10828.56,4.785,10,137,438184873,-53020050,4.785,2023-05-31 18:58:48,20.0,119.20000000000005,328.0,310.0,119.20000000000005,-3.39
,764,10834.44,5.124,10,138,438184728,-53019284,5.124,2023-05-31 18:58:49,20.0,119.20000000000005,328.0,311.0,119.20000000000005,-3.42
,764,10841.18,5.768,11,138,438184494,-53018430,5.768,2023-05-31 18:58:50,20.0,119.0,328.0,311.0,119.0,-3.35
,764,10848.61,6.249,11,138,438184258,-53017480,6.249,2023-05-31 18:58:51,20.0,118.79999999999995,328.0,311.0,118.79999999999995,-3.33
,764,10856.32,6.547,10,137,438183987,-53016510,6.547,2023-05-31 18:58:52,20.0,118.79999999999995,328.0,311.0,118.79999999999995,-3.23
,765,10863.3,6.336,10,136,438183693,-53015662,6.336,2023-05-31 18:58:53,20.0,118.60000000000002,328.0,311.0,118.60000000000002,-3.08
,765,10869.4,5.119,9,135,438183293,-53014992,5.119,2023-05-31 18:58:54,20.0,118.20000000000005,328.0,311.0,118.20000000000005,-2.94
,765,10877.13,5.341,9,134,438182846,-53014133,5.341,2023-05-31 18:58:55,20.0,118.0,328.0,312.0,118.0,-2.86
,765,10885.81,6.972,9,134,438182474,-53013083,6.972,2023-05-31 18:58:56,20.0,117.60000000000002,328.0,312.0,117.60000000000002,-2.94
,766,10894.54,6.988,9,133,438182132,-53011996,6.988,2023-05-31 18:58:57,20.0,117.20000000000005,328.0,312.0,117.20000000000005,-3.19
,766,10905.29,7.215,9,132,438181858,-53010602,7.215,2023-05-31 18:58:58,20.0,117.0,328.0,313.0,117.0,-3.6
,766,10914.94,8.004,9,131,438181581,-53009352,8.004,2023-05-31 18:58:59,20.0,116.39999999999998,328.0,313.0,116.39999999999998,-4.07
,766,10924.74,8.107,9,130,438181343,-53008086,8.107,2023-05-31 18:59:00,20.0,116.0,328.0,313.0,116.0,-4.56
,766,10934.88,8.404,9,128,438181016,-53006784,8.404,2023-05-31 18:59:01,20.0,115.60000000000002,328.0,314.0,115.60000000000002,-4.93
,767,10944.59,9.075,10,127,438180604,-53005589,9.075,2023-05-31 18:59:02,20.0,115.20000000000005,328.0,314.0,115.20000000000005,-5.02
,767,10953.59,8.99,11,127,438180248,-53004481,8.99,2023-05-31 18:59:03,20.0,114.79999999999995,328.0,315.0,114.79999999999995,-4.91
