battery_soc,calories,distance,timestamp,enhanced_speed,position_lat,position_long,speed,temperature,cadence,heart_rate,power,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,682,23428.85,2024-01-20 08:44:00,4.859,437650273.0,-53495950.0,4.859,8.0,84.0,139.0,208.0,166.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,682,23433.46,2024-01-20 08:44:01,4.837,437650409.0,-53496542.0,4.837,8.0,84.0,139.0,218.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,682,23438.28,2024-01-20 08:44:02,4.793,437650591.0,-53497133.0,4.793,8.0,82.0,138.0,197.0,180.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,683,23442.85,2024-01-20 08:44:03,4.757,437650819.0,-53497691.0,4.757,8.0,83.0,137.0,198.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,683,23447.52,2024-01-20 08:44:04,4.741,437651046.0,-53498243.0,4.741,8.0,81.0,137.0,217.0,173.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,683,23452.13,2024-01-20 08:44:05,4.728,437651274.0,-53498778.0,4.728,8.0,80.0,138.0,223.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,683,23456.84,2024-01-20 08:44:06,4.703,437651547.0,-53499324.0,4.703,8.0,84.0,137.0,211.0,166.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,683,23461.67,2024-01-20 08:44:07,4.702,437651774.0,-53499893.0,4.702,8.0,84.0,138.0,197.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,684,23466.32,2024-01-20 08:44:08,4.694,437652002.0,-53500456.0,4.694,8.0,80.0,139.0,201.0,172.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,684,23471.05,2024-01-20 08:44:09,4.694,437652229.0,-53501008.0,4.694,8.0,83.0,139.0,212.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,684,23475.64,2024-01-20 08:44:10,4.694,437652503.0,-53501542.0,4.694,8.0,80.0,139.0,241.0,175.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,684,23480.34,2024-01-20 08:44:11,4.692,437652776.0,-53502089.0,4.692,8.0,80.0,139.0,212.0,175.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,685,23484.81,2024-01-20 08:44:12,4.667,437653003.0,-53502606.0,4.667,8.0,81.0,139.0,195.0,174.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,685,23489.51,2024-01-20 08:44:13,4.667,437653231.0,-53503152.0,4.667,8.0,80.0,140.0,208.0,174.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,685,23494.19,2024-01-20 08:44:14,4.667,437653504.0,-53503676.0,4.667,8.0,84.0,140.0,219.0,172.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,685,23498.88,2024-01-20 08:44:15,4.667,437653777.0,-53504210.0,4.667,8.0,79.0,140.0,203.0,177.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,685,23503.56,2024-01-20 08:44:16,4.667,437654004.0,-53504745.0,4.667,8.0,85.0,140.0,190.0,178.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23508.48,2024-01-20 08:44:17,4.667,437654277.0,-53505320.0,4.667,8.0,84.0,139.0,196.0,167.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23513.44,2024-01-20 08:44:18,4.669,437654551.0,-53505883.0,4.669,8.0,84.0,141.0,211.0,170.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23518.37,2024-01-20 08:44:19,4.695,437654869.0,-53506441.0,4.695,8.0,83.0,141.0,188.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23523.24,2024-01-20 08:44:20,4.71,437655142.0,-53506981.0,4.71,8.0,85.0,141.0,167.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23528.15,2024-01-20 08:44:21,4.77,437655415.0,-53507533.0,4.77,8.0,86.0,140.0,156.0,180.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,686,23532.94,2024-01-20 08:44:22,4.781,437655688.0,-53508090.0,4.781,8.0,85.0,140.0,175.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23537.65,2024-01-20 08:44:23,4.814,437655961.0,-53508631.0,4.814,8.0,83.0,140.0,195.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23542.35,2024-01-20 08:44:24,4.814,437656189.0,-53509171.0,4.814,8.0,82.0,141.0,169.0,170.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23546.29,2024-01-20 08:44:25,4.814,437656417.0,-53509626.0,4.814,8.0,80.0,141.0,146.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23551.72,2024-01-20 08:44:26,4.81,437656690.0,-53510258.0,4.81,8.0,81.0,141.0,151.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23556.51,2024-01-20 08:44:27,4.777,437656917.0,-53510810.0,4.777,8.0,83.0,141.0,171.0,164.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,687,23561.13,2024-01-20 08:44:28,4.769,437657190.0,-53511339.0,4.769,8.0,84.0,141.0,190.0,180.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23564.99,2024-01-20 08:44:29,4.765,437657418.0,-53511788.0,4.765,8.0,83.0,142.0,195.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23569.97,2024-01-20 08:44:30,4.721,437657691.0,-53512351.0,4.721,8.0,83.0,142.0,187.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23575.26,2024-01-20 08:44:31,4.714,437657964.0,-53512960.0,4.714,8.0,84.0,142.0,172.0,169.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23580.04,2024-01-20 08:44:32,4.713,437658237.0,-53513506.0,4.713,8.0,78.0,142.0,158.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23584.66,2024-01-20 08:44:33,4.703,437658510.0,-53514035.0,4.703,8.0,90.0,142.0,144.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,688,23589.23,2024-01-20 08:44:34,4.703,437658692.0,-53514576.0,4.703,8.0,90.0,142.0,139.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23592.93,2024-01-20 08:44:35,4.7,437658965.0,-53514997.0,4.7,8.0,48.0,142.0,126.0,191.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23597.97,2024-01-20 08:44:36,4.668,437659193.0,-53515577.0,4.668,8.0,87.0,141.0,97.0,164.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23602.21,2024-01-20 08:44:37,4.595,437659466.0,-53516055.0,4.595,8.0,85.0,141.0,105.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23606.39,2024-01-20 08:44:38,4.514,437659693.0,-53516516.0,4.514,8.0,87.0,139.0,113.0,180.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23610.68,2024-01-20 08:44:39,4.381,437659921.0,-53517016.0,4.381,8.0,86.0,139.0,105.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23614.98,2024-01-20 08:44:40,4.312,437660194.0,-53517511.0,4.312,8.0,85.0,138.0,118.0,166.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23619.19,2024-01-20 08:44:41,4.297,437660421.0,-53517983.0,4.297,8.0,85.0,137.0,126.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,689,23623.47,2024-01-20 08:44:42,4.297,437660649.0,-53518461.0,4.297,8.0,88.0,137.0,133.0,165.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23627.83,2024-01-20 08:44:43,4.297,437660922.0,-53518962.0,4.297,8.0,86.0,137.0,162.0,166.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23632.05,2024-01-20 08:44:44,4.297,437661150.0,-53519440.0,4.297,8.0,87.0,137.0,164.0,170.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23636.5,2024-01-20 08:44:45,4.297,437661332.0,-53519957.0,4.297,8.0,83.0,137.0,140.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23640.84,2024-01-20 08:44:46,4.297,437661605.0,-53520452.0,4.297,8.0,85.0,137.0,131.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23645.17,2024-01-20 08:44:47,4.295,437661878.0,-53520953.0,4.295,8.0,85.0,137.0,156.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23649.3,2024-01-20 08:44:48,4.278,437662105.0,-53521431.0,4.278,8.0,85.0,137.0,170.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,690,23653.58,2024-01-20 08:44:49,4.278,437662287.0,-53521920.0,4.278,8.0,86.0,136.0,179.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23657.84,2024-01-20 08:44:50,4.281,437662561.0,-53522404.0,4.281,8.0,86.0,136.0,156.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23662.17,2024-01-20 08:44:51,4.315,437662788.0,-53522898.0,4.315,8.0,85.0,136.0,145.0,167.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23666.52,2024-01-20 08:44:52,4.325,437663061.0,-53523399.0,4.325,8.0,86.0,136.0,130.0,164.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23670.76,2024-01-20 08:44:53,4.326,437663243.0,-53523883.0,4.326,8.0,87.0,135.0,126.0,169.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23674.45,2024-01-20 08:44:54,4.333,437663471.0,-53524304.0,4.333,8.0,86.0,136.0,121.0,165.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23679.62,2024-01-20 08:44:55,4.333,437663698.0,-53524901.0,4.333,8.0,86.0,136.0,121.0,177.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,691,23683.84,2024-01-20 08:44:56,4.325,437663971.0,-53525385.0,4.325,8.0,86.0,136.0,126.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,692,23688.08,2024-01-20 08:44:57,4.326,437664244.0,-53525862.0,4.326,8.0,89.0,136.0,124.0,167.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,692,23692.41,2024-01-20 08:44:58,4.333,437664472.0,-53526357.0,4.333,8.0,86.0,137.0,121.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,692,23696.86,2024-01-20 08:44:59,4.333,437664700.0,-53526875.0,4.333,8.0,85.0,137.0,121.0,178.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,692,23701.31,2024-01-20 08:45:00,4.333,437664927.0,-53527393.0,4.333,8.0,85.0,137.0,122.0,167.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,692,23705.69,2024-01-20 08:45:01,4.333,437665200.0,-53527893.0,4.333,8.0,86.0,137.0,131.0,168.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,692,23710.18,2024-01-20 08:45:02,4.333,437665428.0,-53528400.0,4.333,8.0,87.0,137.0,135.0,177.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,692,23714.27,2024-01-20 08:45:03,4.333,437665655.0,-53528866.0,4.333,8.0,86.0,137.0,139.0,180.0,6.0,78.0,70.0,6.0,0.0,0.0
,692,23718.65,2024-01-20 08:45:04,4.33,437665928.0,-53529361.0,4.33,8.0,86.0,137.0,142.0,169.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23722.84,2024-01-20 08:45:05,4.306,437666110.0,-53529839.0,4.306,8.0,87.0,137.0,152.0,174.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23726.9,2024-01-20 08:45:06,4.306,437666292.0,-53530322.0,4.306,8.0,84.0,136.0,148.0,175.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23730.3,2024-01-20 08:45:07,4.306,437666520.0,-53530726.0,4.306,8.0,83.0,137.0,153.0,171.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23735.41,2024-01-20 08:45:08,4.306,437666793.0,-53531329.0,4.306,8.0,87.0,137.0,147.0,166.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23739.74,2024-01-20 08:45:09,4.306,437667021.0,-53531813.0,4.306,8.0,84.0,137.0,137.0,173.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23744.04,2024-01-20 08:45:10,4.306,437667248.0,-53532308.0,4.306,8.0,87.0,137.0,136.0,167.0,6.0,78.0,70.0,6.0,0.0,0.0
,693,23747.68,2024-01-20 08:45:11,4.306,437667476.0,-53532723.0,4.306,8.0,87.0,137.0,143.0,169.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23752.89,2024-01-20 08:45:12,4.306,437667749.0,-53533315.0,4.306,8.0,87.0,136.0,131.0,169.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23757.36,2024-01-20 08:45:13,4.306,437667976.0,-53533833.0,4.306,8.0,88.0,136.0,131.0,162.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23761.71,2024-01-20 08:45:14,4.306,437668204.0,-53534345.0,4.306,8.0,84.0,136.0,150.0,176.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23765.98,2024-01-20 08:45:15,4.314,437668386.0,-53534845.0,4.314,8.0,86.0,135.0,145.0,172.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23770.26,2024-01-20 08:45:16,4.315,437668613.0,-53535346.0,4.315,8.0,86.0,135.0,136.0,176.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23774.55,2024-01-20 08:45:17,4.325,437668841.0,-53535852.0,4.325,8.0,86.0,134.0,139.0,167.0,6.0,78.0,70.0,6.0,0.0,0.0
,694,23778.93,2024-01-20 08:45:18,4.325,437669069.0,-53536353.0,4.325,8.0,86.0,133.0,141.0,174.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23783.18,2024-01-20 08:45:19,4.325,437669296.0,-53536853.0,4.325,8.0,84.0,133.0,135.0,172.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23787.53,2024-01-20 08:45:20,4.323,437669524.0,-53537371.0,4.323,8.0,84.0,133.0,142.0,175.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23791.84,2024-01-20 08:45:21,4.306,437669751.0,-53537872.0,4.306,8.0,86.0,134.0,151.0,169.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23796.28,2024-01-20 08:45:22,4.306,437669979.0,-53538389.0,4.306,8.0,86.0,134.0,160.0,168.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23800.43,2024-01-20 08:45:23,4.306,437670161.0,-53538884.0,4.306,8.0,85.0,134.0,150.0,177.0,6.0,78.0,70.0,6.0,0.0,0.0
,695,23804.79,2024-01-20 08:45:24,4.304,437670388.0,-53539396.0,4.304,8.0,87.0,134.0,138.0,176.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,695,23809.11,2024-01-20 08:45:25,4.286,437670661.0,-53539897.0,4.286,8.0,86.0,134.0,138.0,167.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23813.44,2024-01-20 08:45:26,4.285,437670889.0,-53540392.0,4.285,8.0,85.0,135.0,142.0,168.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23817.62,2024-01-20 08:45:27,4.275,437671117.0,-53540864.0,4.275,8.0,84.0,135.0,146.0,170.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23821.86,2024-01-20 08:45:28,4.249,437671344.0,-53541359.0,4.249,8.0,81.0,135.0,151.0,175.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23825.44,2024-01-20 08:45:29,4.24,437671572.0,-53541774.0,4.24,8.0,85.0,135.0,165.0,174.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23830.47,2024-01-20 08:45:30,4.224,437671799.0,-53542343.0,4.224,8.0,84.0,136.0,175.0,174.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,696,23834.61,2024-01-20 08:45:31,4.243,437672072.0,-53542821.0,4.243,8.0,80.0,135.0,176.0,174.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,697,23838.83,2024-01-20 08:45:32,4.258,437672300.0,-53543299.0,4.258,8.0,86.0,134.0,169.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,697,23843.18,2024-01-20 08:45:33,4.258,437672527.0,-53543799.0,4.258,8.0,84.0,135.0,171.0,179.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,697,23847.39,2024-01-20 08:45:34,4.258,437672755.0,-53544294.0,4.258,8.0,86.0,134.0,161.0,182.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,697,23851.63,2024-01-20 08:45:35,4.258,437672983.0,-53544789.0,4.258,8.0,85.0,134.0,175.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,697,23855.88,2024-01-20 08:45:36,4.259,437673165.0,-53545290.0,4.259,8.0,87.0,134.0,208.0,172.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23860.21,2024-01-20 08:45:37,4.27,437673392.0,-53545808.0,4.27,8.0,89.0,134.0,225.0,167.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23864.52,2024-01-20 08:45:38,4.279,437673620.0,-53546291.0,4.279,8.0,85.0,133.0,162.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23868.12,2024-01-20 08:45:39,4.287,437673847.0,-53546695.0,4.287,8.0,85.0,133.0,127.0,170.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23873.26,2024-01-20 08:45:40,4.299,437674166.0,-53547275.0,4.299,8.0,87.0,132.0,129.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23877.59,2024-01-20 08:45:41,4.314,437674393.0,-53547776.0,4.314,8.0,88.0,132.0,128.0,172.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23881.84,2024-01-20 08:45:42,4.314,437674621.0,-53548260.0,4.314,8.0,86.0,132.0,125.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23885.41,2024-01-20 08:45:43,4.314,437674849.0,-53548663.0,4.314,8.0,85.0,132.0,122.0,167.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,698,23890.47,2024-01-20 08:45:44,4.314,437675122.0,-53549244.0,4.314,8.0,85.0,132.0,126.0,177.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,699,23894.84,2024-01-20 08:45:45,4.314,437675349.0,-53549744.0,4.314,8.0,83.0,133.0,139.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,699,23899.15,2024-01-20 08:45:46,4.314,437675577.0,-53550239.0,4.314,8.0,86.0,133.0,146.0,172.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,699,23903.35,2024-01-20 08:45:47,4.314,437675804.0,-53550717.0,4.314,8.0,85.0,133.0,151.0,170.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,699,23907.69,2024-01-20 08:45:48,4.313,437676077.0,-53551212.0,4.313,8.0,83.0,133.0,146.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,699,23911.9,2024-01-20 08:45:49,4.306,437676305.0,-53551690.0,4.306,8.0,85.0,133.0,153.0,168.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,699,23916.2,2024-01-20 08:45:50,4.303,437676487.0,-53552196.0,4.303,8.0,86.0,134.0,166.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23919.71,2024-01-20 08:45:51,4.286,437676714.0,-53552612.0,4.286,8.0,86.0,134.0,162.0,175.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23924.21,2024-01-20 08:45:52,4.285,437676942.0,-53553129.0,4.285,8.0,84.0,134.0,145.0,174.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23929.27,2024-01-20 08:45:53,4.278,437677170.0,-53553727.0,4.278,8.0,85.0,134.0,133.0,164.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23933.59,2024-01-20 08:45:54,4.279,437677397.0,-53554239.0,4.279,8.0,86.0,134.0,132.0,169.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23937.8,2024-01-20 08:45:55,4.286,437677625.0,-53554716.0,4.286,8.0,85.0,134.0,147.0,189.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23941.95,2024-01-20 08:45:56,4.285,437677852.0,-53555194.0,4.285,8.0,86.0,134.0,144.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23946.27,2024-01-20 08:45:57,4.278,437678080.0,-53555695.0,4.278,8.0,85.0,134.0,127.0,179.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,700,23950.48,2024-01-20 08:45:58,4.279,437678262.0,-53556213.0,4.279,8.0,88.0,134.0,128.0,171.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,701,23954.65,2024-01-20 08:45:59,4.287,437678489.0,-53556708.0,4.287,8.0,87.0,134.0,171.0,176.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,701,23958.86,2024-01-20 08:46:00,4.297,437678671.0,-53557208.0,4.297,8.0,85.0,134.0,179.0,173.0,6.399999999999977,78.0,70.0,6.399999999999977,0.0,0.0
,701,23962.95,2024-01-20 08:46:01,4.299,437678853.0,-53557714.0,4.299,8.0,86.0,133.0,167.0,165.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,701,23967.12,2024-01-20 08:46:02,4.314,437679036.0,-53558198.0,4.314,8.0,87.0,133.0,158.0,175.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,701,23971.61,2024-01-20 08:46:03,4.314,437679263.0,-53558738.0,4.314,8.0,89.0,133.0,157.0,173.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,701,23976.0,2024-01-20 08:46:04,4.316,437679491.0,-53559245.0,4.316,8.0,86.0,133.0,149.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,702,23979.81,2024-01-20 08:46:05,4.333,437679718.0,-53559683.0,4.333,8.0,86.0,133.0,142.0,173.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,702,23985.13,2024-01-20 08:46:06,4.334,437679991.0,-53560309.0,4.334,8.0,85.0,133.0,133.0,167.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,702,23989.48,2024-01-20 08:46:07,4.345,437680219.0,-53560804.0,4.345,8.0,86.0,133.0,143.0,184.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,702,23993.9,2024-01-20 08:46:08,4.372,437680446.0,-53561327.0,4.372,8.0,91.0,133.0,191.0,165.0,6.0,78.0,70.0,6.0,0.0,0.0
,702,23998.68,2024-01-20 08:46:09,4.389,437680719.0,-53561862.0,4.389,8.0,90.0,133.0,207.0,166.0,6.0,78.0,70.0,6.0,0.0,0.0
,702,24003.47,2024-01-20 08:46:10,4.393,437680993.0,-53562402.0,4.393,8.0,87.0,133.0,182.0,177.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24007.46,2024-01-20 08:46:11,4.425,437681266.0,-53562846.0,4.425,8.0,86.0,132.0,166.0,171.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24012.54,2024-01-20 08:46:12,4.425,437681493.0,-53563432.0,4.425,8.0,85.0,134.0,178.0,181.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24016.65,2024-01-20 08:46:13,4.425,437681675.0,-53563921.0,4.425,8.0,84.0,134.0,190.0,170.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24020.23,2024-01-20 08:46:14,4.425,437681903.0,-53564342.0,4.425,8.0,85.0,134.0,176.0,176.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24025.49,2024-01-20 08:46:15,4.425,437682130.0,-53564968.0,4.425,8.0,87.0,134.0,168.0,172.0,6.0,78.0,70.0,6.0,0.0,0.0
,703,24029.85,2024-01-20 08:46:16,4.426,437682358.0,-53565485.0,4.426,8.0,86.0,134.0,176.0,175.0,5.800000000000011,78.0,70.0,5.800000000000011,0.0,0.0
,704,24034.11,2024-01-20 08:46:17,4.436,437682540.0,-53565980.0,4.436,8.0,85.0,134.0,179.0,176.0,5.800000000000011,78.0,70.0,5.800000000000011,0.0,0.0
,704,24038.6,2024-01-20 08:46:18,4.431,437682767.0,-53566521.0,4.431,8.0,86.0,134.0,179.0,179.0,5.800000000000011,78.0,70.0,5.800000000000011,0.0,0.0
,704,24042.9,2024-01-20 08:46:19,4.38,437682995.0,-53567039.0,4.38,8.0,87.0,135.0,180.0,165.0,6.0,78.0,70.0,6.0,0.0,0.0
,704,24047.16,2024-01-20 08:46:20,4.368,437683177.0,-53567556.0,4.368,8.0,82.0,135.0,177.0,182.0,6.0,78.0,70.0,6.0,0.0,0.0
,704,24051.11,2024-01-20 08:46:21,4.345,437683314.0,-53568051.0,4.345,8.0,85.0,136.0,165.0,171.0,6.0,78.0,70.0,6.0,0.0,0.0
,705,24055.22,2024-01-20 08:46:22,4.268,437683496.0,-53568546.0,4.268,8.0,87.0,136.0,167.0,169.0,6.0,78.0,70.0,6.0,0.0,0.0
,705,24059.6,2024-01-20 08:46:23,4.267,437683723.0,-53569064.0,4.267,8.0,84.0,136.0,164.0,176.0,6.0,78.0,70.0,6.0,0.0,0.0
,705,24063.97,2024-01-20 08:46:24,4.345,437683951.0,-53569581.0,4.345,8.0,89.0,136.0,175.0,176.0,6.0,78.0,70.0,6.0,0.0,0.0
,705,24068.46,2024-01-20 08:46:25,4.258,437684133.0,-53570116.0,4.258,8.0,86.0,137.0,167.0,182.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,705,24072.68,2024-01-20 08:46:26,4.258,437684315.0,-53570634.0,4.258,8.0,84.0,137.0,142.0,179.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,705,24076.89,2024-01-20 08:46:27,4.258,437684497.0,-53571152.0,4.258,8.0,86.0,137.0,156.0,175.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,706,24080.97,2024-01-20 08:46:28,4.256,437684724.0,-53571641.0,4.256,8.0,85.0,137.0,161.0,170.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
,706,24084.44,2024-01-20 08:46:29,4.229,437684861.0,-53572050.0,4.229,8.0,85.0,138.0,133.0,171.0,6.199999999999989,78.0,70.0,6.199999999999989,0.0,0.0
