distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,heart_rate,calories,temperature,altitude,enhanced_altitude,ascent,descent,grade
642.28,3.138,16,438163175,-52959600,3.138,2023-10-21 16:24:09,,122.0,28.0,21.0,39.799999999999955,39.799999999999955,8.0,0.0,3.38
645.11,2.987,16,438163443,-52959803,2.987,2023-10-21 16:24:10,,122.0,28.0,21.0,39.799999999999955,39.799999999999955,9.0,0.0,3.26
648.1,2.886,15,438163757,-52959888,2.886,2023-10-21 16:24:11,,123.0,28.0,21.0,40.0,40.0,9.0,0.0,3.16
651.05,2.881,15,438164075,-52959892,2.881,2023-10-21 16:24:12,,123.0,28.0,21.0,40.0,40.0,9.0,0.0,3.08
654.2,2.854,15,438164394,-52959929,2.854,2023-10-21 16:24:13,,123.0,28.0,21.0,40.200000000000045,40.200000000000045,9.0,0.0,3.08
657.03,2.691,14,438164702,-52960092,2.691,2023-10-21 16:24:14,,123.0,28.0,21.0,40.39999999999998,40.39999999999998,9.0,0.0,3.21
659.62,2.649,13,438164902,-52960312,2.649,2023-10-21 16:24:15,,124.0,29.0,21.0,40.60000000000002,40.60000000000002,9.0,0.0,3.51
662.73,2.647,13,438165127,-52960608,2.647,2023-10-21 16:24:16,,125.0,29.0,21.0,40.799999999999955,40.799999999999955,9.0,0.0,3.93
665.69,2.64,12,438165265,-52960969,2.64,2023-10-21 16:24:17,,125.0,29.0,21.0,41.0,41.0,10.0,0.0,4.48
668.68,2.466,12,438165403,-52961319,2.466,2023-10-21 16:24:18,,126.0,29.0,21.0,41.200000000000045,41.200000000000045,10.0,0.0,5.05
671.29,2.445,16,438165593,-52961595,2.445,2023-10-21 16:24:19,,126.0,29.0,21.0,41.39999999999998,41.39999999999998,10.0,0.0,5.55
673.74,2.389,17,438165731,-52961859,2.389,2023-10-21 16:24:20,,127.0,30.0,21.0,41.39999999999998,41.39999999999998,10.0,0.0,5.92
675.92,2.353,17,438165910,-52962072,2.353,2023-10-21 16:24:21,,127.0,30.0,21.0,41.60000000000002,41.60000000000002,10.0,0.0,6.11
678.19,2.284,16,438166080,-52962294,2.284,2023-10-21 16:24:22,,127.0,30.0,21.0,41.799999999999955,41.799999999999955,10.0,0.0,6.11
680.69,2.242,16,438166274,-52962527,2.242,2023-10-21 16:24:23,,127.0,30.0,21.0,41.799999999999955,41.799999999999955,11.0,0.0,6.0
683.05,2.187,15,438166413,-52962791,2.187,2023-10-21 16:24:24,,127.0,30.0,21.0,42.0,42.0,11.0,0.0,5.84
685.54,2.135,15,438166539,-52963084,2.135,2023-10-21 16:24:25,,127.0,31.0,21.0,42.200000000000045,42.200000000000045,11.0,0.0,5.73
689.1,2.186,14,438166596,-52963545,2.186,2023-10-21 16:24:26,,127.0,31.0,21.0,42.39999999999998,42.39999999999998,11.0,0.0,5.62
692.43,2.237,13,438166721,-52963966,2.237,2023-10-21 16:24:27,,126.0,31.0,21.0,42.39999999999998,42.39999999999998,11.0,0.0,5.53
695.44,3.336,13,438166857,-52964330,3.336,2023-10-21 16:24:28,,126.0,31.0,21.0,42.60000000000002,42.60000000000002,11.0,0.0,5.46
700.73,3.462,12,438166911,-52965029,3.462,2023-10-21 16:24:29,,126.0,31.0,21.0,42.60000000000002,42.60000000000002,11.0,0.0,5.37
704.84,3.747,12,438167004,-52965567,3.747,2023-10-21 16:24:30,,126.0,32.0,21.0,42.799999999999955,42.799999999999955,12.0,0.0,5.21
707.72,3.794,12,438167139,-52965924,3.794,2023-10-21 16:24:31,,126.0,32.0,21.0,43.0,43.0,12.0,0.0,4.88
711.48,3.788,11,438167232,-52966404,3.788,2023-10-21 16:24:32,,126.0,32.0,21.0,43.200000000000045,43.200000000000045,12.0,0.0,4.46
715.41,3.934,11,438167317,-52966921,3.934,2023-10-21 16:24:33,,125.0,32.0,21.0,43.200000000000045,43.200000000000045,12.0,0.0,4.03
717.88,3.994,11,438167448,-52967200,3.994,2023-10-21 16:24:34,,124.0,32.0,21.0,43.39999999999998,43.39999999999998,12.0,0.0,3.69
721.03,3.515,10,438167682,-52967534,3.515,2023-10-21 16:24:35,,124.0,33.0,21.0,43.60000000000002,43.60000000000002,12.0,0.0,3.46
724.17,3.286,10,438167865,-52967890,3.286,2023-10-21 16:24:36,,123.0,33.0,21.0,43.60000000000002,43.60000000000002,12.0,0.0,3.35
726.51,3.193,10,438167995,-52968156,3.193,2023-10-21 16:24:37,,123.0,33.0,21.0,43.799999999999955,43.799999999999955,12.0,0.0,3.3
729.14,2.894,10,438168130,-52968453,2.894,2023-10-21 16:24:38,,123.0,33.0,21.0,44.0,44.0,13.0,0.0,3.29
732.16,2.903,10,438168276,-52968807,2.903,2023-10-21 16:24:39,,123.0,33.0,21.0,44.200000000000045,44.200000000000045,13.0,0.0,3.33
735.16,2.967,10,438168369,-52969186,2.967,2023-10-21 16:24:40,,123.0,33.0,21.0,44.200000000000045,44.200000000000045,13.0,0.0,3.42
738.1,3.019,10,438168497,-52969545,3.019,2023-10-21 16:24:41,,124.0,34.0,21.0,44.39999999999998,44.39999999999998,13.0,0.0,3.56
741.32,3.117,10,438168639,-52969956,3.117,2023-10-21 16:24:42,,124.0,34.0,21.0,44.60000000000002,44.60000000000002,13.0,0.0,3.73
744.62,3.364,10,438168686,-52970388,3.364,2023-10-21 16:24:43,,124.0,34.0,21.0,44.60000000000002,44.60000000000002,13.0,0.0,3.87
747.86,3.239,9,438168773,-52970807,3.239,2023-10-21 16:24:44,,124.0,34.0,21.0,44.799999999999955,44.799999999999955,13.0,0.0,3.92
750.49,3.203,10,438168863,-52971129,3.203,2023-10-21 16:24:45,,125.0,34.0,21.0,44.799999999999955,44.799999999999955,14.0,0.0,3.91
753.34,2.826,10,438168959,-52971488,2.826,2023-10-21 16:24:46,,125.0,35.0,21.0,45.0,45.0,14.0,0.0,3.84
756.01,2.699,10,438169095,-52971812,2.699,2023-10-21 16:24:47,,125.0,35.0,21.0,45.200000000000045,45.200000000000045,14.0,0.0,3.76
758.99,2.932,10,438169230,-52972180,2.932,2023-10-21 16:24:48,,125.0,35.0,21.0,45.39999999999998,45.39999999999998,14.0,0.0,3.73
762.22,3.189,10,438169366,-52972577,3.189,2023-10-21 16:24:49,,126.0,35.0,21.0,45.39999999999998,45.39999999999998,14.0,0.0,3.79
765.02,2.858,10,438169459,-52972936,2.858,2023-10-21 16:24:50,,126.0,35.0,21.0,45.60000000000002,45.60000000000002,14.0,0.0,3.85
767.61,2.626,9,438169419,-52973279,2.626,2023-10-21 16:24:51,,126.0,35.0,21.0,45.60000000000002,45.60000000000002,14.0,0.0,3.92
770.02,2.443,9,438169508,-52973589,2.443,2023-10-21 16:24:52,,126.0,36.0,21.0,45.799999999999955,45.799999999999955,15.0,0.0,3.95
772.33,2.374,9,438169636,-52973850,2.374,2023-10-21 16:24:53,,125.0,36.0,21.0,46.0,46.0,15.0,0.0,3.97
775.05,2.641,9,438169774,-52974170,2.641,2023-10-21 16:24:54,,126.0,36.0,21.0,46.0,46.0,15.0,0.0,3.98
777.77,2.699,9,438169868,-52974507,2.699,2023-10-21 16:24:55,,126.0,36.0,21.0,46.200000000000045,46.200000000000045,15.0,0.0,4.0
780.36,2.61,9,438169916,-52974847,2.61,2023-10-21 16:24:56,,126.0,36.0,21.0,46.39999999999998,46.39999999999998,15.0,0.0,4.11
783.11,2.726,8,438170048,-52975183,2.726,2023-10-21 16:24:57,,126.0,37.0,21.0,46.60000000000002,46.60000000000002,15.0,0.0,4.29
785.98,2.867,8,438170184,-52975538,2.867,2023-10-21 16:24:58,,126.0,37.0,21.0,46.60000000000002,46.60000000000002,15.0,0.0,4.5
789.44,2.897,8,438170282,-52975970,2.897,2023-10-21 16:24:59,,127.0,37.0,21.0,46.799999999999955,46.799999999999955,15.0,0.0,4.65
791.87,2.628,8,438170353,-52976280,2.628,2023-10-21 16:25:00,,128.0,37.0,21.0,47.0,47.0,16.0,0.0,4.72
794.97,2.531,7,438170467,-52976673,2.531,2023-10-21 16:25:01,,128.0,37.0,21.0,47.0,47.0,16.0,0.0,4.71
798.36,2.509,7,438170600,-52977101,2.509,2023-10-21 16:25:02,,128.0,38.0,21.0,47.200000000000045,47.200000000000045,16.0,0.0,4.67
800.52,2.474,8,438170688,-52977355,2.474,2023-10-21 16:25:03,,129.0,38.0,21.0,47.39999999999998,47.39999999999998,16.0,0.0,4.67
802.82,2.472,8,438170863,-52977609,2.472,2023-10-21 16:25:04,,129.0,38.0,21.0,47.60000000000002,47.60000000000002,16.0,0.0,4.73
805.02,2.409,11,438171009,-52977843,2.409,2023-10-21 16:25:05,,129.0,38.0,21.0,47.60000000000002,47.60000000000002,16.0,0.0,4.81
807.48,2.41,11,438171146,-52978122,2.41,2023-10-21 16:25:06,,129.0,38.0,21.0,47.799999999999955,47.799999999999955,16.0,0.0,4.94
809.69,2.408,15,438171237,-52978376,2.408,2023-10-21 16:25:07,,130.0,39.0,21.0,48.0,48.0,17.0,0.0,5.09
812.22,2.499,15,438171368,-52978682,2.499,2023-10-21 16:25:08,,130.0,39.0,21.0,48.200000000000045,48.200000000000045,17.0,0.0,5.21
815.09,2.814,14,438171503,-52979037,2.814,2023-10-21 16:25:09,,130.0,39.0,21.0,48.200000000000045,48.200000000000045,17.0,0.0,5.22
817.72,2.636,13,438171641,-52979339,2.636,2023-10-21 16:25:10,,131.0,39.0,21.0,48.39999999999998,48.39999999999998,17.0,0.0,5.16
820.4,2.684,13,438171783,-52979652,2.684,2023-10-21 16:25:11,,131.0,39.0,21.0,48.39999999999998,48.39999999999998,17.0,0.0,5.01
823.0,2.615,12,438171914,-52979958,2.615,2023-10-21 16:25:12,,131.0,40.0,21.0,48.60000000000002,48.60000000000002,17.0,0.0,4.81
825.73,2.711,12,438171964,-52980313,2.711,2023-10-21 16:25:13,,132.0,40.0,21.0,48.799999999999955,48.799999999999955,17.0,0.0,4.63
828.32,2.735,11,438172049,-52980637,2.735,2023-10-21 16:25:14,,132.0,40.0,21.0,48.799999999999955,48.799999999999955,18.0,0.0,4.45
831.76,2.74,11,438172143,-52981079,2.74,2023-10-21 16:25:15,,132.0,40.0,21.0,49.0,49.0,18.0,0.0,4.25
834.48,2.67,10,438172235,-52981424,2.67,2023-10-21 16:25:16,,132.0,40.0,21.0,49.0,49.0,18.0,0.0,4.1
836.82,2.405,10,438172325,-52981725,2.405,2023-10-21 16:25:17,,131.0,41.0,21.0,49.200000000000045,49.200000000000045,18.0,0.0,4.01
838.66,2.348,10,438172419,-52981936,2.348,2023-10-21 16:25:18,,131.0,41.0,21.0,49.39999999999998,49.39999999999998,18.0,0.0,3.96
840.71,2.307,10,438172509,-52982188,2.307,2023-10-21 16:25:19,,130.0,41.0,21.0,49.39999999999998,49.39999999999998,18.0,0.0,3.95
842.29,1.539,10,438172602,-52982377,1.539,2023-10-21 16:25:20,,130.0,41.0,21.0,49.60000000000002,49.60000000000002,18.0,0.0,3.99
843.77,1.678,11,438172647,-52982547,1.678,2023-10-21 16:25:21,,129.0,41.0,21.0,49.60000000000002,49.60000000000002,18.0,0.0,4.05
845.02,1.372,11,438172692,-52982707,1.372,2023-10-21 16:25:22,,129.0,42.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,4.14
846.34,1.578,11,438172738,-52982866,1.578,2023-10-21 16:25:23,,128.0,42.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,4.23
847.65,1.53,13,438172872,-52982990,1.53,2023-10-21 16:25:24,,128.0,42.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,4.22
849.36,1.441,12,438173006,-52983146,1.441,2023-10-21 16:25:25,,128.0,42.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,4.04
851.56,1.617,12,438173193,-52983327,1.617,2023-10-21 16:25:26,,128.0,42.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,3.72
854.67,2.823,12,438173456,-52983542,2.823,2023-10-21 16:25:27,,128.0,43.0,21.0,49.799999999999955,49.799999999999955,19.0,0.0,3.3
857.92,2.897,12,438173776,-52983761,2.897,2023-10-21 16:25:28,,127.0,43.0,21.0,50.0,50.0,19.0,0.0,2.8
861.12,2.95,12,438174090,-52983941,2.95,2023-10-21 16:25:29,,126.0,43.0,21.0,50.0,50.0,19.0,0.0,2.29
864.31,2.953,11,438174408,-52984101,2.953,2023-10-21 16:25:30,,125.0,43.0,21.0,50.0,50.0,19.0,0.0,1.84
868.01,2.882,11,438174783,-52984283,2.882,2023-10-21 16:25:31,,125.0,43.0,21.0,50.0,50.0,19.0,0.0,1.53
871.0,2.889,11,438175054,-52984441,2.889,2023-10-21 16:25:32,,125.0,44.0,21.0,50.0,50.0,19.0,0.0,1.36
874.54,2.897,11,438175420,-52984445,2.897,2023-10-21 16:25:33,,125.0,44.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,1.28
877.9,2.973,12,438175778,-52984351,2.973,2023-10-21 16:25:34,,125.0,44.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,1.3
881.07,2.999,14,438176093,-52984137,2.999,2023-10-21 16:25:35,,125.0,44.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,1.39
884.43,3.0,14,438176379,-52983912,3.0,2023-10-21 16:25:36,,124.0,44.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,1.5
887.39,3.063,14,438176695,-52983714,3.063,2023-10-21 16:25:37,,124.0,45.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,1.61
890.8,3.22,14,438177014,-52983532,3.22,2023-10-21 16:25:38,,123.0,45.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,1.66
894.12,3.332,14,438177332,-52983333,3.332,2023-10-21 16:25:39,,122.0,45.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,1.66
897.64,3.36,14,438177643,-52983106,3.36,2023-10-21 16:25:40,,122.0,45.0,21.0,50.60000000000002,50.60000000000002,19.0,0.0,1.6
901.77,3.361,13,438178060,-52982878,3.361,2023-10-21 16:25:41,,121.0,45.0,21.0,50.60000000000002,50.60000000000002,19.0,0.0,1.45
905.54,3.44,13,438178452,-52982708,3.44,2023-10-21 16:25:42,,120.0,45.0,21.0,50.60000000000002,50.60000000000002,19.0,0.0,1.25
908.69,3.598,13,438178766,-52982626,3.598,2023-10-21 16:25:43,,120.0,46.0,21.0,50.60000000000002,50.60000000000002,19.0,0.0,0.34
912.01,3.419,12,438179109,-52982439,3.419,2023-10-21 16:25:44,,119.0,46.0,21.0,50.60000000000002,50.60000000000002,19.0,0.0,0.0
915.16,3.417,13,438179370,-52982211,3.417,2023-10-21 16:25:45,,120.0,46.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
918.64,3.371,14,438179695,-52981987,3.371,2023-10-21 16:25:46,,120.0,46.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
921.86,3.369,14,438180005,-52981794,3.369,2023-10-21 16:25:47,,121.0,46.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
925.12,3.369,14,438180335,-52981643,3.369,2023-10-21 16:25:48,,122.0,46.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
928.44,3.369,14,438180699,-52981506,3.369,2023-10-21 16:25:49,,122.0,47.0,21.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
931.6,3.369,14,438180974,-52981307,3.369,2023-10-21 16:25:50,,122.0,47.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
933.57,2.655,14,438181192,-52981192,2.655,2023-10-21 16:25:51,,122.0,47.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
934.7,1.236,13,438181295,-52981129,1.236,2023-10-21 16:25:52,,121.0,47.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
935.28,0.757,13,438181341,-52981145,0.757,2023-10-21 16:25:53,,120.0,47.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
935.29,0.038,15,438181342,-52981129,0.038,2023-10-21 16:25:54,,118.0,48.0,21.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
935.29,0.995,12,438181433,-52981009,0.995,2023-10-21 16:26:35,,94.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
937.41,1.889,11,438181606,-52980820,1.889,2023-10-21 16:26:36,,95.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
940.72,2.65,11,438181885,-52980551,2.65,2023-10-21 16:26:37,,97.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
943.98,3.054,11,438182205,-52980452,3.054,2023-10-21 16:26:38,,99.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
948.89,3.233,10,438182747,-52980467,3.233,2023-10-21 16:26:39,,101.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
955.52,4.127,10,438183438,-52980618,4.127,2023-10-21 16:26:40,,103.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
960.24,4.536,10,438183826,-52981043,4.536,2023-10-21 16:26:41,,104.0,48.0,20.0,50.200000000000045,50.200000000000045,19.0,0.0,0.0
965.69,4.608,9,438184101,-52981680,4.608,2023-10-21 16:26:42,,105.0,49.0,20.0,50.39999999999998,50.39999999999998,19.0,0.0,0.0
971.75,5.217,9,438184380,-52982409,5.217,2023-10-21 16:26:43,,107.0,49.0,20.0,50.60000000000002,50.60000000000002,19.0,0.0,0.0
977.01,5.242,14,438184606,-52983061,5.242,2023-10-21 16:26:44,,108.0,49.0,20.0,50.60000000000002,50.60000000000002,20.0,0.0,0.82
981.98,5.204,14,438184884,-52983633,5.204,2023-10-21 16:26:45,,109.0,49.0,20.0,51.0,51.0,20.0,0.0,1.53
985.72,4.278,14,438185062,-52984058,4.278,2023-10-21 16:26:46,,110.0,49.0,20.0,51.0,51.0,20.0,0.0,1.94
992.86,4.403,13,438185428,-52984900,4.403,2023-10-21 16:26:47,,111.0,49.0,20.0,51.200000000000045,51.200000000000045,20.0,0.0,2.26
999.48,4.553,13,438185752,-52985686,4.553,2023-10-21 16:26:48,,112.0,50.0,20.0,51.39999999999998,51.39999999999998,20.0,0.0,2.52
1006.21,5.602,12,438186072,-52986508,5.602,2023-10-21 16:26:49,,113.0,50.0,20.0,51.60000000000002,51.60000000000002,20.0,0.0,2.72
1011.91,5.875,12,438186336,-52987178,5.875,2023-10-21 16:26:50,,115.0,50.0,20.0,51.60000000000002,51.60000000000002,21.0,0.0,2.84
1017.27,5.756,11,438186616,-52987812,5.756,2023-10-21 16:26:51,,116.0,50.0,20.0,51.799999999999955,51.799999999999955,21.0,0.0,2.89
1022.06,5.658,11,438186838,-52988393,5.658,2023-10-21 16:26:52,,117.0,50.0,20.0,52.0,52.0,21.0,0.0,2.85
1027.04,5.493,11,438187023,-52989014,5.493,2023-10-21 16:26:53,,118.0,50.0,20.0,52.0,52.0,21.0,0.0,2.72
1032.88,5.363,10,438187251,-52989752,5.363,2023-10-21 16:26:54,,119.0,51.0,20.0,52.200000000000045,52.200000000000045,21.0,0.0,2.56
1038.09,5.291,10,438187435,-52990392,5.291,2023-10-21 16:26:55,,120.0,51.0,20.0,52.39999999999998,52.39999999999998,21.0,0.0,2.44
1042.42,5.232,10,438187654,-52990916,5.232,2023-10-21 16:26:56,,120.0,51.0,20.0,52.60000000000002,52.60000000000002,21.0,0.0,2.37
1047.02,4.928,10,438187887,-52991468,4.928,2023-10-21 16:26:57,,121.0,51.0,20.0,52.799999999999955,52.799999999999955,22.0,0.0,2.37
1052.75,4.761,10,438188198,-52992126,4.761,2023-10-21 16:26:58,,121.0,51.0,20.0,53.0,53.0,22.0,0.0,2.45
1056.6,4.728,9,438188393,-52992551,4.728,2023-10-21 16:26:59,,122.0,51.0,20.0,53.200000000000045,53.200000000000045,22.0,0.0,2.61
1061.86,4.724,10,438188619,-52993204,4.724,2023-10-21 16:27:00,,122.0,52.0,20.0,53.39999999999998,53.39999999999998,22.0,0.0,2.78
1065.92,4.723,10,438188758,-52993725,4.723,2023-10-21 16:27:01,,122.0,52.0,20.0,53.39999999999998,53.39999999999998,22.0,0.0,2.95
1070.67,4.759,10,438188893,-52994334,4.759,2023-10-21 16:27:02,,122.0,52.0,20.0,53.60000000000002,53.60000000000002,22.0,0.0,3.08
1074.95,4.392,10,438189117,-52994811,4.392,2023-10-21 16:27:03,,123.0,52.0,20.0,53.799999999999955,53.799999999999955,23.0,0.0,3.15
1078.75,4.324,9,438189385,-52995223,4.324,2023-10-21 16:27:04,,123.0,52.0,20.0,53.799999999999955,53.799999999999955,23.0,0.0,3.14
1082.79,4.093,9,438189578,-52995700,4.093,2023-10-21 16:27:05,,123.0,52.0,20.0,54.0,54.0,23.0,0.0,3.06
1085.95,4.058,9,438189753,-52996061,4.058,2023-10-21 16:27:06,,122.0,53.0,20.0,54.200000000000045,54.200000000000045,23.0,0.0,2.94
1090.1,4.171,9,438190022,-52996514,4.171,2023-10-21 16:27:07,,121.0,53.0,20.0,54.200000000000045,54.200000000000045,23.0,0.0,2.81
1093.87,3.848,9,438190168,-52996985,3.848,2023-10-21 16:27:08,,120.0,53.0,20.0,54.39999999999998,54.39999999999998,23.0,0.0,2.7
1097.37,3.606,10,438190298,-52997420,3.606,2023-10-21 16:27:09,,119.0,53.0,20.0,54.39999999999998,54.39999999999998,23.0,0.0,2.64
1099.9,3.552,13,438190442,-52997708,3.552,2023-10-21 16:27:10,,119.0,53.0,20.0,54.60000000000002,54.60000000000002,24.0,0.0,2.63
1101.68,2.36,13,438190533,-52997922,2.36,2023-10-21 16:27:11,,120.0,54.0,20.0,54.60000000000002,54.60000000000002,24.0,0.0,2.6
1103.54,2.05,13,438190580,-52998164,2.05,2023-10-21 16:27:12,,121.0,54.0,20.0,54.799999999999955,54.799999999999955,24.0,0.0,2.57
1105.35,1.98,13,438190668,-52998359,1.98,2023-10-21 16:27:13,,121.0,54.0,20.0,54.799999999999955,54.799999999999955,24.0,0.0,2.56
1107.53,2.028,12,438190844,-52998554,2.028,2023-10-21 16:27:14,,121.0,54.0,20.0,55.0,55.0,24.0,0.0,2.58
1109.97,2.137,12,438190988,-52998839,2.137,2023-10-21 16:27:15,,121.0,54.0,20.0,55.0,55.0,24.0,0.0,2.65
1111.72,2.218,12,438191035,-52999057,2.218,2023-10-21 16:27:16,,120.0,54.0,20.0,55.0,55.0,24.0,0.0,2.76
1113.19,2.037,11,438191123,-52999213,2.037,2023-10-21 16:27:17,,120.0,55.0,20.0,55.200000000000045,55.200000000000045,24.0,0.0,2.92
1115.21,2.01,11,438191255,-52999428,2.01,2023-10-21 16:27:18,,121.0,55.0,20.0,55.200000000000045,55.200000000000045,24.0,0.0,3.05
1117.77,2.06,10,438191396,-52999730,2.06,2023-10-21 16:27:19,,120.0,55.0,20.0,55.200000000000045,55.200000000000045,24.0,0.0,3.11
1119.73,2.184,10,438191443,-52999984,2.184,2023-10-21 16:27:20,,120.0,55.0,20.0,55.39999999999998,55.39999999999998,24.0,0.0,3.06
1119.84,1.122,9,438191620,-53000072,1.122,2023-10-21 16:27:45,,123.0,55.0,20.0,55.39999999999998,55.39999999999998,24.0,0.0,0.0
1122.18,1.496,9,438191717,-53000348,1.496,2023-10-21 16:27:46,,120.0,55.0,20.0,55.39999999999998,55.39999999999998,24.0,0.0,0.0
1125.59,2.573,9,438191845,-53000778,2.573,2023-10-21 16:27:47,,119.0,56.0,20.0,55.60000000000002,55.60000000000002,24.0,0.0,0.0
1129.66,3.378,9,438192028,-53001282,3.378,2023-10-21 16:27:48,,118.0,56.0,20.0,55.60000000000002,55.60000000000002,24.0,0.0,0.0
1134.74,3.785,8,438192166,-53001933,3.785,2023-10-21 16:27:49,,119.0,56.0,20.0,55.60000000000002,55.60000000000002,24.0,0.0,0.0
1139.95,4.07,8,438192397,-53002570,4.07,2023-10-21 16:27:50,,120.0,56.0,20.0,55.799999999999955,55.799999999999955,24.0,0.0,0.0
1144.59,4.157,8,438192624,-53003128,4.157,2023-10-21 16:27:51,,121.0,56.0,20.0,55.799999999999955,55.799999999999955,25.0,0.0,0.7
1149.35,4.158,8,438192841,-53003697,4.158,2023-10-21 16:27:52,,121.0,57.0,20.0,56.0,56.0,25.0,0.0,1.45
1155.86,3.811,9,438193125,-53004498,3.811,2023-10-21 16:27:53,,121.0,57.0,20.0,56.200000000000045,56.200000000000045,25.0,0.0,1.94
1159.59,4.063,9,438193260,-53004966,4.063,2023-10-21 16:27:54,,120.0,57.0,20.0,56.39999999999998,56.39999999999998,25.0,0.0,2.33
1164.38,4.157,12,438193445,-53005553,4.157,2023-10-21 16:27:55,,121.0,57.0,20.0,56.39999999999998,56.39999999999998,25.0,0.0,2.6
1169.03,4.276,12,438193672,-53006112,4.276,2023-10-21 16:27:56,,122.0,57.0,20.0,56.60000000000002,56.60000000000002,25.0,0.0,2.85
1173.9,4.305,12,438193851,-53006714,4.305,2023-10-21 16:27:57,,124.0,57.0,20.0,56.799999999999955,56.799999999999955,26.0,0.0,3.11
1178.74,4.631,12,438194071,-53007317,4.631,2023-10-21 16:27:58,,126.0,58.0,20.0,57.0,57.0,26.0,0.0,3.36
1184.3,4.688,11,438194265,-53008023,4.688,2023-10-21 16:27:59,,128.0,58.0,20.0,57.200000000000045,57.200000000000045,26.0,0.0,3.56
1188.91,4.668,11,438194482,-53008552,4.668,2023-10-21 16:28:00,,131.0,58.0,20.0,57.60000000000002,57.60000000000002,26.0,0.0,3.72
1193.66,4.689,10,438194794,-53009070,4.689,2023-10-21 16:28:01,,132.0,58.0,20.0,57.799999999999955,57.799999999999955,26.0,0.0,3.87
1198.38,4.724,10,438195067,-53009602,4.724,2023-10-21 16:28:02,,134.0,58.0,20.0,58.0,58.0,27.0,0.0,4.02
1203.41,4.772,10,438195306,-53010196,4.772,2023-10-21 16:28:03,,136.0,59.0,20.0,58.200000000000045,58.200000000000045,27.0,0.0,4.13
1208.02,4.736,10,438195536,-53010759,4.736,2023-10-21 16:28:04,,138.0,59.0,20.0,58.39999999999998,58.39999999999998,27.0,0.0,4.22
1212.6,4.692,10,438195719,-53011319,4.692,2023-10-21 16:28:05,,140.0,59.0,20.0,58.60000000000002,58.60000000000002,27.0,0.0,4.26
1217.12,4.569,9,438195895,-53011893,4.569,2023-10-21 16:28:06,,141.0,59.0,20.0,58.799999999999955,58.799999999999955,28.0,0.0,4.26
1221.94,4.782,9,438196033,-53012503,4.782,2023-10-21 16:28:07,,142.0,60.0,20.0,59.200000000000045,59.200000000000045,28.0,0.0,4.29
1227.84,4.829,9,438196249,-53013246,4.829,2023-10-21 16:28:08,,143.0,60.0,20.0,59.39999999999998,59.39999999999998,28.0,0.0,4.34
1233.83,5.231,9,438196397,-53014024,5.231,2023-10-21 16:28:09,,144.0,60.0,20.0,59.60000000000002,59.60000000000002,28.0,0.0,4.35
1238.4,5.258,8,438196534,-53014619,5.258,2023-10-21 16:28:10,,147.0,60.0,20.0,60.0,60.0,28.0,0.0,4.36
1244.25,5.258,8,438196677,-53015378,5.258,2023-10-21 16:28:11,,148.0,61.0,20.0,60.200000000000045,60.200000000000045,29.0,0.0,4.42
1249.53,5.388,8,438196807,-53016058,5.388,2023-10-21 16:28:12,,150.0,61.0,20.0,60.60000000000002,60.60000000000002,29.0,0.0,4.51
1255.71,5.123,8,438196996,-53016846,5.123,2023-10-21 16:28:13,,152.0,61.0,20.0,60.799999999999955,60.799999999999955,29.0,0.0,4.64
1260.56,6.2,7,438197222,-53017427,6.2,2023-10-21 16:28:14,,155.0,61.0,20.0,61.39999999999998,61.39999999999998,30.0,0.0,4.85
