cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,power,temperature,left_right_balance
93,579,21893.37,5.64,4,150,437824275,-53921610,5.64,2024-01-24 16:31:31,32.0,82.0,,89.0,32.0,0.0,115.0,16.0,166.0
94,580,21898.79,5.547,4,151,437824149,-53920904,5.547,2024-01-24 16:31:32,32.0,82.0,,89.0,32.0,0.0,139.0,16.0,171.0
91,580,21904.16,5.517,4,151,437824047,-53920196,5.517,2024-01-24 16:31:33,32.0,82.0,,89.0,32.0,0.0,150.0,16.0,182.0
94,580,21909.59,5.495,4,152,437823921,-53919484,5.495,2024-01-24 16:31:34,32.0,82.0,,89.0,32.0,0.0,147.0,16.0,175.0
97,580,21914.91,5.453,4,151,437823830,-53918785,5.453,2024-01-24 16:31:35,32.0,82.0,,89.0,32.0,0.0,159.0,16.0,175.0
92,580,21920.29,5.451,4,152,437823750,-53918074,5.451,2024-01-24 16:31:36,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,159.0,16.0,172.0
94,580,21925.57,5.442,4,153,437823705,-53917375,5.442,2024-01-24 16:31:37,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,141.0,16.0,175.0
91,581,21930.98,5.436,4,152,437823670,-53916654,5.436,2024-01-24 16:31:38,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,136.0,16.0,176.0
81,581,21936.48,5.438,4,151,437823681,-53915921,5.438,2024-01-24 16:31:39,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,144.0,16.0,175.0
85,581,21942.07,5.446,4,150,437823747,-53915181,5.446,2024-01-24 16:31:40,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,175.0,16.0,167.0
90,581,21948.07,5.453,4,149,437823916,-53914406,5.453,2024-01-24 16:31:41,32.200000000000045,82.0,,89.0,32.200000000000045,0.0,192.0,16.0,171.0
0,581,21954.27,5.588,5,148,437824225,-53913669,5.588,2024-01-24 16:31:42,32.0,82.0,,89.0,32.0,0.0,0.0,16.0,174.0
0,581,21960.52,6.086,5,147,437824644,-53913021,6.086,2024-01-24 16:31:43,31.600000000000023,82.0,,89.0,31.600000000000023,0.0,0.0,16.0,178.0
0,581,21967.3,6.519,5,146,437825117,-53912360,6.519,2024-01-24 16:31:44,31.0,82.0,,89.0,31.0,-0.33,0.0,16.0,182.0
0,581,21974.89,7.353,5,145,437825653,-53911571,7.353,2024-01-24 16:31:45,30.399999999999977,82.0,,89.0,30.399999999999977,-1.81,0.0,16.0,187.0
0,581,21983.1,8.148,5,144,437826122,-53910649,8.148,2024-01-24 16:31:46,30.0,82.0,,89.0,30.0,-3.06,0.0,16.0,191.0
0,581,21991.43,8.361,5,142,437826444,-53909625,8.361,2024-01-24 16:31:47,29.600000000000023,82.0,,90.0,29.600000000000023,-4.2,0.0,16.0,195.0
0,581,21999.25,8.173,5,140,437826583,-53908603,8.173,2024-01-24 16:31:48,29.399999999999977,82.0,,91.0,29.399999999999977,-4.93,0.0,16.0,200.0
30,581,22006.28,7.368,5,139,437826583,-53907667,7.368,2024-01-24 16:31:49,29.200000000000045,82.0,,91.0,29.200000000000045,-5.14,0.0,16.0,204.0
95,581,22013.34,6.839,5,138,437826551,-53906727,6.839,2024-01-24 16:31:50,29.0,82.0,,91.0,29.0,-4.91,2.0,16.0,208.0
97,581,22020.56,7.131,6,138,437826425,-53905771,7.131,2024-01-24 16:31:51,29.0,82.0,,91.0,29.0,-4.37,28.0,16.0,170.0
95,581,22027.71,7.131,7,138,437826302,-53904835,7.131,2024-01-24 16:31:52,29.0,82.0,,92.0,29.0,-3.66,75.0,16.0,172.0
91,581,22034.53,7.124,7,139,437826064,-53903973,7.124,2024-01-24 16:31:53,29.0,82.0,,92.0,29.0,-2.88,109.0,16.0,169.0
94,581,22041.11,6.912,7,139,437825770,-53903170,6.912,2024-01-24 16:31:54,29.0,82.0,,92.0,29.0,-2.1,112.0,16.0,185.0
91,582,22047.21,6.261,8,140,437825407,-53902495,6.261,2024-01-24 16:31:55,29.0,82.0,,92.0,29.0,-1.22,142.0,16.0,176.0
88,582,22052.98,6.039,7,141,437825029,-53901912,6.039,2024-01-24 16:31:56,29.200000000000045,82.0,,92.0,29.200000000000045,0.0,176.0,16.0,165.0
92,582,22058.45,5.404,7,142,437824585,-53901434,5.404,2024-01-24 16:31:57,29.399999999999977,82.0,,92.0,29.399999999999977,0.0,177.0,16.0,154.0
95,582,22063.06,4.707,7,144,437824187,-53901041,4.707,2024-01-24 16:31:58,29.799999999999955,82.0,,92.0,29.799999999999955,0.0,167.0,16.0,177.0
89,582,22066.84,3.81,6,146,437823840,-53900751,3.81,2024-01-24 16:31:59,30.0,82.0,,92.0,30.0,0.32,183.0,16.0,173.0
88,583,22070.16,3.328,6,145,437823567,-53900494,3.328,2024-01-24 16:32:00,30.399999999999977,82.0,,92.0,30.399999999999977,1.81,213.0,16.0,176.0
85,583,22073.2,3.064,6,145,437823304,-53900238,3.064,2024-01-24 16:32:01,30.600000000000023,82.0,,92.0,30.600000000000023,2.73,232.0,16.0,173.0
91,583,22075.99,2.807,6,146,437823087,-53899992,2.807,2024-01-24 16:32:02,30.799999999999955,83.0,,92.0,30.799999999999955,3.76,227.0,16.0,190.0
91,583,22078.68,2.752,6,145,437822903,-53899716,2.752,2024-01-24 16:32:03,31.0,83.0,,92.0,31.0,4.82,193.0,16.0,173.0
88,583,22081.36,2.658,6,147,437822711,-53899459,2.658,2024-01-24 16:32:04,31.200000000000045,83.0,,92.0,31.200000000000045,5.84,176.0,16.0,167.0
94,584,22084.04,2.691,6,150,437822494,-53899194,2.691,2024-01-24 16:32:05,31.399999999999977,83.0,,92.0,31.399999999999977,6.65,162.0,16.0,176.0
90,584,22086.75,2.814,6,149,437822322,-53898904,2.814,2024-01-24 16:32:06,31.600000000000023,84.0,,92.0,31.600000000000023,7.02,151.0,16.0,184.0
92,584,22089.65,2.814,6,148,437822178,-53898572,2.814,2024-01-24 16:32:07,31.600000000000023,84.0,,92.0,31.600000000000023,6.89,162.0,16.0,177.0
94,584,22092.67,2.814,5,148,437821995,-53898225,2.814,2024-01-24 16:32:08,31.600000000000023,84.0,,92.0,31.600000000000023,6.31,171.0,16.0,166.0
91,584,22095.93,2.814,5,150,437821821,-53897846,2.814,2024-01-24 16:32:09,31.799999999999955,84.0,,92.0,31.799999999999955,5.48,171.0,16.0,172.0
94,584,22099.04,2.814,5,150,437821685,-53897478,2.814,2024-01-24 16:32:10,31.799999999999955,84.0,,92.0,31.799999999999955,4.57,167.0,16.0,166.0
88,584,22102.43,2.834,5,149,437821548,-53897059,2.834,2024-01-24 16:32:11,31.799999999999955,84.0,,92.0,31.799999999999955,3.74,159.0,16.0,173.0
92,585,22105.73,2.953,5,148,437821422,-53896639,2.953,2024-01-24 16:32:12,32.0,84.0,,92.0,32.0,3.08,131.0,16.0,173.0
87,585,22109.12,3.142,5,147,437821340,-53896201,3.142,2024-01-24 16:32:13,32.0,84.0,,92.0,32.0,2.56,117.0,16.0,195.0
88,585,22112.67,3.234,5,147,437821294,-53895734,3.234,2024-01-24 16:32:14,32.0,84.0,,92.0,32.0,2.19,154.0,16.0,172.0
91,585,22116.45,3.445,5,146,437821249,-53895234,3.445,2024-01-24 16:32:15,32.0,84.0,,92.0,32.0,1.93,177.0,16.0,179.0
94,585,22120.34,3.545,4,146,437821212,-53894715,3.545,2024-01-24 16:32:16,32.0,84.0,,92.0,32.0,1.7,155.0,16.0,182.0
94,585,22124.27,3.685,4,145,437821203,-53894191,3.685,2024-01-24 16:32:17,32.0,84.0,,92.0,32.0,1.49,146.0,16.0,173.0
87,586,22128.3,3.922,4,144,437821158,-53893655,3.922,2024-01-24 16:32:18,32.0,84.0,,92.0,32.0,1.24,162.0,16.0,175.0
88,586,22132.59,4.208,4,143,437821112,-53893084,4.208,2024-01-24 16:32:19,32.0,85.0,,92.0,32.0,0.83,194.0,16.0,167.0
92,586,22137.13,4.493,4,143,437821066,-53892483,4.493,2024-01-24 16:32:20,32.0,85.0,,92.0,32.0,0.0,164.0,16.0,149.0
98,586,22141.9,4.745,4,143,437821011,-53891851,4.745,2024-01-24 16:32:21,31.799999999999955,85.0,,92.0,31.799999999999955,0.0,147.0,16.0,162.0
0,586,22147.28,5.121,4,143,437820920,-53891136,5.121,2024-01-24 16:32:22,31.600000000000023,85.0,,92.0,31.600000000000023,0.0,0.0,16.0,165.0
0,586,22153.32,5.872,4,142,437820819,-53890340,5.872,2024-01-24 16:32:23,31.200000000000045,85.0,,92.0,31.200000000000045,-0.29,0.0,16.0,168.0
0,586,22160.08,6.6,4,142,437820693,-53889448,6.6,2024-01-24 16:32:24,30.799999999999955,85.0,,92.0,30.799999999999955,-1.79,0.0,16.0,171.0
0,586,22167.29,7.065,4,143,437820630,-53888491,7.065,2024-01-24 16:32:25,30.399999999999977,85.0,,92.0,30.399999999999977,-2.73,0.0,16.0,173.0
0,586,22174.83,7.456,4,143,437820705,-53887495,7.456,2024-01-24 16:32:26,30.0,85.0,,93.0,30.0,-3.63,0.0,16.0,176.0
0,586,22182.42,7.586,4,140,437820904,-53886510,7.586,2024-01-24 16:32:27,29.600000000000023,85.0,,93.0,29.600000000000023,-4.34,0.0,16.0,179.0
0,586,22190.24,7.631,4,139,437821212,-53885536,7.631,2024-01-24 16:32:28,29.200000000000045,85.0,,94.0,29.200000000000045,-4.81,0.0,16.0,182.0
0,586,22198.02,7.579,4,139,437821656,-53884658,7.579,2024-01-24 16:32:29,29.0,85.0,,94.0,29.0,-4.99,0.0,16.0,185.0
0,586,22205.14,7.425,4,138,437822181,-53884008,7.425,2024-01-24 16:32:30,28.799999999999955,85.0,,94.0,28.799999999999955,-4.9,0.0,16.0,188.0
0,586,22212.64,7.425,4,133,437822883,-53883494,7.425,2024-01-24 16:32:31,28.600000000000023,85.0,,95.0,28.600000000000023,-4.58,0.0,16.0,191.0
0,586,22219.5,7.305,4,132,437823537,-53883035,7.305,2024-01-24 16:32:32,28.399999999999977,85.0,,95.0,28.399999999999977,-4.1,0.0,16.0,194.0
95,586,22226.05,6.84,4,131,437824105,-53882551,6.84,2024-01-24 16:32:33,28.399999999999977,85.0,,95.0,28.399999999999977,-3.54,2.0,16.0,197.0
72,586,22232.84,6.529,5,131,437824675,-53881970,6.529,2024-01-24 16:32:34,28.399999999999977,85.0,,95.0,28.399999999999977,-2.94,8.0,16.0,199.0
99,586,22239.25,6.427,5,131,437825197,-53881412,6.427,2024-01-24 16:32:35,28.200000000000045,85.0,,95.0,28.200000000000045,-2.36,55.0,16.0,157.0
92,586,22245.44,6.312,5,132,437825653,-53880822,6.312,2024-01-24 16:32:36,28.200000000000045,85.0,,95.0,28.200000000000045,-1.85,140.0,16.0,171.0
94,586,22251.66,6.288,5,133,437826086,-53880185,6.288,2024-01-24 16:32:37,28.200000000000045,85.0,,95.0,28.200000000000045,-1.44,153.0,16.0,182.0
89,587,22257.86,6.529,5,134,437826415,-53879479,6.529,2024-01-24 16:32:38,28.200000000000045,85.0,,96.0,28.200000000000045,-0.96,163.0,16.0,163.0
91,587,22263.81,6.427,5,135,437826630,-53878731,6.427,2024-01-24 16:32:39,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,179.0,16.0,171.0
91,587,22269.82,6.312,5,136,437826800,-53877960,6.312,2024-01-24 16:32:40,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,162.0,16.0,177.0
90,587,22275.78,6.194,5,137,437826936,-53877182,6.194,2024-01-24 16:32:41,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,172.0,16.0,175.0
91,587,22281.79,6.175,5,138,437827038,-53876385,6.175,2024-01-24 16:32:42,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,171.0,16.0,175.0
93,587,22287.81,6.119,5,139,437827038,-53875583,6.119,2024-01-24 16:32:43,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,149.0,16.0,172.0
89,588,22293.86,6.117,5,139,437826980,-53874789,6.117,2024-01-24 16:32:44,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,159.0,16.0,164.0
88,588,22299.75,6.095,5,138,437826729,-53874060,6.095,2024-01-24 16:32:45,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,194.0,16.0,164.0
103,588,22305.64,6.042,5,139,437826398,-53873380,6.042,2024-01-24 16:32:46,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,189.0,16.0,164.0
100,588,22311.44,6.023,4,139,437826034,-53872744,6.023,2024-01-24 16:32:47,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,151.0,16.0,181.0
105,588,22317.25,5.999,4,139,437825659,-53872123,5.999,2024-01-24 16:32:48,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,146.0,16.0,173.0
95,588,22322.92,5.949,4,138,437825249,-53871574,5.949,2024-01-24 16:32:49,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,128.0,16.0,177.0
91,589,22328.26,5.873,4,138,437824816,-53871126,5.873,2024-01-24 16:32:50,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,137.0,16.0,192.0
95,589,22333.78,5.815,4,140,437824304,-53870788,5.815,2024-01-24 16:32:51,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,167.0,16.0,163.0
95,589,22339.29,5.682,4,142,437823748,-53870536,5.682,2024-01-24 16:32:52,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,201.0,16.0,166.0
94,589,22344.73,5.565,4,143,437823153,-53870384,5.565,2024-01-24 16:32:53,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,162.0,16.0,175.0
100,589,22350.36,5.403,4,144,437822561,-53870335,5.403,2024-01-24 16:32:54,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,110.0,16.0,179.0
93,589,22355.98,5.387,4,143,437821971,-53870359,5.387,2024-01-24 16:32:55,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,110.0,16.0,170.0
93,589,22361.37,5.378,4,142,437821380,-53870307,5.378,2024-01-24 16:32:56,28.399999999999977,85.0,,96.0,28.399999999999977,0.0,132.0,16.0,175.0
100,590,22366.84,5.369,4,141,437820800,-53870128,5.369,2024-01-24 16:32:57,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,217.0,16.0,162.0
88,590,22372.27,5.367,5,140,437820277,-53869802,5.367,2024-01-24 16:32:58,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,225.0,16.0,177.0
82,590,22377.59,5.361,5,140,437819822,-53869395,5.361,2024-01-24 16:32:59,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,201.0,16.0,173.0
85,590,22382.92,5.361,5,140,437819367,-53868945,5.361,2024-01-24 16:33:00,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,241.0,16.0,173.0
87,591,22388.64,5.363,5,141,437818922,-53868429,5.363,2024-01-24 16:33:01,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,269.0,16.0,171.0
86,591,22394.36,5.369,5,142,437818514,-53867878,5.369,2024-01-24 16:33:02,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,249.0,16.0,174.0
89,591,22399.77,5.377,5,142,437818127,-53867333,5.377,2024-01-24 16:33:03,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,220.0,16.0,175.0
87,591,22404.97,5.397,6,142,437817821,-53866754,5.397,2024-01-24 16:33:04,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,212.0,16.0,174.0
91,591,22410.36,5.483,6,141,437817547,-53866119,5.483,2024-01-24 16:33:05,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,220.0,16.0,170.0
87,592,22416.29,5.736,5,141,437817297,-53865386,5.736,2024-01-24 16:33:06,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,204.0,16.0,174.0
91,592,22422.07,5.764,5,140,437817127,-53864653,5.764,2024-01-24 16:33:07,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,174.0,16.0,170.0
91,592,22428.09,5.815,5,141,437817014,-53863858,5.815,2024-01-24 16:33:08,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,186.0,16.0,167.0
88,592,22434.07,5.847,5,141,437816968,-53863061,5.847,2024-01-24 16:33:09,29.0,85.0,,96.0,29.0,0.0,206.0,16.0,166.0
87,592,22440.05,5.861,6,141,437816923,-53862265,5.861,2024-01-24 16:33:10,29.0,85.0,,96.0,29.0,0.0,224.0,16.0,176.0
88,593,22446.03,5.863,6,140,437816877,-53861470,5.863,2024-01-24 16:33:11,29.0,85.0,,96.0,29.0,0.0,229.0,16.0,175.0
84,593,22451.99,5.881,6,141,437816832,-53860679,5.881,2024-01-24 16:33:12,29.0,85.0,,96.0,29.0,0.0,192.0,16.0,180.0
92,593,22458.01,5.931,6,140,437816786,-53859877,5.931,2024-01-24 16:33:13,29.0,85.0,,96.0,29.0,0.0,184.0,16.0,170.0
92,593,22464.17,5.977,6,140,437816741,-53859053,5.977,2024-01-24 16:33:14,29.0,85.0,,96.0,29.0,0.0,152.0,16.0,169.0
90,593,22470.43,5.994,6,139,437816695,-53858222,5.994,2024-01-24 16:33:15,29.0,85.0,,96.0,29.0,0.0,134.0,16.0,167.0
88,593,22476.69,6.009,6,139,437816638,-53857388,6.009,2024-01-24 16:33:16,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,110.0,16.0,168.0
41,594,22482.84,6.053,6,139,437816547,-53856572,6.053,2024-01-24 16:33:17,28.799999999999955,85.0,,96.0,28.799999999999955,0.0,88.0,16.0,184.0
96,594,22489.03,6.105,7,139,437816444,-53855757,6.105,2024-01-24 16:33:18,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,26.0,16.0,172.0
92,594,22495.22,6.123,7,138,437816308,-53854948,6.123,2024-01-24 16:33:19,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,49.0,16.0,167.0
91,594,22501.35,6.158,7,136,437816160,-53854154,6.158,2024-01-24 16:33:20,28.600000000000023,85.0,,96.0,28.600000000000023,0.0,100.0,16.0,185.0
94,594,22507.54,6.158,6,136,437815966,-53853362,6.158,2024-01-24 16:33:21,28.399999999999977,85.0,,96.0,28.399999999999977,-0.12,98.0,16.0,157.0
90,594,22513.65,6.158,6,137,437815750,-53852592,6.158,2024-01-24 16:33:22,28.399999999999977,85.0,,96.0,28.399999999999977,-1.05,102.0,16.0,172.0
91,594,22519.61,6.158,6,138,437815568,-53851832,6.158,2024-01-24 16:33:23,28.399999999999977,85.0,,96.0,28.399999999999977,-1.08,106.0,16.0,178.0
88,594,22525.53,6.158,6,139,437815409,-53851064,6.158,2024-01-24 16:33:24,28.200000000000045,85.0,,96.0,28.200000000000045,-1.07,121.0,16.0,174.0
92,594,22531.27,6.144,6,138,437815307,-53850312,6.144,2024-01-24 16:33:25,28.200000000000045,85.0,,96.0,28.200000000000045,-0.93,123.0,16.0,173.0
89,594,22536.94,6.098,6,139,437815170,-53849573,6.098,2024-01-24 16:33:26,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,128.0,16.0,181.0
90,595,22542.83,6.067,6,139,437815012,-53848815,6.067,2024-01-24 16:33:27,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,142.0,16.0,168.0
90,595,22549.0,6.019,6,139,437814806,-53848026,6.019,2024-01-24 16:33:28,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,173.0,16.0,165.0
94,595,22555.23,6.019,6,139,437814670,-53847208,6.019,2024-01-24 16:33:29,28.200000000000045,85.0,,96.0,28.200000000000045,0.0,166.0,16.0,161.0
91,595,22561.43,6.019,6,139,437814556,-53846394,6.019,2024-01-24 16:33:30,28.0,85.0,,96.0,28.0,0.0,149.0,16.0,166.0
91,595,22567.57,6.019,6,140,437814499,-53845580,6.019,2024-01-24 16:33:31,28.0,85.0,,96.0,28.0,0.0,135.0,16.0,171.0
94,595,22573.7,6.019,6,139,437814420,-53844763,6.019,2024-01-24 16:33:32,28.0,85.0,,96.0,28.0,0.0,110.0,16.0,171.0
91,595,22579.86,6.038,6,139,437814374,-53843945,6.038,2024-01-24 16:33:33,28.0,85.0,,96.0,28.0,0.0,98.0,16.0,173.0
91,595,22585.96,6.102,6,139,437814329,-53843133,6.102,2024-01-24 16:33:34,28.0,85.0,,96.0,28.0,0.0,95.0,16.0,171.0
92,596,22592.09,6.131,6,138,437814283,-53842315,6.131,2024-01-24 16:33:35,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,104.0,16.0,178.0
86,596,22598.22,6.131,6,138,437814226,-53841501,6.131,2024-01-24 16:33:36,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,133.0,16.0,180.0
98,596,22604.37,6.131,6,137,437814123,-53840693,6.131,2024-01-24 16:33:37,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,190.0,16.0,167.0
87,596,22610.51,6.133,6,137,437813963,-53839896,6.133,2024-01-24 16:33:38,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,210.0,16.0,174.0
95,596,22616.72,6.139,6,137,437813748,-53839106,6.139,2024-01-24 16:33:39,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,147.0,16.0,168.0
94,596,22622.91,6.139,6,137,437813554,-53838326,6.139,2024-01-24 16:33:40,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,128.0,16.0,168.0
91,597,22629.25,6.146,6,138,437813327,-53837526,6.146,2024-01-24 16:33:41,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,140.0,16.0,172.0
84,597,22635.78,6.174,5,138,437813076,-53836711,6.174,2024-01-24 16:33:42,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,192.0,16.0,174.0
85,597,22642.43,6.197,5,139,437812757,-53835898,6.197,2024-01-24 16:33:43,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,286.0,16.0,169.0
87,597,22649.09,6.224,5,139,437812438,-53835110,6.224,2024-01-24 16:33:44,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,286.0,16.0,171.0
81,598,22655.68,6.286,5,139,437812109,-53834348,6.286,2024-01-24 16:33:45,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,223.0,16.0,184.0
86,598,22661.99,6.289,5,139,437811756,-53833622,6.289,2024-01-24 16:33:46,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,206.0,16.0,171.0
91,598,22668.38,6.311,5,140,437811461,-53832850,6.311,2024-01-24 16:33:47,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,212.0,16.0,178.0
87,598,22675.0,6.355,5,140,437811244,-53832012,6.355,2024-01-24 16:33:48,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,230.0,16.0,170.0
88,598,22681.59,6.392,5,140,437811062,-53831165,6.392,2024-01-24 16:33:49,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,228.0,16.0,173.0
87,599,22688.32,6.483,5,139,437810892,-53830290,6.483,2024-01-24 16:33:50,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,205.0,16.0,168.0
84,599,22694.92,6.494,5,140,437810756,-53829425,6.494,2024-01-24 16:33:51,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,185.0,16.0,174.0
90,599,22701.41,6.505,5,140,437810621,-53828575,6.505,2024-01-24 16:33:52,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,180.0,16.0,175.0
86,599,22708.1,6.519,5,140,437810483,-53827696,6.519,2024-01-24 16:33:53,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,191.0,16.0,174.0
90,599,22714.63,6.521,5,141,437810337,-53826844,6.521,2024-01-24 16:33:54,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,191.0,16.0,172.0
88,600,22721.32,6.528,5,141,437810164,-53825972,6.528,2024-01-24 16:33:55,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,175.0,16.0,173.0
84,600,22727.6,6.528,5,142,437810016,-53825160,6.528,2024-01-24 16:33:56,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,167.0,16.0,177.0
87,600,22733.88,6.539,5,141,437809847,-53824346,6.539,2024-01-24 16:33:57,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,173.0,16.0,171.0
88,600,22740.38,6.579,5,142,437809709,-53823499,6.579,2024-01-24 16:33:58,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,185.0,16.0,169.0
90,600,22746.93,6.592,5,143,437809562,-53822646,6.592,2024-01-24 16:33:59,27.600000000000023,85.0,,96.0,27.600000000000023,0.0,192.0,16.0,171.0
91,600,22753.73,6.592,5,143,437809379,-53821765,6.592,2024-01-24 16:34:00,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,201.0,16.0,158.0
91,601,22760.52,6.592,5,144,437809187,-53820894,6.592,2024-01-24 16:34:01,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,242.0,16.0,172.0
87,601,22767.34,6.605,5,144,437808959,-53820023,6.605,2024-01-24 16:34:02,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,248.0,16.0,173.0
94,601,22774.03,6.647,5,144,437808743,-53819163,6.647,2024-01-24 16:34:03,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,195.0,16.0,177.0
85,601,22780.76,6.647,5,145,437808561,-53818294,6.647,2024-01-24 16:34:04,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,169.0,16.0,177.0
88,601,22787.39,6.647,5,145,437808379,-53817444,6.647,2024-01-24 16:34:05,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,159.0,16.0,174.0
86,602,22793.9,6.647,5,145,437808196,-53816602,6.647,2024-01-24 16:34:06,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,157.0,16.0,178.0
87,602,22800.52,6.647,5,146,437808014,-53815750,6.647,2024-01-24 16:34:07,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,185.0,16.0,178.0
86,602,22807.09,6.647,5,147,437807831,-53814907,6.647,2024-01-24 16:34:08,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,206.0,16.0,173.0
85,602,22813.62,6.626,5,147,437807650,-53814064,6.626,2024-01-24 16:34:09,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,200.0,16.0,170.0
88,602,22820.1,6.56,5,145,437807468,-53813227,6.56,2024-01-24 16:34:10,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,187.0,16.0,178.0
87,603,22826.61,6.54,5,143,437807285,-53812386,6.54,2024-01-24 16:34:11,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,176.0,16.0,170.0
85,603,22833.11,6.519,5,145,437807115,-53811546,6.519,2024-01-24 16:34:12,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,175.0,16.0,176.0
86,603,22839.68,6.519,5,146,437806955,-53810695,6.519,2024-01-24 16:34:13,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,172.0,16.0,166.0
87,603,22846.18,6.519,4,148,437806728,-53809867,6.519,2024-01-24 16:34:14,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,155.0,16.0,176.0
87,603,22852.66,6.519,4,150,437806511,-53809052,6.519,2024-01-24 16:34:15,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,143.0,16.0,173.0
85,603,22859.03,6.519,4,151,437806330,-53808235,6.519,2024-01-24 16:34:16,27.799999999999955,85.0,,96.0,27.799999999999955,0.0,148.0,16.0,180.0
87,603,22865.46,6.515,4,152,437806159,-53807398,6.515,2024-01-24 16:34:17,28.0,85.0,,96.0,28.0,0.0,157.0,16.0,176.0
86,604,22871.89,6.5,5,152,437806011,-53806562,6.5,2024-01-24 16:34:18,28.0,85.0,,96.0,28.0,0.0,163.0,16.0,174.0
85,604,22878.27,6.491,4,152,437805841,-53805733,6.491,2024-01-24 16:34:19,28.0,85.0,,96.0,28.0,0.0,149.0,16.0,180.0
