distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
4971.11,5.964,6,437705771,-53011783,5.964,2024-01-14 16:17:36,,162.0,119.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
4976.85,5.956,6,437705215,-53012141,5.956,2024-01-14 16:17:37,,162.0,119.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
4982.86,5.915,6,437704632,-53012500,5.915,2024-01-14 16:17:38,,162.0,119.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
4988.79,5.872,6,437704076,-53012837,5.872,2024-01-14 16:17:39,,162.0,119.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
4994.48,5.838,6,437703483,-53013046,5.838,2024-01-14 16:17:40,,163.0,119.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5000.04,5.793,6,437702893,-53013043,5.793,2024-01-14 16:17:41,,163.0,120.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5005.68,5.671,6,437702300,-53012892,5.671,2024-01-14 16:17:42,,163.0,121.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5011.04,5.599,6,437701716,-53012816,5.599,2024-01-14 16:17:43,,163.0,122.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5016.01,5.17,6,437701191,-53012913,5.17,2024-01-14 16:17:44,,163.0,122.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5020.34,4.481,6,437700775,-53013073,4.481,2024-01-14 16:17:45,,164.0,122.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5023.07,4.367,6,437700491,-53013223,4.367,2024-01-14 16:17:46,,164.0,123.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5026.12,2.853,6,437700164,-53013351,2.853,2024-01-14 16:17:47,,164.0,122.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5029.4,2.895,6,437699830,-53013502,2.895,2024-01-14 16:17:48,,164.0,123.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5032.01,3.113,7,437699583,-53013634,3.113,2024-01-14 16:17:49,,164.0,123.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5035.48,3.353,7,437699254,-53013820,3.353,2024-01-14 16:17:50,,164.0,122.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5039.27,3.482,7,437698881,-53014031,3.482,2024-01-14 16:17:51,,165.0,122.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5043.63,3.994,7,437698470,-53014290,3.994,2024-01-14 16:17:52,,165.0,121.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5048.03,4.216,7,437698051,-53014559,4.216,2024-01-14 16:17:53,,165.0,121.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5052.73,4.546,7,437697586,-53014854,4.546,2024-01-14 16:17:54,,165.0,120.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5057.79,4.818,6,437697085,-53015155,4.818,2024-01-14 16:17:55,,165.0,119.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5063.14,5.102,6,437696585,-53015470,5.102,2024-01-14 16:17:56,,166.0,119.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5068.53,5.162,6,437696073,-53015780,5.162,2024-01-14 16:17:57,,166.0,118.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5074.16,5.33,6,437695528,-53016119,5.33,2024-01-14 16:17:58,,166.0,118.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5080.0,5.647,6,437694970,-53016475,5.647,2024-01-14 16:17:59,,166.0,118.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5085.73,5.647,6,437694391,-53016814,5.647,2024-01-14 16:18:00,,166.0,118.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5091.47,5.559,6,437693845,-53017141,5.559,2024-01-14 16:18:01,,166.0,119.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5097.07,5.26,6,437693300,-53017437,5.26,2024-01-14 16:18:02,,167.0,118.0,13.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5102.46,5.325,6,437692793,-53017785,5.325,2024-01-14 16:18:03,,167.0,118.0,13.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5107.58,5.325,6,437692468,-53018328,5.325,2024-01-14 16:18:04,,167.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5112.74,5.325,6,437692256,-53018949,5.325,2024-01-14 16:18:05,,167.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5117.8,5.325,7,437691905,-53019474,5.325,2024-01-14 16:18:06,,167.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5122.91,5.325,7,437691454,-53019878,5.325,2024-01-14 16:18:07,,167.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5128.12,5.321,7,437690988,-53020233,5.321,2024-01-14 16:18:08,,168.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5133.45,5.306,7,437690485,-53020571,5.306,2024-01-14 16:18:09,,168.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5138.91,5.306,6,437689969,-53020904,5.306,2024-01-14 16:18:10,,168.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5144.62,5.306,6,437689385,-53021219,5.306,2024-01-14 16:18:11,,168.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5150.32,5.306,6,437688839,-53021537,5.306,2024-01-14 16:18:12,,168.0,119.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5156.02,5.306,6,437688293,-53021865,5.306,2024-01-14 16:18:13,,169.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5161.67,5.336,6,437687746,-53022215,5.336,2024-01-14 16:18:14,,169.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5167.25,5.444,6,437687198,-53022534,5.444,2024-01-14 16:18:15,,169.0,120.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5173.0,5.459,6,437686641,-53022854,5.459,2024-01-14 16:18:16,,169.0,120.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5178.8,5.513,6,437686072,-53023179,5.513,2024-01-14 16:18:17,,169.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5184.47,5.53,6,437685553,-53023532,5.53,2024-01-14 16:18:18,,169.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5190.23,5.546,6,437684972,-53023868,5.546,2024-01-14 16:18:19,,170.0,119.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5196.19,5.583,5,437684407,-53024216,5.583,2024-01-14 16:18:20,,170.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5202.45,5.583,5,437683806,-53024564,5.583,2024-01-14 16:18:21,,170.0,118.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5207.15,5.583,5,437683338,-53024828,5.583,2024-01-14 16:18:22,,170.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5212.54,5.583,5,437682830,-53025161,5.583,2024-01-14 16:18:23,,170.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5217.87,5.583,5,437682295,-53025453,5.583,2024-01-14 16:18:24,,170.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5223.14,5.558,5,437681776,-53025618,5.558,2024-01-14 16:18:25,,171.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5228.74,5.461,6,437681164,-53025557,5.461,2024-01-14 16:18:26,,171.0,115.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5234.61,5.431,5,437680531,-53025454,5.431,2024-01-14 16:18:27,,171.0,115.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5239.15,5.35,5,437680036,-53025536,5.35,2024-01-14 16:18:28,,171.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5244.91,5.334,5,437679456,-53025777,5.334,2024-01-14 16:18:29,,171.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5249.18,5.288,5,437679065,-53026019,5.288,2024-01-14 16:18:30,,171.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5254.19,5.22,5,437678564,-53026279,5.22,2024-01-14 16:18:31,,172.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5259.18,5.177,5,437678061,-53026533,5.177,2024-01-14 16:18:32,,172.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5263.86,4.894,5,437677580,-53026759,4.894,2024-01-14 16:18:33,,172.0,115.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5268.33,4.353,5,437677149,-53026963,4.353,2024-01-14 16:18:34,,172.0,114.0,12.0,16.0,16.0,0.0,10.0,0.0
5273.12,4.375,5,437676679,-53027232,4.375,2024-01-14 16:18:35,,172.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5277.07,4.539,5,437676295,-53027475,4.539,2024-01-14 16:18:36,,172.0,111.0,12.0,16.0,16.0,0.0,10.0,0.0
5281.96,4.842,5,437675809,-53027760,4.842,2024-01-14 16:18:37,,173.0,111.0,12.0,16.0,16.0,0.0,10.0,0.0
5287.53,4.842,5,437675259,-53028041,4.842,2024-01-14 16:18:38,,173.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5292.05,4.842,6,437674819,-53028285,4.842,2024-01-14 16:18:39,,173.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5297.65,4.842,6,437674275,-53028615,4.842,2024-01-14 16:18:40,,173.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5303.27,4.842,6,437673730,-53028920,4.842,2024-01-14 16:18:41,,173.0,113.0,12.0,16.0,16.0,0.0,10.0,0.0
5308.76,4.869,6,437673204,-53029263,4.869,2024-01-14 16:18:42,,173.0,114.0,12.0,16.0,16.0,0.0,10.0,0.0
5313.95,4.972,6,437672738,-53029614,4.972,2024-01-14 16:18:43,,174.0,113.0,12.0,16.0,16.0,0.0,10.0,0.0
5318.94,4.972,6,437672285,-53029984,4.972,2024-01-14 16:18:44,,174.0,113.0,12.0,16.0,16.0,0.0,10.0,0.0
5323.34,4.972,6,437672033,-53030459,4.972,2024-01-14 16:18:45,,174.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5327.96,4.845,6,437671822,-53031020,4.845,2024-01-14 16:18:46,,174.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5332.81,4.381,6,437671494,-53031530,4.381,2024-01-14 16:18:47,,174.0,112.0,12.0,16.0,16.0,0.0,10.0,0.0
5337.0,4.512,6,437671098,-53031805,4.512,2024-01-14 16:18:48,,174.0,112.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5342.38,4.981,6,437670597,-53032151,4.981,2024-01-14 16:18:49,,174.0,113.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5348.15,4.981,6,437670077,-53032521,4.981,2024-01-14 16:18:50,,175.0,114.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5353.97,4.981,6,437669506,-53032858,4.981,2024-01-14 16:18:51,,175.0,115.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5359.72,5.093,6,437668963,-53033199,5.093,2024-01-14 16:18:52,,175.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5366.03,5.471,5,437668325,-53033515,5.471,2024-01-14 16:18:53,,175.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5371.12,5.414,5,437667812,-53033786,5.414,2024-01-14 16:18:54,,175.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5377.0,5.45,5,437667255,-53034105,5.45,2024-01-14 16:18:55,,175.0,116.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5382.93,5.502,5,437666662,-53034429,5.502,2024-01-14 16:18:56,,176.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5388.98,5.523,5,437666081,-53034778,5.523,2024-01-14 16:18:57,,176.0,117.0,12.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
5394.92,5.579,5,437665524,-53035155,5.579,2024-01-14 16:18:58,,176.0,117.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5400.96,5.612,5,437664934,-53035529,5.612,2024-01-14 16:18:59,,176.0,117.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5407.18,5.686,5,437664326,-53035895,5.686,2024-01-14 16:19:00,,176.0,117.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5413.89,5.714,5,437663691,-53036286,5.714,2024-01-14 16:19:01,,177.0,118.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5419.07,5.824,5,437663197,-53036582,5.824,2024-01-14 16:19:02,,177.0,118.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5425.27,5.873,5,437662568,-53036936,5.873,2024-01-14 16:19:03,,177.0,118.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5431.47,5.93,5,437661978,-53037267,5.93,2024-01-14 16:19:04,,177.0,118.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5437.64,5.987,5,437661373,-53037596,5.987,2024-01-14 16:19:05,,177.0,118.0,12.0,15.600000000000023,15.600000000000023,0.0,10.0,0.0
5444.16,6.015,5,437660733,-53037965,6.015,2024-01-14 16:19:06,,177.0,118.0,12.0,15.399999999999977,15.399999999999977,0.0,10.0,0.0
5450.55,6.036,5,437660120,-53038370,6.036,2024-01-14 16:19:07,,178.0,117.0,12.0,15.200000000000045,15.200000000000045,0.0,10.0,0.0
5456.74,6.036,5,437659581,-53038828,6.036,2024-01-14 16:19:08,,178.0,117.0,12.0,15.0,15.0,0.0,10.0,-0.48
5462.57,6.058,5,437659114,-53039380,6.058,2024-01-14 16:19:09,,178.0,117.0,12.0,14.799999999999955,14.799999999999955,0.0,11.0,-1.21
5469.19,6.157,5,437658740,-53040121,6.157,2024-01-14 16:19:10,,178.0,118.0,12.0,14.600000000000023,14.600000000000023,0.0,11.0,-1.6
5476.6,6.325,6,437658340,-53040972,6.325,2024-01-14 16:19:11,,178.0,117.0,12.0,14.600000000000023,14.600000000000023,0.0,11.0,-1.92
5482.58,6.623,6,437657956,-53041614,6.623,2024-01-14 16:19:12,,178.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-2.14
5489.86,6.375,6,437657471,-53042374,6.375,2024-01-14 16:19:13,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-2.2
5497.81,6.403,6,437656919,-53043181,6.403,2024-01-14 16:19:14,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-2.06
5504.05,6.449,5,437656480,-53043803,6.449,2024-01-14 16:19:15,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-1.76
5510.98,6.539,5,437655923,-53044419,6.539,2024-01-14 16:19:16,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-1.38
5517.49,6.547,5,437655342,-53044893,6.547,2024-01-14 16:19:17,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,-0.63
5524.0,6.547,6,437654795,-53045423,6.547,2024-01-14 16:19:18,,179.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5531.0,6.565,6,437654290,-53046140,6.565,2024-01-14 16:19:19,,180.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5536.42,6.631,6,437653886,-53046662,6.631,2024-01-14 16:19:20,,180.0,117.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5543.31,6.612,6,437653298,-53047190,6.612,2024-01-14 16:19:21,,180.0,117.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5550.7,6.545,6,437652621,-53047663,6.545,2024-01-14 16:19:22,,180.0,118.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5556.29,6.536,6,437652094,-53048036,6.536,2024-01-14 16:19:23,,180.0,118.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5562.71,6.527,6,437651466,-53048417,6.527,2024-01-14 16:19:24,,180.0,118.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5569.21,6.475,6,437650862,-53048813,6.475,2024-01-14 16:19:25,,181.0,118.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5575.74,6.386,6,437650224,-53049190,6.386,2024-01-14 16:19:26,,181.0,118.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5582.11,6.274,6,437649587,-53049552,6.274,2024-01-14 16:19:27,,181.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5588.62,6.258,6,437648960,-53049936,6.258,2024-01-14 16:19:28,,181.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5594.97,6.258,6,437648367,-53050344,6.258,2024-01-14 16:19:29,,181.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5601.1,6.257,6,437647776,-53050702,6.257,2024-01-14 16:19:30,,182.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5607.19,6.242,6,437647195,-53051090,6.242,2024-01-14 16:19:31,,182.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5613.41,6.193,6,437646630,-53051501,6.193,2024-01-14 16:19:32,,182.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5619.74,6.119,6,437645999,-53051902,6.119,2024-01-14 16:19:33,,182.0,119.0,12.0,14.200000000000045,14.200000000000045,0.0,11.0,0.0
5625.93,6.118,7,437645418,-53052291,6.118,2024-01-14 16:19:34,,182.0,120.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5631.78,6.105,7,437644865,-53052651,6.105,2024-01-14 16:19:35,,182.0,120.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5637.76,6.077,6,437644284,-53053014,6.077,2024-01-14 16:19:36,,183.0,121.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5643.48,6.038,6,437643739,-53053331,6.038,2024-01-14 16:19:37,,183.0,120.0,12.0,14.399999999999977,14.399999999999977,0.0,11.0,0.0
5649.41,5.959,6,437643174,-53053659,5.959,2024-01-14 16:19:38,,183.0,121.0,12.0,14.600000000000023,14.600000000000023,0.0,11.0,0.0
5655.58,5.908,6,437642545,-53054014,5.908,2024-01-14 16:19:39,,183.0,121.0,12.0,14.600000000000023,14.600000000000023,0.0,11.0,0.0
