calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
336,158,2023-12-18 15:58:55,,3946.83,2.333,5.0,438335617.0,-53203066.0,2.333,14.0,188.0,188.0,188.0,18.0,8.6
337,158,2023-12-18 15:58:56,,3949.41,2.341,5.0,438335881.0,-53202979.0,2.341,14.0,188.20000000000005,188.20000000000005,188.0,18.0,8.43
337,158,2023-12-18 15:58:57,,3951.84,2.353,4.0,438336119.0,-53202946.0,2.353,14.0,188.20000000000005,188.20000000000005,189.0,18.0,8.03
337,158,2023-12-18 15:58:58,,3955.18,2.36,4.0,438336494.0,-53202916.0,2.36,14.0,188.39999999999998,188.39999999999998,189.0,18.0,7.42
337,158,2023-12-18 15:58:59,,3958.77,2.688,4.0,438336893.0,-53202876.0,2.688,14.0,188.39999999999998,188.39999999999998,189.0,18.0,6.64
338,157,2023-12-18 15:59:00,,3961.93,3.178,4.0,438337230.0,-53202837.0,3.178,14.0,188.39999999999998,188.39999999999998,189.0,18.0,5.73
338,156,2023-12-18 15:59:01,,3965.16,3.222,4.0,438337575.0,-53202797.0,3.222,14.0,188.60000000000002,188.60000000000002,189.0,18.0,4.83
338,156,2023-12-18 15:59:02,,3968.52,3.151,4.0,438337913.0,-53202750.0,3.151,14.0,188.60000000000002,188.60000000000002,189.0,18.0,4.0
338,155,2023-12-18 15:59:03,,3971.87,3.073,4.0,438338276.0,-53202691.0,3.073,14.0,188.60000000000002,188.60000000000002,189.0,18.0,3.24
339,156,2023-12-18 15:59:04,,3975.14,3.122,4.0,438338640.0,-53202638.0,3.122,14.0,188.79999999999995,188.79999999999995,189.0,18.0,2.64
339,156,2023-12-18 15:59:05,,3978.07,3.139,4.0,438338967.0,-53202598.0,3.139,14.0,188.79999999999995,188.79999999999995,189.0,18.0,2.23
339,155,2023-12-18 15:59:06,,3980.98,3.142,4.0,438339278.0,-53202574.0,3.142,14.0,188.79999999999995,188.79999999999995,189.0,18.0,2.02
339,155,2023-12-18 15:59:07,,3984.46,3.277,4.0,438339642.0,-53202567.0,3.277,14.0,189.0,189.0,189.0,18.0,1.94
340,155,2023-12-18 15:59:08,,3988.02,3.442,4.0,438340006.0,-53202532.0,3.442,14.0,189.0,189.0,190.0,18.0,1.99
340,155,2023-12-18 15:59:09,,3991.08,3.398,4.0,438340332.0,-53202471.0,3.398,14.0,189.20000000000005,189.20000000000005,190.0,18.0,2.12
340,155,2023-12-18 15:59:10,,3994.03,3.391,4.0,438340643.0,-53202396.0,3.391,14.0,189.39999999999998,189.39999999999998,190.0,18.0,2.34
341,154,2023-12-18 15:59:11,,3997.36,3.35,4.0,438341008.0,-53202303.0,3.35,14.0,189.39999999999998,189.39999999999998,190.0,18.0,2.58
341,154,2023-12-18 15:59:12,,4000.57,3.261,4.0,438341353.0,-53202216.0,3.261,14.0,189.60000000000002,189.60000000000002,190.0,18.0,2.86
341,153,2023-12-18 15:59:13,,4004.06,3.243,4.0,438341709.0,-53202101.0,3.243,14.0,189.79999999999995,189.79999999999995,190.0,18.0,3.18
341,153,2023-12-18 15:59:14,,4007.4,3.238,4.0,438342062.0,-53201993.0,3.238,14.0,190.0,190.0,190.0,18.0,3.52
342,153,2023-12-18 15:59:15,,4010.26,3.222,4.0,438342353.0,-53201927.0,3.222,14.0,190.20000000000005,190.20000000000005,191.0,18.0,3.85
342,153,2023-12-18 15:59:16,,4013.71,3.198,4.0,438342710.0,-53201831.0,3.198,14.0,190.39999999999998,190.39999999999998,191.0,18.0,4.14
342,152,2023-12-18 15:59:17,,4017.25,3.18,4.0,438343083.0,-53201702.0,3.18,14.0,190.39999999999998,190.39999999999998,191.0,18.0,4.31
342,152,2023-12-18 15:59:18,,4020.09,3.154,4.0,438343382.0,-53201602.0,3.154,14.0,190.60000000000002,190.60000000000002,191.0,18.0,4.41
343,151,2023-12-18 15:59:19,,4022.83,3.14,4.0,438343676.0,-53201579.0,3.14,14.0,190.79999999999995,190.79999999999995,191.0,18.0,4.38
343,151,2023-12-18 15:59:20,,4025.97,3.131,4.0,438343994.0,-53201588.0,3.131,14.0,191.0,191.0,191.0,18.0,4.33
343,151,2023-12-18 15:59:21,,4029.04,3.123,4.0,438344312.0,-53201618.0,3.123,14.0,191.0,191.0,191.0,18.0,4.24
343,151,2023-12-18 15:59:22,,4031.95,3.103,4.0,438344630.0,-53201674.0,3.103,14.0,191.20000000000005,191.20000000000005,192.0,18.0,4.17
344,152,2023-12-18 15:59:23,,4034.69,3.073,4.0,438344930.0,-53201737.0,3.073,14.0,191.39999999999998,191.39999999999998,192.0,18.0,4.22
344,152,2023-12-18 15:59:24,,4037.31,3.028,4.0,438345204.0,-53201777.0,3.028,14.0,191.60000000000002,191.60000000000002,192.0,18.0,4.37
344,152,2023-12-18 15:59:25,,4040.38,3.0,4.0,438345533.0,-53201824.0,3.0,14.0,191.79999999999995,191.79999999999995,192.0,18.0,4.54
344,152,2023-12-18 15:59:26,,4043.6,3.0,4.0,438345886.0,-53201899.0,3.0,14.0,192.0,192.0,192.0,18.0,4.7
345,153,2023-12-18 15:59:27,,4046.37,3.0,4.0,438346178.0,-53202016.0,3.0,14.0,192.0,192.0,192.0,18.0,4.77
345,153,2023-12-18 15:59:28,,4049.5,3.0,4.0,438346495.0,-53202113.0,3.0,14.0,192.20000000000005,192.20000000000005,193.0,18.0,4.78
345,153,2023-12-18 15:59:29,,4052.74,3.0,4.0,438346832.0,-53202120.0,3.0,14.0,192.39999999999998,192.39999999999998,193.0,18.0,4.77
345,153,2023-12-18 15:59:30,,4056.05,3.0,4.0,438347179.0,-53202057.0,3.0,14.0,192.60000000000002,192.60000000000002,193.0,18.0,4.77
346,154,2023-12-18 15:59:31,,4059.28,3.061,4.0,438347517.0,-53201957.0,3.061,14.0,192.79999999999995,192.79999999999995,193.0,18.0,4.74
346,154,2023-12-18 15:59:32,,4062.6,3.159,4.0,438347881.0,-53201848.0,3.159,14.0,192.79999999999995,192.79999999999995,193.0,18.0,4.67
346,155,2023-12-18 15:59:33,,4066.02,3.202,4.0,438348243.0,-53201738.0,3.202,14.0,193.0,193.0,193.0,18.0,4.52
347,155,2023-12-18 15:59:34,,4069.55,3.245,4.0,438348609.0,-53201622.0,3.245,14.0,193.0,193.0,194.0,18.0,4.19
347,156,2023-12-18 15:59:35,,4073.49,3.521,4.0,438348994.0,-53201465.0,3.521,14.0,192.79999999999995,192.79999999999995,194.0,18.0,3.61
347,156,2023-12-18 15:59:36,,4077.91,4.086,4.0,438349440.0,-53201287.0,4.086,14.0,192.79999999999995,192.79999999999995,194.0,18.0,2.74
347,156,2023-12-18 15:59:37,,4082.65,4.58,3.0,438349953.0,-53201151.0,4.58,14.0,192.39999999999998,192.39999999999998,194.0,18.0,1.48
348,156,2023-12-18 15:59:38,,4087.82,5.096,3.0,438350500.0,-53201090.0,5.096,14.0,192.20000000000005,192.20000000000005,194.0,18.0,0.17
348,155,2023-12-18 15:59:39,,4093.5,5.541,4.0,438351088.0,-53201008.0,5.541,14.0,191.79999999999995,191.79999999999995,194.0,18.0,-1.82
348,154,2023-12-18 15:59:40,,4099.66,6.029,4.0,438351742.0,-53200819.0,6.029,14.0,191.39999999999998,191.39999999999998,194.0,18.0,-3.43
