cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
77,125,5149.5,5.056,5,170.0,437678281,-53026624,169,5.056,2024-03-18 15:28:27,,104.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
79,126,5154.56,5.056,5,169.0,437677820,-53026940,195,5.056,2024-03-18 15:28:28,,104.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
84,126,5159.68,5.056,5,166.0,437677325,-53027239,191,5.056,2024-03-18 15:28:29,,105.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
94,126,5163.96,5.056,5,174.0,437676905,-53027499,184,5.056,2024-03-18 15:28:30,,107.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
98,126,5170.0,5.056,5,165.0,437676336,-53027880,234,5.056,2024-03-18 15:28:31,,108.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
93,127,5175.61,5.063,5,179.0,437675823,-53028244,295,5.063,2024-03-18 15:28:32,,109.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
88,127,5181.4,5.112,5,170.0,437675244,-53028602,247,5.112,2024-03-18 15:28:33,,109.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
85,127,5187.27,5.178,5,173.0,437674691,-53028926,183,5.178,2024-03-18 15:28:34,,110.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
87,127,5193.33,5.249,5,172.0,437674106,-53029264,157,5.249,2024-03-18 15:28:35,,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
85,127,5199.43,5.396,5,168.0,437673475,-53029600,119,5.396,2024-03-18 15:28:36,,111.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
86,127,5205.49,5.556,5,176.0,437672912,-53029959,98,5.556,2024-03-18 15:28:37,,111.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
86,127,5211.08,5.575,5,186.0,437672369,-53030330,85,5.575,2024-03-18 15:28:38,,111.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
87,127,5216.19,5.575,5,173.0,437672061,-53030884,71,5.575,2024-03-18 15:28:39,,111.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
90,128,5221.29,5.575,5,181.0,437671829,-53031493,91,5.575,2024-03-18 15:28:40,,111.0,16.0,30.799999999999955,30.799999999999955,2.0,7.0,0.0
84,128,5226.59,5.575,5,175.0,437671402,-53031969,148,5.575,2024-03-18 15:28:41,,110.0,16.0,30.799999999999955,30.799999999999955,2.0,7.0,0.0
82,128,5231.94,5.575,6,170.0,437670909,-53032304,184,5.575,2024-03-18 15:28:42,,110.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
86,128,5237.39,5.575,6,174.0,437670369,-53032608,204,5.575,2024-03-18 15:28:43,,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
86,128,5243.13,5.575,6,176.0,437669822,-53032939,171,5.575,2024-03-18 15:28:44,,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
87,128,5249.06,5.575,6,170.0,437669234,-53033281,145,5.575,2024-03-18 15:28:45,,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
85,129,5255.38,5.575,6,172.0,437668644,-53033651,140,5.575,2024-03-18 15:28:46,,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
85,129,5261.47,5.575,5,167.0,437668054,-53034026,137,5.575,2024-03-18 15:28:47,92.0,111.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
86,129,5267.29,5.606,5,175.0,437667501,-53034373,132,5.606,2024-03-18 15:28:48,,111.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,129,5272.88,5.643,5,169.0,437666952,-53034696,130,5.643,2024-03-18 15:28:49,,111.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,129,5278.59,5.647,5,170.0,437666367,-53034979,131,5.647,2024-03-18 15:28:50,,112.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
88,129,5284.26,5.647,5,176.0,437665814,-53035273,130,5.647,2024-03-18 15:28:51,,111.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,129,5289.94,5.647,5,171.0,437665269,-53035588,126,5.647,2024-03-18 15:28:52,,111.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,129,5295.63,5.647,5,172.0,437664724,-53035906,111,5.647,2024-03-18 15:28:53,,110.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,130,5301.5,5.647,5,170.0,437664136,-53036226,115,5.647,2024-03-18 15:28:54,,110.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
84,130,5307.19,5.623,5,178.0,437663587,-53036542,122,5.623,2024-03-18 15:28:55,,109.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
86,130,5313.08,5.619,5,166.0,437663002,-53036875,120,5.619,2024-03-18 15:28:56,,109.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,130,5318.96,5.619,5,171.0,437662450,-53037196,127,5.619,2024-03-18 15:28:57,,109.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
78,130,5323.79,5.644,5,180.0,437661944,-53037465,157,5.644,2024-03-18 15:28:58,,109.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
79,130,5330.53,5.647,5,175.0,437661286,-53037825,145,5.647,2024-03-18 15:28:59,,110.0,16.0,30.0,30.0,2.0,7.0,0.0
79,130,5336.99,6.045,5,175.0,437660679,-53038188,113,6.045,2024-03-18 15:29:00,,110.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
72,130,5343.76,6.529,5,175.0,437660048,-53038631,111,6.529,2024-03-18 15:29:01,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,-0.18
0,130,5350.22,6.592,5,174.0,437659530,-53039229,0,6.592,2024-03-18 15:29:02,,108.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.22
92,131,5356.73,6.616,5,173.0,437659227,-53040001,39,6.616,2024-03-18 15:29:03,,107.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.59
90,131,5362.12,6.564,5,150.0,437659034,-53040675,94,6.564,2024-03-18 15:29:04,,107.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.73
90,131,5369.59,6.476,6,150.0,437658574,-53041504,66,6.476,2024-03-18 15:29:05,,107.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.71
44,131,5375.92,6.464,6,206.0,437658035,-53041959,45,6.464,2024-03-18 15:29:06,,107.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.53
79,131,5381.94,6.464,5,173.0,437657408,-53042115,20,6.464,2024-03-18 15:29:07,,107.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,-1.23
80,131,5387.84,6.464,5,170.0,437656774,-53042145,94,6.464,2024-03-18 15:29:08,,108.0,16.0,29.200000000000045,29.200000000000045,2.0,7.0,-0.86
85,131,5393.89,6.464,5,177.0,437656136,-53042375,115,6.464,2024-03-18 15:29:09,,107.0,16.0,29.200000000000045,29.200000000000045,2.0,7.0,0.0
86,131,5399.68,5.785,5,172.0,437655616,-53042772,147,5.785,2024-03-18 15:29:10,,108.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
86,131,5405.25,5.604,5,181.0,437655156,-53043240,140,5.604,2024-03-18 15:29:11,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
0,131,5410.79,5.592,5,179.0,437654660,-53043685,0,5.592,2024-03-18 15:29:12,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
72,131,5416.09,5.471,5,173.0,437654160,-53044033,13,5.471,2024-03-18 15:29:13,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
73,132,5421.11,4.96,6,168.0,437653698,-53044340,214,4.96,2024-03-18 15:29:14,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
87,132,5426.14,4.889,6,177.0,437653202,-53044657,250,4.889,2024-03-18 15:29:15,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
88,132,5431.26,5.059,6,172.0,437652702,-53044955,268,5.059,2024-03-18 15:29:16,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
100,132,5436.39,5.406,6,168.0,437652202,-53045256,229,5.406,2024-03-18 15:29:17,,109.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,133,5441.59,5.365,6,171.0,437651701,-53045572,182,5.365,2024-03-18 15:29:18,,110.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
90,133,5446.79,5.343,5,186.0,437651240,-53045891,170,5.343,2024-03-18 15:29:19,,110.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
81,133,5452.12,5.342,5,174.0,437650707,-53046203,144,5.342,2024-03-18 15:29:20,,110.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,133,5457.87,5.342,5,186.0,437650161,-53046506,139,5.342,2024-03-18 15:29:21,,111.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
75,133,5463.73,5.342,5,189.0,437649536,-53046768,136,5.342,2024-03-18 15:29:22,,111.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
82,133,5469.24,5.342,5,188.0,437648976,-53046995,105,5.342,2024-03-18 15:29:23,,111.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
80,133,5474.85,5.351,5,178.0,437648432,-53047231,103,5.351,2024-03-18 15:29:24,,112.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
83,134,5480.24,5.353,5,175.0,437647887,-53047484,175,5.353,2024-03-18 15:29:25,,112.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
84,134,5485.53,5.353,5,170.0,437647338,-53047712,222,5.353,2024-03-18 15:29:26,,112.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
80,134,5490.96,5.464,5,174.0,437646753,-53047859,229,5.464,2024-03-18 15:29:27,,112.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
90,134,5496.63,5.514,5,181.0,437646162,-53048035,193,5.514,2024-03-18 15:29:28,,112.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
84,134,5502.27,5.534,5,170.0,437645569,-53048247,179,5.534,2024-03-18 15:29:29,,113.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
81,135,5507.89,5.536,5,179.0,437645018,-53048532,197,5.536,2024-03-18 15:29:30,,114.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
85,135,5513.44,5.536,5,168.0,437644472,-53048848,165,5.536,2024-03-18 15:29:31,,114.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
80,135,5518.99,5.536,5,169.0,437643963,-53049168,159,5.536,2024-03-18 15:29:32,,115.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,135,5524.81,5.536,5,171.0,437643384,-53049486,147,5.536,2024-03-18 15:29:33,,115.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
90,135,5530.4,5.546,5,176.0,437642830,-53049756,136,5.546,2024-03-18 15:29:34,,116.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
87,135,5536.09,5.596,5,177.0,437642249,-53050030,127,5.596,2024-03-18 15:29:35,,116.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
45,135,5541.63,5.603,5,209.0,437641736,-53050374,117,5.603,2024-03-18 15:29:36,,116.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
80,135,5547.1,5.554,5,172.0,437641275,-53050821,89,5.554,2024-03-18 15:29:37,,116.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
86,136,5552.56,5.603,5,169.0,437640859,-53051367,174,5.603,2024-03-18 15:29:38,,115.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
87,136,5558.02,5.611,5,174.0,437640529,-53051958,194,5.611,2024-03-18 15:29:39,,115.0,16.0,29.399999999999977,29.399999999999977,2.0,7.0,0.0
81,136,5563.69,5.611,5,176.0,437640130,-53052536,167,5.611,2024-03-18 15:29:40,,115.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,136,5569.27,5.611,5,177.0,437639680,-53053027,166,5.611,2024-03-18 15:29:41,,115.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,136,5574.67,5.611,5,175.0,437639224,-53053471,198,5.611,2024-03-18 15:29:42,,115.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
82,137,5580.15,5.611,5,183.0,437638809,-53053979,214,5.611,2024-03-18 15:29:43,,116.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,137,5585.59,5.611,4,168.0,437638401,-53054510,201,5.611,2024-03-18 15:29:44,,117.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
83,137,5591.27,5.611,4,180.0,437637951,-53054995,183,5.611,2024-03-18 15:29:45,,118.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
85,137,5597.08,5.594,4,175.0,437637415,-53055404,210,5.594,2024-03-18 15:29:46,,119.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
86,137,5602.61,5.592,4,174.0,437636910,-53055767,221,5.592,2024-03-18 15:29:47,,120.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
82,138,5608.19,5.609,4,171.0,437636371,-53056105,200,5.609,2024-03-18 15:29:48,,121.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
81,138,5613.84,5.611,5,174.0,437635826,-53056460,182,5.611,2024-03-18 15:29:49,,122.0,16.0,29.600000000000023,29.600000000000023,2.0,7.0,0.0
84,138,5619.44,5.594,5,172.0,437635318,-53056834,182,5.594,2024-03-18 15:29:50,,122.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
81,138,5625.18,5.609,5,173.0,437634738,-53057179,184,5.609,2024-03-18 15:29:51,,123.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
87,138,5631.01,5.611,5,161.0,437634186,-53057536,178,5.611,2024-03-18 15:29:52,,123.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
85,139,5636.71,5.611,5,177.0,437633639,-53057895,174,5.611,2024-03-18 15:29:53,,123.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
86,139,5642.41,5.628,5,157.0,437633092,-53058219,185,5.628,2024-03-18 15:29:54,,123.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
83,139,5647.99,5.614,5,172.0,437632547,-53058502,205,5.614,2024-03-18 15:29:55,,123.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
87,139,5653.48,5.594,5,167.0,437632001,-53058741,183,5.594,2024-03-18 15:29:56,,122.0,16.0,30.0,30.0,2.0,7.0,0.0
85,139,5659.05,5.609,5,176.0,437631414,-53058945,185,5.609,2024-03-18 15:29:57,,122.0,16.0,30.0,30.0,2.0,7.0,0.0
84,139,5664.5,5.618,5,176.0,437630822,-53059074,185,5.618,2024-03-18 15:29:58,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
90,140,5670.24,5.619,5,171.0,437630230,-53059159,158,5.619,2024-03-18 15:29:59,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
86,140,5676.04,5.619,5,174.0,437629600,-53059293,158,5.619,2024-03-18 15:30:00,,121.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
82,140,5681.69,5.629,5,174.0,437629005,-53059430,161,5.629,2024-03-18 15:30:01,,120.0,16.0,29.799999999999955,29.799999999999955,2.0,7.0,0.0
81,140,5687.36,5.645,5,182.0,437628413,-53059586,169,5.645,2024-03-18 15:30:02,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
90,140,5692.88,5.647,5,186.0,437627821,-53059745,166,5.647,2024-03-18 15:30:03,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
88,141,5698.49,5.664,6,175.0,437627229,-53059870,202,5.664,2024-03-18 15:30:04,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
88,141,5704.1,5.684,6,176.0,437626635,-53059955,228,5.684,2024-03-18 15:30:05,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
85,141,5709.74,5.693,6,170.0,437626041,-53060070,190,5.693,2024-03-18 15:30:06,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
86,141,5715.3,5.711,6,176.0,437625452,-53060154,176,5.711,2024-03-18 15:30:07,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
87,141,5720.89,5.714,6,176.0,437624860,-53060254,170,5.714,2024-03-18 15:30:08,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
85,141,5726.32,5.714,6,173.0,437624270,-53060351,154,5.714,2024-03-18 15:30:09,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
88,142,5732.04,5.714,5,161.0,437623676,-53060398,151,5.714,2024-03-18 15:30:10,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
86,142,5737.62,5.714,5,172.0,437623044,-53060423,155,5.714,2024-03-18 15:30:11,,122.0,16.0,30.0,30.0,2.0,7.0,0.0
86,142,5743.18,5.714,5,188.0,437622446,-53060461,175,5.714,2024-03-18 15:30:12,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
89,142,5748.73,5.714,5,164.0,437621856,-53060516,174,5.714,2024-03-18 15:30:13,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
85,142,5754.16,5.714,5,172.0,437621303,-53060593,189,5.714,2024-03-18 15:30:14,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
84,142,5759.56,5.714,5,181.0,437620717,-53060672,186,5.714,2024-03-18 15:30:15,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
85,143,5765.08,5.714,5,174.0,437620129,-53060751,190,5.714,2024-03-18 15:30:16,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
82,143,5770.67,5.721,5,171.0,437619535,-53060796,203,5.721,2024-03-18 15:30:17,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
91,143,5776.4,5.722,5,183.0,437618902,-53060851,181,5.722,2024-03-18 15:30:18,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,143,5782.11,5.722,5,178.0,437618308,-53060878,172,5.722,2024-03-18 15:30:19,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
78,143,5787.69,5.722,5,183.0,437617676,-53060896,197,5.722,2024-03-18 15:30:20,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,144,5792.3,5.715,5,178.0,437617195,-53060883,167,5.715,2024-03-18 15:30:21,,122.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
80,144,5798.32,5.68,5,175.0,437616545,-53060896,148,5.68,2024-03-18 15:30:22,,122.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,144,5803.96,5.66,5,184.0,437615943,-53060933,164,5.66,2024-03-18 15:30:23,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
84,144,5809.54,5.649,5,174.0,437615349,-53060903,171,5.649,2024-03-18 15:30:24,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
86,144,5815.25,5.657,5,175.0,437614717,-53060883,204,5.657,2024-03-18 15:30:25,,121.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
86,144,5820.98,5.658,5,172.0,437614120,-53060861,160,5.658,2024-03-18 15:30:26,,120.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
85,145,5826.68,5.658,5,173.0,437613494,-53060829,135,5.658,2024-03-18 15:30:27,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,145,5832.48,5.658,5,173.0,437612891,-53060874,109,5.658,2024-03-18 15:30:28,,119.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
94,145,5838.32,5.658,5,183.0,437612257,-53061001,100,5.658,2024-03-18 15:30:29,,119.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
91,145,5843.67,5.649,5,175.0,437611742,-53061282,102,5.649,2024-03-18 15:30:30,,119.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
90,145,5849.09,5.657,6,172.0,437611361,-53061806,105,5.657,2024-03-18 15:30:31,,119.0,16.0,30.0,30.0,2.0,7.0,0.0
90,145,5854.78,5.707,6,170.0,437611156,-53062519,105,5.707,2024-03-18 15:30:32,,119.0,16.0,30.0,30.0,2.0,7.0,0.0
87,145,5860.57,5.762,6,174.0,437611173,-53063286,125,5.762,2024-03-18 15:30:33,,120.0,16.0,30.0,30.0,2.0,7.0,0.0
86,145,5866.56,5.784,5,166.0,437611298,-53064067,160,5.784,2024-03-18 15:30:34,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,145,5872.54,5.803,5,187.0,437611435,-53064843,149,5.803,2024-03-18 15:30:35,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
92,146,5878.36,5.83,5,167.0,437611492,-53065617,149,5.83,2024-03-18 15:30:36,,121.0,16.0,30.0,30.0,2.0,7.0,0.0
51,146,5883.97,5.833,5,168.0,437611417,-53066360,146,5.833,2024-03-18 15:30:37,,121.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
85,146,5889.22,5.426,5,169.0,437611286,-53067040,58,5.426,2024-03-18 15:30:38,,120.0,16.0,30.200000000000045,30.200000000000045,2.0,7.0,0.0
87,146,5893.88,5.043,5,166.0,437611120,-53067631,144,5.043,2024-03-18 15:30:39,,118.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
86,146,5898.89,4.972,5,172.0,437610891,-53068239,169,4.972,2024-03-18 15:30:40,,116.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,0.0
90,146,5903.82,5.086,5,170.0,437610621,-53068804,135,5.086,2024-03-18 15:30:41,,117.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.0
87,146,5908.73,5.337,5,182.0,437610347,-53069344,171,5.337,2024-03-18 15:30:42,,117.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,0.01
99,147,5913.64,5.166,5,182.0,437609953,-53069759,264,5.166,2024-03-18 15:30:43,,118.0,16.0,30.600000000000023,30.600000000000023,2.0,7.0,1.08
35,147,5918.73,5.139,6,181.0,437609463,-53070108,226,5.139,2024-03-18 15:30:44,,118.0,16.0,30.399999999999977,30.399999999999977,2.0,7.0,1.19
0,147,5924.14,5.139,6,175.0,437609007,-53070580,0,5.139,2024-03-18 15:30:45,,118.0,16.0,30.399999999999977,30.399999999999977,3.0,7.0,1.03
93,147,5929.81,5.139,6,169.0,437608631,-53071164,58,5.139,2024-03-18 15:30:46,,119.0,16.0,30.200000000000045,30.200000000000045,3.0,7.0,0.0
86,147,5935.68,5.139,6,172.0,437608262,-53071805,152,5.139,2024-03-18 15:30:47,,118.0,16.0,30.200000000000045,30.200000000000045,3.0,7.0,0.0
85,147,5941.1,5.139,6,169.0,437608020,-53072454,181,5.139,2024-03-18 15:30:48,,119.0,16.0,30.0,30.0,3.0,7.0,0.0
87,148,5946.73,5.423,6,176.0,437607874,-53073178,179,5.423,2024-03-18 15:30:49,,119.0,16.0,30.0,30.0,3.0,7.0,0.0
84,148,5952.17,5.561,6,167.0,437607777,-53073892,158,5.561,2024-03-18 15:30:50,,119.0,16.0,30.0,30.0,3.0,7.0,-1.27
84,148,5957.85,5.575,5,166.0,437607686,-53074644,144,5.575,2024-03-18 15:30:51,,120.0,16.0,30.0,30.0,3.0,7.0,-1.32
91,148,5963.6,5.614,5,194.0,437607754,-53075405,142,5.614,2024-03-18 15:30:52,,120.0,16.0,30.0,30.0,3.0,7.0,-1.2
0,148,5969.35,5.644,5,186.0,437607885,-53076156,0,5.644,2024-03-18 15:30:53,,121.0,16.0,30.0,30.0,3.0,7.0,0.0
82,148,5975.05,5.647,5,166.0,437607942,-53076913,14,5.647,2024-03-18 15:30:54,,121.0,16.0,30.0,30.0,3.0,7.0,0.0
102,148,5980.3,5.623,5,172.0,437607868,-53077595,58,5.623,2024-03-18 15:30:55,,121.0,16.0,30.200000000000045,30.200000000000045,3.0,7.0,0.0
106,148,5985.4,5.58,5,183.0,437607696,-53078241,150,5.58,2024-03-18 15:30:56,,122.0,16.0,30.200000000000045,30.200000000000045,3.0,7.0,0.0
82,149,5989.99,5.008,5,179.0,437607476,-53078804,192,5.008,2024-03-18 15:30:57,,122.0,16.0,30.399999999999977,30.399999999999977,3.0,7.0,0.0
83,149,5994.25,4.405,6,179.0,437607247,-53079280,290,4.405,2024-03-18 15:30:58,,122.0,16.0,30.600000000000023,30.600000000000023,3.0,7.0,0.0
85,149,5998.3,4.205,5,186.0,437606941,-53079698,202,4.205,2024-03-18 15:30:59,,123.0,16.0,30.600000000000023,30.600000000000023,3.0,7.0,0.0
85,149,6002.52,4.186,5,186.0,437606620,-53080102,189,4.186,2024-03-18 15:31:00,,124.0,16.0,30.600000000000023,30.600000000000023,3.0,7.0,1.09
29,149,6006.5,4.089,6,211.0,437606304,-53080462,159,4.089,2024-03-18 15:31:01,,124.0,16.0,30.600000000000023,30.600000000000023,3.0,7.0,1.29
